t,ref,K_actual,T_actual,bias_actual,psi_traditional,psi_mpc_nominal,psi_mpc_data,u_traditional,u_mpc_nominal,u_mpc_data,err_traditional,err_mpc_nominal,err_mpc_data,r_traditional,r_mpc_nominal,r_mpc_data,K_est_data,T_est_data,bias_est_data
38.40000000000001,-6,0.10525,14.5,0.01982544704684504,15.79195399470182,2.706770388823765,2.601293970608682,-11.77499498647286,-6.305712890624998,-9.581250000000001,21.79195399470182,8.706770388823765,8.601293970608682,-0.2922958355189722,-1.006513911017847,-1.079068033948997,0.10596875,14.4375,0.01971420926650502
38.6,-6,0.1038125,14.625,0.02004195785876706,15.73167536993008,2.507206383479392,2.386468254725443,-12,-6.043212890624998,-8.981250000000001,21.73167536993008,8.507206383479392,8.386468254725443,-0.3013931238586693,-0.9978200267218632,-1.074128579416193,0.10453125,14.5625,0.01993370245280605
38.8,-6,0.102375,14.75,0.02025228223377803,15.66961556705932,2.309457277614536,2.172831943826753,-12,-5.780712890624998,-8.381250000000001,21.66961556705932,8.309457277614536,8.172831943826754,-0.3102990143538059,-0.9887455293242793,-1.068181554493449,0.10309375,14.6875,0.02014712004627255
39,-6,0.1009375,14.875,0.0204562048180957,15.60587581890667,2.113594724183836,1.960575625466888,-12,-5.518212890624998,-7.818750000000001,21.60587581890667,8.113594724183836,7.960575625466888,-0.3186987407632699,-0.9793127671535027,-1.061281591799325,0.10165625,14.8125,0.02035424352593686
39.2,-6,0.09949999999999998,15,0.02065351681281219,15.54055418110677,1.919686064400665,1.749869189622233,-12,-5.293212890624998,-7.256250000000001,21.54055418110677,7.919686064400666,7.749869189622233,-0.3266081889994723,-0.9695432989158528,-1.053532179223278,0.10021875,14.9375,0.02055486081545395
39.40000000000001,-6,0.09806249999999996,15.125,0.02084401618768568,15.47374563915006,1.727784528266804,1.540872988594685,-12,-5.030712890624998,-6.693750000000001,21.47374563915006,7.727784528266804,7.540872988594685,-0.3340427097835836,-0.9595076806693081,-1.044981005137738,0.09878124999999996,15.0625,0.02074876650024893
39.6,-6,0.09662499999999999,15.25,0.02102750788800182,15.40554221046176,1.537949634493725,1.33373818496377,-12,-4.805712890624998,-6.168750000000002,21.40554221046176,7.537949634493725,7.333738184963769,-0.3410171434414701,-0.9491744688653923,-1.035674018154578,0.09734374999999998,15.1875,0.02093576203784375
39.8,-6,0.09518749999999997,15.375,0.02120380403429271,15.33603304180949,1.350227506507141,1.128597579482878,-12,-4.580712890624998,-5.643750000000002,21.33603304180949,7.350227506507141,7.128597579482878,-0.3475458432613587,-0.938610639932923,-1.025703027404459,0.09590624999999997,15.3125,0.02111565596114726
40,-6,0.09375,15.5,0.02137272411470898,15.26530450230919,1.164661066374042,0.925575990746849,-12,-4.355712890624997,-5.118750000000001,21.26530450230919,7.164661066374043,6.925575990746849,-0.3536426975015068,-0.9278322006654914,-1.015107943680144,0.09446874999999999,15.4375,0.02128826407450084
40.2,-6,0.09231249999999998,15.625,0.02153409516984828,15.19344027228316,0.9812901393788729,0.7247905371203897,-12,-4.168212890624997,-4.593750000000001,21.19344027228316,6.981290139378872,6.72479053712039,-0.3593211501301585,-0.9168546349758477,-1.003927268132297,0.09303124999999998,15.5625,0.02145340964227863
40.40000000000001,-6,0.09087499999999996,15.75,0.02168775196985046,15.12052142820826,0.800142691985723,0.5263509061071429,-12,-3.943212890624997,-4.106250000000001,21.12052142820826,6.800142691985723,6.526350906107143,-0.3645942203745228,-0.9057372369657497,-0.9921981550662338,0.09159374999999997,15.6875,0.02161092356984937
40.6,-6,0.08943749999999999,15.875,0.0218335371835786,15.04662652397818,0.6212529712187453,0.3303509570744456,-12,-3.755712890624997,-3.618750000000001,21.04662652397818,6.621252971218746,6.330350957074446,-0.3694745211504001,-0.8944486038348881,-0.9799997451634861,0.09015624999999997,15.8125,0.02176064457671453
40.8,-6,0.08799999999999997,16,0.02197130153971232,14.97183166869031,0.4446439545398784,0.1368781392413145,-12,-3.530712890624997,-3.168750000000001,20.97183166869031,6.444643954539878,6.136878139241315,-0.3739742764393486,-0.8830450833943347,-0.9673640891656556,0.08871874999999999,15.9375,0.02190241936164546
41,-6,0.0865625,16.125,0.02210090397958855,14.89621060115512,0.2703446457951483,-0.05399454130731401,-12,-3.343212890624997,-2.68125,20.89621060115513,6.270344645795149,5.946005458692686,-0.3781053376759143,-0.8714965437236506,-0.9543634027431425,0.08728124999999998,16.0625,0.02203610275965043
41.2,-6,0.08512499999999998,16.25,0.02222221180163331,14.81983476131444,0.09837334140278972,-0.2421915138837527,-12,-3.155712890624997,-2.23125,20.81983476131445,6.09837334140279,5.757808486116248,-0.3818791992033961,-0.8598565219617927,-0.9409848628821935,0.08584375,16.1875,0.02216155789061093
41.40000000000001,-6,0.08368749999999996,16.375,0.02233510079723651,14.74277335874387,-0.0712537478414485,-0.4276508602487238,-12,-2.968212890624997,-1.81875,20.74277335874387,5.928746252158551,5.572349139751276,-0.3853070128528738,-0.8481354462211911,-0.9272967318248553,0.08440624999999996,16.3125,0.02227865629943491
41.6,-6,0.08224999999999999,16.5,0.02243945537793069,14.66509343840452,-0.2385224360951725,-0.6103234527407065,-12,-2.780712890624997,-1.40625,20.66509343840452,5.761477563904828,5.389676547259294,-0.3883996016967501,-0.8363434412686199,-0.9133629624599136,0.08296874999999998,16.4375,0.0223872780875836
41.8,-6,0.08081249999999997,16.625,0.02253516869374358,14.58685994379955,-0.4034205041798042,-0.7901646515025177,-12,-2.593212890624997,-0.9937499999999999,20.58685994379955,5.596579495820196,5.209835348497482,-0.3911674730248397,-0.8244903404231585,-0.8992059938090557,0.08153124999999997,16.5625,0.02248731203583713
42,-6,0.079375,16.75,0.02262214274260303,14.50813577768194,-0.5659376435348527,-0.9671341612382416,-12,-2.443212890624997,-0.5812499999999998,20.50813577768194,5.434062356465147,5.032865838761758,-0.3936208305880478,-0.8125856967752425,-0.8848475486786191,0.08009374999999999,16.6875,0.0225786557181733
42.2,-6,0.07793749999999998,16.875,0.02270028847068267,14.42898186045156,-0.7260725104970165,-1.141195893730103,-12,-2.255712890624997,-0.2062499999999998,20.42898186045156,5.273927489502984,4.858804106269897,-0.3957695861519087,-0.8006743348108188,-0.870308662459309,0.07865624999999998,16.8125,0.02266121560664285
42.40000000000001,-6,0.07649999999999996,17,0.02276952586358518,14.34945718637163,-0.8838181932711139,-1.312324763594346,-12,-2.105712890624997,0.1687500000000003,20.34945718637163,5.116181806728886,4.687675236405655,-0.3976233703996755,-0.788728413870487,-0.8556443493212104,0.07721874999999997,16.9375,0.02273490716713392
42.6,-6,0.07506249999999999,17.125,0.02282978402827009,14.26961887772718,-1.039176291768932,-1.480499196602112,-12,-1.918212890624997,0.5437500000000004,20.26961887772718,4.960823708231068,4.519500803397888,-0.3991915432222564,-0.7767904924890914,-0.840872165038832,0.07578124999999997,17.0625,0.02279965494592764
42.8,-6,0.07362499999999997,17.25,0.02288100126564202,14.18952223704116,-1.192143115081067,-1.645701022425299,-12,-1.768212890624997,0.9187500000000004,20.18952223704116,4.807856884918933,4.3542989775747,-0.400483203430065,-0.7648341165606747,-0.8260091291159362,0.07434374999999999,17.1875,0.02285539264695606
43,-6,0.0721875,17.375,0.02292312513372518,14.10922079745721,-1.342723047461444,-1.807915371449186,-12,-1.618212890624998,1.256250000000001,20.1092207974572,4.657276952538556,4.192084628550814,-0.4015071979197765,-0.7528996619018835,-0.8110717451194346,0.07290624999999998,17.3125,0.0229020631996836
43.2,-6,0.07074999999999998,17.5,0.02295611250135936,14.0287663713918,-1.490921686677945,-1.967136807457377,-12,-1.468212890624998,1.556250000000001,20.0287663713918,4.509078313322055,4.032863192542623,-0.4022721303270484,-0.7409931960825066,-0.796107180040955,0.07146875,17.4375,0.02293961881754227
43.40000000000001,-6,0.06931249999999996,17.625,0.02297992959236249,13.9482090975529,-1.636745813659373,-2.123368657553992,-12,-1.318212890624998,1.893750000000001,19.9482090975529,4.363254186340627,3.876631342446008,-0.4027863691944674,-0.72912063490714,-0.7811592504830722,0.07003124999999996,17.5625,0.02296802104686092
43.6,-6,0.06787499999999999,17.75,0.02299455202011447,13.86759748641644,-1.780203363022665,-2.276610570501276,-12,-1.168212890624998,2.193750000000001,19.86759748641644,4.219796636977335,3.723389429498724,-0.4030580556822989,-0.717287746816461,-0.766209564736423,0.06859374999999998,17.6875,0.02298724080623848
43.8,-6,0.06643749999999997,17.875,0.02299996481252698,13.78697846424683,-1.921303394424893,-2.426870480869759,-12,-1.055712890624998,2.456250000000001,19.78697846424683,4.078696605575107,3.573129519130241,-0.4030951108480529,-0.7055001570111391,-0.7512995518424123,0.06715624999999997,17.8125,0.02299725841632073
44,-6,0.065,18,0.02299616242737355,13.70639741574295,-2.06006163986267,-2.574163988928331,-12,-0.9057128906249977,2.756250000000001,19.70639741574295,3.93993836013733,3.425836011071669,-0.4029052425194154,-0.6937912271888828,-0.7364675402928589,0.06571874999999999,17.9375,0.02299806361995026
44.2,-6,0.065,18,0.02298314875796432,13.62589822538621,-2.196489105716022,-2.718502930955824,-12,-0.7932128906249977,2.981250000000001,19.62589822538621,3.803510894283978,3.281497069044176,-0.4024959517837249,-0.6821373292667607,-0.7216947101374636,0.065,18,0.02298965559266893
44.40000000000001,-6,0.065,18,0.02296093712915966,13.54547946309485,-2.330595960082664,-2.85988815601047,-12,-0.6432128906249976,3.206250000000001,19.54547946309485,3.669404039917336,3.14011184398953,-0.4020938114567574,-0.6705342718332108,-0.7069261252732322,0.065,18,0.02297204294356199
44.6,-6,0.065,18,0.02292955028372664,13.46513934675857,-2.462387209333156,-2.998320871634899,-12,-0.5307128906249976,3.431250000000001,19.46513934675857,3.537612790666844,3.001679128365101,-0.4017005816814059,-0.6589562462524612,-0.6921635781221421,0.065,18,0.02294524370644315
44.8,-6,0.065,18,0.02288902035905247,13.3848757470596,-2.59187358788705,-3.133802638963262,-12,-0.4182128906249976,3.618750000000001,19.3848757470596,3.40812641211295,2.866197361036738,-0.4013179984948672,-0.6474318927694732,-0.6774088366418174,0.065,18,0.02290928532138956
45,-6,0.065,18,0.02283938885423856,13.30468619261609,-2.719066076615741,-3.266340784173615,-12,-0.3057128906249975,3.806250000000001,19.30468619261609,3.280933923384259,2.733659215826385,-0.4009477722175582,-0.6359624436434533,-0.6626907260517645,0.065,18,0.02286420460664552
45.2,-6,0.065,18,0.02278070658760914,13.22456787544278,-2.843975898444145,-3.395942916105239,-12,-0.1557128906249975,3.956250000000001,19.22456787544278,3.156024101555855,2.604057083894761,-0.4005915858665154,-0.6245491091420187,-0.6480106596581194,0.065,18,0.02281004772092385
45.40000000000001,-6,0.065,18,0.02271303364467767,13.1445176567238,-2.966609096961819,-3.522622337751896,-12,-0.04321289062499747,4.10625,19.1445176567238,3.033390903038181,2.477377662248104,-0.4002510935949212,-0.6131659925883702,-0.6333971082332852,0.065,18,0.0227468701161434
45.6,-6,0.065,18,0.02263643931662455,13.06453207289192,-3.086977424901044,-3.646392563923359,-12,0.03178710937500256,4.256250000000001,19.06453207289192,2.913022575098956,2.353607436076641,-0.3999279191593754,-0.6018416396961264,-0.6188511308573131,0.065,18,0.02267473648065111
45.8,-6,0.065,18,0.02255100202934903,12.98460734200862,-3.205098277930258,-3.767267316120251,-12,0.1442871093750026,4.406250000000001,18.98460734200862,2.794901722069742,2.232732683879749,-0.3996236544165019,-0.5906042651460737,-0.6043737609844625,0.065,18,0.02259372067298679
46,-6,0.065,18,0.02245680926316793,12.90473937043853,-3.320983795484398,-3.885260517100449,-12,0.2567871093750027,4.518750000000002,18.90473937043853,2.679016204515602,2.114739482899551,-0.3993398578504487,-0.5794275877706989,-0.5899660049009875,0.065,18,0.02250390564625848
46.2,-6,0.065,18,0.02235395746324337,12.82492375981197,-3.434646332334945,-4.00039170181034,-12,0.3692871093750028,4.668750000000002,18.82492375981197,2.565353667665055,1.99960829818966,-0.3990780531328101,-0.5683126842527312,-0.5756559235494541,0.065,18,0.02240538336320565
46.40000000000001,-6,0.065,18,0.02224255194083148,12.74515581426868,-3.54609845233949,-4.112675117836035,-12,0.4442871093750028,4.781250000000002,18.74515581426868,2.45390154766051,1.887324882163965,-0.3988397277164636,-0.5572606000227258,-0.5614170801284781,0.065,18,0.02229825470203742
46.6,-6,0.065,18,0.02212270676545278,12.66543054797572,-3.655358338572775,-4.222130613272701,-12,0.5567871093750028,4.856250000000002,18.66543054797572,2.344641661427225,1.777869386727299,-0.398626331464781,-0.5462994311664251,-0.5472774771833288,0.065,18,0.02218262935314213
46.8,-6,0.065,18,0.02199454464809497,12.58574269291219,-3.762438892994829,-4.328783569933897,-12,0.6317871093750027,4.968750000000002,18.58574269291219,2.237561107005171,1.671216430066103,-0.3984392753176373,-0.5354027721102701,-0.533264783305979,0.065,18,0.02205862570677387
47,-6,0.065,18,0.02185819681556765,12.50608670691308,-3.867358623554916,-4.432654003624044,-12,1.231787109375003,5.568750000000001,18.50608670691307,2.132641376445084,1.567345996375956,-0.3982799299956001,-0.5245986528004328,-0.5193521684507381,0.065,18,0.02192637073183131
47.2,-6,0.065,18,0.02171380287613745,12.42645678196435,-3.970060326653691,-4.533691618511678,-12,1.831787109375003,6.168750000000001,18.42645678196435,2.029939673346309,1.466308381488322,-0.3981496247436466,-0.513508515493877,-0.5051880744381719,0.065,18,0.02178599984585255
47.40000000000001,-6,0.065,18,0.02156151067658147,12.3468468527412,-4.070487756131635,-4.631846999452183,-12,2.431787109375003,6.768750000000001,18.3468468527412,1.929512243868365,1.368153000547817,-0.398049646115712,-0.5021371473897245,-0.4907769047025203,0.065,18,0.02163765677635946
47.6,-6,0.065,18,0.021401476150805,12.26725060538094,-4.168585606716964,-4.727071596288507,-12,3.031787109375003,7.36875,18.26725060538094,1.831414393283036,1.272928403711493,-0.3979812368013322,-0.4904892529266404,-0.4761229841816205,0.065,18,0.02148149341369323
47.8,-6,0.065,18,0.02123386316017888,12.18766148648182,-4.264299497333957,-4.81931770800284,-12,3.631787109375003,7.96875,18.18766148648182,1.735700502666043,1.18068229199716,-0.3979455944956009,-0.4785694530849681,-0.4612305585716637,0.065,18,0.02131766965549194
48,-6,0.065,18,0.02105884332575978,12.10807271231909,-4.357575954279667,-4.908538466727273,-12,4.231787109375004,8.56875,18.10807271231909,1.642424045720333,1.091461533272727,-0.397943870813614,-0.4663822847285508,-0.446103793622165,0.065,18,0.02114635324296933
48.2,-6,0.065,18,0.02087659585256518,12.02847727826899,-4.448362394277152,-4.994687821621738,-12,4.831787109375004,9.168749999999999,18.02847727826899,1.551637605722848,1.005312178378262,-0.397977170250533,-0.4539321999874218,-0.4307467744723223,0.065,18,0.02096771958916248
48.40000000000001,-6,0.065,18,0.02068730734608316,11.94886796843132,-4.536607107413651,-5.077720522627716,-12,5.431787109375003,9.768749999999999,17.94886796843132,1.463392892586349,0.9222794773722836,-0.3980465491883474,-0.4412235656824999,-0.4151635050298946,0.065,18,0.02078195159932417
48.6,-6,0.065,18,0.02049117162120464,11.86923736544124,-4.622259239972326,-5.157592104106453,-12,6.031787109375003,10.36875,17.86923736544124,1.377740760027674,0.8424078958935475,-0.3981530149503713,-0.4282606627933736,-0.3993579073936791,0.065,18,0.0205892394836439
48.8,-6,0.065,18,0.02028838950377388,11.78957786046035,-4.705268777166369,-5.234258868370577,-12,6.631787109375002,10.96875,17.78957786046035,1.294731222833631,0.7657411316294231,-0.3982975249044596,-0.4150476859702132,-0.3833338213206195,0.065,18,0.02038978056248926
49,-6,0.065,18,0.02007916862496036,11.70988166333718,-4.785586525784528,-5.307677869118281,-12,7.231787109375002,11.56875,17.70988166333718,1.214413474215472,0.6923221308817187,-0.3984809856158775,-0.4015887430907964,-0.3670950037385245,0.065,18,0.02018377906436712
49.2,-6,0.065,18,0.0198637232086626,11.63014081292703,-4.863164096757244,-5.377806894779346,-12,7.831787109375002,12,17.63014081292703,1.136835903242756,0.6221931052206537,-0.398704252050709,-0.3878878548635802,-0.3506451283053266,0.065,18,0.01997144591681148
49.40000000000001,-6,0.065,18,0.01964227385216163,11.55034718756091,-4.937953887652785,-5.444628826782497,-12,8.431787109375001,12,17.55034718756091,1.062046112347215,0.5553711732175026,-0.3989681268306353,-0.3739489544777037,-0.3341096600157571,0.065,18,0.01975299853041212
49.6,-6,0.065,18,0.01941504730024865,11.47049251565294,-5.009909065112935,-5.508189268587083,-12,9.031787109375001,12,17.47049251565294,0.990090934887065,0.491810731412917,-0.3992733595398625,-0.3597758873007483,-0.3178022090229274,0.065,18,0.01952866057620514
49.8,-6,0.065,18,0.0191822762130581,11.39056838643595,-5.078983547237941,-5.568533548035163,-12,9.631787109375001,12,17.39056838643595,0.9210164527620588,0.4314664519648366,-0.3996206460849254,-0.3453724106250305,-0.3017213972404008,0.065,18,0.01929866175665337
50,-6,0.065,18,0.01894419892784414,11.31056626081434,-5.145131985930571,-5.625706711107521,-12,10.231787109375,12,17.31056626081434,0.8548680140694289,0.3742932888924795,-0.4000106281080368,-0.3307421934631477,-0.2858658153617847,0.065,18,0.01906323757045112
50.2,-6,0.065,18,0.01870105921494401,11.23047748232342,-5.208309749209259,-5.67975351552196,-12,10.831787109375,12,17.23047748232342,0.7916902507907411,0.3202464844780399,-0.4004438924546009,-0.3158888163934397,-0.270234022072196,0.065,18,0.01882262907139407
50.40000000000001,-6,0.065,18,0.01845310602817857,11.15029328818433,-5.268472903500454,-5.730718424185419,-12,11.431787109375,12,17.15029328818433,0.7315270964995459,0.2692815758145812,-0.4009209706954499,-0.3008157714559752,-0.2548245433172939,0.065,18,0.01857708262156129
50.6,-6,0.065,18,0.01820059324994535,11.07000482044347,-5.325578195920377,-5.77864559851149,-12,12,12,17.07000482044347,0.674421804079623,0.2213544014885098,-0.4014423387043092,-0.2855264620996134,-0.2396358716303549,0.065,18,0.01832684963906196
50.8,-6,0.065,18,0.01794377943126509,10.98960313718528,-5.379587628027858,-5.823578891615051,-12,12,12,16.98960313718528,0.6204123719721419,0.1764211083849485,-0.4020084162909389,-0.2700471605374064,-0.2246664655178064,0.065,18,0.01807218634060522
51,-6,0.065,18,0.01768292752704816,10.90907922380721,-5.430545870823561,-5.865561841395767,-12,12,12,16.90907922380721,0.5694541291764388,0.1344381586042331,-0.4026195668903421,-0.2547912139785156,-0.2099147489035777,0.065,18,0.01781335347915662
51.2,-6,0.065,18,0.01741830462685166,10.82842400434554,-5.478497260487119,-5.904637663522282,-12,12,12,16.82842400434554,0.5215027395128811,0.0953623364777183,-0.4032760973083731,-0.2397569483177891,-0.1953791106325728,0.065,18,0.01755061607694991
51.40000000000001,-6,0.065,18,0.01715018168140308,10.74762835284074,-5.523485791413785,-5.940849244328983,-12,12,12,16.74762835284074,0.4765142085862148,0.05915075567101713,-0.4039782575240208,-0.2249426546333322,-0.1810579040335072,0.065,18,0.01728424315412737
51.6,-6,0.065,18,0.01687883322517044,10.66668310473102,-5.56555510917401,-5.974239133637242,-12,12,12,16.66668310473102,0.4344448908259899,0.02576086636275754,-0.4047262405485844,-0.2103465888011257,-0.1669494465412987,0.065,18,0.01701450745328676
51.8,-6,0.065,18,0.01660453709526291,10.58557906826264,-5.604748503407893,-6.004849537513071,-12,12,12,16.58557906826264,0.395251496592107,-0.004849537513070601,-0.4055201823418994,-0.1959669711694124,-0.1530520193791391,0.065,18,0.01674168516021667
52,-6,0.065,18,0.01632757414695,10.5043070359055,-5.641108900666477,-6.032722310973134,-12,12,12,16.5043070359055,0.3588910993335226,-0.03272231097313405,-0.4063601617857146,-0.1818019862929219,-0.1393638673003183,0.065,18,0.01646605562110645
52.2,-6,0.065,18,0.01604822796609019,10.42285779576264,-5.674678857211866,-6.057898950651097,-12,12,12,16.42285779576265,0.325321142788134,-0.05789895065109718,-0.4072462007142611,-0.1678497827269439,-0.1258831983898137,0.065,18,0.01618790105652009
52.40000000000001,-6,0.065,18,0.01576678457876389,10.34122214296224,-5.705500551788107,-6.080420587436217,-12,12,12,16.34122214296224,0.2944994482118934,-0.08042058743621716,-0.4081782640019957,-0.1541084728812043,-0.1126081839255977,0.065,18,0.01590750627242704
52.6,-6,0.065,18,0.01548353215840766,10.25939089102056,-5.733615778374794,-6.10032797909613,-12,12,12,16.25939089102056,0.2663842216252057,-0.1003279790961296,-0.4091562597084429,-0.1405761329334381,-0.09953695829956048,0.065,18,0.01562515836858577
52.8,-6,0.065,18,0.01519876073074981,10.17735488316456,-5.759065938935294,-6.117661502895706,-12,12,12,16.17735488316455,0.2409340610647064,-0.1176615028957064,-0.4101800392800009,-0.1272508028024962,-0.08666761899788383,0.065,18,0.01534114644457873
53,-6,0.065,18,0.01491276187684942,10.09510500360285,-5.781892036171446,-6.132461148223836,-12,12,12,16.09510500360285,0.2181079638285537,-0.132461148223836,-0.4112493978085176,-0.1141304861807629,-0.07399822664064627,0.065,18,0.01505576130379961
53.2,-6,0.065,18,0.01462582843454275,10.01263218873357,-5.802134666296568,-6.144766509239912,-12,12,12,16.01263218873358,0.1978653337034322,-0.1447665092399122,-0.4123640743463864,-0.1012131506256068,-0.06152680508038032,0.065,18,0.01476929515569608
53.40000000000001,-6,0.065,18,0.01433825419860296,9.929927438278003,-5.819834011838473,-6.154616777551762,-12,12,12,15.929927438278,0.1801659881615274,-0.1546167775517615,-0.4135237522778513,-0.08849672770952483,-0.04925134155924532,0.065,18,0.01448204131657286
53.6,-6,0.065,18,0.01405033361991991,9.846981826328772,-5.83502983448419,-6.162050734936646,-12,12,12,15.84698182632877,0.1649701655158102,-0.1620507349366456,-0.4147280597461546,-0.07597911322858729,-0.037169786924422,0.065,18,0.01419429390926144
53.8,-6,0.065,18,0.01376236150400813,9.763786512301552,-5.847761467977936,-6.167106746116901,-12,12,12,15.76378651230155,0.1522385320220643,-0.1671067461169011,-0.4159765701361022,-0.06365816746873011,-0.02528005590127777,0.065,18,0.01390634756196402
54,-6,0.065,18,0.01347463270915178,9.680332751779238,-5.858067811083813,-6.16982275160166,-12,12,12,15.68033275177924,0.1419321889161873,-0.1698227516016599,-0.4172688026115661,-0.05153171552938704,-0.01358002742379528,0.065,18,0.01361849710657995
54.2,-6,0.065,18,0.01318744184449553,9.596611907237762,-5.865987320624592,-6.170236260606,-12,12,12,15.59661190723776,0.1340126793754077,-0.1702362606059999,-0.418604222707385,-0.03959754770389683,-0.002067545021700529,0.065,18,0.01333103727682365
54.40000000000001,-6,0.065,18,0.01290108296839052,9.512615458642747,-5.871558004607805,-6.168384344058734,-12,12,12,15.51261545864275,0.1284419953921949,-0.168384344058734,-0.4199822429750705,-0.02785341991606553,0.009259582736328582,0.065,18,0.01304426240644302
54.6,-6,0.065,18,0.01261584928730433,9.428335013906413,-5.874817415450247,-6.164303627709924,-12,12,12,15.42833501390641,0.1251825845497532,-0.1643036277099243,-0.4214022236816694,-0.01629705421220892,0.02040358174404748,0.065,18,0.01275846612784743
54.8,-6,0.065,18,0.01233203285560313,9.343762319194196,-5.875802643311836,-6.158030285349054,-12,12,12,15.3437623191942,0.124197356688164,-0.1580302853490538,-0.4228634735610789,-0.004926139307945734,0.03136671180435226,0.065,18,0.01247394107145373
55,-6,0.065,18,0.01204992427651358,9.258889269070785,-5.874550309549628,-6.149600032144636,-12,12,12,15.25888926907079,0.1254496904503721,-0.1496000321446358,-0.4243652506170574,0.006261668811040956,0.0421512660220912,0.065,18,0.01219097856605836
55.2,-6,0.065,18,0.01176981240457048,9.173707916475362,-5.871096560302606,-6.139048118115872,-12,12,12,15.17370791647536,0.1289034396973943,-0.1390481181158725,-0.4259067629771207,0.01726874623510988,0.05275957014381513,0.065,18,0.01190986834054203
55.40000000000001,-6,0.065,18,0.01149198404985497,9.08821048251607,-5.865477060217701,-6.126409321746801,-12,12,12,15.08821048251607,0.1345229397822987,-0.1264093217468014,-0.4274871697964608,0.02809750042452276,0.06319398184535349,0.065,18,0.01163089822721272
55.6,-6,0.065,18,0.01121672368432612,9.002389366073874,-5.857726986327301,-6.11171794375317,-12,12,12,15.00238936607387,0.1422730136726988,-0.1117179437531703,-0.4291055822109736,0.03875036945199906,0.07345688996815389,0.065,18,0.01135435386709055
55.8,-6,0.065,18,0.01094431315054643,8.916237153206188,-5.847881022088311,-6.095007801012096,-12,12,12,14.91623715320619,0.1521189779116892,-0.09500780101209561,-0.4307610643384309,0.04922982119495318,0.08355071370537295,0.065,18,0.01108051841743628
56,-6,0.065,18,0.01067503137309971,8.829746626340832,-5.835973351592621,-6.076312220664344,-12,12,12,14.82974662634083,0.1640266484073791,-0.07631222066434429,-0.4324526343267835,0.05953835247845188,0.09347790173875588,0.065,18,0.01080967226182307
56.2,-6,0.065,18,0.01040915407299664,8.742910773251126,-5.822037653958625,-6.055664034398866,-12,12,12,14.74291077325113,0.1779623460413751,-0.05566403439886614,-0.4341792654485326,0.0696784881699779,0.1032409313273897,0.065,18,0.01054209272304818
56.40000000000001,-6,0.065,18,0.01014695348536064,8.655722795803113,-5.806107097913198,-6.033095572928974,-12,12,12,14.65572279580311,0.1938929020868017,-0.03309557292897392,-0.4359398872400607,0.07965278022713304,0.1128423073494624,0.065,18,0.01027805377917864
56.6,-6,0.065,18,0.009888698080682785,8.568176118466161,-5.788214336573306,-6.008638660669332,-12,12,12,14.56817611846616,0.2117856634266939,-0.008638660669332054,-0.4377333866847657,0.08946380669945925,0.1222845612982072,0.065,18,0.01001782578302171
56.8,-6,0.065,18,0.009634652289931517,8.4802643965784,-5.768391502436185,-5.982324610622682,-12,12,12,14.4802643965784,0.2316084975638146,0.0176753893773185,-0.4395586094387984,0.09911417068560181,0.1315702502332526,0.065,18,0.009761675185307151
57,-6,0.065,18,0.009385076233798487,8.391981524358769,-5.746670202586769,-5.954184219484952,-12,12,12,14.39198152435877,0.2533297974132314,0.04581578051504831,-0.4414143610981588,0.1086064992470814,0.1407019556886472,0.065,18,0.009509864261865002
57.2,-6,0.065,18,0.00914022545635761,8.303321642657597,-5.723081514130771,-5.924247762977179,-12,12,12,14.3033216426576,0.2769184858692286,0.07575223702282141,-0.443299408505864,0.1179434422799847,0.1496822825388663,0.065,18,0.009262650845078048
57.40000000000001,-6,0.065,18,0.00890035066341034,8.214279146438026,-5.697655979861587,-5.892544991412349,-12,12,12,14.21427914643803,0.3023440201384133,0.1074550085876513,-0.4452124810978607,0.127127671345923,0.1585138578241505,0.065,18,0.009020288059883974
57.6,-6,0.065,18,0.008665697465784798,8.124848691980763,-5.670423604168857,-5.859105125505036,-12,12,12,14.12484869198076,0.3295763958311433,0.1408948744949639,-0.4471522722863135,0.1361618784636504,0.1671993295365642,0.065,18,0.008783024064597569
57.8,-6,0.065,18,0.008436506127851726,8.03502520380499,-5.641413849196304,-5.823956852431396,-12,12,12,14.03502520380499,0.3585861508036965,0.1760431475686044,-0.4491174408788642,0.1450487748627668,0.1757413653682038,0.065,18,0.008551101796818263
58,8,0.065,18,0.008213011321514821,7.944803881298506,-5.610655631256109,-5.787128322146792,-11.4,12,12,-0.05519611870149355,-13.61065563125611,-13.78712832214679,-0.4511066125324176,0.1537910897009731,0.1841426514230163,0.065,18,0.008324758724683273
