w,PI,PD,PID,lead,lag,lead_lag
0.01340193879,19.44448577,0.0005990324379,19.43461027,0.01196361831,7.677854886,4.883843376
0.01370255461,19.25404597,0.0006262053615,19.24372758,0.01250549827,7.614355551,4.843597376
0.01400991347,19.06370647,0.0006546107913,19.05292558,0.01307188212,7.549354692,4.80232111
0.01432416662,18.87347173,0.0006843046225,18.86220787,0.01366387424,7.482857111,4.760014991
0.01464546872,18.68334636,0.0007153452842,18.67157818,0.01428262843,7.414870146,4.716681372
0.01497397787,18.4933352,0.0007477938544,18.48104043,0.01492935009,7.345403731,4.672324625
0.01530985573,18.30344329,0.0007817141802,18.29059869,0.01560529853,7.274470456,4.626951221
0.01565326759,18.11367586,0.0008171730028,18.10025723,0.01631178928,7.202085613,4.580569802
0.01600438245,17.92403839,0.0008542400889,17.91002049,0.01705019665,7.128267234,4.533191251
0.01636337308,17.7345366,0.0008929883676,17.71989309,0.0178219562,7.053036119,4.484828743
0.01673041615,17.54517642,0.0009334940739,17.52987987,0.01862856753,6.976415859,4.435497808
0.01710569228,17.35596405,0.000975836898,17.33998586,0.01947159699,6.898432841,4.385216363
0.01748938614,17.16690596,0.001020100142,17.15021633,0.02035268065,6.81911625,4.334004754
0.01788168655,16.97800887,0.001066370884,16.96057675,0.02127352735,6.738498057,4.281885775
0.01828278656,16.78927979,0.001114740147,16.77107283,0.02223592179,6.656612997,4.228884687
0.01869288355,16.60072603,0.001165303081,16.58171052,0.02324172791,6.573498537,4.175029215
0.01911217934,16.4123552,0.001218159147,16.39249604,0.02429289227,6.489194829,4.120349545
0.01954088025,16.2241752,0.001273412312,16.20343586,0.02539144765,6.403744663,4.064878303
0.01997919725,16.03619429,0.001331171255,16.01453671,0.02653951675,6.317193398,4.008650522
0.02042734605,15.84842104,0.001391549579,15.82580561,0.02773931608,6.229588889,3.951703601
0.02088554716,15.6608644,0.001454666034,15.6372499,0.02899315995,6.140981405,3.894077249
0.02135402608,15.47353364,0.00152064475,15.44887718,0.03030346471,6.05142353,3.835813416
0.02183301334,15.28643844,0.001589615481,15.26069539,0.03167275306,5.960970068,3.776956217
0.02232274466,15.09958885,0.001661713855,15.0727128,0.03310365862,5.869677924,3.71755184
0.02282346102,14.91299532,0.001737081649,14.88493802,0.0345989306,5.777605991,3.657648444
0.02333540884,14.72666872,0.001815867057,14.69737999,0.03616143872,5.684815015,3.597296046
0.02385884005,14.54062034,0.001898224986,14.51004804,0.03779417826,5.591367467,3.536546399
0.02439401222,14.35486192,0.001984317359,14.32295187,0.0395002754,5.497327397,3.47545286
0.02494118871,14.16940565,0.00207431343,14.13610156,0.04128299262,5.402760287,3.414070249
0.0255006388,13.98426418,0.002168390118,13.94950761,0.04314573446,5.307732899,3.352454695
0.02607263778,13.79945066,0.002266732349,13.76318092,0.04509205337,5.212313116,3.290663489
0.02665746714,13.61497872,0.002369533424,13.57713284,0.04712565586,5.116569779,3.228754912
0.02725541467,13.43086251,0.002476995392,13.39137514,0.04925040884,5.02057252,3.166788074
0.02786677462,13.24711671,0.002589329447,13.20592008,0.05147034617,4.924391596,3.104822737
0.02849184786,13.06375652,0.002706756344,13.02078037,0.05378967553,4.828097711,3.042919147
0.02913094196,12.88079771,0.002829506823,12.83596922,0.05621278542,4.731761851,2.981137852
0.02978437144,12.69825662,0.002957822067,12.65150035,0.05874425246,4.635455104,2.919539527
0.03045245784,12.51615017,0.003091954172,12.46738798,0.06138884898,4.539248484,2.858184801
0.03113552994,12.33449586,0.003232166633,12.28364687,0.06415155081,4.443212762,2.797134076
0.03183392388,12.1533118,0.003378734868,12.10029235,0.06703754533,4.347418287,2.736447364
0.03254798332,11.97261675,0.003531946749,11.91734028,0.07005223979,4.251934817,2.676184113
0.03327805967,11.79243005,0.003692103163,11.73480711,0.07320126996,4.15683135,2.616403048
0.0340245122,11.61277174,0.003859518602,11.5527099,0.07649050893,4.062175953,2.557162016
0.03478770823,11.43366246,0.004034521774,11.37106628,0.07992607631,3.968035603,2.498517834
0.03556802333,11.25512356,0.004217456246,11.18989454,0.08351434756,3.874476026,2.440526155
0.03636584151,11.07717704,0.004408681106,11.00921357,0.08726196376,3.781561541,2.38324133
0.03718155536,10.89984558,0.00460857167,10.82904292,0.09117584151,3.689354916,2.326716292
0.0380155663,10.72315255,0.004817520206,10.64940282,0.09526318315,3.59791722,2.271002442
0.03886828475,10.54712203,0.0050359367,10.47031413,0.09953148728,3.507307691,2.21614955
0.03974013033,10.37177876,0.005264249649,10.29179844,0.1039885595,3.417583602,2.162205668
0.04063153208,10.19714823,0.005502906898,10.113878,0.1086425236,3.328800146,2.109217051
0.04154292866,10.02325658,0.005752376502,9.936575762,0.1135018323,3.241010317,2.057228096
0.04247476857,9.850130679,0.006013147641,9.759915417,0.1185752795,3.154264811,2.006281287
0.04342751036,9.677798095,0.006285731561,9.583921352,0.1238720114,3.068611925,1.956417157
0.04440162289,9.506287075,0.006570662569,9.408618688,0.1294015391,2.984097477,1.907674262
0.04539758551,9.335626556,0.006868499064,9.234033272,0.13517375,2.900764724,1.860089163
0.04641588834,9.165846148,0.007179824617,9.060191686,0.1411989207,2.818654304,1.813696426
0.04745703248,8.996976123,0.0075052491,8.887121246,0.1474877297,2.73780417,1.768528629
0.0485215303,8.829047399,0.007845409857,8.714849999,0.1540512695,2.658249557,1.724616381
0.04960990561,8.662091524,0.008200972943,8.543406726,0.1609010599,2.580022935,1.681988355
0.05072269403,8.496140651,0.008572634396,8.372820931,0.1680490605,2.503153996,1.640671326
0.05186044315,8.331227515,0.008961121584,8.203122839,0.1755076844,2.427669635,1.600690223
0.05302371286,8.167385407,0.009367194601,8.034343384,0.1832898101,2.353593946,1.562068186
0.0542130756,8.00464814,0.009791647726,7.866514197,0.1914087957,2.280948236,1.524826638
0.05542911667,7.843050014,0.01023531095,7.699667594,0.1998784909,2.209751034,1.488985352
0.05667243447,7.682625778,0.01069905155,7.53383655,0.2087132502,2.140018125,1.454562539
0.05794364085,7.523410589,0.01118377578,7.36905469,0.2179279458,2.071762586,1.42157493
0.05924336137,7.365439961,0.01169043057,7.205356254,0.2275379797,2.004994828,1.390037872
0.06057223563,7.208749719,0.01222000535,7.042776075,0.237559296,1.939722653,1.359965421
0.06193091755,7.053375941,0.01277353395,6.881349548,0.248008393,1.875951318,1.331370444
0.06332007576,6.899354904,0.01335209652,6.721112592,0.2589023343,1.813683602,1.304264717
0.06474039386,6.746723016,0.01395682163,6.562101616,0.2702587599,1.752919884,1.278659033
0.06619257079,6.595516755,0.01458888839,6.404353473,0.2820958967,1.693658227,1.254563306
0.06767732116,6.445772594,0.01524952868,6.247905419,0.2944325681,1.635894463,1.231986673
0.06919537564,6.297526932,0.0159400295,6.092795056,0.3072882028,1.579622292,1.210937602
0.07074748124,6.150816014,0.01666173535,5.939060287,0.3206828432,1.524833375,1.191423994
0.07233440177,6.005675851,0.01741605081,5.786739251,0.3346371519,1.471517438,1.173453285
0.07395691814,5.862142138,0.01820444317,5.635870269,0.3491724186,1.419662376,1.157032545
0.07561582881,5.720250163,0.01902844517,5.486491772,0.3643105639,1.369254357,1.142168575
0.07731195013,5.580034725,0.01988965784,5.338642238,0.3800741433,1.320277935,1.128868001
0.07904611675,5.441530036,0.02078975356,5.192360118,0.3964863491,1.272716154,1.117137361
0.08081918207,5.304769635,0.0217304791,5.04768376,0.4135710105,1.226550659,1.10698319
0.08263201861,5.169786287,0.02271365892,4.904651334,0.4313525922,1.181761806,1.098412102
0.08448551847,5.036611894,0.02374119848,4.763300747,0.4498561912,1.138328772,1.091430865
0.08638059376,4.905277397,0.02481508786,4.623669562,0.4691075312,1.096229655,1.086046465
0.08831817705,4.775812682,0.02593740531,4.485794914,0.4891329547,1.055441587,1.082266179
0.09029922183,4.648246485,0.02711032116,4.349713419,0.5099594133,1.015940833,1.080097623
0.09232470296,4.522606297,0.02833610171,4.215461087,0.5316144548,0.9777028925,1.079548811
0.0943956172,4.39891828,0.02961711345,4.083073236,0.5541262081,0.940702595,1.080628196
0.09651298365,4.277207168,0.03095582728,3.952584395,0.5775233643,0.9049141971,1.083344707
0.09867784425,4.157496191,0.032354823,3.824028223,0.6018351561,0.8703114714,1.087707785
0.1008912643,4.039806989,0.033816794,3.697437412,0.6270913328,0.836867794,1.093727404
0.1031543332,3.924159532,0.03534455206,3.572843605,0.6533221327,0.8045562272,1.101414091
0.1054681644,3.810572052,0.03694103239,3.450277308,0.6805582514,0.773349599,1.110778934
0.1078338966,3.699060973,0.03860929882,3.329767806,0.708830807,0.7432205776,1.121833587
0.110252694,3.58964085,0.04035254928,3.211343084,0.738171301,0.7141417424,1.134590266
0.1127257469,3.482324313,0.0421741214,3.095029749,0.7686115758,0.68608565,1.149061741
0.1152542722,3.377122023,0.04407749838,2.980852959,0.800183768,0.6590248969,1.165261311
0.1178395144,3.274042622,0.04606631503,2.868836354,0.8329202572,0.6329321771,1.183202788
0.1204827455,3.173092711,0.04814436411,2.759001993,0.8668536116,0.6077803358,1.202900458
0.1231852663,3.074276814,0.05031560285,2.651370301,0.9020165285,0.5835424194,1.224369046
0.1259484068,2.977597365,0.0525841597,2.545960017,0.9384417714,0.5601917209,1.24762367
0.1287735266,2.883054701,0.05495434139,2.442788148,0.976162102,0.5377018214,1.272679787
0.1316620161,2.790647053,0.05743064019,2.341869939,1.015210209,0.5160466283,1.299553137
0.1346152966,2.700370561,0.06001774142,2.243218841,1.055618633,0.4952004093,1.328259679
0.1376348214,2.612219286,0.06272053128,2.146846493,1.097419684,0.4751378231,1.358815515
0.1407220765,2.526185229,0.06554410488,2.052762708,1.140645364,0.4558339469,1.391236823
0.1438785812,2.442258371,0.06849377457,1.960975471,1.185327274,0.4372643001,1.425539765
0.1471058886,2.360426703,0.07157507861,1.871490945,1.231496525,0.4194048655,1.461740411
0.1504055871,2.280676278,0.07479379,1.784313482,1.279183647,0.4022321073,1.499854639
0.1537793003,2.20299126,0.07815592568,1.699445647,1.328418491,0.3857229867,1.539898046
0.1572286885,2.127353987,0.08166775601,1.616888248,1.37923013,0.3698549742,1.581885846
0.1607554492,2.053745034,0.08533581453,1.536640375,1.431646757,0.3546060605,1.62583277
0.1643613178,1.982143285,0.08916690797,1.458699447,1.485695586,0.3399547641,1.671752959
0.1680480688,1.912526008,0.09316812664,1.383061265,1.541402743,0.3258801375,1.719659859
0.1718175165,1.844868938,0.09734685505,1.309720079,1.598793166,0.3123617717,1.769566111
0.1756715158,1.77914636,0.1017107828,1.238668649,1.657890498,0.2993797977,1.821483444
0.1796119633,1.715331196,0.1062679158,1.169898328,1.718716982,0.2869148877,1.875422561
0.1836407981,1.653395096,0.1110265879,1.103399139,1.781293358,0.274948254,1.931393034
0.1877600027,1.593308529,0.1159954725,1.039159863,1.84563876,0.2634616469,1.989403193
0.1919716043,1.535040882,0.1211835945,0.9771681337,1.911770617,0.2524373511,2.04946002
0.1962776753,1.478560549,0.1266003429,0.9174105289,1.979704555,0.2418581811,2.111569045
0.2006803348,1.423835027,0.1322554833,0.8598726739,2.049454303,0.2317074756,2.175734241
0.2051817494,1.370831015,0.1381591705,0.8045393436,2.121031599,0.2219690908,2.24195793
0.2097841342,1.319514505,0.1443219616,0.7513945679,2.194446109,0.2126273933,2.310240687
0.214489754,1.269850875,0.1507548295,0.7004217388,2.269705344,0.2036672521,2.380581253
0.2193009245,1.221804982,0.1574691759,0.6516037193,2.346814582,0.1950740296,2.452976446
0.2242200132,1.175341253,0.1644768452,0.6049229524,2.425776803,0.1868335727,2.527421091
0.2292494409,1.130423767,0.1717901382,0.5603615699,2.506592621,0.178932203,2.603907943
0.2343916825,1.087016345,0.1794218257,0.5179015013,2.58926023,0.1713567068,2.682427621
0.2396492686,1.04508263,0.1873851627,0.477524581,2.673775356,0.164094325,2.76296856
0.2450247864,1.004586162,0.1956939023,0.4392126543,2.760131213,0.157132742,2.845516949
0.2505208812,0.9654904576,0.2043623094,0.4029476808,2.848318472,0.1504600754,2.9300567
0.2561402576,0.9277590793,0.2134051749,0.3687118358,2.938325235,0.1440648646,3.016569408
0.261885681,0.8913557018,0.2228378296,0.3364876081,3.030137013,0.1379360601,3.105034327
0.2677599787,0.8562441769,0.2326761574,0.3062578948,3.123736725,0.1320630122,3.195428354
0.2737660413,0.8223885932,0.2429366092,0.2780060926,3.219104689,0.1264354601,3.287726019
0.2799068246,0.7897533311,0.2536362159,0.251716184,3.316218633,0.1210435205,3.381899485
0.2861853504,0.7583031155,0.2647926012,0.2273728204,3.41505371,0.1158776767,3.477918555
0.2926047084,0.7280030626,0.2764239944,0.2049613999,3.515582521,0.1109287674,3.575750688
0.2991680575,0.6988187245,0.2885492417,0.1844681399,3.617775142,0.1061879763,3.675361023
0.3058786276,0.6707161291,0.301187818,0.1658801457,3.721599166,0.1016468209,3.776712407
0.3127397209,0.6436618162,0.3143598375,0.1491854727,3.827019746,0.09729714213,3.879765438
0.3197547139,0.6176228702,0.3280860636,0.1343731838,3.933999646,0.0931310936,3.984478502
0.3269270586,0.5925669493,0.3423879177,0.1214334016,4.042499298,0.0891411317,4.090807832
0.3342602844,0.568462311,0.3572874875,0.1103573539,4.152476866,0.08532000527,4.198707558
0.3417580002,0.5452778345,0.3728075336,0.1011374149,4.263888314,0.08166074582,4.308129773
0.3494238956,0.5229830399,0.3889714954,0.09376713882,4.376687476,0.07815665778,4.419024597
0.3572617428,0.5015481048,0.4058034953,0.08824128959,4.49082614,0.07480130908,4.531340253
0.3652753991,0.480943877,0.4233283415,0.08455586301,4.606254121,0.07158852191,4.645023138
0.3734688078,0.4611418858,0.441571529,0.08270810381,4.722919351,0.0685123637,4.760017902
0.381846001,0.4421143502,0.4605592391,0.08269651644,4.840767964,0.06556713833,4.876267533
0.390411101,0.4238341842,0.4803183368,0.08452086992,4.959744384,0.06274737759,4.993713438
0.3991683229,0.4062750013,0.5008763659,0.08818219658,5.079791421,0.06004783287,5.112295532
0.408121976,0.3894111153,0.5222615423,0.09368278488,5.200850357,0.05746346707,5.231952325
0.4172764665,0.3732175407,0.5445027444,0.1010261661,5.322861047,0.05498944675,5.352621009
0.4266362992,0.35766999,0.5676295012,0.1102170953,5.445762008,0.05262113453,5.474237553
0.4362060802,0.3427448707,0.5916719776,0.1212615256,5.56949052,0.0503540817,5.596736792
0.4459905187,0.3284192799,0.616660957,0.1341665779,5.693982717,0.04818402107,5.720052516
0.4559944298,0.3146709981,0.6426278203,0.1489405029,5.819173685,0.04610686005,5.844117567
0.4662227363,0.3014784812,0.6696045224,0.1655926389,5.944997557,0.04411867392,5.968863925
0.4766804716,0.2888208524,0.6976235645,0.1841333631,6.071387609,0.04221569941,6.094222804
0.4873727819,0.2766778921,0.7267179642,0.2045740371,6.198276355,0.04039432833,6.220124744
0.498304929,0.2650300278,0.7569212202,0.2269269475,6.32559564,0.03865110163,6.346499695
0.5094822926,0.2538583225,0.7882672752,0.2512052406,6.453276737,0.03698270347,6.473277117
0.5209103731,0.2431444632,0.8207904735,0.2774228518,6.581250438,0.0353859556,6.600386064
0.5325947942,0.2328707485,0.8545255153,0.3055944305,6.709447147,0.03385781192,6.727755277
0.5445413059,0.2230200755,0.8895074071,0.3357352595,6.837796976,0.03239535323,6.855313275
0.556755787,0.2135759264,0.925771408,0.3678611702,6.966229835,0.03099578213,6.982988439
0.5692442484,0.2045223557,0.9633529716,0.4019884531,7.094675526,0.02965641819,7.110709108
0.5820128356,0.1958439752,1.002287684,0.4381337648,7.223063831,0.0283746932,7.238403666
0.5950678321,0.1875259413,1.042611201,0.4763140305,7.351324611,0.02714814668,7.366000631
0.6084156621,0.1795539398,1.084359171,0.5165463438,7.479387893,0.02597442146,7.493428747
0.6220628943,0.1719141723,1.127567171,0.5588478629,7.607183963,0.02485125957,7.620617069
0.6360162445,0.1645933418,1.172270622,0.6032357051,7.734643462,0.02377649811,7.747495061
0.650282579,0.1575786384,1.218504714,0.6497268383,7.861697476,0.02274806541,7.873992681
0.6648689184,0.1508577254,1.266304316,0.6983379713,7.988277629,0.02176397731,8.000040475
0.6797824406,0.144418725,1.315703895,0.7490854431,8.11431618,0.0208223335,8.125569667
0.6950304847,0.1382502046,1.366737422,0.8019851116,8.239746116,0.01992131413,8.250512254
0.7106205541,0.1323411628,1.419438284,0.8570522421,8.364501245,0.01905917648,8.374801099
0.7265603208,0.1266810159,1.473839185,0.914301397,8.488516294,0.01823425172,8.49837002
0.7428576287,0.1212595845,1.529972055,0.9737463257,8.611727004,0.01744494192,8.62115389
0.7595204978,0.1160670805,1.587867951,1.035399858,8.734070224,0.01668971702,8.743088728
0.7765571279,0.1110940938,1.647556958,1.099273797,8.855484008,0.0159671121,8.864111792
0.7939759028,0.10633158,1.709068095,1.165378821,8.97590771,0.01527572456,8.984161676
