t,psi_ref,psi,psi_meas,x,y,cmd,delta
30.9,18.646716,12.041484,6.5284911,98.722617,2.7465956,11.580069,13.151804
30.95,18.712964,12.157221,6.6082986,98.879028,2.7802908,11.440131,13.116144
31,18.778622,12.273441,6.6888118,99.035371,2.8143032,11.297513,13.078256
31.05,18.843689,12.390138,6.770031,99.191645,2.848634,11.152232,13.03813
31.1,18.908165,12.507301,6.8519567,99.347848,2.8832842,11.004309,12.995759
31.15,18.972049,12.624921,6.9345889,99.503979,2.918255,10.853765,12.951134
31.2,19.035342,12.742989,7.0179277,99.660038,2.9535475,10.700621,12.904248
31.25,19.098044,12.861494,7.101973,99.816024,2.9891627,10.544899,12.855095
31.3,19.160156,12.980428,7.1867245,99.971936,3.0251016,10.386623,12.803669
31.35,19.221677,13.09978,7.2721818,100.12777,3.0613653,10.225817,12.749963
31.4,19.282609,13.219539,7.3583445,100.28353,3.0979545,10.062507,12.693975
31.45,19.342951,13.339696,7.4452117,100.43922,3.1348703,9.8967176,12.635699
31.5,19.402706,13.46024,7.5327828,100.59482,3.1721136,9.7284763,12.575131
31.55,19.461874,13.581159,7.6210567,100.75035,3.2096852,9.5578107,12.512271
31.6,19.520456,13.702444,7.7100323,100.90579,3.247586,9.3847493,12.447114
31.65,19.578453,13.824083,7.7997083,101.06116,3.2858166,9.2093213,12.37966
31.7,19.635867,13.946064,7.8900834,101.21644,3.324378,9.031557,12.309908
31.75,19.692699,14.068377,7.9811559,101.37164,3.3632707,8.8514873,12.237857
31.8,19.748951,14.19101,8.0729241,101.52676,3.4024956,8.669144,12.163509
31.85,19.804625,14.313951,8.1653861,101.68179,3.4420531,8.4845596,12.086864
31.9,19.859723,14.437187,8.2585398,101.83674,3.4819441,8.2977676,12.007925
31.95,19.914246,14.560708,8.3523831,101.9916,3.522169,8.1088021,11.926693
32,19.968196,14.684501,8.4469135,102.14638,3.5627284,7.9176979,11.843172
32.05,20.021577,14.808553,8.5421286,102.30106,3.6036228,7.7244909,11.757367
32.1,20.074389,14.932852,8.6380255,102.45566,3.6448527,7.5292173,11.66928
32.15,20.126635,15.057385,8.7346014,102.61016,3.6864185,7.3319143,11.578918
32.2,20.178319,15.182139,8.8318534,102.76458,3.7283207,7.13262,11.486287
32.25,20.229441,15.307102,8.9297781,102.9189,3.7705595,6.9313728,11.391393
32.3,20.280006,15.432259,9.0283722,103.07314,3.8131353,6.7282121,11.294243
32.35,20.330015,15.557599,9.1276321,103.22727,3.8560484,6.5231779,11.194846
32.4,20.379472,15.683108,9.2275542,103.38132,3.8992991,6.316311,11.09321
32.45,20.42838,15.808771,9.3281344,103.53526,3.9428875,6.1076527,10.989344
32.5,20.47674,15.934575,9.4293688,103.68912,3.9868138,5.8972452,10.883259
32.55,20.524557,16.060507,9.531253,103.84287,4.0310782,5.685131,10.774965
32.6,20.571833,16.186553,9.6337827,103.99653,4.0756807,5.4713535,10.664473
32.65,20.618572,16.312697,9.7369532,104.15009,4.1206214,5.2559568,10.551795
32.7,20.664777,16.438927,9.8407597,104.30355,4.1659003,5.0389854,10.436945
32.75,20.71045,16.565228,9.9451974,104.45691,4.2115174,4.8204845,10.319935
32.8,20.755597,16.691585,10.050261,104.61017,4.2574726,4.6004998,10.200781
32.85,20.800219,16.817983,10.155945,104.76332,4.3037657,4.3790778,10.079495
32.9,20.84432,16.944409,10.262244,104.91638,4.3503967,4.1562654,9.9560945
32.95,20.887904,17.070847,10.369153,105.06933,4.3973654,3.93211,9.8305948
33,20.930975,17.197283,10.476665,105.22217,4.4446714,3.7066597,9.7030128
33.05,20.973535,17.3237,10.584775,105.37492,4.4923146,3.479963,9.5733659
33.1,21.015589,17.450085,10.693476,105.52755,4.5402945,3.252069,9.4416723
33.15,21.057141,17.576422,10.802762,105.68008,4.5886109,3.0230272,9.3079505
33.2,21.098193,17.702695,10.912626,105.83251,4.6372634,2.7928876,9.17222
33.25,21.13875,17.82889,11.023061,105.98482,4.6862515,2.5617009,9.0345009
33.3,21.178816,17.95499,11.134061,106.13703,4.7355746,2.3295178,8.8948137
33.35,21.218394,18.080981,11.245619,106.28913,4.7852324,2.09639,8.7531799
33.4,21.257489,18.206846,11.357726,106.44112,4.8352241,1.8623691,8.6096213
33.45,21.296104,18.332569,11.470376,106.593,4.8855493,1.6275074,8.4641606
33.5,21.334243,18.458135,11.58356,106.74477,4.9362071,1.3918577,8.316821
33.55,21.371909,18.583529,11.697271,106.89642,4.987197,1.1554728,8.1676262
33.6,21.409108,18.708733,11.811501,107.04797,5.0385182,0.91840631,8.0166008
33.65,21.445843,18.833732,11.926242,107.1994,5.0901699,0.6807119,7.8637698
33.7,21.482118,18.958509,12.041484,107.35072,5.1421512,0.44244369,7.7091588
33.75,21.517937,19.08305,12.157221,107.50193,5.1944613,0.20365612,7.5527942
33.8,21.553304,19.207336,12.273441,107.65303,5.2470993,-0.035596073,7.3947027
33.85,21.588223,19.331353,12.390138,107.804,5.3000643,-0.27525785,7.2349119
33.9,21.622698,19.455084,12.507301,107.95487,5.3533551,-0.5152739,7.0734497
33.95,21.656734,19.578511,12.624921,108.10562,5.4069708,-0.75558862,6.9103447
34,21.690334,19.70162,12.742989,108.25625,5.4609103,-0.99614618,6.7456262
34.05,21.723502,19.824393,12.861494,108.40677,5.5151725,-1.2368905,6.5793237
34.1,21.756242,19.946815,12.980428,108.55717,5.5697561,-1.4777653,6.4114677
34.15,21.788559,20.068867,13.09978,108.70746,5.62466,-1.7187141,6.2420889
34.2,21.820457,20.190535,13.219539,108.85762,5.6798829,-1.9596801,6.0712187
34.25,21.85194,20.311801,13.339696,109.00768,5.7354235,-2.2006066,5.898889
34.3,21.883011,20.432649,13.46024,109.15761,5.7912805,-2.4414365,5.7251322
34.35,21.913676,20.553062,13.581159,109.30742,5.8474525,-2.6821126,5.5499813
34.4,21.943937,20.673024,13.702444,109.45712,5.903938,-2.9225777,5.3734697
34.45,21.9738,20.792517,13.824083,109.6067,5.9607355,-3.1627743,5.1956313
34.5,22.003267,20.911526,13.946064,109.75616,6.0178437,-3.4026449,5.0165005
34.55,22.032344,21.030034,14.068377,109.90551,6.0752609,-3.642132,4.8361123
34.6,22.061034,21.148024,14.19101,110.05473,6.1329854,-3.8811779,4.6545021
34.65,22.089342,21.265479,14.313951,110.20384,6.1910158,-4.1197249,4.4717057
34.7,22.117271,21.382384,14.437187,110.35282,6.2493503,-4.3577153,4.2877594
34.75,22.144825,21.49872,14.560708,110.50169,6.3079872,-4.5950913,4.1027
34.8,22.172009,21.614473,14.684501,110.65044,6.3669247,-4.8317953,3.9165647
34.85,22.198826,21.729625,14.808553,110.79907,6.426161,-5.0677693,3.7293911
34.9,22.225281,21.84416,14.932852,110.94758,6.4856943,-5.3029558,3.5412172
34.95,22.251377,21.958061,15.057385,111.09598,6.5455228,-5.537297,3.3520815
35,22.277119,22.071313,15.182139,111.24425,6.6056444,-5.7707354,3.1620228
35.05,22.302509,22.183898,15.307102,111.39241,6.6660573,-6.0032134,2.9710804
35.1,22.327553,22.295801,15.432259,111.54044,6.7267595,-6.2346736,2.7792939
35.15,22.352254,22.407004,15.557599,111.68836,6.7877488,-6.4650587,2.5867032
35.2,22.376616,22.517493,15.683108,111.83617,6.8490233,-6.6943113,2.3933487
35.25,22.400643,22.62725,15.808771,111.98385,6.9105808,-6.9223746,2.1992711
35.3,22.424338,22.73626,15.934575,112.13142,6.9724192,-7.1491915,2.0045115
35.35,22.447706,22.844507,16.060507,112.27887,7.0345362,-7.3747053,1.8091111
35.4,22.47075,22.951974,16.186553,112.4262,7.0969297,-7.5988595,1.6131118
35.45,22.493474,23.058646,16.312697,112.57342,7.1595974,-7.8215976,1.4165553
35.5,22.515882,23.164508,16.438927,112.72052,7.222537,-8.0428635,1.2194841
35.55,22.537978,23.269543,16.565228,112.8675,7.2857462,-8.2626013,1.0219406
35.6,22.559765,23.373735,16.691585,113.01437,7.3492225,-8.4807552,0.82396781
35.65,22.581246,23.47707,16.817983,113.16113,7.4129636,-8.69727,0.62560869
35.7,22.602426,23.579532,16.944409,113.30777,7.4769671,-8.9120904,0.42690663
35.75,22.623309,23.681106,17.070847,113.4543,7.5412304,-9.1251616,0.2279052
35.8,22.643897,23.781776,17.197283,113.60071,7.6057511,-9.3364291,0.02864824
35.85,22.664195,23.881527,17.3237,113.74701,7.6705266,-9.5458385,-0.17082023
35.9,22.684205,23.980345,17.450085,113.8932,7.7355543,-9.7533361,-0.37045598
35.95,22.703932,24.078214,17.576422,114.03928,7.8008316,-9.9588682,-0.57021457
36,22.723378,24.17512,17.702695,114.18525,7.866356,-10.162382,-0.77005139
36.05,22.742549,24.271048,17.82889,114.33111,7.9321246,-10.363824,-0.96992165
36.1,22.761445,24.365984,17.95499,114.47685,7.9981347,-10.563142,-1.1697804
36.15,22.780072,24.459913,18.080981,114.62249,8.0643838,-10.760285,-1.3695826
36.2,22.798433,24.552821,18.206846,114.76803,8.1308689,-10.9552,-1.5692829
36.25,22.816531,24.644695,18.332569,114.91345,8.1975873,-11.147836,-1.7688361
36.3,22.834368,24.73552,18.458135,115.05877,8.2645361,-11.338144,-1.9681967
36.35,22.85195,24.825282,18.583529,115.20399,8.3317125,-11.526071,-2.1673191
36.4,22.869278,24.913968,18.708733,115.3491,8.3991136,-11.71157,-2.3661577
36.45,22.886356,25.001565,18.833732,115.4941,8.4667365,-11.89459,-2.5646667
36.5,22.903187,25.088059,18.958509,115.63901,8.5345782,-12.075083,-2.7628003
36.55,22.919775,25.173437,19.08305,115.78381,8.6026358,-12.253,-2.9605128
36.6,22.936122,25.257686,19.207336,115.92852,8.6709062,-12.428294,-3.1577583
36.65,22.952232,25.340794,19.331353,116.07312,8.7393864,-12.600918,-3.3544908
36.7,22.968108,25.422747,19.455084,116.21763,8.8080734,-12.770825,-3.5506644
36.75,22.983753,25.503534,19.578511,116.36204,8.8769641,-12.937969,-3.7462333
36.8,22.999169,25.583142,19.70162,116.50635,8.9460554,-13.102304,-3.9411514
36.85,23.01436,25.66156,19.824393,116.65057,9.0153441,-13.263787,-4.135373
36.9,23.029329,25.738775,19.946815,116.7947,9.0848271,-13.422371,-4.3288521
36.95,23.044078,25.814775,20.068867,116.93873,9.1545012,-13.578015,-4.521543
37,23.058611,25.88955,20.190535,117.08267,9.2243633,-13.730674,-4.7133999
37.05,23.072931,25.963088,20.311801,117.22652,9.29441,-13.880307,-4.9043771
37.1,23.08704,26.035378,20.432649,117.37029,9.3646381,-14.026871,-5.0944291
37.15,23.100941,26.106409,20.553062,117.51396,9.4350445,-14.170326,-5.2835103
37.2,23.114637,26.176171,20.673024,117.65755,9.5056257,-14.310632,-5.4715753
37.25,23.12813,26.244653,20.792517,117.80106,9.5763785,-14.447749,-5.6585789
37.3,23.141424,26.311846,20.911526,117.94448,9.6472996,-14.581637,-5.844476
37.35,23.154521,26.377739,21.030034,118.08782,9.7183855,-14.712259,-6.0292214
37.4,23.167424,26.442322,21.148024,118.23109,9.789633,-14.839578,-6.2127705
37.45,23.180135,26.505586,21.265479,118.37427,9.8610386,-14.963555,-6.3950785
37.5,23.192657,26.567523,21.382384,118.51737,9.9325989,-15.084156,-6.576101
37.55,23.204993,26.628122,21.49872,118.6604,10.004311,-15.201345,-6.7557936
37.6,23.217145,26.687375,21.614473,118.80336,10.07617,-15.315088,-6.9341122
37.65,23.229115,26.745274,21.729625,118.94624,10.148174,-15.425351,-7.111013
37.7,23.240906,26.80181,21.84416,119.08905,10.220319,-15.5321,-7.2864523
37.75,23.252521,26.856975,21.958061,119.23179,10.292601,-15.635305,-7.4603868
37.8,23.263962,26.910762,22.071313,119.37447,10.365018,-15.734933,-7.6327732
37.85,23.275231,26.963163,22.183898,119.51708,10.437565,-15.830954,-7.8035686
37.9,23.286331,27.01417,22.295801,119.65962,10.510238,-15.923339,-7.9727305
37.95,23.297264,27.063777,22.407004,119.8021,10.583035,-16.012058,-8.1402165
38,23.308033,27.111978,22.517493,119.94452,10.655952,-16.097083,-8.3059845
38.05,23.318639,27.158764,22.62725,120.08688,10.728986,-16.178388,-8.4699929
38.1,23.329085,27.204131,22.73626,120.22918,10.802132,-16.255947,-8.6322003
38.15,23.339374,27.248073,22.844507,120.37142,10.875387,-16.329733,-8.7925656
38.2,23.349506,27.290583,22.951974,120.51361,10.948747,-16.399722,-8.951048
38.25,23.359486,27.331656,23.058646,120.65575,11.02221,-16.46589,-9.1076072
38.3,23.369314,27.371288,23.164508,120.79784,11.09577,-16.528215,-9.2622032
38.35,23.378993,27.409473,23.269543,120.93988,11.169426,-16.586676,-9.4147964
38.4,23.388525,27.446207,23.373735,121.08187,11.243172,-16.64125,-9.5653475
38.45,23.397911,27.481485,23.47707,121.22382,11.317006,-16.691918,-9.7138177
38.5,23.407155,27.515304,23.579532,121.36572,11.390924,-16.738661,-9.8601686
38.55,23.416258,27.54766,23.681106,121.50758,11.464922,-16.78146,-10.004362
38.6,23.425222,27.578549,23.781776,121.6494,11.538996,-16.820299,-10.146361
38.65,23.434049,27.607968,23.881527,121.79118,11.613143,-16.855161,-10.286128
38.7,23.442742,27.635915,23.980345,121.93293,11.687359,-16.88603,-10.423625
38.75,23.451301,27.662387,24.078214,122.07464,11.761641,-16.912892,-10.558819
38.8,23.459728,27.687381,24.17512,122.21632,11.835985,-16.935735,-10.691671
38.85,23.468027,27.710896,24.271048,122.35797,11.910386,-16.954544,-10.822147
38.9,23.476198,27.73293,24.365984,122.49959,11.984842,-16.969309,-10.950213
38.95,23.484243,27.753482,24.459913,122.64118,12.059349,-16.980019,-11.075834
39,23.492165,27.77255,24.552821,122.78275,12.133903,-16.986665,-11.198977
39.05,23.499964,27.790135,24.644695,122.92429,12.208501,-16.989237,-11.319607
39.1,23.507643,27.806234,24.73552,123.06582,12.283138,-16.987729,-11.437693
39.15,23.515203,27.820849,24.825282,123.20732,12.357811,-16.982133,-11.553202
39.2,23.522647,27.83398,24.913968,123.34881,12.432517,-16.972444,-11.666103
39.25,23.529975,27.845626,25.001565,123.49029,12.507252,-16.958657,-11.776364
39.3,23.537189,27.855789,25.088059,123.63175,12.582011,-16.940768,-11.883956
39.35,23.544292,27.864469,25.173437,123.7732,12.656792,-16.918775,-11.988848
39.4,23.551284,27.871669,25.257686,123.91464,12.731591,-16.892676,-12.091011
39.45,23.558168,27.877389,25.340794,124.05607,12.806404,-16.862471,-12.190417
39.5,23.564944,27.881632,25.422747,124.19749,12.881228,-16.828159,-12.287036
39.55,23.571615,27.8844,25.503534,124.33892,12.956058,-16.789743,-12.380843
39.6,23.578181,27.885696,25.583142,124.48034,13.030891,-16.747223,-12.471809
39.65,23.584645,27.885523,25.66156,124.62176,13.105725,-16.700605,-12.559909
39.7,23.591008,27.883883,25.738775,124.76318,13.180553,-16.649891,-12.645117
39.75,23.597271,27.88078,25.814775,124.90461,13.255375,-16.595088,-12.727408
39.8,23.603435,27.876219,25.88955,125.04604,13.330185,-16.536201,-12.806758
39.85,23.609503,27.870203,25.963088,125.18749,13.40498,-16.473239,-12.883143
39.9,23.615476,27.862737,26.035378,125.32894,13.479757,-16.406209,-12.95654
39.95,23.621354,27.853826,26.106409,125.4704,13.554512,-16.335121,-13.026927
40,23.62714,27.843474,26.176171,125.61188,13.629241,-16.259985,-13.094283
40.05,23.632834,27.831687,26.244653,125.75337,13.703941,-16.180813,-13.158585
40.1,23.638439,27.818472,26.311846,125.89488,13.778609,-16.097617,-13.219815
40.15,23.643954,27.803833,26.377739,126.0364,13.85324,-16.01041,-13.277952
40.2,23.649383,27.787777,26.442322,126.17795,13.927832,-15.919208,-13.332979
40.25,23.654725,27.77031,26.505586,126.31953,14.00238,-15.824025,-13.384875
40.3,23.659982,27.751441,26.567523,126.46112,14.076882,-15.724878,-13.433625
40.35,23.665155,27.731175,26.628122,126.60274,14.151334,-15.621784,-13.479212
40.4,23.670246,27.709521,26.687375,126.74439,14.225732,-15.514762,-13.521619
40.45,23.675256,27.686487,26.745274,126.88607,14.300073,-15.403831,-13.560832
40.5,23.680185,27.662079,26.80181,127.02779,14.374354,-15.289012,-13.596836
40.55,23.685036,27.636308,26.856975,127.16953,14.448571,-15.170326,-13.629617
40.6,23.689809,27.609181,26.910762,127.31131,14.522722,-15.047795,-13.659162
40.65,23.694505,27.580708,26.963163,127.45313,14.596801,-14.921443,-13.68546
40.7,23.699125,27.550898,27.01417,127.59499,14.670807,-14.791294,-13.708498
40.75,23.703671,27.519761,27.063777,127.73688,14.744736,-14.657373,-13.728266
40.8,23.708143,27.487306,27.111978,127.87882,14.818584,-14.519707,-13.744755
40.85,23.712543,27.453545,27.158764,128.0208,14.892349,-14.378323,-13.757954
40.9,23.716872,27.418486,27.204131,128.16283,14.966027,-14.23325,-13.767856
40.95,23.721131,27.382142,27.248073,128.3049,15.039614,-14.084515,-13.774453
41,23.72532,27.344523,27.290583,128.44702,15.113109,-13.93215,-13.777738
41.05,23.72944,27.305641,27.331656,128.5892,15.186507,-13.776185,-13.777706
41.1,23.733494,27.265507,27.371288,128.73142,15.259805,-13.616653,-13.774351
41.15,23.737481,27.224134,27.409473,128.87369,15.333,-13.453586,-13.767668
41.2,23.741403,27.181533,27.446207,129.01602,15.40609,-13.287018,-13.757655
41.25,23.74526,27.137717,27.481485,129.15841,15.479071,-13.116984,-13.744307
41.3,23.749054,27.092699,27.515304,129.30085,15.55194,-12.943519,-13.727624
41.35,23.752785,27.046492,27.54766,129.44336,15.624694,-12.76666,-13.707604
41.4,23.756454,26.999109,27.578549,129.58592,15.697331,-12.586445,-13.684247
41.45,23.760062,26.950563,27.607968,129.72854,15.769846,-12.402912,-13.657552
41.5,23.76361,26.90087,27.635915,129.87123,15.842238,-12.2161,-13.627522
41.55,23.767099,26.850042,27.662387,130.01398,15.914503,-12.026049,-13.594158
41.6,23.77053,26.798095,27.687381,130.1568,15.986639,-11.8328,-13.557463
41.65,23.773903,26.745042,27.710896,130.29968,16.058642,-11.636394,-13.517441
41.7,23.77722,26.690899,27.73293,130.44263,16.13051,-11.436876,-13.474096
41.75,23.78048,26.635681,27.753482,130.58565,16.202241,-11.234287,-13.427433
41.8,23.783686,26.579403,27.77255,130.72874,16.273831,-11.028672,-13.377459
41.85,23.786837,26.522081,27.790135,130.8719,16.345278,-10.820076,-13.32418
41.9,23.789934,26.463731,27.806234,131.01514,16.416579,-10.608546,-13.267604
41.95,23.792979,26.404369,27.820849,131.15844,16.487731,-10.394128,-13.20774
42,23.795971,26.344011,27.83398,131.30183,16.558733,-10.176869,-13.144597
42.05,23.798913,26.282674,27.845626,131.44529,16.629581,-9.9568177,-13.078185
42.1,23.801803,26.220375,27.855789,131.58882,16.700273,-9.7340233,-13.008515
42.15,23.804643,26.15713,27.864469,131.73244,16.770806,-9.5085354,-12.935599
42.2,23.807434,26.092958,27.871669,131.87613,16.841179,-9.2804045,-12.859449
42.25,23.810176,26.027875,27.877389,132.0199,16.911388,-9.049682,-12.780079
42.3,23.812871,25.9619,27.881632,132.16376,16.981432,-8.8164198,-12.697502
42.35,23.815518,25.89505,27.8844,132.30769,17.051308,-8.5806707,-12.611735
42.4,23.818118,25.827343,27.885696,132.45171,17.121014,-8.342488,-12.522792
42.45,23.820672,25.758797,27.885523,132.59581,17.190547,-8.1019258,-12.430691
42.5,23.823181,25.689432,27.883883,132.74,17.259906,-7.859039,-12.335448
42.55,23.825645,25.619266,27.88078,132.88427,17.329088,-7.6138828,-12.237082
42.6,23.828064,25.548318,27.876219,133.02862,17.398092,-7.3665134,-12.135612
42.65,23.83044,25.476607,27.870203,133.17306,17.466914,-7.1169876,-12.031057
42.7,23.832773,25.404152,27.862737,133.31759,17.535554,-6.8653626,-11.923439
42.75,23.835063,25.330973,27.853826,133.46221,17.60401,-6.6116963,-11.812777
42.8,23.837311,25.257089,27.843474,133.60691,17.672279,-6.3560475,-11.699096
42.85,23.839518,25.182521,27.831687,133.75171,17.740359,-6.098475,-11.582416
42.9,23.841684,25.107288,27.818472,133.89659,17.80825,-5.8390388,-11.462762
42.95,23.84381,25.03141,27.803833,134.04156,17.875948,-5.577799,-11.340159
43,23.845895,24.954908,27.787777,134.18662,17.943453,-5.3148164,-11.214631
43.05,23.847941,24.877803,27.77031,134.33178,18.010762,-5.0501524,-11.086204
43.1,23.849949,24.800114,27.751441,134.47702,18.077875,-4.7838688,-10.954906
43.15,23.851918,24.721863,27.731175,134.62236,18.144789,-4.516028,-10.820762
43.2,23.853849,24.64307,27.709521,134.76778,18.211503,-4.2466928,-10.683803
43.25,23.855742,24.563758,27.686487,134.9133,18.278016,-3.9759266,-10.544055
43.3,23.857599,24.483946,27.662079,135.05892,18.344326,-3.703793,-10.40155
43.35,23.859419,24.403656,27.636308,135.20462,18.410432,-3.4303564,-10.256317
43.4,23.861203,24.32291,27.609181,135.35042,18.476333,-3.1556813,-10.108387
43.45,23.862951,24.241728,27.580708,135.49631,18.542027,-2.8798329,-9.9577918
43.5,23.864664,24.160134,27.550898,135.6423,18.607513,-2.6028765,-9.8045644
43.55,23.866342,24.078148,27.519761,135.78837,18.67279,-2.3248781,-9.6487376
43.6,23.867985,23.995793,27.487306,135.93455,18.737857,-2.0459037,-9.4903452
43.65,23.869595,23.91309,27.453545,136.08081,18.802713,-1.7660201,-9.3294217
43.7,23.871171,23.830062,27.418486,136.22717,18.867358,-1.485294,-9.1660024
43.75,23.872713,23.74673,27.382142,136.37363,18.931789,-1.2037927,-9.000123
43.8,23.874223,23.663117,27.344523,136.52017,18.996006,-0.92158365,-8.8318201
43.85,23.8757,23.579246,27.305641,136.66681,19.060009,-0.63873475,-8.6611309
43.9,23.877145,23.495138,27.265507,136.81355,19.123796,-0.35531403,-8.488093
43.95,23.878558,23.410816,27.224134,136.96038,19.187367,-0.071389834,-8.312745
44,23.879939,23.326303,27.181533,137.1073,19.250722,0.21296926,-8.135126
44.05,23.881289,23.241621,27.137717,137.25432,19.31386,0.49769446,-7.9552756
44.1,23.882609,23.156793,27.092699,137.40142,19.376779,0.78271675,-7.773234
44.15,23.883897,23.071841,27.046492,137.54863,19.439481,1.0679669,-7.5890424
44.2,23.885156,22.986789,26.999109,137.69592,19.501964,1.3533756,-7.402742
44.25,23.886385,22.901659,26.950563,137.84331,19.564228,1.6388733,-7.214375
44.3,23.887583,22.816473,26.90087,137.99079,19.626273,1.9243904,-7.0239841
44.35,23.888753,22.731255,26.850042,138.13836,19.688099,2.2098569,-6.8316124
44.4,23.889893,22.646028,26.798095,138.28603,19.749704,2.4952031,-6.6373037
44.45,23.891005,22.560814,26.745042,138.43378,19.811091,2.7803589,-6.4411024
44.5,23.892088,22.475636,26.690899,138.58163,19.872257,3.0652542,-6.2430533
44.55,23.893142,22.390517,26.635681,138.72957,19.933204,3.349819,-6.0432018
44.6,23.894169,22.30548,26.579403,138.87759,19.993931,3.6339831,-5.8415938
44.65,23.895167,22.220548,26.522081,139.02571,20.054439,3.9176762,-5.6382757
44.7,23.896138,22.135743,26.463731,139.17392,20.114727,4.2008283,-5.4332943
44.75,23.897082,22.051089,26.404369,139.32222,20.174796,4.483369,-5.2266972
44.8,23.897998,21.966609,26.344011,139.4706,20.234647,4.7652284,-5.0185321
44.85,23.898887,21.882324,26.282674,139.61907,20.294279,5.0463361,-4.8088473
44.9,23.89975,21.798259,26.220375,139.76763,20.353694,5.3266223,-4.5976917
44.95,23.900586,21.714435,26.15713,139.91628,20.412891,5.6060169,-4.3851144
45,23.901396,21.630875,26.092958,140.06501,20.471871,5.8844501,-4.1711652
45.05,23.902179,21.547602,26.027875,140.21383,20.530634,6.1618521,-3.955894
45.1,23.902937,21.464639,25.9619,140.36273,20.589183,6.4381533,-3.7393513
45.15,23.903668,21.382008,25.89505,140.51172,20.647516,6.7132843,-3.5215881
45.2,23.904374,21.299731,25.827343,140.66079,20.705636,6.9871757,-3.3026555
45.25,23.905054,21.217831,25.758797,140.80994,20.763542,7.2597583,-3.0826052
45.3,23.905709,21.13633,25.689432,140.95918,20.821236,7.5309634,-2.8614892
45.35,23.906339,21.05525,25.619266,141.1085,20.878719,7.800722,-2.6393598
45.4,23.906944,20.974614,25.548318,141.25789,20.935992,8.0689659,-2.4162697
45.45,23.907523,20.894443,25.476607,141.40737,20.993055,8.3356268,-2.1922718
45.5,23.908078,20.81476,25.404152,141.55693,21.049911,8.6006367,-1.9674196
45.55,23.908608,20.735586,25.330973,141.70657,21.10656,8.8639279,-1.7417665
45.6,23.909113,20.656943,25.257089,141.85628,21.163003,9.1254331,-1.5153665
45.65,23.909594,20.578853,25.182521,142.00607,21.219243,9.3850852,-1.2882738
45.7,23.91005,20.501337,25.107288,142.15594,21.27528,9.6428175,-1.0605427
45.75,23.910482,20.424416,25.03141,142.30588,21.331115,9.8985637,-0.83222798
45.8,23.91089,20.348112,24.954908,142.45589,21.386751,10.152258,-0.60338453
45.85,23.911273,20.272446,24.877803,142.60598,21.442188,10.403834,-0.37406747
45.9,23.911632,20.197439,24.800114,142.75614,21.497429,10.653228,-0.14433216
45.95,23.911968,20.123112,24.721863,142.90638,21.552475,10.900373,0.085765866
46,23.912279,20.049485,24.64307,143.05668,21.607328,11.145207,0.31617088
46.05,23.912566,19.976578,24.563758,143.20705,21.66199,11.387664,0.546827
46.1,23.912829,19.904413,24.483946,143.3575,21.716462,11.627683,0.77767816
46.15,23.913069,19.83301,24.403656,143.508,21.770747,11.865198,1.0086682
46.2,23.913284,19.762387,24.32291,143.65858,21.824846,12.100149,1.2397407
46.25,23.913476,19.692566,24.241728,143.80922,21.878762,12.332474,1.4708393
46.3,23.913644,19.623566,24.160134,143.95993,21.932496,12.56211,1.7019074
46.35,23.913788,19.555407,24.078148,144.1107,21.986051,12.788997,1.9328885
46.4,23.913908,19.488107,23.995793,144.26154,22.039429,13.013075,2.1637257
46.45,23.914005,19.421686,23.91309,144.41243,22.092632,13.234284,2.3943623
46.5,23.914078,19.356162,23.830062,144.56339,22.145662,13.452565,2.6247416
46.55,23.914126,19.291555,23.74673,144.7144,22.198522,13.667859,2.8548065
46.6,23.914151,19.227883,23.663117,144.86548,22.251215,13.880109,3.0845003
46.65,23.914153,19.165164,23.579246,145.01661,22.303741,14.089257,3.3137661
46.7,23.91413,19.103416,23.495138,145.1678,22.356105,14.295247,3.5425469
46.75,23.914083,19.042658,23.410816,145.31904,22.408309,14.498023,3.770786
46.8,23.914012,18.982905,23.326303,145.47034,22.460355,14.697529,3.9984265
46.85,23.913918,18.924177,23.241621,145.62169,22.512245,14.893711,4.2254116
46.9,23.913799,18.86649,23.156793,145.7731,22.563983,15.086515,4.4516846
46.95,23.913656,18.809861,23.071841,145.92455,22.615572,15.275889,4.6771888
47,23.913488,18.754306,22.986789,146.07606,22.667014,15.461779,4.9018678
47.05,23.913297,18.699842,22.901659,146.22761,22.718311,15.644134,5.125665
47.1,23.91308,18.646486,22.816473,146.37921,22.769468,15.822903,5.3485241
47.15,23.91284,18.594252,22.731255,146.53086,22.820486,15.998037,5.570389
47.2,23.912575,18.543157,22.646028,146.68255,22.871369,16.169486,5.7912035
47.25,23.912285,18.493216,22.560814,146.83429,22.92212,16.337201,6.0109118
47.3,23.91197,18.444444,22.475636,146.98607,22.972742,16.501135,6.2294581
47.35,23.91163,18.396855,22.390517,147.1379,23.023237,16.661241,6.4467869
47.4,23.911265,18.350465,22.30548,147.28976,23.07361,16.817474,6.6628429
47.45,23.910875,18.305287,22.220548,147.44166,23.123862,16.969787,6.8775709
47.5,23.910459,18.261336,22.135743,147.5936,23.173999,17.118137,7.090916
47.55,23.910018,18.218625,22.051089,147.74558,23.224022,17.262481,7.3028236
47.6,23.909551,18.177167,21.966609,147.8976,23.273935,17.402776,7.5132393
47.65,23.909059,18.136976,21.882324,148.04965,23.323741,17.53898,7.7221089
