t,r,y,ym,yf,feedback,e,u,delta
11.12,0.72,0.50789358,0.48704979,0.48828496,0.48828496,0.23171504,0.49818733,0.50781083
11.14,0.72,0.50787862,0.53731684,0.49006794,0.49006794,0.22993206,0.49435392,0.50673428
11.16,0.72,0.50784435,0.5734094,0.49309854,0.49309854,0.22690146,0.48783814,0.50522259
11.18,0.72,0.50779546,0.45743824,0.4918018,0.4918018,0.2281982,0.49062612,0.50405487
11.2,0.72,0.50773114,0.51888459,0.49278663,0.49278663,0.22721337,0.48850874,0.50281118
11.22,0.72,0.50764252,0.6212995,0.49745983,0.49745983,0.22254017,0.47846137,0.50086319
11.24,0.72,0.50753249,0.49048278,0.49720612,0.49720612,0.22279388,0.47900685,0.49911469
11.26,0.72,0.50740824,0.43368711,0.49489633,0.49489633,0.22510367,0.48397288,0.49790334
11.28,0.72,0.50727178,0.48795031,0.49464375,0.49464375,0.22535625,0.48451593,0.49683235
11.3,0.72,0.50712292,0.5124422,0.49529097,0.49529097,0.22470903,0.48312442,0.49573572
11.32,0.72,0.50696807,0.43217207,0.49299574,0.49299574,0.22700426,0.48805917,0.49512159
11.34,0.72,0.50681332,0.4261101,0.49056353,0.49056353,0.22943647,0.49328841,0.49497494
11.36,0.72,0.50665487,0.53958926,0.49234628,0.49234628,0.22765372,0.48945549,0.49453338
11.38,0.72,0.50649542,0.46503975,0.49135332,0.49135332,0.22864668,0.49159036,0.49429794
11.4,0.72,0.50632975,0.5593418,0.49382563,0.49382563,0.22617437,0.4862749,0.4936561
11.42,0.72,0.50615534,0.53422701,0.49529477,0.49529477,0.22470523,0.48311625,0.49281291
11.44,0.72,0.50596564,0.58866517,0.49869006,0.49869006,0.22130994,0.47581638,0.49145319
11.46,0.72,0.50575477,0.59129798,0.50205762,0.50205762,0.21794238,0.46857612,0.48962302
11.48,0.72,0.50552522,0.49799804,0.50191,0.50191,0.21809,0.46889351,0.48796466
11.5,0.72,0.50528363,0.44386039,0.4997991,0.4997991,0.2202009,0.47343193,0.48680204
11.52,0.72,0.50503325,0.47626154,0.49894319,0.49894319,0.22105681,0.47527214,0.48587965
11.54,0.72,0.50477458,0.50618343,0.49920647,0.49920647,0.22079353,0.47470609,0.48498577
11.56,0.72,0.50450824,0.5039822,0.49938013,0.49938013,0.22061987,0.47433271,0.48413352
11.58,0.72,0.50423827,0.46166014,0.4980085,0.4980085,0.2219915,0.47728173,0.48358538
11.6,0.72,0.50395562,0.61761288,0.50235775,0.50235775,0.21764225,0.46793084,0.48233301
11.62,0.72,0.50365182,0.62535308,0.50683031,0.50683031,0.21316969,0.45831484,0.48041156
11.64,0.72,0.50332403,0.57013828,0.50913241,0.50913241,0.21086759,0.45336531,0.47824786
11.66,0.72,0.50297235,0.53932246,0.51023023,0.51023023,0.20976977,0.451005,0.47606843
11.68,0.72,0.50259873,0.51756607,0.51049699,0.51049699,0.20950301,0.45043147,0.47401747
11.7,0.72,0.5022007,0.57115258,0.51270265,0.51270265,0.20729735,0.4456893,0.47175122
11.72,0.72,0.50179496,0.33852363,0.50636887,0.50636887,0.21363113,0.45930694,0.47075568
11.74,0.72,0.50139215,0.38849295,0.50208247,0.50208247,0.21791753,0.46852269,0.47057704
11.76,0.72,0.50099245,0.50163147,0.50206607,0.50206607,0.21793393,0.46855795,0.47041551
11.78,0.72,0.50059508,0.51339426,0.502478,0.502478,0.217522,0.46767229,0.47019605
11.8,0.72,0.50019732,0.53854282,0.50378945,0.50378945,0.21621055,0.46485268,0.46976858
11.82,0.72,0.49980004,0.49845764,0.50359557,0.50359557,0.21640443,0.46526953,0.46940866
11.84,0.72,0.49940691,0.46291948,0.50211644,0.50211644,0.21788356,0.46844966,0.46933194
11.86,0.72,0.49901202,0.5753937,0.50478107,0.50478107,0.21521893,0.46272071,0.46880304
11.88,0.72,0.49861273,0.54456951,0.50622792,0.50622792,0.21377208,0.45960998,0.4680676
11.9,0.72,0.49821143,0.48696839,0.50552757,0.50552757,0.21447243,0.46111572,0.46751145
11.92,0.72,0.49780914,0.50007676,0.50532936,0.50532936,0.21467064,0.46154188,0.46703388
11.94,0.72,0.49740793,0.48600582,0.50462669,0.50462669,0.21537331,0.46305263,0.46671538
11.96,0.72,0.49701166,0.46068989,0.50302898,0.50302898,0.21697102,0.46648768,0.46669716
11.98,0.72,0.49662229,0.47816749,0.50212493,0.50212493,0.21787507,0.4684314,0.4668359
12,0.42,0.49558201,0.4003223,0.49842302,0.49842302,-0.078423016,-0.16860949,0.41600027
12.02,0.42,0.49395117,0.5048019,0.49865498,0.49865498,-0.078654976,-0.1691082,0.36919159
12.04,0.42,0.4917882,0.46766995,0.49752825,0.49752825,-0.077528248,-0.16668573,0.32632141
12.06,0.42,0.48914887,0.44004324,0.49543788,0.49543788,-0.075437884,-0.16219145,0.28724038
12.08,0.42,0.48607822,0.51340933,0.49609139,0.49609139,-0.076091391,-0.16359649,0.25117343
12.1,0.42,0.48261756,0.51444017,0.49675862,0.49675862,-0.07675862,-0.16503103,0.21787707
12.12,0.42,0.47881048,0.44496889,0.49487536,0.49487536,-0.074875357,-0.16098202,0.18756835
12.14,0.42,0.47469847,0.42362896,0.49228458,0.49228458,-0.072284578,-0.15541184,0.16012993
12.16,0.42,0.47031142,0.52174586,0.4933559,0.4933559,-0.073355898,-0.15771518,0.13470232
12.18,0.42,0.46567547,0.53879573,0.49500826,0.49500826,-0.075008255,-0.16126775,0.11102472
12.2,0.42,0.46082651,0.39268705,0.49128748,0.49128748,-0.071287484,-0.15326809,0.089881291
12.22,0.42,0.45579635,0.40181233,0.48803384,0.48803384,-0.068033842,-0.14627276,0.070988967
12.24,0.42,0.45061191,0.42492112,0.48573883,0.48573883,-0.065738834,-0.14133849,0.05400277
12.26,0.42,0.44530003,0.39534082,0.48245163,0.48245163,-0.062451634,-0.13427101,0.038940868
12.28,0.42,0.43987947,0.46287487,0.48173975,0.48173975,-0.061739751,-0.13274047,0.025206361
12.3,0.42,0.43437498,0.36798681,0.47760328,0.47760328,-0.05760328,-0.12384705,0.013282088
12.32,0.42,0.42881205,0.3279251,0.47216044,0.47216044,-0.052160438,-0.11214494,0.0032479257
12.34,0.42,0.42320556,0.42545395,0.47046202,0.47046202,-0.05046202,-0.10849334,-0.0056913757
12.36,0.42,0.41756354,0.49210652,0.47124909,0.47124909,-0.051249092,-0.11018555,-0.01405091
12.38,0.42,0.41189189,0.51085805,0.47268942,0.47268942,-0.052689418,-0.11328225,-0.021989417
12.4,0.42,0.40621,0.33861106,0.46781384,0.46781384,-0.047813842,-0.10279976,-0.028454244
12.42,0.42,0.40053117,0.38749916,0.46489331,0.46489331,-0.044893308,-0.096520612,-0.033899554
12.44,0.42,0.39486589,0.40398777,0.46267856,0.46267856,-0.042678561,-0.091758906,-0.038528302
12.46,0.42,0.38923016,0.32136405,0.45753985,0.45753985,-0.037539851,-0.08071068,-0.041902892
12.48,0.42,0.38362901,0.4338413,0.45667809,0.45667809,-0.036678086,-0.078857885,-0.044859291
12.5,0.42,0.37807292,0.35892763,0.45312352,0.45312352,-0.033123524,-0.071215576,-0.046967794
12.52,0.42,0.37256124,0.48095908,0.45413573,0.45413573,-0.034135726,-0.07339181,-0.049081716
12.54,0.42,0.36710697,0.31315381,0.44900911,0.44900911,-0.029009111,-0.062369588,-0.050144745
12.56,0.42,0.3617157,0.3840599,0.44664732,0.44664732,-0.026647321,-0.057291741,-0.050716505
12.58,0.42,0.35639189,0.38870025,0.44454016,0.44454016,-0.024540155,-0.052761334,-0.050880091
12.6,0.42,0.35114291,0.34431274,0.44089552,0.44089552,-0.020895522,-0.044925372,-0.050403714
12.62,0.42,0.34597363,0.3627529,0.43805397,0.43805397,-0.018053972,-0.03881604,-0.0494767
12.64,0.42,0.34089077,0.32993749,0.43412246,0.43412246,-0.014122464,-0.030363297,-0.047947628
12.66,0.42,0.33589608,0.37924617,0.43212696,0.43212696,-0.012126962,-0.026072969,-0.046197655
12.68,0.42,0.33099619,0.3135238,0.42781412,0.42781412,-0.0078141197,-0.016800357,-0.043845871
12.7,0.42,0.3261978,0.29927968,0.42314014,0.42314014,-0.0031401402,-0.0067513015,-0.040878306
12.72,0.42,0.32150537,0.31403254,0.41917259,0.41917259,0.0008274089,0.0017789291,-0.037465727
12.74,0.42,0.31692343,0.30231693,0.41492329,0.41492329,0.0050767056,0.010914917,-0.033595275
12.76,0.42,0.31245558,0.30311344,0.41085748,0.41085748,0.0091425185,0.019656415,-0.02933514
12.78,0.42,0.30810692,0.27481216,0.40591038,0.40591038,0.014089621,0.030292685,-0.024564914
12.8,0.42,0.30388256,0.2628734,0.40070903,0.40070903,0.019290966,0.041475576,-0.019281675
12.82,0.42,0.29977981,0.34618715,0.39872642,0.39872642,0.021273579,0.045738196,-0.014080085
12.84,0.42,0.2958069,0.21103685,0.39190135,0.39190135,0.028098655,0.060412108,-0.0081207097
12.86,0.42,0.29197023,0.21559306,0.38549013,0.38549013,0.034509865,0.07419621,-0.0015353561
12.88,0.42,0.28826455,0.34441072,0.38399634,0.38399634,0.036003662,0.077407873,0.0047801022
12.9,0.42,0.2846884,0.30046296,0.38095876,0.38095876,0.039041239,0.083938665,0.011112787
12.92,0.42,0.28125451,0.12144915,0.37152205,0.37152205,0.048477952,0.1042276,0.018561972
12.94,0.42,0.27796811,0.18869421,0.36487376,0.36487376,0.055126238,0.11852141,0.026558727
12.96,0.42,0.27482158,0.33349291,0.36373264,0.36373264,0.056267359,0.12097482,0.034112015
12.98,0.42,0.27181643,0.22597016,0.3587231,0.3587231,0.061276904,0.13174534,0.041922681
13,0.42,0.26894048,0.38725123,0.35976048,0.35976048,0.060239517,0.12951496,0.048930064
13.02,0.42,0.2661925,0.26463747,0.35630146,0.35630146,0.063698536,0.13695185,0.055971807
13.04,0.42,0.26356554,0.33179863,0.35541045,0.35541045,0.064589548,0.13886753,0.062603465
13.06,0.42,0.26106086,0.23576742,0.3510598,0.3510598,0.068940204,0.14822144,0.069452902
13.08,0.42,0.25868328,0.18417818,0.34499137,0.34499137,0.075008627,0.16126855,0.076798154
13.1,0.42,0.25642604,0.3143432,0.34387689,0.34387689,0.076123106,0.16366468,0.083747476
13.12,0.42,0.25428242,0.31917911,0.34297879,0.34297879,0.077021207,0.1655956,0.090295325
13.14,0.42,0.25225185,0.24807195,0.33952764,0.33952764,0.080472365,0.17301558,0.096912946
13.16,0.42,0.25033652,0.20956344,0.33480166,0.33480166,0.085198336,0.18317642,0.10381402
13.18,0.42,0.24853724,0.21825347,0.33056355,0.33056355,0.089436452,0.19228837,0.11089197
13.2,0.42,0.2468491,0.28205289,0.32879952,0.32879952,0.091200476,0.19608102,0.1177071
13.22,0.42,0.24527582,0.17815718,0.32332162,0.32332162,0.096678379,0.20785852,0.12491921
13.24,0.42,0.24381286,0.268607,0.321332,0.321332,0.098668002,0.2121362,0.13189657
13.26,0.42,0.2424586,0.23461994,0.31817883,0.31817883,0.10182117,0.21891551,0.13885808
13.28,0.42,0.24120507,0.31062377,0.3179041,0.3179041,0.1020959,0.21950618,0.14530993
13.3,0.42,0.24005308,0.20913413,0.31394883,0.31394883,0.10605117,0.22801001,0.15192594
13.32,0.42,0.23900466,0.18799213,0.30936859,0.30936859,0.11063141,0.23785754,0.15880047
13.34,0.42,0.23806703,0.11537986,0.30231445,0.30231445,0.11768555,0.25302393,0.16633834
13.36,0.42,0.23724277,0.15625614,0.29700324,0.29700324,0.12299676,0.26444303,0.17418672
13.38,0.42,0.23652833,0.2224186,0.29429107,0.29429107,0.12570893,0.2702742,0.18187372
13.4,0.42,0.23591834,0.24505135,0.29250054,0.29250054,0.12749946,0.27412385,0.18925373
13.42,0.42,0.2354014,0.3224434,0.29358937,0.29358937,0.12641063,0.27178286,0.19585606
13.44,0.42,0.23497596,0.21368772,0.29068385,0.29068385,0.12931615,0.27802972,0.20242995
13.46,0.42,0.23462877,0.35619648,0.29306613,0.29306613,0.12693387,0.27290782,0.20806818
13.48,0.42,0.2343498,0.33247273,0.2944991,0.2944991,0.1255009,0.26982694,0.21300888
13.5,0.42,0.23414776,0.11264011,0.28788604,0.28788604,0.13211396,0.28404501,0.21869177
13.52,0.42,0.23402577,0.16429464,0.28339181,0.28339181,0.13660819,0.29370761,0.22469304
13.54,0.42,0.2339812,0.22625477,0.2813141,0.2813141,0.1386859,0.29817468,0.23057157
13.56,0.42,0.2340135,0.20057956,0.2783783,0.2783783,0.1416217,0.30448666,0.23648478
13.58,0.42,0.23412164,0.20329435,0.27564797,0.27564797,0.14435203,0.31035686,0.24239454
13.6,0.42,0.23430549,0.18955033,0.27251715,0.27251715,0.14748285,0.31708813,0.24837003
13.62,0.42,0.23455956,0.25197362,0.27177011,0.27177011,0.14822989,0.31869426,0.25399597
13.64,0.42,0.23488033,0.23223864,0.2703326,0.2703326,0.1496674,0.3217849,0.25941908
13.66,0.42,0.23526529,0.22140176,0.2685533,0.2685533,0.1514467,0.3256104,0.26471439
13.68,0.42,0.23570859,0.26292197,0.26834853,0.26834853,0.15165147,0.32605067,0.26962129
13.7,0.42,0.23621189,0.17582749,0.26498412,0.26498412,0.15501588,0.33328413,0.27471432
13.72,0.42,0.23677253,0.22319216,0.26346442,0.26346442,0.15653558,0.3365515,0.27966129
13.74,0.42,0.23738608,0.2458328,0.26282327,0.26282327,0.15717673,0.33792998,0.28432279
13.76,0.42,0.23804692,0.26441761,0.26288124,0.26288124,0.15711876,0.33780533,0.28860139
13.78,0.42,0.23875697,0.1769076,0.25975493,0.25975493,0.16024507,0.3445269,0.29307543
13.8,0.42,0.23951261,0.23938431,0.25901418,0.25901418,0.16098582,0.34611952,0.29731896
13.82,0.42,0.24031495,0.18369175,0.25627518,0.25627518,0.16372482,0.35200836,0.30169411
13.84,0.42,0.24116676,0.15851485,0.25272026,0.25272026,0.16727974,0.35965144,0.3063307
13.86,0.42,0.24206638,0.20628755,0.2510318,0.2510318,0.1689682,0.36328163,0.31088677
13.88,0.42,0.2430011,0.34226675,0.25434943,0.25434943,0.16565057,0.35614872,0.31450773
13.9,0.42,0.24396424,0.28546356,0.25548086,0.25548086,0.16451914,0.35371616,0.3176444
13.92,0.42,0.24495336,0.2409504,0.25495248,0.25495248,0.16504752,0.35485218,0.32062102
13.94,0.42,0.24596608,0.24228348,0.25449178,0.25449178,0.16550822,0.35584266,0.32343876
13.96,0.42,0.24699923,0.25379396,0.25446641,0.25446641,0.16553359,0.35589722,0.32603543
13.98,0.42,0.24805849,0.14776849,0.25058649,0.25058649,0.16941351,0.36423906,0.32909172
14,0.42,0.24913342,0.33651981,0.25371133,0.25371133,0.16628867,0.35752063,0.33136604
14.02,0.42,0.25022216,0.24542951,0.25341018,0.25341018,0.16658982,0.35816812,0.3335102
14.04,0.42,0.25133083,0.14770085,0.2495662,0.2495662,0.1704338,0.36643267,0.336144
14.06,0.42,0.25246281,0.1707974,0.24670188,0.24670188,0.17329812,0.37259096,0.33905976
14.08,0.42,0.25360656,0.34889664,0.25041805,0.25041805,0.16958195,0.36460118,0.34110307
14.1,0.42,0.25475107,0.3586526,0.25435386,0.25435386,0.16564614,0.35613921,0.34230596
14.12,0.42,0.25588716,0.35257459,0.25792552,0.25792552,0.16207448,0.34846013,0.3427983
14.14,0.42,0.25701832,0.20985588,0.25617753,0.25617753,0.16382247,0.35221831,0.3435519
14.16,0.42,0.25814002,0.30327782,0.25789027,0.25789027,0.16210973,0.34853592,0.34395062
14.18,0.42,0.25925003,0.28218145,0.25877359,0.25877359,0.16122641,0.34663679,0.34416551
14.2,0.42,0.26035728,0.14701878,0.25470977,0.25470977,0.16529023,0.35537399,0.34506219
14.22,0.42,0.26146376,0.21923975,0.25341996,0.25341996,0.16658004,0.3581471,0.34610898
14.24,0.42,0.26256909,0.24458935,0.25309884,0.25309884,0.16690116,0.35883749,0.34712726
14.26,0.42,0.2636779,0.18311498,0.25055397,0.25055397,0.16944603,0.36430895,0.3485018
14.28,0.42,0.26478874,0.25034449,0.25054636,0.25054636,0.16945364,0.36432533,0.34976768
14.3,0.42,0.26590656,0.17258305,0.24771133,0.24771133,0.17228867,0.37042065,0.35141992
14.32,0.42,0.26702941,0.24973671,0.24778498,0.24778498,0.17221502,0.3702623,0.35292731
14.34,0.42,0.268156,0.24363241,0.24763398,0.24763398,0.17236602,0.37058695,0.35434008
14.36,0.42,0.26928608,0.23208729,0.24706864,0.24706864,0.17293136,0.37180242,0.35573707
14.38,0.42,0.27041544,0.28067423,0.24829066,0.24829066,0.17170934,0.36917507,0.35681211
14.4,0.42,0.27154966,0.16577794,0.2452902,0.2452902,0.1747098,0.37562607,0.35831722
14.42,0.42,0.27268989,0.21079557,0.24403585,0.24403585,0.17596415,0.37832292,0.35991768
14.44,0.42,0.27382915,0.30922361,0.24640631,0.24640631,0.17359369,0.37322642,0.36098238
14.46,0.42,0.27496058,0.31785625,0.24900449,0.24900449,0.17099551,0.36764034,0.36151502
14.48,0.42,0.27608158,0.27573311,0.24997644,0.24997644,0.17002356,0.36555065,0.36183787
14.5,0.42,0.27718957,0.2793654,0.25104513,0.25104513,0.16895487,0.36325296,0.36195108
14.52,0.42,0.27827777,0.33581067,0.25412752,0.25412752,0.16587248,0.35662584,0.36152506
14.54,0.42,0.27934067,0.33096837,0.25692173,0.25692173,0.16307827,0.35061828,0.36065251
14.56,0.42,0.28038621,0.17379777,0.25389904,0.25389904,0.16610096,0.35711707,0.36036968
14.58,0.42,0.28141434,0.26073092,0.25414747,0.25414747,0.16585253,0.35658294,0.36006674
14.6,0.42,0.2824169,0.3621593,0.25807517,0.25807517,0.16192483,0.34813837,0.35911247
14.62,0.42,0.28339524,0.25753718,0.25805561,0.25805561,0.16194439,0.34818044,0.35823791
14.64,0.42,0.28435867,0.15765395,0.25440464,0.25440464,0.16559536,0.35603002,0.35806128
14.66,0.42,0.28530744,0.2560429,0.25446421,0.25446421,0.16553579,0.35590194,0.35788853
14.68,0.42,0.28624053,0.27172688,0.25509195,0.25509195,0.16490805,0.35455231,0.35762163
14.7,0.42,0.28715584,0.28683986,0.25624642,0.25624642,0.16375358,0.3520702,0.35717752
14.72,0.42,0.28805628,0.22898393,0.25525505,0.25525505,0.16474495,0.35420163,0.35693945
14.74,0.42,0.28894334,0.24188231,0.25476877,0.25476877,0.16523123,0.35524714,0.35680406
14.76,0.42,0.28981677,0.26207607,0.25503449,0.25503449,0.16496551,0.35467584,0.3566338
14.78,0.42,0.29067241,0.31074983,0.2570605,0.2570605,0.1629395,0.35031991,0.35612869
14.8,0.42,0.2915074,0.30174771,0.25868549,0.25868549,0.16131451,0.34682619,0.35538449
14.82,0.42,0.29231566,0.34699884,0.26189689,0.26189689,0.15810311,0.33992169,0.35414747
14.84,0.42,0.29310063,0.23935523,0.26107719,0.26107719,0.15892281,0.34168404,0.35315039
14.86,0.42,0.29386547,0.23821068,0.26024568,0.26024568,0.15975432,0.34347178,0.35237611
14.88,0.42,0.29460334,0.35829458,0.2638111,0.2638111,0.1561889,0.33580614,0.35105051
14.9,0.42,0.29531371,0.29164185,0.26482312,0.26482312,0.15517688,0.33363028,0.34965689
14.92,0.42,0.2960021,0.21856112,0.26314087,0.26314087,0.15685913,0.33724713,0.34866411
14.94,0.42,0.29666871,0.27693823,0.26364259,0.26364259,0.15635741,0.33616843,0.34766445
14.96,0.42,0.29731135,0.30714031,0.26522433,0.26522433,0.15477567,0.3327677,0.34647271
14.98,0.42,0.2979252,0.34379099,0.2680813,0.2680813,0.1519187,0.32662521,0.34488491
15,0.42,0.29850382,0.37298709,0.27189605,0.27189605,0.14810395,0.31842349,0.342768
15.02,0.42,0.29905663,0.1877652,0.26883675,0.26883675,0.15116325,0.32500099,0.34134664
15.04,0.42,0.29957756,0.36631651,0.27238147,0.27238147,0.14761853,0.31737984,0.3394293
15.06,0.42,0.30006422,0.33186769,0.2745446,0.2745446,0.1454554,0.3127291,0.33729328
15.08,0.42,0.30051462,0.33175275,0.2766249,0.2766249,0.1433751,0.30825647,0.33497033
15.1,0.42,0.30092849,0.31554482,0.27804017,0.27804017,0.14195983,0.30521364,0.3325898
15.12,0.42,0.30130735,0.29555576,0.2786771,0.2786771,0.1413229,0.30384423,0.33029015
15.14,0.42,0.30164745,0.36020534,0.28164176,0.28164176,0.13835824,0.29747021,0.32766456
15.16,0.42,0.3019511,0.29257784,0.28203944,0.28203944,0.13796056,0.29661521,0.32518061
15.18,0.42,0.30222394,0.2499854,0.28087384,0.28087384,0.13912616,0.29912125,0.32309586
15.2,0.42,0.30247449,0.2066536,0.27817492,0.27817492,0.14182508,0.30492392,0.32164211
15.22,0.42,0.30270433,0.28095181,0.2782759,0.2782759,0.1417241,0.30470682,0.32028728
15.24,0.42,0.30291111,0.3280568,0.28008611,0.28008611,0.13991389,0.30081486,0.31872949
15.26,0.42,0.30309062,0.35575609,0.28283775,0.28283775,0.13716225,0.29489884,0.31682304
15.28,0.42,0.30323639,0.39182426,0.28680089,0.28680089,0.13319911,0.28637808,0.31438744
15.3,0.42,0.30334949,0.30996508,0.28764323,0.28764323,0.13235677,0.28456706,0.31200181
15.32,0.42,0.30342271,0.41274129,0.29219225,0.29219225,0.12780775,0.27478667,0.3090246
15.34,0.42,0.3034509,0.4006236,0.29613521,0.29613521,0.12386479,0.26630931,0.30560738
15.36,0.42,0.30343525,0.33220784,0.29744694,0.29744694,0.12255306,0.26348908,0.30223791
15.38,0.42,0.30337715,0.3303044,0.29864175,0.29864175,0.12135825,0.26092023,0.2989325
15.4,0.42,0.3032831,0.26725597,0.29750045,0.29750045,0.12249955,0.26337402,0.29608782
15.42,0.42,0.30315196,0.35359323,0.29954019,0.29954019,0.12045981,0.25898859,0.29311988
15.44,0.42,0.30298827,0.28732496,0.299096,0.299096,0.120904,0.2599436,0.29046578
15.46,0.42,0.30278554,0.4185153,0.30343852,0.30343852,0.11656148,0.25060718,0.28727709
15.48,0.42,0.30253732,0.43052869,0.30805998,0.30805998,0.11194002,0.24067104,0.28354861
15.5,0.42,0.3022516,0.2640045,0.30645796,0.30645796,0.11354204,0.24411538,0.28039395
15.52,0.42,0.30192698,0.3701162,0.30877281,0.30877281,0.11122719,0.23913846,0.27709351
15.54,0.42,0.30156656,0.31880883,0.30913775,0.30913775,0.11086225,0.23835383,0.27399434
15.56,0.42,0.30117791,0.26070282,0.30737648,0.30737648,0.11262352,0.24214056,0.27144603
15.58,0.42,0.30076852,0.25161365,0.30534874,0.30534874,0.11465126,0.2465002,0.26945037
15.6,0.42,0.30033161,0.41823507,0.3094537,0.3094537,0.1105463,0.23767454,0.2669083
15.62,0.42,0.29987147,0.29333937,0.30886773,0.30886773,0.11113227,0.23893439,0.26467039
15.64,0.42,0.29939131,0.30120352,0.30858903,0.30858903,0.11141097,0.23953359,0.26265944
15.66,0.42,0.29889721,0.26241079,0.30690982,0.30690982,0.11309018,0.24314389,0.2610982
15.68,0.42,0.29838038,0.43787916,0.31167234,0.31167234,0.10832766,0.23290447,0.2588427
15.7,0.42,0.29783732,0.38748843,0.31442929,0.31442929,0.10557071,0.22697703,0.25629345
15.72,0.42,0.29726016,0.44887463,0.31931821,0.31931821,0.10068179,0.21646585,0.25310724
15.74,0.42,0.29665357,0.30754232,0.31889,0.31889,0.10111,0.21738651,0.25024958
15.76,0.42,0.29602306,0.29188963,0.31790817,0.31790817,0.10209183,0.21949744,0.24778941
15.78,0.42,0.29537695,0.25018499,0.3154455,0.3154455,0.1045545,0.22479217,0.24594963
15.8,0.42,0.29471761,0.3121401,0.31532531,0.31532531,0.10467469,0.22505059,0.24427771
15.82,0.42,0.29404519,0.33687514,0.31610894,0.31610894,0.10389106,0.22336578,0.24260475
15.84,0.42,0.29336775,0.23968199,0.31332978,0.31332978,0.10667022,0.22934098,0.24154365
15.86,0.42,0.29268422,0.34097104,0.31433491,0.31433491,0.10566509,0.22717994,0.24039455
15.88,0.42,0.29200448,0.20772057,0.31045803,0.31045803,0.10954197,0.23551524,0.24000421
15.9,0.42,0.29133509,0.23338113,0.30765523,0.30765523,0.11234477,0.24154125,0.24012717
15.92,0.42,0.29068053,0.24909844,0.30552589,0.30552589,0.11447411,0.24611933,0.24060654
15.94,0.42,0.29004862,0.20009448,0.30169202,0.30169202,0.11830798,0.25436215,0.24170699
15.96,0.42,0.28943551,0.33149229,0.30277567,0.30277567,0.11722433,0.25203231,0.24253302
15.98,0.42,0.28884426,0.251552,0.30091299,0.30091299,0.11908701,0.25603707,0.24361334
16,0.42,0.28827261,0.31142663,0.30129531,0.30129531,0.11870469,0.25521509,0.24454148
16.02,0.42,0.28772449,0.2376932,0.2989825,0.2989825,0.1210175,0.26018762,0.24579317
16.04,0.42,0.28720306,0.240011,0.29683808,0.29683808,0.12316192,0.26479812,0.24731357
16.06,0.42,0.28670968,0.25626734,0.29536278,0.29536278,0.12463722,0.26797001,0.24896608
16.08,0.42,0.28624718,0.23465203,0.29315512,0.29315512,0.12684488,0.27271649,0.25086612
16.1,0.42,0.2858134,0.29074711,0.29306756,0.29306756,0.12693244,0.27290475,0.25262921
16.12,0.42,0.28540466,0.3114296,0.29373527,0.29373527,0.12626473,0.27146918,0.25413641
16.14,0.42,0.2850282,0.18087874,0.28963139,0.28963139,0.13036861,0.28029251,0.25622889
16.16,0.42,0.28467973,0.31078775,0.29040072,0.29040072,0.12959928,0.27863846,0.25802166
16.18,0.42,0.28435195,0.3534462,0.29269328,0.29269328,0.12730672,0.27370945,0.25927668
16.2,0.42,0.28403766,0.36250096,0.29523174,0.29523174,0.12476826,0.26825176,0.25999469
16.22,0.42,0.28373155,0.34974869,0.29721417,0.29721417,0.12278583,0.26398953,0.26031428
16.24,0.42,0.28343483,0.27690001,0.29647548,0.29647548,0.12352452,0.26557772,0.26073535
16.26,0.42,0.28315214,0.23190432,0.29412744,0.29412744,0.12587256,0.27062601,0.2615266
16.28,0.42,0.28289064,0.19314922,0.2904555,0.2904555,0.1295445,0.27852067,0.26288613
16.3,0.42,0.28264293,0.36139811,0.29303523,0.29303523,0.12696477,0.27297425,0.26369318
16.32,0.42,0.28240923,0.27783025,0.29248232,0.29248232,0.12751768,0.27416301,0.26453077
16.34,0.42,0.28218885,0.28789455,0.29231549,0.29231549,0.12768451,0.27452169,0.26533004
16.36,0.42,0.28197828,0.32363907,0.29345453,0.29345453,0.12654547,0.27207275,0.26586946
16.38,0.42,0.28177141,0.36064325,0.29589776,0.29589776,0.12410224,0.26681982,0.26594549
16.4,0.42,0.28156771,0.30076213,0.29607465,0.29607465,0.12392535,0.26643951,0.26598501
16.42,0.42,0.28135994,0.38489484,0.29930447,0.29930447,0.12069553,0.25949539,0.26546584
16.44,0.42,0.28114235,0.3779856,0.3021656,0.3021656,0.1178344,0.25334395,0.26449609
16.46,0.42,0.28091618,0.30046695,0.30210383,0.30210383,0.11789617,0.25347676,0.26361454
16.48,0.42,0.2806837,0.28680738,0.3015476,0.3015476,0.1184524,0.25467266,0.26289919
16.5,0.42,0.28045084,0.23826864,0.29924655,0.29924655,0.12075345,0.25961993,0.26263685
16.52,0.42,0.28022711,0.18470478,0.29508139,0.29508139,0.12491861,0.26857501,0.2631119
16.54,0.42,0.28000853,0.33698029,0.29660499,0.29660499,0.12339501,0.26529928,0.26328689
16.56,0.42,0.27979539,0.28984157,0.29635904,0.29635904,0.12364096,0.26582805,0.26349018
16.58,0.42,0.27958845,0.28346266,0.29589009,0.29589009,0.12410991,0.26683632,0.26375788
16.6,0.42,0.27938946,0.26989969,0.29494498,0.29494498,0.12505502,0.26886829,0.26416671
16.62,0.42,0.27919725,0.30288399,0.29523367,0.29523367,0.12476633,0.26824761,0.26449318
16.64,0.42,0.27901301,0.27529537,0.29450864,0.29450864,0.12549136,0.26980642,0.26491824
