t,u_raw,u_sat,u_rate,ref,psi,x,y
0,0,0,0,72,0,0,0
0.04,547.2,16,0.2,72,1.792e-05,0.12,3.753156e-08
0.08,223.19986,16,0.4,72,7.1584427e-05,0.24,1.8745763e-07
0.12,223.19954,16,0.6,72,0.00017872264,0.36,5.6177346e-07
0.16,223.19896,16,0.8,72,0.00035696946,0.48,1.3094085e-06
0.2,223.19809,16,1,72,0.00062386562,0.6,2.6160296e-06
0.24,223.19686,16,1.2,72,0.00099685834,0.72,4.7038449e-06
0.28,223.19523,16,1.4,72,0.0014933018,0.84,7.8314087e-06
0.32,223.19314,16,1.6,72,0.0021304575,0.96,1.2293428e-05
0.36,223.19053,16,1.8,72,0.002925495,1.08,1.8420571e-05
0.4,223.18735,16,2,72,0.0038954924,1.2,2.6579271e-05
0.44,223.18356,16,2.2,72,0.0050574364,1.32,3.7171541e-05
0.48,223.17909,16,2.4,72,0.0064282234,1.44,5.0634781e-05
0.52,223.1739,16,2.6,72,0.0080246596,1.56,6.7441589e-05
0.56,223.16794,16,2.8,72,0.0098634614,1.68,8.8099574e-05
0.6,223.16115,16,3,72,0.011961256,1.8,0.00011315117
0.64,223.15348,16,3.2,72,0.014334583,1.92,0.00014317345
0.68,223.14488,16,3.4,72,0.016999892,2.04,0.00017877794
0.72,223.13531,16,3.6,72,0.019973546,2.16,0.00022061044
0.76,223.1247,16,3.8,72,0.02327182,2.28,0.00026935082
0.8,223.11302,16,4,72,0.026910904,2.4,0.00032571288
0.84,223.1002,16,4.2,72,0.030906899,2.5199999,0.00039044414
0.88,223.08621,16,4.4,72,0.035275822,2.6399999,0.00046432564
0.92,223.07098,16,4.6,72,0.040033604,2.7599999,0.00054817182
0.96,223.05449,16,4.8,72,0.045196092,2.8799998,0.00064283028
1,223.03666,16,5,72,0.050779046,2.9999998,0.00074918166
1.04,223.01746,16,5.2,72,0.056798144,3.1199997,0.00086813939
1.08,222.99684,16,5.4,72,0.063268981,3.2399997,0.0010006496
1.12,222.97475,16,5.6,72,0.070207066,3.3599996,0.0011476909
1.16,222.95114,16,5.8,72,0.077627829,3.4799995,0.0013102742
1.2,222.92596,16,6,72,0.085546614,3.5999993,0.0014894425
1.24,222.89917,16,6.2,72,0.093978685,3.7199992,0.001686271
1.28,222.87072,16,6.4,72,0.10293923,3.839999,0.0019018662
1.32,222.84057,16,6.6,72,0.11244334,3.9599987,0.0021373669
1.36,222.80866,16,6.8,72,0.12250604,4.0799985,0.0023939427
1.4,222.77495,16,7,72,0.13314227,4.1999981,0.002672795
1.44,222.7394,16,7.2,72,0.1443669,4.3199978,0.002975156
1.48,222.70195,16,7.4,72,0.1561947,4.4399973,0.003302289
1.52,222.66257,16,7.6,72,0.16864039,4.5599968,0.0036554881
1.56,222.62121,16,7.8,72,0.18171857,4.6799962,0.004036078
1.6,222.57782,16,8,72,0.1954438,4.7999955,0.0044454137
1.64,222.53236,16,8.2,72,0.20983056,4.9199947,0.0048848808
1.68,222.48478,16,8.4,72,0.22489322,5.0399938,0.0053558949
1.72,222.43505,16,8.6,72,0.24064611,5.1599927,0.0058599014
1.76,222.38311,16,8.8,72,0.25710346,5.2799915,0.0063983759
1.8,222.32892,16,9,72,0.27427945,5.3999901,0.0069728232
1.84,222.27244,16,9.2,72,0.29218814,5.5199886,0.007584778
1.88,222.21363,16,9.4,72,0.31084357,5.6399868,0.008235804
1.92,222.15244,16,9.6,72,0.33025965,5.7599848,0.0089274944
1.96,222.08882,16,9.8,72,0.35045027,5.8799826,0.0096614711
2,222.02275,16,10,72,0.3714292,5.99998,0.010439385
2.04,221.95416,16,10.2,72,0.39321016,6.1199772,0.011262916
2.08,221.88303,16,10.4,72,0.4158068,6.2399741,0.012133772
2.12,221.80931,16,10.6,72,0.43923269,6.3599705,0.01305369
2.16,221.73296,16,10.8,72,0.46350131,6.4799666,0.014024434
2.2,221.65394,16,11,72,0.48862611,6.5999622,0.015047798
2.24,221.5722,16,11.2,72,0.51462042,6.7199574,0.016125602
2.28,221.4877,16,11.4,72,0.54149754,6.839952,0.017259695
2.32,221.40041,16,11.6,72,0.56927067,6.9599461,0.018451953
2.36,221.31028,16,11.8,72,0.59795296,7.0799396,0.01970428
2.4,221.21728,16,12,72,0.62755748,7.1999324,0.021018607
2.44,221.12135,16,12.2,72,0.65809723,7.3199245,0.022396892
2.48,221.02247,16,12.4,72,0.68958513,7.4399158,0.023841121
2.52,220.92059,16,12.6,72,0.72203407,7.5599063,0.025353306
2.56,220.81567,16,12.8,72,0.75545682,7.6798958,0.026935485
2.6,220.70768,16,13,72,0.78986611,7.7998844,0.028589724
2.64,220.59657,16,13.2,72,0.82527462,7.919872,0.030318116
2.68,220.48231,16,13.4,72,0.86169491,8.0398584,0.032122777
2.72,220.36485,16,13.6,72,0.89913952,8.1598436,0.034005853
2.76,220.24417,16,13.8,72,0.93762091,8.2798276,0.035969514
2.8,220.12021,16,14,72,0.97715147,8.3998101,0.038015956
2.84,219.99294,16,14.2,72,1.0177435,8.5197912,0.040147401
2.88,219.86233,16,14.4,72,1.0594093,8.6397707,0.042366097
2.92,219.72834,16,14.6,72,1.102161,8.7597485,0.044674315
2.96,219.59092,16,14.8,72,1.1460109,8.8797245,0.047074354
3,219.45004,16,15,72,1.1909708,8.9996985,0.049568538
3.04,219.30567,16,15.2,72,1.2370529,9.1196706,0.052159214
3.08,219.15777,16,15.4,72,1.284269,9.2396404,0.054848756
3.12,219.00629,16,15.6,72,1.3326311,9.359608,0.05763956
3.16,218.85121,16,15.8,72,1.3821509,9.4795731,0.06053405
3.2,218.69249,16,16,72,1.4328403,9.5995355,0.063534671
3.24,218.53009,16,16,72,1.4846928,9.7194952,0.066643856
3.28,218.36412,16,16,72,1.5377025,9.839452,0.069864026
3.32,218.19458,16,16,72,1.591863,9.9594057,0.073197587
3.36,218.0215,16,16,72,1.6471683,10.079356,0.076646933
3.4,217.8449,16,16,72,1.7036122,10.199303,0.080214444
3.44,217.6648,16,16,72,1.7611886,10.319246,0.083902488
3.48,217.48122,16,16,72,1.8198916,10.439186,0.08771342
3.52,217.29417,16,16,72,1.8797151,10.559121,0.09164958
3.56,217.10368,16,16,72,1.9406532,10.679052,0.095713297
3.6,216.90975,16,16,72,2.0026998,10.798979,0.099906888
3.64,216.71242,16,16,72,2.0658492,10.918901,0.10423265
3.68,216.5117,16,16,72,2.1300953,11.038818,0.10869289
3.72,216.3076,16,16,72,2.1954324,11.15873,0.11328987
3.76,216.10014,16,16,72,2.2618546,11.278637,0.11802585
3.8,215.88935,16,16,72,2.3293562,11.398538,0.1229031
3.84,215.67524,16,16,72,2.3979314,11.518432,0.12792385
3.88,215.45782,16,16,72,2.4675744,11.638321,0.13309033
3.92,215.23713,16,16,72,2.5382796,11.758203,0.13840475
3.96,215.01316,16,16,72,2.6100413,11.878079,0.14386932
4,214.78594,16,16,72,2.6828539,11.997947,0.14948622
4.04,214.5555,16,16,72,2.7567118,12.117809,0.15525764
4.08,214.32183,16,16,72,2.8316093,12.237662,0.16118573
4.12,214.08497,16,16,72,2.907541,12.357508,0.16727266
4.16,213.84493,16,16,72,2.9845013,12.477345,0.17352056
4.2,213.60172,16,16,72,3.0624847,12.597173,0.17993156
4.24,213.35537,16,16,72,3.1414859,12.716993,0.18650777
4.28,213.10589,16,16,72,3.2214993,12.836803,0.19325131
4.32,212.85329,16,16,72,3.3025196,12.956604,0.20016426
4.36,212.5976,16,16,72,3.3845413,13.076395,0.20724871
4.4,212.33882,16,16,72,3.4675593,13.196175,0.21450671
4.44,212.07699,16,16,72,3.551568,13.315945,0.22194034
4.48,211.8121,16,16,72,3.6365623,13.435703,0.22955162
4.52,211.54418,16,16,72,3.7225369,13.55545,0.2373426
4.56,211.27325,16,16,72,3.8094866,13.675185,0.2453153
4.6,210.99932,16,16,72,3.8974061,13.794907,0.25347171
4.64,210.7224,16,16,72,3.9862903,13.914617,0.26181384
4.68,210.44252,16,16,72,4.0761341,14.034313,0.27034368
4.72,210.15969,16,16,72,4.1669324,14.153996,0.27906319
4.76,209.87392,16,16,72,4.2586799,14.273665,0.28797434
4.8,209.58523,16,16,72,4.3513718,14.393319,0.29707907
4.84,209.29363,16,16,72,4.4450028,14.512958,0.30637933
4.88,208.99915,16,16,72,4.5395682,14.632582,0.31587703
4.92,208.70179,16,16,72,4.6350627,14.752189,0.3255741
4.96,208.40158,16,16,72,4.7314816,14.87178,0.33547244
5,208.09852,16,16,72,4.8288198,14.991354,0.34557392
5.04,207.79264,16,16,72,4.9270725,15.110911,0.35588045
5.08,207.48394,16,16,72,5.0262348,15.230449,0.36639387
5.12,207.17244,16,16,72,5.1263018,15.349969,0.37711605
5.16,206.85816,16,16,72,5.2272687,15.46947,0.38804884
5.2,206.54112,16,16,72,5.3291308,15.588952,0.39919406
5.24,206.22132,16,16,72,5.4318831,15.708413,0.41055353
5.28,205.89878,16,16,72,5.5355211,15.827853,0.42212907
5.32,205.57351,16,16,72,5.6400399,15.947272,0.43392248
5.36,205.24554,16,16,72,5.7454349,16.066669,0.44593553
5.4,204.91487,16,16,72,5.8517014,16.186044,0.45817001
5.44,204.58153,16,16,72,5.9588347,16.305396,0.47062768
5.48,204.24551,16,16,72,6.0668303,16.424724,0.48331029
5.52,203.90685,16,16,72,6.1756834,16.544027,0.49621958
5.56,203.56554,16,16,72,6.2853896,16.663306,0.50935728
5.6,203.22161,16,16,72,6.3959444,16.782559,0.52272511
5.64,202.87508,16,16,72,6.5073431,16.901786,0.53632478
5.68,202.52594,16,16,72,6.6195812,17.020986,0.55015798
5.72,202.17423,16,16,72,6.7326544,17.140158,0.56422639
5.76,201.81994,16,16,72,6.8465581,17.259303,0.57853168
5.8,201.4631,16,16,72,6.9612879,17.378418,0.59307553
5.84,201.10372,16,16,72,7.0768395,17.497504,0.60785957
5.88,200.74182,16,16,72,7.1932083,17.616559,0.62288544
5.92,200.37739,16,16,72,7.3103901,17.735584,0.63815478
5.96,200.01047,16,16,72,7.4283806,17.854577,0.6536692
6,199.64106,16,16,72,7.5471754,17.973537,0.66943029
6.04,199.26918,16,16,72,7.6667702,18.092465,0.68543966
6.08,198.89484,16,16,72,7.7871607,18.211358,0.70169889
6.12,198.51804,16,16,72,7.9083428,18.330217,0.71820954
6.16,198.13882,16,16,72,8.0303122,18.44904,0.73497318
6.2,197.75717,16,16,72,8.1530646,18.567827,0.75199135
6.24,197.37311,16,16,72,8.276596,18.686577,0.76926559
6.28,196.98666,16,16,72,8.4009022,18.80529,0.78679742
6.32,196.59783,16,16,72,8.525979,18.923964,0.80458836
6.36,196.20662,16,16,72,8.6518223,19.042598,0.82263991
6.4,195.81306,16,16,72,8.778428,19.161192,0.84095356
6.44,195.41715,16,16,72,8.9057922,19.279746,0.85953079
6.48,195.01891,16,16,72,9.0339106,19.398257,0.87837307
6.52,194.61834,16,16,72,9.1627793,19.516726,0.89748186
6.56,194.21547,16,16,72,9.2923944,19.635151,0.9168586
6.6,193.81031,16,16,72,9.4227517,19.753532,0.93650472
6.64,193.40286,16,16,72,9.5538475,19.871868,0.95642166
6.68,192.99314,16,16,72,9.6856776,19.990157,0.97661082
6.72,192.58116,16,16,72,9.8182383,20.1084,0.9970736
6.76,192.16694,16,16,72,9.9515255,20.226594,1.0178114
6.8,191.75048,16,16,72,10.085536,20.34474,1.0388256
6.84,191.33179,16,16,72,10.220264,20.462836,1.0601175
6.88,190.9109,16,16,72,10.355708,20.580881,1.0816886
6.92,190.48781,16,16,72,10.491863,20.698875,1.1035401
6.96,190.06253,16,16,72,10.628726,20.816816,1.1256734
7,189.63507,16,16,72,10.766292,20.934704,1.1480898
7.04,189.20545,16,16,72,10.904559,21.052537,1.1707906
7.08,188.77367,16,16,72,11.043521,21.170315,1.1937771
7.12,188.33975,16,16,72,11.183176,21.288036,1.2170507
7.16,187.90371,16,16,72,11.323519,21.4057,1.2406125
7.2,187.46554,16,16,72,11.464548,21.523306,1.2644639
7.24,187.02527,16,16,72,11.606258,21.640852,1.2886061
7.28,186.5829,16,16,72,11.748646,21.758338,1.3130404
7.32,186.13845,16,16,72,11.891708,21.875763,1.3377679
7.36,185.69192,16,16,72,12.035441,21.993125,1.3627899
7.4,185.24334,16,16,72,12.179841,22.110424,1.3881076
7.44,184.79269,16,16,72,12.324904,22.227658,1.4137222
7.48,184.34001,16,16,72,12.470627,22.344827,1.4396349
7.52,183.8853,16,16,72,12.617007,22.46193,1.4658468
7.56,183.42857,16,16,72,12.764039,22.578964,1.4923592
7.6,182.96983,16,16,72,12.911721,22.69593,1.5191731
7.64,182.5091,16,16,72,13.060049,22.812826,1.5462898
7.68,182.04637,16,16,72,13.20902,22.929651,1.5737103
7.72,181.58167,16,16,72,13.358629,23.046404,1.6014357
7.76,181.11501,16,16,72,13.508874,23.163084,1.6294672
7.8,180.64639,16,16,72,13.659752,23.27969,1.6578059
7.84,180.17582,16,16,72,13.811258,23.396221,1.6864528
7.88,179.70332,16,16,72,13.96339,23.512675,1.7154091
7.92,179.2289,16,16,72,14.116144,23.629051,1.7446756
7.96,178.75256,16,16,72,14.269517,23.745349,1.7742537
8,178.27432,16,16,72,14.423506,23.861566,1.8041441
8.04,177.79418,16,16,72,14.578107,23.977703,1.8343481
8.08,177.31216,16,16,72,14.733317,24.093758,1.8648665
8.12,176.82827,16,16,72,14.889133,24.209729,1.8957005
8.16,176.34252,16,16,72,15.045552,24.325615,1.9268509
8.2,175.85491,16,16,72,15.202569,24.441415,1.9583188
8.24,175.36545,16,16,72,15.360183,24.557129,1.9901051
8.28,174.87417,16,16,72,15.51839,24.672754,2.0222108
8.32,174.38106,16,16,72,15.677187,24.78829,2.0546369
8.36,173.88613,16,16,72,15.836571,24.903736,2.0873842
8.4,173.3894,16,16,72,15.996538,25.019089,2.1204537
8.44,172.89088,16,16,72,16.157085,25.134349,2.1538463
8.48,172.39057,16,16,72,16.31821,25.249515,2.1875629
8.52,171.88849,16,16,72,16.479909,25.364586,2.2216044
8.56,171.38463,16,16,72,16.64218,25.479559,2.2559717
8.6,170.87903,16,16,72,16.805018,25.594434,2.2906656
8.64,170.37167,16,16,72,16.968422,25.70921,2.3256869
8.68,169.86258,16,16,72,17.132388,25.823885,2.3610366
8.72,169.35175,16,16,72,17.296913,25.938459,2.3967154
8.76,168.83921,16,16,72,17.461994,26.052928,2.4327242
8.8,168.32496,16,16,72,17.627628,26.167294,2.4690637
8.84,167.809,16,16,72,17.793812,26.281553,2.5057348
8.88,167.29135,16,16,72,17.960544,26.395706,2.5427382
8.92,166.77202,16,16,72,18.12782,26.509749,2.5800748
8.96,166.25102,16,16,72,18.295637,26.623683,2.6177452
9,165.72835,16,16,72,18.463993,26.737506,2.6557502
9.04,165.20402,16,16,72,18.632885,26.851216,2.6940906
9.08,164.67804,16,16,72,18.80231,26.964813,2.7327671
9.12,164.15043,16,16,72,18.972264,27.078294,2.7717803
9.16,163.62118,16,16,72,19.142746,27.191658,2.8111311
9.2,163.09032,16,16,72,19.313752,27.304905,2.85082
9.24,162.55784,16,16,72,19.48528,27.418032,2.8908478
9.28,162.02376,16,16,72,19.657327,27.531039,2.931215
9.32,161.48808,16,16,72,19.829889,27.643923,2.9719225
9.36,160.95081,16,16,72,20.002965,27.756684,3.0129707
9.4,160.41197,16,16,72,20.176551,27.86932,3.0543604
9.44,159.87155,16,16,72,20.350645,27.98183,3.0960922
9.48,159.32958,16,16,72,20.525245,28.094212,3.1381666
9.52,158.78605,16,16,72,20.700346,28.206465,3.1805842
9.56,158.24097,16,16,72,20.875948,28.318588,3.2233457
9.6,157.69436,16,16,72,21.052046,28.430578,3.2664516
9.64,157.14621,16,16,72,21.228639,28.542436,3.3099025
9.68,156.59655,16,16,72,21.405723,28.654158,3.3536989
9.72,156.04538,16,16,72,21.583297,28.765744,3.3978413
9.76,155.4927,16,16,72,21.761357,28.877192,3.4423303
9.8,154.93852,16,16,72,21.939902,28.988501,3.4871663
9.84,154.38286,16,16,72,22.118927,29.09967,3.53235
9.88,153.82571,16,16,72,22.298432,29.210696,3.5778817
9.92,153.26709,16,16,72,22.478412,29.321579,3.6237619
9.96,152.70701,16,16,72,22.658867,29.432317,3.6699911
10,152.14547,16,16,72,22.839792,29.542908,3.7165698
10.04,151.58248,16,16,72,23.021186,29.653351,3.7634984
10.08,151.01805,16,16,72,23.203047,29.763645,3.8107773
10.12,150.45218,16,16,72,23.385371,29.873788,3.8584069
10.16,149.88489,16,16,72,23.568156,29.983778,3.9063877
10.2,149.31618,16,16,72,23.7514,30.093614,3.95472
10.24,148.74606,16,16,72,23.9351,30.203295,4.0034042
10.28,148.17454,16,16,72,24.119254,30.312819,4.0524406
10.32,147.60162,16,16,72,24.30386,30.422184,4.1018297
10.36,147.02731,16,16,72,24.488914,30.531389,4.1515718
10.4,146.45162,16,16,72,24.674416,30.640432,4.2016671
10.44,145.87456,16,16,72,24.860361,30.749312,4.2521161
10.48,145.29613,16,16,72,25.046749,30.858028,4.302919
10.52,144.71634,16,16,72,25.233576,30.966577,4.3540762
10.56,144.13519,16,16,72,25.42084,31.074958,4.4055878
10.6,143.55271,16,16,72,25.608539,31.183171,4.4574542
10.64,142.96888,16,16,72,25.79667,31.291212,4.5096757
10.68,142.38373,16,16,72,25.985232,31.399081,4.5622524
10.72,141.79725,16,16,72,26.174222,31.506776,4.6151847
10.76,141.20946,16,16,72,26.363637,31.614295,4.6684727
10.8,140.62036,16,16,72,26.553476,31.721637,4.7221166
10.84,140.02995,16,16,72,26.743736,31.8288,4.7761167
10.88,139.43825,16,16,72,26.934414,31.935783,4.8304731
10.92,138.84526,16,16,72,27.12551,32.042585,4.8851861
10.96,138.25099,16,16,72,27.31702,32.149202,4.9402557
11,137.65545,16,16,72,27.508942,32.255635,4.9956821
11.04,137.05863,16,16,72,27.701274,32.361881,5.0514656
11.08,136.46056,16,16,72,27.894013,32.467939,5.1076061
11.12,135.86123,16,16,72,28.087159,32.573807,5.1641038
11.16,135.26065,16,16,72,28.280708,32.679483,5.2209588
11.2,134.65883,16,16,72,28.474658,32.784966,5.2781712
11.24,134.05578,16,16,72,28.669008,32.890255,5.335741
11.28,133.4515,16,16,72,28.863755,32.995348,5.3936685
11.32,132.846,16,16,72,29.058896,33.100242,5.4519535
11.36,132.23928,16,16,72,29.254431,33.204937,5.5105961
11.4,131.63136,16,16,72,29.450356,33.309431,5.5695964
11.44,131.02223,16,16,72,29.64667,33.413722,5.6289544
11.48,130.41191,16,16,72,29.84337,33.517809,5.6886701
11.52,129.8004,16,16,72,30.040455,33.621689,5.7487435
11.56,129.18771,16,16,72,30.237922,33.725362,5.8091745
11.6,128.57384,16,16,72,30.43577,33.828826,5.8699631
11.64,127.9588,16,16,72,30.633997,33.932079,5.9311094
11.68,127.34259,16,16,72,30.832599,34.035119,5.9926132
11.72,126.72523,16,16,72,31.031576,34.137945,6.0544744
11.76,126.10672,16,16,72,31.230926,34.240555,6.116693
11.8,125.48706,16,16,72,31.430646,34.342948,6.179269
11.84,124.86626,16,16,72,31.630734,34.445121,6.2422021
11.88,124.24433,16,16,72,31.831189,34.547074,6.3054923
11.92,123.62127,16,16,72,32.032008,34.648804,6.3691395
11.96,122.99709,16,16,72,32.23319,34.75031,6.4331434
12,122.37179,16,16,72,32.434732,34.851591,6.497504
12.04,121.74539,16,16,72,32.636633,34.952644,6.5622212
12.08,121.11788,16,16,72,32.838891,35.053467,6.6272946
12.12,120.48928,16,16,72,33.041504,35.154061,6.6927242
12.16,119.85958,16,16,72,33.24447,35.254421,6.7585097
12.2,119.2288,16,16,72,33.447787,35.354548,6.8246509
12.24,118.59693,16,16,72,33.651453,35.454439,6.8911476
12.28,117.964,16,16,72,33.855467,35.554092,6.9579996
12.32,117.32999,16,16,72,34.059826,35.653507,7.0252066
12.36,116.69492,16,16,72,34.264529,35.75268,7.0927683
12.4,116.0588,16,16,72,34.469573,35.851611,7.1606845
12.44,115.42162,16,16,72,34.674958,35.950299,7.2289549
12.48,114.7834,16,16,72,34.880681,36.04874,7.2975793
12.52,114.14414,16,16,72,35.08674,36.146934,7.3665572
12.56,113.50384,16,16,72,35.293134,36.244879,7.4358883
12.6,112.86251,16,16,72,35.499861,36.342573,7.5055725
12.64,112.22016,16,16,72,35.706919,36.440014,7.5756092
12.68,111.57679,16,16,72,35.914306,36.537202,7.6459981
12.72,110.93241,16,16,72,36.12202,36.634133,7.716739
12.76,110.28702,16,16,72,36.330061,36.730807,7.7878313
12.8,109.64063,16,16,72,36.538425,36.827222,7.8592747
12.84,108.99324,16,16,72,36.747112,36.923376,7.9310688
12.88,108.34486,16,16,72,36.956119,37.019268,8.0032132
12.92,107.6955,16,16,72,37.165446,37.114895,8.0757074
12.96,107.04515,16,16,72,37.375089,37.210257,8.148551
13,106.39383,16,16,72,37.585048,37.305351,8.2217437
13.04,105.74153,16,16,72,37.795321,37.400175,8.2952848
13.08,105.08828,16,16,72,38.005906,37.494729,8.3691739
13.12,104.43406,16,16,72,38.216801,37.58901,8.4434105
13.16,103.77889,16,16,72,38.428006,37.683017,8.5179942
13.2,103.12276,16,16,72,38.639517,37.776747,8.5929244
13.24,102.4657,16,16,72,38.851334,37.870201,8.6682007
13.28,101.80769,16,16,72,39.063455,37.963374,8.7438223
13.32,101.14875,16,16,72,39.275878,38.056267,8.819789
13.36,100.48887,16,16,72,39.488602,38.148877,8.8960999
13.4,99.828076,16,16,72,39.701625,38.241203,8.9727547
13.44,99.166359,16,16,72,39.914945,38.333243,9.0497526
13.48,98.503728,16,16,72,40.128562,38.424995,9.1270932
13.52,97.840186,16,16,72,40.342472,38.516458,9.2047758
13.56,97.175738,16,16,72,40.556676,38.607629,9.2827998
13.6,96.510391,16,16,72,40.77117,38.698508,9.3611646
13.64,95.844147,16,16,72,40.985954,38.789092,9.4398694
13.68,95.177013,16,16,72,41.201027,38.879381,9.5189138
13.72,94.508993,16,16,72,41.416385,38.969371,9.598297
13.76,93.840091,16,16,72,41.632029,39.059063,9.6780183
13.8,93.170312,16,16,72,41.847956,39.148453,9.758077
13.84,92.499662,16,16,72,42.064166,39.23754,9.8384725
13.88,91.828144,16,16,72,42.280656,39.326323,9.919204
13.92,91.155764,16,16,72,42.497424,39.4148,10.000271
13.96,90.482525,16,16,72,42.714471,39.502969,10.081672
14,89.808433,16,16,72,42.931793,39.590829,10.163408
14.04,89.133492,16,16,72,43.14939,39.678378,10.245476
14.08,88.457706,16,16,72,43.36726,39.765614,10.327877
14.12,87.78108,16,16,72,43.585401,39.852536,10.410609
14.16,87.103619,16,16,72,43.803813,39.939141,10.493672
14.2,86.425327,16,16,72,44.022493,40.025429,10.577065
14.24,85.746208,16,16,72,44.241441,40.111398,10.660787
14.28,85.066268,16,16,72,44.460655,40.197046,10.744837
14.32,84.385509,16,16,72,44.680133,40.282371,10.829215
14.36,83.703937,16,16,72,44.899874,40.367372,10.913919
14.4,83.021555,16,16,72,45.119877,40.452047,10.998949
14.44,82.338369,16,16,72,45.34014,40.536395,11.084304
14.48,81.654383,16,16,72,45.560662,40.620413,11.169983
14.52,80.9696,16,16,72,45.781441,40.704101,11.255986
14.56,80.284025,16,16,72,46.002477,40.787456,11.34231
14.6,79.597662,16,16,72,46.223767,40.870477,11.428956
14.64,78.910516,16,16,72,46.445311,40.953163,11.515922
14.68,78.222591,16,16,72,46.667106,41.035511,11.603207
14.72,77.53389,16,16,72,46.889153,41.117521,11.690811
14.76,76.844418,16,16,72,47.111448,41.19919,11.778733
14.8,76.154179,16,16,72,47.333992,41.280517,11.866971
14.84,75.463177,16,16,72,47.556783,41.3615,11.955524
14.88,74.771417,16,16,72,47.779818,41.442137,12.044392
14.92,74.078902,16,16,72,48.003098,41.522428,12.133574
14.96,73.385636,16,16,72,48.226621,41.602371,12.223068
15,72.691623,16,16,72,48.450385,41.681963,12.312874
15.04,71.996867,16,16,72,48.67439,41.761203,12.40299
15.08,71.301373,16,16,72,48.898633,41.840091,12.493416
15.12,70.605144,16,16,72,49.123114,41.918623,12.58415
15.16,69.908184,16,16,72,49.347831,41.996799,12.675192
15.2,69.210497,16,16,72,49.572783,42.074616,12.766539
15.24,68.512086,16,16,72,49.79797,42.152075,12.858192
15.28,67.812957,16,16,72,50.023388,42.229172,12.950149
15.32,67.113111,16,16,72,50.249039,42.305906,13.042409
15.36,66.412555,16,16,72,50.474919,42.382276,13.13497
15.4,65.71129,16,16,72,50.701028,42.45828,13.227832
15.44,65.009321,16,16,72,50.927365,42.533916,13.320994
15.48,64.306652,16,16,72,51.153928,42.609184,13.414454
15.52,63.603287,16,16,72,51.380717,42.684081,13.508211
15.56,62.899228,16,16,72,51.60773,42.758606,13.602265
15.6,62.194481,16,16,72,51.834965,42.832758,13.696613
15.64,61.489047,16,16,72,52.062423,42.906534,13.791254
15.68,60.782932,16,16,72,52.2901,42.979934,13.886189
15.72,60.076139,16,16,72,52.517997,43.052955,13.981414
15.76,59.368671,16,16,72,52.746113,43.125597,14.076929
15.8,58.660532,16,16,72,52.974445,43.197857,14.172733
15.84,57.951726,16,16,72,53.202993,43.269735,14.268825
15.88,57.242256,16,16,72,53.431756,43.341229,14.365203
15.92,56.532126,16,16,72,53.660732,43.412337,14.461865
15.96,55.821338,16,16,72,53.88992,43.483057,14.558812
16,55.109898,16,16,72,54.11932,43.553389,14.65604
16.04,54.397808,16,16,72,54.34893,43.623331,14.75355
16.08,53.685071,16,16,72,54.578749,43.692881,14.85134
16.12,52.971691,16,16,72,54.808776,43.762038,14.949408
16.16,52.257672,16,16,72,55.03901,43.8308,15.047753
16.2,51.543017,16,16,72,55.269449,43.899166,15.146373
16.24,50.827729,16,16,72,55.500093,43.967135,15.245269
16.28,50.111812,16,16,72,55.730941,44.034704,15.344437
16.32,49.395269,16,16,72,55.961991,44.101873,15.443877
16.36,48.678104,16,16,72,56.193242,44.168641,15.543587
16.4,47.960319,16,16,72,56.424694,44.235004,15.643566
16.44,47.241918,16,16,72,56.656344,44.300964,15.743813
16.48,46.522904,16,16,72,56.888193,44.366517,15.844326
16.52,45.803282,16,16,72,57.120239,44.431662,15.945103
16.56,45.083052,16,16,72,57.352481,44.496398,16.046144
16.6,44.36222,16,16,72,57.584918,44.560724,16.147446
16.64,43.640789,16,16,72,57.817549,44.624638,16.249009
16.68,42.91876,16,16,72,58.050372,44.688139,16.350831
16.72,42.196139,16,16,72,58.283388,44.751225,16.45291
16.76,41.472927,16,16,72,58.516595,44.813895,16.555245
16.8,40.749128,16,16,72,58.749991,44.876148,16.657834
16.84,40.024745,16,16,72,58.983576,44.937982,16.760676
16.88,39.299782,16,16,72,59.217349,44.999396,16.86377
16.92,38.57424,16,16,72,59.451309,45.060389,16.967114
16.96,37.848125,16,16,72,59.685454,45.120958,17.070706
17,37.121437,16,16,72,59.919785,45.181104,17.174545
17.04,36.394181,16,16,72,60.154299,45.240824,17.278629
17.08,35.66636,16,16,72,60.388996,45.300117,17.382957
17.12,34.937976,16,16,72,60.623875,45.358981,17.487527
17.16,34.209033,16,16,72,60.858935,45.417417,17.592338
17.2,33.479533,16,16,72,61.094174,45.475421,17.697388
17.24,32.74948,16,16,72,61.329593,45.532994,17.802675
17.28,32.018876,16,16,72,61.56519,45.590133,17.908199
17.32,31.287725,16,16,72,61.800964,45.646837,18.013956
17.36,30.556029,16,16,72,62.036914,45.703106,18.119946
17.4,29.823791,16,16,72,62.273039,45.758937,18.226167
17.44,29.091014,16,16,72,62.509339,45.814329,18.332617
17.48,28.357702,16,16,72,62.745812,45.869282,18.439295
17.52,27.623856,16,16,72,62.982457,45.923793,18.546199
17.56,26.88948,16,16,72,63.219274,45.977863,18.653328
17.6,26.154576,16,16,72,63.456261,46.031488,18.760679
17.64,25.419148,16,16,72,63.693418,46.084669,18.868251
