t,x,y,psi_ref,u,delta
71.44,321.48,6.6557281,-1.8210393,5.5772758,5.5772758
71.52,321.84,6.6443791,-1.7905108,5.5120808,5.5120808
71.6,322.2,6.6332206,-1.7604605,5.4472386,5.4472386
71.68,322.56,6.6222495,-1.7308819,5.38276,5.38276
71.76,322.92,6.6114631,-1.701769,5.3186551,5.3186551
71.84,323.28,6.6008582,-1.6731153,5.254934,5.254934
71.92,323.64,6.5904321,-1.6449148,5.1916059,5.1916059
72,324,6.5801819,-1.6171612,5.1286797,5.1286797
72.08,324.36,6.5701048,-1.5898485,5.066164,5.066164
72.16,324.72,6.5601981,-1.5629706,5.0040669,5.0040669
72.24,325.08,6.5504591,-1.5365215,4.9423959,4.9423959
72.32,325.44,6.540885,-1.5104953,4.8811585,4.8811585
72.4,325.8,6.5314733,-1.4848861,4.8203614,4.8203614
72.48,326.16,6.5222212,-1.459688,4.7600111,4.7600111
72.56,326.52,6.5131263,-1.4348952,4.7001138,4.7001138
72.64,326.88,6.504186,-1.410502,4.6406751,4.6406751
72.72,327.24,6.4953978,-1.3865026,4.5817005,4.5817005
72.8,327.6,6.4867593,-1.3628916,4.5231951,4.5231951
72.88,327.96,6.478268,-1.3396632,4.4651634,4.4651634
72.96,328.32,6.4699215,-1.3168119,4.4076099,4.4076099
73.04,328.68,6.4617175,-1.2943324,4.3505386,4.3505386
73.12,329.04,6.4536537,-1.2722191,4.2939533,4.2939533
73.2,329.4,6.4457277,-1.2504667,4.2378574,4.2378574
73.28,329.76,6.4379374,-1.2290699,4.1822539,4.1822539
73.36,330.12,6.4302804,-1.2080235,4.1271458,4.1271458
73.44,330.48,6.4227547,-1.1873223,4.0725357,4.0725357
73.52,330.84,6.415358,-1.1669611,4.0184257,4.0184257
73.6,331.2,6.4080882,-1.1469349,3.964818,3.964818
73.68,331.56,6.4009432,-1.1272386,3.9117143,3.9117143
73.76,331.92,6.393921,-1.1078674,3.8591161,3.8591161
73.84,332.28,6.3870196,-1.0888162,3.8070248,3.8070248
73.92,332.64,6.3802369,-1.0700804,3.7554413,3.7554413
74,333,6.373571,-1.051655,3.7043665,3.7043665
74.08,333.36,6.36702,-1.0335353,3.653801,3.653801
74.16,333.72,6.3605818,-1.0157168,3.6037452,3.6037452
74.24,334.08,6.3542547,-0.99819467,3.5541992,3.5541992
74.32,334.44,6.3480369,-0.98096448,3.5051631,3.5051631
74.4,334.8,6.3419264,-0.96402169,3.4566367,3.4566367
74.48,335.16,6.3359215,-0.94736188,3.4086195,3.4086195
74.56,335.52,6.3300204,-0.93098064,3.361111,3.361111
74.64,335.88,6.3242214,-0.91487365,3.3141105,3.3141105
74.72,336.24,6.3185228,-0.89903663,3.2676171,3.2676171
74.8,336.6,6.3129228,-0.88346536,3.2216296,3.2216296
74.88,336.96,6.3074199,-0.86815568,3.176147,3.176147
74.96,337.32,6.3020124,-0.85310347,3.1311677,3.1311677
75.04,337.68,6.2966987,-0.83830469,3.0866903,3.0866903
75.12,338.04,6.2914772,-0.82375532,3.0427132,3.0427132
75.2,338.4,6.2863464,-0.80945143,2.9992345,2.9992345
75.28,338.76,6.2813047,-0.79538911,2.9562524,2.9562524
75.36,339.12,6.2763506,-0.78156453,2.9137648,2.9137648
75.44,339.48,6.2714827,-0.76797389,2.8717696,2.8717696
75.52,339.84,6.2666994,-0.75461347,2.8302645,2.8302645
75.6,340.2,6.2619994,-0.74147957,2.7892472,2.7892472
75.68,340.56,6.2573812,-0.72856856,2.7487152,2.7487152
75.76,340.92,6.2528434,-0.71587686,2.708666,2.708666
75.84,341.28,6.2483847,-0.70340094,2.6690968,2.6690968
75.92,341.64,6.2440038,-0.69113732,2.6300049,2.6300049
76,342,6.2396992,-0.67908256,2.5913876,2.5913876
76.08,342.36,6.2354698,-0.66723328,2.5532418,2.5532418
76.16,342.72,6.2313141,-0.65558614,2.5155647,2.5155647
76.24,343.08,6.2272311,-0.64413787,2.4783531,2.4783531
76.32,343.44,6.2232193,-0.63288521,2.441604,2.441604
76.4,343.8,6.2192777,-0.62182499,2.4053141,2.4053141
76.48,344.16,6.2154049,-0.61095405,2.3694802,2.3694802
76.56,344.52,6.2115999,-0.60026929,2.334099,2.334099
76.64,344.88,6.2078614,-0.58976766,2.299167,2.299167
76.72,345.24,6.2041884,-0.57944617,2.264681,2.264681
76.8,345.6,6.2005797,-0.56930183,2.2306374,2.2306374
76.88,345.96,6.1970341,-0.55933173,2.1970327,2.1970327
76.96,346.32,6.1935507,-0.54953301,2.1638635,2.1638635
77.04,346.68,6.1901283,-0.53990282,2.131126,2.131126
77.12,347.04,6.1867658,-0.53043838,2.0988166,2.0988166
77.2,347.4,6.1834624,-0.52113694,2.0669318,2.0669318
77.28,347.76,6.1802169,-0.51199579,2.0354678,2.0354678
77.36,348.12,6.1770283,-0.50301228,2.0044209,2.0044209
77.44,348.48,6.1738957,-0.49418378,1.9737874,1.9737874
77.52,348.84,6.170818,-0.4855077,1.9435634,1.9435634
77.6,349.2,6.1677944,-0.47698151,1.9137453,1.9137453
77.68,349.56,6.164824,-0.4686027,1.8843292,1.8843292
77.76,349.92,6.1619057,-0.46036881,1.8553113,1.8553113
77.84,350.28,6.1590387,-0.45227741,1.8266878,1.8266878
77.92,350.64,6.1562221,-0.4443261,1.7984548,1.7984548
78,351,6.153455,-0.43651255,1.7706084,1.7706084
78.08,351.36,6.1507366,-0.42883443,1.7431449,1.7431449
78.16,351.72,6.148066,-0.42128947,1.7160603,1.7160603
78.24,352.08,6.1454424,-0.41387542,1.6893508,1.6893508
78.32,352.44,6.142865,-0.40659008,1.6630125,1.6630125
78.4,352.8,6.140333,-0.39943127,1.6370415,1.6370415
78.48,353.16,6.1378455,-0.39239686,1.611434,1.611434
78.56,353.52,6.1354019,-0.38548475,1.586186,1.586186
78.64,353.88,6.1330013,-0.37869285,1.5612938,1.5612938
78.72,354.24,6.130643,-0.37201915,1.5367534,1.5367534
78.8,354.6,6.1283263,-0.36546163,1.512561,1.512561
78.88,354.96,6.1260504,-0.35901832,1.4887128,1.4887128
78.96,355.32,6.1238147,-0.35268728,1.4652049,1.4652049
79.04,355.68,6.1216184,-0.3464666,1.4420334,1.4420334
79.12,356.04,6.1194608,-0.3403544,1.4191947,1.4191947
79.2,356.4,6.1173413,-0.33434883,1.3966848,1.3966848
79.28,356.76,6.1152592,-0.32844808,1.3744999,1.3744999
79.36,357.12,6.1132139,-0.32265036,1.3526364,1.3526364
79.44,357.48,6.1112046,-0.3169539,1.3310904,1.3310904
79.52,357.84,6.1092309,-0.31135698,1.3098583,1.3098583
79.6,358.2,6.107292,-0.30585789,1.2889362,1.2889362
79.68,358.56,6.1053873,-0.30045496,1.2683205,1.2683205
79.76,358.92,6.1035163,-0.29514654,1.2480075,1.2480075
79.84,359.28,6.1016784,-0.28993102,1.2279935,1.2279935
79.92,359.64,6.0998729,-0.28480679,1.2082749,1.2082749
80,360,6.0980993,-0.2822673,1.1694493,1.1694493
