t,delta,psi,x,y,R,delta_needed
57.48,0.41257147,106.89601,106.10344,156.7167,35,44.169685
57.54,0.39929988,106.89883,106.03368,156.94634,35,44.169685
57.6,0.38645144,106.90156,105.9639,157.17597,35,44.169685
57.66,0.37401289,106.9042,105.89412,157.4056,35,44.169685
57.72,0.36197139,106.90675,105.82432,157.63523,35,44.169685
57.78,0.35031447,106.90922,105.75452,157.86485,35,44.169685
57.84,0.33903004,106.91162,105.6847,158.09447,35,44.169685
57.9,0.32810639,106.91393,105.61488,158.32409,35,44.169685
57.96,0.31753215,106.91618,105.54504,158.5537,35,44.169685
58.02,0.30729631,106.91834,105.4752,158.78332,35,44.169685
58.08,0.29738819,106.92044,105.40535,159.01293,35,44.169685
58.14,0.28779745,106.92248,105.33549,159.24254,35,44.169685
58.2,0.27851403,106.92444,105.26563,159.47214,35,44.169685
58.26,0.26952824,106.92634,105.19575,159.70174,35,44.169685
58.32,0.26083063,106.92818,105.12587,159.93135,35,44.169685
58.38,0.25241208,106.92997,105.05598,160.16094,35,44.169685
58.44,0.24426373,106.93169,104.98609,160.39054,35,44.169685
58.5,0.23637701,106.93336,104.91618,160.62014,35,44.169685
58.56,0.22874361,106.93497,104.84628,160.84973,35,44.169685
58.62,0.22135547,106.93654,104.77636,161.07932,35,44.169685
58.68,0.2142048,106.93805,104.70644,161.30891,35,44.169685
58.74,0.20728404,106.93951,104.63651,161.53849,35,44.169685
58.8,0.20058586,106.94093,104.56658,161.76808,35,44.169685
58.86,0.19410316,106.9423,104.49664,161.99766,35,44.169685
58.92,0.18782909,106.94362,104.4267,162.22725,35,44.169685
58.98,0.18175698,106.94491,104.35675,162.45683,35,44.169685
59.04,0.17588038,106.94615,104.2868,162.68641,35,44.169685
59.1,0.17019305,106.94735,104.21684,162.91598,35,44.169685
59.16,0.16468893,106.94851,104.14688,163.14556,35,44.169685
59.22,0.15936218,106.94964,104.07691,163.37513,35,44.169685
59.28,0.15420712,106.95073,104.00694,163.60471,35,44.169685
59.34,0.14921824,106.95178,103.93696,163.83428,35,44.169685
59.4,0.14439024,106.9528,103.86698,164.06385,35,44.169685
59.46,0.13971795,106.95378,103.797,164.29342,35,44.169685
59.52,0.13519639,106.95474,103.72701,164.52299,35,44.169685
59.58,0.13082071,106.95566,103.65702,164.75256,35,44.169685
59.64,0.12658626,106.95656,103.58702,164.98212,35,44.169685
59.7,0.12248848,106.95742,103.51702,165.21169,35,44.169685
59.76,0.118523,106.95826,103.44702,165.44125,35,44.169685
59.82,0.11468556,106.95907,103.37702,165.67081,35,44.169685
59.88,0.11097205,106.95985,103.30701,165.90038,35,44.169685
59.94,0.1073785,106.96061,103.237,166.12994,35,44.169685
60,0.10390104,106.96134,103.16698,166.3595,35,44.169685
60.06,0.10053594,106.96205,103.09696,166.58906,35,44.169685
60.12,0.097279583,106.96274,103.02694,166.81862,35,44.169685
60.18,0.094128477,106.9634,102.95692,167.04817,35,44.169685
60.24,0.091079231,106.96404,102.8869,167.27773,35,44.169685
60.3,0.088128567,106.96467,102.81687,167.50729,35,44.169685
60.36,0.08527331,106.96527,102.74684,167.73684,35,44.169685
60.42,0.082510387,106.96585,102.67681,167.9664,35,44.169685
60.48,0.079836822,106.96641,102.60677,168.19595,35,44.169685
60.54,0.077249736,106.96696,102.53674,168.42551,35,44.169685
60.6,0.074746342,106.96749,102.4667,168.65506,35,44.169685
60.66,0.072323941,106.968,102.39666,168.88461,35,44.169685
60.72,0.069979921,106.96849,102.32661,169.11416,35,44.169685
60.78,0.067711755,106.96897,102.25657,169.34371,35,44.169685
60.84,0.065516994,106.96943,102.18652,169.57327,35,44.169685
60.9,0.06339327,106.96988,102.11647,169.80282,35,44.169685
60.96,0.061338291,106.97031,102.04642,170.03236,35,44.169685
61.02,0.059349837,106.97073,101.97637,170.26191,35,44.169685
61.08,0.057425761,106.97114,101.90632,170.49146,35,44.169685
61.14,0.055563983,106.97153,101.83626,170.72101,35,44.169685
61.2,0.053762491,106.97191,101.7662,170.95056,35,44.169685
61.26,0.052019339,106.97228,101.69615,171.1801,35,44.169685
61.32,0.050332641,106.97263,101.62609,171.40965,35,44.169685
61.38,0.048700572,106.97298,101.55603,171.6392,35,44.169685
61.44,0.047121368,106.97331,101.48596,171.86874,35,44.169685
61.5,0.045593319,106.97363,101.4159,172.09829,35,44.169685
61.56,0.044114773,106.97394,101.34583,172.32783,35,44.169685
61.62,0.042684127,106.97424,101.27577,172.55738,35,44.169685
61.68,0.041299835,106.97453,101.2057,172.78692,35,44.169685
61.74,0.039960395,106.97482,101.13563,173.01647,35,44.169685
61.8,0.038664359,106.97509,101.06556,173.24601,35,44.169685
61.86,0.037410321,106.97535,100.99549,173.47555,35,44.169685
61.92,0.036196924,106.97561,100.92542,173.7051,35,44.169685
61.98,0.035022851,106.97586,100.85535,173.93464,35,44.169685
62.04,0.033886831,106.9761,100.78528,174.16418,35,44.169685
62.1,0.032787632,106.97633,100.7152,174.39372,35,44.169685
62.16,0.031724063,106.97655,100.64513,174.62327,35,44.169685
62.22,0.03069497,106.97677,100.57505,174.85281,35,44.169685
62.28,0.029699237,106.97698,100.50497,175.08235,35,44.169685
62.34,0.028735784,106.97718,100.4349,175.31189,35,44.169685
62.4,0.027803566,106.97738,100.36482,175.54143,35,44.169685
62.46,0.026901572,106.97757,100.29474,175.77097,35,44.169685
62.52,0.026028823,106.97775,100.22466,176.00051,35,44.169685
62.58,0.025184372,106.97793,100.15458,176.23005,35,44.169685
62.64,0.024367302,106.9781,100.0845,176.45959,35,44.169685
62.7,0.023576726,106.97827,100.01441,176.68913,35,44.169685
62.76,0.022811787,106.97843,99.94433,176.91867,35,44.169685
62.82,0.022071653,106.97858,99.874247,177.14821,35,44.169685
62.88,0.021355522,106.97873,99.804163,177.37775,35,44.169685
62.94,0.020662615,106.97888,99.734078,177.60729,35,44.169685
63,0.019992181,106.97902,99.663993,177.83683,35,44.169685
63.06,0.01934349,106.97916,99.593908,178.06637,35,44.169685
63.12,0.018715839,106.97929,99.523821,178.2959,35,44.169685
63.18,0.018108545,106.97942,99.453735,178.52544,35,44.169685
63.24,0.017520948,106.97954,99.383647,178.75498,35,44.169685
63.3,0.016952411,106.97966,99.31356,178.98452,35,44.169685
63.36,0.016402316,106.97978,99.243471,179.21406,35,44.169685
63.42,0.015870065,106.97989,99.173383,179.44359,35,44.169685
63.48,0.015355078,106.98,99.103294,179.67313,35,44.169685
63.54,0.014856798,106.9801,99.033204,179.90267,35,44.169685
63.6,0.014374682,106.9802,98.963114,180.13221,35,44.169685
63.66,0.013908206,106.9803,98.893024,180.36174,35,44.169685
63.72,0.013456863,106.9804,98.822933,180.59128,35,44.169685
63.78,0.013020163,106.98049,98.752842,180.82082,35,44.169685
63.84,0.01259763,106.98058,98.682751,181.05036,35,44.169685
63.9,0.012188806,106.98066,98.612659,181.27989,35,44.169685
63.96,0.011793245,106.98075,98.542567,181.50943,35,44.169685
64.02,0.011410518,106.98083,98.472475,181.73897,35,44.169685
64.08,0.011040209,106.9809,98.402382,181.9685,35,44.169685
64.14,0.010681915,106.98098,98.332289,182.19804,35,44.169685
64.2,0.010335245,106.98105,98.262196,182.42757,35,44.169685
64.26,0.0099998245,106.98112,98.192102,182.65711,35,44.169685
64.32,0.0096752869,106.98119,98.122008,182.88665,35,44.169685
64.38,0.0093612797,106.98126,98.051914,183.11618,35,44.169685
64.44,0.0090574614,106.98132,97.98182,183.34572,35,44.169685
64.5,0.0087635015,106.98138,97.911725,183.57526,35,44.169685
64.56,0.0084790802,106.98144,97.84163,183.80479,35,44.169685
64.62,0.0082038882,106.9815,97.771535,184.03433,35,44.169685
64.68,0.007937626,106.98156,97.70144,184.26386,35,44.169685
64.74,0.007680004,106.98161,97.631344,184.4934,35,44.169685
64.8,0.007430742,106.98166,97.561248,184.72293,35,44.169685
64.86,0.0071895687,106.98171,97.491152,184.95247,35,44.169685
64.92,0.0069562217,106.98176,97.421056,185.182,35,44.169685
64.98,0.0067304471,106.98181,97.35096,185.41154,35,44.169685
65.04,0.0065119993,106.98186,97.280863,185.64108,35,44.169685
65.1,0.0063006406,106.9819,97.210767,185.87061,35,44.169685
65.16,0.0060961409,106.98194,97.14067,186.10015,35,44.169685
65.22,0.0058982778,106.98199,97.070573,186.32968,35,44.169685
65.28,0.005706836,106.98203,97.000476,186.55922,35,44.169685
65.34,0.005521607,106.98207,96.930378,186.78875,35,44.169685
65.4,0.0053423894,106.9821,96.860281,187.01829,35,44.169685
65.46,0.005168988,106.98214,96.790183,187.24782,35,44.169685
65.52,0.0050012142,106.98218,96.720085,187.47736,35,44.169685
65.58,0.0048388854,106.98221,96.649987,187.70689,35,44.169685
65.64,0.0046818249,106.98224,96.579889,187.93643,35,44.169685
65.7,0.0045298617,106.98227,96.509791,188.16596,35,44.169685
65.76,0.0043828304,106.98231,96.439693,188.3955,35,44.169685
65.82,0.0042405711,106.98234,96.369594,188.62503,35,44.169685
65.88,0.0041029288,106.98236,96.299496,188.85457,35,44.169685
65.94,0.0039697538,106.98239,96.229397,189.0841,35,44.169685
66,0.0038409011,106.98242,96.159298,189.31363,35,44.169685
66.06,0.0037162304,106.98245,96.089199,189.54317,35,44.169685
66.12,0.003595606,106.98247,96.0191,189.7727,35,44.169685
66.18,0.0034788967,106.9825,95.949001,190.00224,35,44.169685
66.24,0.0033659753,106.98252,95.878902,190.23177,35,44.169685
66.3,0.0032567189,106.98254,95.808803,190.46131,35,44.169685
66.36,0.0031510087,106.98256,95.738703,190.69084,35,44.169685
66.42,0.0030487295,106.98259,95.668604,190.92038,35,44.169685
66.48,0.0029497699,106.98261,95.598504,191.14991,35,44.169685
66.54,0.0028540223,106.98263,95.528405,191.37945,35,44.169685
66.6,0.0027613825,106.98265,95.458305,191.60898,35,44.169685
66.66,0.0026717494,106.98267,95.388205,191.83851,35,44.169685
66.72,0.0025850257,106.98268,95.318106,192.06805,35,44.169685
66.78,0.0025011168,106.9827,95.248006,192.29758,35,44.169685
66.84,0.0024199314,106.98272,95.177906,192.52712,35,44.169685
66.9,0.0023413811,106.98273,95.107806,192.75665,35,44.169685
66.96,0.0022653804,106.98275,95.037705,192.98619,35,44.169685
67.02,0.0021918465,106.98277,94.967605,193.21572,35,44.169685
67.08,0.0021206994,106.98278,94.897505,193.44525,35,44.169685
67.14,0.0020518617,106.9828,94.827405,193.67479,35,44.169685
67.2,0.0019852583,106.98281,94.757304,193.90432,35,44.169685
67.26,0.0019208167,106.98282,94.687204,194.13386,35,44.169685
67.32,0.0018584669,106.98284,94.617104,194.36339,35,44.169685
67.38,0.0017981408,106.98285,94.547003,194.59292,35,44.169685
67.44,0.0017397729,106.98286,94.476903,194.82246,35,44.169685
67.5,0.0016832995,106.98287,94.406802,195.05199,35,44.169685
67.56,0.0016286592,106.98288,94.336701,195.28153,35,44.169685
67.62,0.0015757924,106.9829,94.266601,195.51106,35,44.169685
67.68,0.0015246417,106.98291,94.1965,195.7406,35,44.169685
67.74,0.0014751513,106.98292,94.126399,195.97013,35,44.169685
67.8,0.0014272673,106.98293,94.056298,196.19966,35,44.169685
67.86,0.0013809376,106.98294,93.986197,196.4292,35,44.169685
67.92,0.0013361117,106.98295,93.916096,196.65873,35,44.169685
67.98,0.0012927409,106.98296,93.845996,196.88827,35,44.169685
68.04,0.0012507779,106.98296,93.775895,197.1178,35,44.169685
68.1,0.0012101769,106.98297,93.705794,197.34733,35,44.169685
68.16,0.0011708939,106.98298,93.635693,197.57687,35,44.169685
68.22,0.0011328859,106.98299,93.565592,197.8064,35,44.169685
68.28,0.0010961118,106.983,93.49549,198.03594,35,44.169685
68.34,0.0010605312,106.983,93.425389,198.26547,35,44.169685
68.4,0.0010261057,106.98301,93.355288,198.495,35,44.169685
68.46,0.00099279755,106.98302,93.285187,198.72454,35,44.169685
68.52,0.00096057061,106.98303,93.215086,198.95407,35,44.169685
68.58,0.00092938976,106.98303,93.144984,199.18361,35,44.169685
68.64,0.00089922104,106.98304,93.074883,199.41314,35,44.169685
68.7,0.00087003161,106.98304,93.004782,199.64267,35,44.169685
68.76,0.00084178967,106.98305,92.934681,199.87221,35,44.169685
68.82,0.00081446447,106.98306,92.864579,200.10174,35,44.169685
68.88,0.00078802625,106.98306,92.794478,200.33127,35,44.169685
68.94,0.00076244622,106.98307,92.724377,200.56081,35,44.169685
69,0.00073769653,106.98307,92.654275,200.79034,35,44.169685
69.06,0.00071375023,106.98308,92.584174,201.01988,35,44.169685
69.12,0.00069058123,106.98308,92.514072,201.24941,35,44.169685
69.18,0.00066816431,106.98309,92.443971,201.47894,35,44.169685
69.24,0.00064647505,106.98309,92.373869,201.70848,35,44.169685
69.3,0.00062548984,106.9831,92.303768,201.93801,35,44.169685
69.36,0.00060518581,106.9831,92.233666,202.16755,35,44.169685
69.42,0.00058554087,106.9831,92.163565,202.39708,35,44.169685
69.48,0.00056653361,106.98311,92.093463,202.62661,35,44.169685
69.54,0.00054814334,106.98311,92.023362,202.85615,35,44.169685
69.6,0.00053035004,106.98312,91.95326,203.08568,35,44.169685
69.66,0.00051313431,106.98312,91.883159,203.31521,35,44.169685
69.72,0.00049647742,106.98312,91.813057,203.54475,35,44.169685
69.78,0.00048036122,106.98313,91.742955,203.77428,35,44.169685
69.84,0.00046476817,106.98313,91.672854,204.00382,35,44.169685
69.9,0.00044968128,106.98313,91.602752,204.23335,35,44.169685
69.96,0.00043508412,106.98314,91.53265,204.46288,35,44.169685
70.02,0.0004209608,106.98314,91.462549,204.69242,35,44.169685
70.08,0.00040729593,106.98314,91.392447,204.92195,35,44.169685
70.14,0.00039407463,106.98314,91.322345,205.15148,35,44.169685
70.2,0.00038128251,106.98315,91.252244,205.38102,35,44.169685
70.26,0.00036890564,106.98315,91.182142,205.61055,35,44.169685
70.32,0.00035693053,106.98315,91.11204,205.84009,35,44.169685
70.38,0.00034534414,106.98315,91.041939,206.06962,35,44.169685
70.44,0.00033413386,106.98316,90.971837,206.29915,35,44.169685
70.5,0.00032328747,106.98316,90.901735,206.52869,35,44.169685
70.56,0.00031279317,106.98316,90.831633,206.75822,35,44.169685
70.62,0.00030263952,106.98316,90.761532,206.98775,35,44.169685
70.68,0.00029281547,106.98317,90.69143,207.21729,35,44.169685
70.74,0.00028331032,106.98317,90.621328,207.44682,35,44.169685
70.8,0.00027411371,106.98317,90.551226,207.67636,35,44.169685
70.86,0.00026521564,106.98317,90.481124,207.90589,35,44.169685
70.92,0.00025660641,106.98317,90.411023,208.13542,35,44.169685
70.98,0.00024827664,106.98318,90.340921,208.36496,35,44.169685
71.04,0.00024021727,106.98318,90.270819,208.59449,35,44.169685
71.1,0.00023241951,106.98318,90.200717,208.82402,35,44.169685
71.16,0.00022487488,106.98318,90.130615,209.05356,35,44.169685
71.22,0.00021757515,106.98318,90.060514,209.28309,35,44.169685
71.28,0.00021051238,106.98318,89.990412,209.51263,35,44.169685
71.34,0.00020367888,106.98318,89.92031,209.74216,35,44.169685
71.4,0.0001970672,106.98319,89.850208,209.97169,35,44.169685
71.46,0.00019067014,106.98319,89.780106,210.20123,35,44.169685
71.52,0.00018448074,106.98319,89.710004,210.43076,35,44.169685
71.58,0.00017849225,106.98319,89.639902,210.66029,35,44.169685
71.64,0.00017269816,106.98319,89.569801,210.88983,35,44.169685
71.7,0.00016709215,106.98319,89.499699,211.11936,35,44.169685
71.76,0.00016166812,106.98319,89.429597,211.3489,35,44.169685
71.82,0.00015642016,106.98319,89.359495,211.57843,35,44.169685
71.88,0.00015134255,106.9832,89.289393,211.80796,35,44.169685
71.94,0.00014642977,106.9832,89.219291,212.0375,35,44.169685
72,0.00014167646,106.9832,89.149189,212.26703,35,44.169685
72.06,0.00013707746,106.9832,89.079087,212.49656,35,44.169685
72.12,0.00013262774,106.9832,89.008985,212.7261,35,44.169685
72.18,0.00012832246,106.9832,88.938883,212.95563,35,44.169685
72.24,0.00012415694,106.9832,88.868782,213.18517,35,44.169685
72.3,0.00012012664,106.9832,88.79868,213.4147,35,44.169685
72.36,0.00011622717,106.9832,88.728578,213.64423,35,44.169685
72.42,0.00011245428,106.9832,88.658476,213.87377,35,44.169685
72.48,0.00010880386,106.9832,88.588374,214.1033,35,44.169685
72.54,0.00010527193,106.98321,88.518272,214.33283,35,44.169685
72.6,0.00010185466,106.98321,88.44817,214.56237,35,44.169685
72.66,9.8548322e-05,106.98321,88.378068,214.7919,35,44.169685
72.72,9.5349309e-05,106.98321,88.307966,215.02143,35,44.169685
72.78,9.2254139e-05,106.98321,88.237864,215.25097,35,44.169685
72.84,8.9259443e-05,106.98321,88.167762,215.4805,35,44.169685
72.9,8.6361959e-05,106.98321,88.09766,215.71004,35,44.169685
72.96,8.355853e-05,106.98321,88.027558,215.93957,35,44.169685
73.02,8.0846105e-05,106.98321,87.957456,216.1691,35,44.169685
73.08,7.8221729e-05,106.98321,87.887354,216.39864,35,44.169685
73.14,7.5682543e-05,106.98321,87.817252,216.62817,35,44.169685
73.2,7.3225783e-05,106.98321,87.747151,216.8577,35,44.169685
73.26,7.0848772e-05,106.98321,87.677049,217.08724,35,44.169685
73.32,6.8548923e-05,106.98321,87.606947,217.31677,35,44.169685
73.38,6.6323729e-05,106.98321,87.536845,217.54631,35,44.169685
73.44,6.4170769e-05,106.98321,87.466743,217.77584,35,44.169685
73.5,6.2087696e-05,106.98321,87.396641,218.00537,35,44.169685
73.56,6.0072243e-05,106.98321,87.326539,218.23491,35,44.169685
73.62,5.8122214e-05,106.98322,87.256437,218.46444,35,44.169685
73.68,5.6235485e-05,106.98322,87.186335,218.69397,35,44.169685
73.74,5.4410003e-05,106.98322,87.116233,218.92351,35,44.169685
73.8,5.2643778e-05,106.98322,87.046131,219.15304,35,44.169685
73.86,5.0934887e-05,106.98322,86.976029,219.38257,35,44.169685
73.92,4.9281469e-05,106.98322,86.905927,219.61211,35,44.169685
73.98,4.7681723e-05,106.98322,86.835825,219.84164,35,44.169685
74.04,4.6133907e-05,106.98322,86.765723,220.07118,35,44.169685
74.1,4.4636336e-05,106.98322,86.695621,220.30071,35,44.169685
74.16,4.3187377e-05,106.98322,86.625519,220.53024,35,44.169685
74.22,4.1785454e-05,106.98322,86.555417,220.75978,35,44.169685
74.28,4.0429039e-05,106.98322,86.485315,220.98931,35,44.169685
74.34,3.9116656e-05,106.98322,86.415213,221.21884,35,44.169685
74.4,3.7846874e-05,106.98322,86.345111,221.44838,35,44.169685
74.46,3.6618311e-05,106.98322,86.275009,221.67791,35,44.169685
74.52,3.5429629e-05,106.98322,86.204907,221.90745,35,44.169685
74.58,3.4279533e-05,106.98322,86.134805,222.13698,35,44.169685
74.64,3.3166771e-05,106.98322,86.064703,222.36651,35,44.169685
74.7,3.209013e-05,106.98322,85.994601,222.59605,35,44.169685
74.76,3.1048439e-05,106.98322,85.924499,222.82558,35,44.169685
74.82,3.0040563e-05,106.98322,85.854397,223.05511,35,44.169685
74.88,2.9065403e-05,106.98322,85.784295,223.28465,35,44.169685
74.94,2.8121899e-05,106.98322,85.714193,223.51418,35,44.169685
75,2.7209022e-05,106.98322,85.644091,223.74371,35,44.169685
75.06,2.6325779e-05,106.98322,85.573989,223.97325,35,44.169685
75.12,2.5471207e-05,106.98322,85.503887,224.20278,35,44.169685
75.18,2.4644375e-05,106.98322,85.433785,224.43232,35,44.169685
75.24,2.3844384e-05,106.98322,85.363683,224.66185,35,44.169685
75.3,2.3070361e-05,106.98322,85.293581,224.89138,35,44.169685
75.36,2.2321464e-05,106.98322,85.223479,225.12092,35,44.169685
75.42,2.1596878e-05,106.98322,85.153377,225.35045,35,44.169685
75.48,2.0895812e-05,106.98322,85.083275,225.57998,35,44.169685
75.54,2.0217504e-05,106.98322,85.013173,225.80952,35,44.169685
75.6,1.9561215e-05,106.98322,84.943071,226.03905,35,44.169685
75.66,1.892623e-05,106.98322,84.872969,226.26859,35,44.169685
75.72,1.8311858e-05,106.98322,84.802867,226.49812,35,44.169685
75.78,1.7717429e-05,106.98322,84.732765,226.72765,35,44.169685
75.84,1.7142296e-05,106.98322,84.662663,226.95719,35,44.169685
75.9,1.6585832e-05,106.98322,84.592561,227.18672,35,44.169685
75.96,1.6047433e-05,106.98322,84.522459,227.41625,35,44.169685
76.02,1.552651e-05,106.98322,84.452357,227.64579,35,44.169685
76.08,1.5022497e-05,106.98322,84.382255,227.87532,35,44.169685
76.14,1.4534846e-05,106.98322,84.312153,228.10485,35,44.169685
76.2,1.4063024e-05,106.98322,84.242051,228.33439,35,44.169685
76.26,1.3606518e-05,106.98322,84.171949,228.56392,35,44.169685
76.32,1.3164831e-05,106.98322,84.101847,228.79346,35,44.169685
76.38,1.2737482e-05,106.98322,84.031745,229.02299,35,44.169685
76.44,1.2324005e-05,106.98322,83.961643,229.25252,35,44.169685
76.5,1.192395e-05,106.98322,83.891541,229.48206,35,44.169685
76.56,1.1536881e-05,106.98323,83.821439,229.71159,35,44.169685
76.62,1.1162378e-05,106.98323,83.751337,229.94112,35,44.169685
76.68,1.0800031e-05,106.98323,83.681235,230.17066,35,44.169685
76.74,1.0449446e-05,106.98323,83.611133,230.40019,35,44.169685
76.8,1.0110242e-05,106.98323,83.541031,230.62973,35,44.169685
76.86,9.7820495e-06,106.98323,83.470929,230.85926,35,44.169685
76.92,9.4645101e-06,106.98323,83.400827,231.08879,35,44.169685
76.98,9.1572786e-06,106.98323,83.330725,231.31833,35,44.169685
77.04,8.8600202e-06,106.98323,83.260623,231.54786,35,44.169685
77.1,8.5724112e-06,106.98323,83.190521,231.77739,35,44.169685
77.16,8.2941384e-06,106.98323,83.120419,232.00693,35,44.169685
77.22,8.0248988e-06,106.98323,83.050317,232.23646,35,44.169685
77.28,7.7643991e-06,106.98323,82.980215,232.46599,35,44.169685
77.34,7.5123555e-06,106.98323,82.910113,232.69553,35,44.169685
77.4,7.2684937e-06,106.98323,82.840011,232.92506,35,44.169685
77.46,7.032548e-06,106.98323,82.769909,233.1546,35,44.169685
77.52,6.8042614e-06,106.98323,82.699807,233.38413,35,44.169685
77.58,6.5833853e-06,106.98323,82.629705,233.61366,35,44.169685
77.64,6.3696791e-06,106.98323,82.559603,233.8432,35,44.169685
77.7,6.1629102e-06,106.98323,82.489501,234.07273,35,44.169685
77.76,5.9628533e-06,106.98323,82.419399,234.30226,35,44.169685
77.82,5.7692905e-06,106.98323,82.349297,234.5318,35,44.169685
77.88,5.582011e-06,106.98323,82.279195,234.76133,35,44.169685
77.94,5.400811e-06,106.98323,82.209093,234.99087,35,44.169685
78,5.2254929e-06,106.98323,82.138991,235.2204,35,44.169685
