t,delta,psi,x,y,R,delta_needed
25.8,13.65038,34.016365,98.375625,24.273902,140,13.650419
25.86,13.650378,34.114586,98.574325,24.408506,140,13.650419
25.92,13.650377,34.212807,98.772794,24.543451,140,13.650419
25.98,13.650376,34.311028,98.971032,24.678735,140,13.650419
26.04,13.650374,34.409249,99.169037,24.814359,140,13.650419
26.1,13.650373,34.50747,99.36681,24.950322,140,13.650419
26.16,13.650371,34.605691,99.564349,25.086625,140,13.650419
26.22,13.65037,34.703912,99.761654,25.223265,140,13.650419
26.28,13.650368,34.802133,99.958725,25.360244,140,13.650419
26.34,13.650366,34.900354,100.15556,25.49756,140,13.650419
26.4,13.650364,34.998575,100.35216,25.635213,140,13.650419
26.46,13.650363,35.096795,100.54852,25.773204,140,13.650419
26.52,13.650361,35.195016,100.74465,25.91153,140,13.650419
26.58,13.650359,35.293237,100.94054,26.050193,140,13.650419
26.64,13.650357,35.391458,101.13619,26.189191,140,13.650419
26.7,13.650355,35.489679,101.3316,26.328525,140,13.650419
26.76,13.650353,35.5879,101.52678,26.468193,140,13.650419
26.82,13.65035,35.686121,101.72171,26.608196,140,13.650419
26.88,13.650348,35.784341,101.91641,26.748532,140,13.650419
26.94,13.650346,35.882562,102.11086,26.889203,140,13.650419
27,13.650343,35.980783,102.30507,27.030206,140,13.650419
27.06,13.650341,36.079004,102.49904,27.171542,140,13.650419
27.12,13.650338,36.177224,102.69277,27.31321,140,13.650419
27.18,13.650335,36.275445,102.88625,27.455211,140,13.650419
27.24,13.650332,36.373666,103.07949,27.597542,140,13.650419
27.3,13.65033,36.471887,103.27249,27.740205,140,13.650419
27.36,13.650327,36.570107,103.46524,27.883199,140,13.650419
27.42,13.650323,36.668328,103.65774,28.026522,140,13.650419
27.48,13.65032,36.766548,103.85,28.170176,140,13.650419
27.54,13.650317,36.864769,104.04201,28.314159,140,13.650419
27.6,13.650314,36.96299,104.23378,28.45847,140,13.650419
27.66,13.65031,37.06121,104.4253,28.603111,140,13.650419
27.72,13.650306,37.159431,104.61657,28.748079,140,13.650419
27.78,13.650303,37.257651,104.80759,28.893375,140,13.650419
27.84,13.650299,37.355871,104.99836,29.038998,140,13.650419
27.9,13.650295,37.454092,105.18888,29.184948,140,13.650419
27.96,13.65029,37.552312,105.37915,29.331225,140,13.650419
28.02,13.650286,37.650533,105.56917,29.477827,140,13.650419
28.08,13.650282,37.748753,105.75894,29.624756,140,13.650419
28.14,13.650277,37.846973,105.94846,29.772009,140,13.650419
28.2,13.650272,37.945193,106.13772,29.919586,140,13.650419
28.26,13.650267,38.043414,106.32673,30.067488,140,13.650419
28.32,13.650262,38.141634,106.51549,30.215714,140,13.650419
28.38,13.650257,38.239854,106.70399,30.364263,140,13.650419
28.44,13.650252,38.338074,106.89224,30.513135,140,13.650419
28.5,13.650246,38.436294,107.08023,30.66233,140,13.650419
28.56,13.65024,38.534514,107.26797,30.811847,140,13.650419
28.62,13.650234,38.632734,107.45545,30.961685,140,13.650419
28.68,13.650228,38.730954,107.64267,31.111844,140,13.650419
28.74,13.650222,38.829174,107.82963,31.262324,140,13.650419
28.8,13.650215,38.927394,108.01634,31.413125,140,13.650419
28.86,13.650208,39.025613,108.20279,31.564245,140,13.650419
28.92,13.650201,39.123833,108.38898,31.715685,140,13.650419
28.98,13.650194,39.222053,108.5749,31.867443,140,13.650419
29.04,13.650186,39.320272,108.76057,32.019521,140,13.650419
29.1,13.650178,39.418492,108.94598,32.171916,140,13.650419
29.16,13.65017,39.516711,109.13112,32.324628,140,13.650419
29.22,13.650162,39.614931,109.31601,32.477658,140,13.650419
29.28,13.650153,39.71315,109.50063,32.631005,140,13.650419
29.34,13.650144,39.811369,109.68499,32.784668,140,13.650419
29.4,13.650135,39.909588,109.86908,32.938647,140,13.650419
29.46,13.650126,40.007808,110.05291,33.092941,140,13.650419
29.52,13.650116,40.106027,110.23647,33.24755,140,13.650419
29.58,13.650105,40.204246,110.41977,33.402473,140,13.650419
29.64,13.650095,40.302465,110.60281,33.557711,140,13.650419
29.7,13.650084,40.400683,110.78558,33.713262,140,13.650419
29.76,13.650073,40.498902,110.96808,33.869126,140,13.650419
29.82,13.650061,40.597121,111.15031,34.025302,140,13.650419
29.88,13.650049,40.695339,111.33227,34.181791,140,13.650419
29.94,13.650037,40.793558,111.51397,34.338592,140,13.650419
30,13.650024,40.891776,111.6954,34.495703,140,13.650419
30.06,13.650011,40.989995,111.87656,34.653126,140,13.650419
30.12,13.649997,41.088213,112.05744,34.810859,140,13.650419
30.18,13.649983,41.186431,112.23806,34.968901,140,13.650419
30.24,13.649968,41.284649,112.41841,35.127254,140,13.650419
30.3,13.649953,41.382867,112.59848,35.285915,140,13.650419
30.36,13.649937,41.481084,112.77828,35.444884,140,13.650419
30.42,13.649921,41.579302,112.95781,35.604161,140,13.650419
30.48,13.649905,41.677519,113.13707,35.763746,140,13.650419
30.54,13.649887,41.775737,113.31605,35.923638,140,13.650419
30.6,13.64987,41.873954,113.49476,36.083837,140,13.650419
30.66,13.649851,41.972171,113.67319,36.244342,140,13.650419
30.72,13.649832,42.070388,113.85135,36.405152,140,13.650419
30.78,13.649812,42.168605,114.02923,36.566268,140,13.650419
30.84,13.649792,42.266822,114.20683,36.727688,140,13.650419
30.9,13.649771,42.365038,114.38416,36.889412,140,13.650419
30.96,13.649749,42.463254,114.56121,37.05144,140,13.650419
31.02,13.649727,42.561471,114.73798,37.213772,140,13.650419
31.08,13.649703,42.659687,114.91448,37.376406,140,13.650419
31.14,13.649679,42.757902,115.09069,37.539342,140,13.650419
31.2,13.649655,42.856118,115.26663,37.702581,140,13.650419
31.26,13.649629,42.954333,115.44228,37.86612,140,13.650419
31.32,13.649602,43.052549,115.61766,38.029961,140,13.650419
31.38,13.649575,43.150764,115.79275,38.194102,140,13.650419
31.44,13.649547,43.248978,115.96756,38.358542,140,13.650419
31.5,13.649517,43.347193,116.14209,38.523283,140,13.650419
31.56,13.649487,43.445407,116.31634,38.688322,140,13.650419
31.62,13.649456,43.543622,116.4903,38.853659,140,13.650419
31.68,13.649424,43.641835,116.66398,39.019295,140,13.650419
31.74,13.64939,43.740049,116.83738,39.185228,140,13.650419
31.8,13.649356,43.838262,117.01049,39.351458,140,13.650419
31.86,13.64932,43.936476,117.18332,39.517985,140,13.650419
31.92,13.649283,44.034688,117.35586,39.684807,140,13.650419
31.98,13.649245,44.132901,117.52811,39.851925,140,13.650419
32.04,13.649206,44.231113,117.70008,40.019338,140,13.650419
32.1,13.649165,44.329325,117.87176,40.187046,140,13.650419
32.16,13.649123,44.427537,118.04315,40.355047,140,13.650419
32.22,13.649079,44.525748,118.21426,40.523342,140,13.650419
32.28,13.649035,44.623959,118.38507,40.691931,140,13.650419
32.34,13.648988,44.72217,118.5556,40.860811,140,13.650419
32.4,13.64894,44.82038,118.72584,41.029984,140,13.650419
32.46,13.64889,44.91859,118.89578,41.199448,140,13.650419
32.52,13.648839,45.0168,119.06544,41.369204,140,13.650419
32.58,13.648786,45.115009,119.23481,41.53925,140,13.650419
32.64,13.648731,45.213217,119.40388,41.709586,140,13.650419
32.7,13.648675,45.311426,119.57266,41.880211,140,13.650419
32.76,13.648616,45.409634,119.74115,42.051126,140,13.650419
32.82,13.648556,45.507841,119.90934,42.222329,140,13.650419
32.88,13.648493,45.606048,120.07724,42.39382,140,13.650419
32.94,13.648429,45.704254,120.24485,42.565599,140,13.650419
33,13.648362,45.80246,120.41216,42.737664,140,13.650419
33.06,13.648293,45.900666,120.57918,42.910017,140,13.650419
33.12,13.648222,45.998871,120.7459,43.082655,140,13.650419
33.18,13.648148,46.097075,120.91233,43.255579,140,13.650419
33.24,13.648072,46.195279,121.07845,43.428788,140,13.650419
33.3,13.647993,46.293482,121.24429,43.602281,140,13.650419
33.36,13.647911,46.391685,121.40982,43.776058,140,13.650419
33.42,13.647827,46.489887,121.57506,43.950119,140,13.650419
33.48,13.64774,46.588088,121.73999,44.124462,140,13.650419
33.54,13.647651,46.686289,121.90463,44.299088,140,13.650419
33.6,13.647558,46.784488,122.06897,44.473996,140,13.650419
33.66,13.647462,46.882688,122.23301,44.649186,140,13.650419
33.72,13.647363,46.980886,122.39675,44.824656,140,13.650419
33.78,13.64726,47.079084,122.56018,45.000407,140,13.650419
33.84,13.647154,47.177281,122.72332,45.176437,140,13.650419
33.9,13.647045,47.275477,122.88615,45.352747,140,13.650419
33.96,13.646931,47.373672,123.04868,45.529336,140,13.650419
34.02,13.646814,47.471867,123.21091,45.706203,140,13.650419
34.08,13.646693,47.57006,123.37284,45.883347,140,13.650419
34.14,13.646568,47.668253,123.53446,46.060769,140,13.650419
34.2,13.646439,47.766444,123.69578,46.238468,140,13.650419
34.26,13.646306,47.864635,123.85679,46.416443,140,13.650419
34.32,13.646168,47.962824,124.0175,46.594693,140,13.650419
34.38,13.646025,48.061013,124.1779,46.773219,140,13.650419
34.44,13.645878,48.1592,124.33799,46.952019,140,13.650419
34.5,13.645726,48.257387,124.49778,47.131094,140,13.650419
34.56,13.645568,48.355572,124.65726,47.310441,140,13.650419
34.62,13.645406,48.453755,124.81644,47.490062,140,13.650419
34.68,13.645237,48.551938,124.9753,47.669956,140,13.650419
34.74,13.645064,48.650119,125.13386,47.850121,140,13.650419
34.8,13.644884,48.748299,125.29211,48.030558,140,13.650419
34.86,13.644698,48.846478,125.45005,48.211266,140,13.650419
34.92,13.644506,48.944655,125.60768,48.392244,140,13.650419
34.98,13.644308,49.042831,125.76499,48.573492,140,13.650419
35.04,13.644103,49.141005,125.922,48.755009,140,13.650419
35.1,13.643891,49.239177,126.0787,48.936795,140,13.650419
35.16,13.643673,49.337348,126.23508,49.118849,140,13.650419
35.22,13.643446,49.435517,126.39116,49.301171,140,13.650419
35.28,13.643213,49.533685,126.54692,49.48376,140,13.650419
35.34,13.642971,49.631851,126.70236,49.666616,140,13.650419
35.4,13.642721,49.730014,126.8575,49.849738,140,13.650419
35.46,13.642463,49.828176,127.01232,50.033125,140,13.650419
35.52,13.642196,49.926336,127.16682,50.216777,140,13.650419
35.58,13.641921,50.024494,127.32101,50.400694,140,13.650419
35.64,13.641636,50.12265,127.47489,50.584874,140,13.650419
35.7,13.641341,50.220803,127.62845,50.769318,140,13.650419
35.76,13.641037,50.318954,127.78169,50.954025,140,13.650419
35.82,13.640722,50.417103,127.93462,51.138993,140,13.650419
35.88,13.640397,50.51525,128.08723,51.324224,140,13.650419
35.94,13.640061,50.613393,128.23952,51.509716,140,13.650419
36,13.639714,50.711535,128.39149,51.695468,140,13.650419
36.06,13.639355,50.809673,128.54315,51.88148,140,13.650419
36.12,13.638984,50.907809,128.69449,52.067752,140,13.650419
36.18,13.638601,51.005942,128.8455,52.254283,140,13.650419
36.24,13.638205,51.104072,128.9962,52.441072,140,13.650419
36.3,13.637795,51.202199,129.14658,52.628119,140,13.650419
36.36,13.637372,51.300323,129.29664,52.815423,140,13.650419
36.42,13.636935,51.398444,129.44637,53.002984,140,13.650419
36.48,13.636483,51.496561,129.59579,53.190801,140,13.650419
36.54,13.636016,51.594675,129.74488,53.378873,140,13.650419
36.6,13.635533,51.692785,129.89365,53.567201,140,13.650419
36.66,13.635034,51.790891,130.0421,53.755783,140,13.650419
36.72,13.634518,51.888993,130.19022,53.944619,140,13.650419
36.78,13.633986,51.987092,130.33802,54.133708,140,13.650419
36.84,13.633435,52.085186,130.4855,54.32305,140,13.650419
36.9,13.632866,52.183276,130.63265,54.512644,140,13.650419
36.96,13.632278,52.281362,130.77948,54.70249,140,13.650419
37.02,13.63167,52.379443,130.92599,54.892587,140,13.650419
37.08,13.631042,52.47752,131.07216,55.082935,140,13.650419
37.14,13.630393,52.575591,131.21801,55.273532,140,13.650419
37.2,13.629722,52.673658,131.36354,55.464379,140,13.650419
37.26,13.629028,52.77172,131.50874,55.655474,140,13.650419
37.32,13.628312,52.869776,131.65361,55.846818,140,13.650419
37.38,13.627571,52.967826,131.79815,56.038409,140,13.650419
37.44,13.626806,53.065871,131.94237,56.230248,140,13.650419
37.5,13.626015,53.16391,132.08625,56.422333,140,13.650419
37.56,13.625198,53.261943,132.22981,56.614664,140,13.650419
37.62,13.624354,53.359969,132.37304,56.80724,140,13.650419
37.68,13.623481,53.457989,132.51594,57.000061,140,13.650419
37.74,13.622579,53.556003,132.65851,57.193126,140,13.650419
37.8,13.621647,53.654009,132.80075,57.386435,140,13.650419
37.86,13.620684,53.752008,132.94265,57.579986,140,13.650419
37.92,13.619688,53.85,133.08423,57.77378,140,13.650419
37.98,13.618659,53.947984,133.22547,57.967816,140,13.650419
38.04,13.617597,54.04596,133.36639,58.162093,140,13.650419
38.1,13.616498,54.143927,133.50697,58.356611,140,13.650419
38.16,13.615363,54.241887,133.64722,58.551369,140,13.650419
38.22,13.61419,54.339837,133.78713,58.746367,140,13.650419
38.28,13.612978,54.437779,133.92671,58.941603,140,13.650419
38.34,13.611725,54.535711,134.06596,59.137077,140,13.650419
38.4,13.610431,54.633633,134.20487,59.33279,140,13.650419
38.46,13.609093,54.731546,134.34345,59.528739,140,13.650419
38.52,13.607711,54.829448,134.48169,59.724925,140,13.650419
38.58,13.606283,54.927339,134.6196,59.921347,140,13.650419
38.64,13.604807,55.02522,134.75717,60.118004,140,13.650419
38.7,13.603282,55.123089,134.89441,60.314895,140,13.650419
38.76,13.601706,55.220946,135.03131,60.512021,140,13.650419
38.82,13.600078,55.318791,135.16787,60.709381,140,13.650419
38.88,13.598395,55.416624,135.30409,60.906973,140,13.650419
38.94,13.596656,55.514443,135.43998,61.104797,140,13.650419
39,13.59486,55.61225,135.57553,61.302854,140,13.650419
39.06,13.593004,55.710042,135.71074,61.501141,140,13.650419
39.12,13.591086,55.80782,135.84561,61.699659,140,13.650419
39.18,13.589104,55.905583,135.98015,61.898406,140,13.650419
39.24,13.587057,56.003331,136.11434,62.097383,140,13.650419
39.3,13.584941,56.101063,136.2482,62.296589,140,13.650419
39.36,13.582755,56.198778,136.38171,62.496022,140,13.650419
39.42,13.580496,56.296477,136.51489,62.695683,140,13.650419
39.48,13.578163,56.394159,136.64772,62.89557,140,13.650419
39.54,13.575752,56.491822,136.78022,63.095684,140,13.650419
39.6,13.573261,56.589467,136.91237,63.296023,140,13.650419
39.66,13.570687,56.687092,137.04418,63.496587,140,13.650419
39.72,13.568029,56.784698,137.17565,63.697376,140,13.650419
39.78,13.565282,56.882283,137.30677,63.898388,140,13.650419
39.84,13.562444,56.979847,137.43756,64.099623,140,13.650419
39.9,13.559512,57.077389,137.568,64.30108,140,13.650419
39.96,13.556483,57.174908,137.6981,64.502759,140,13.650419
40.02,13.553353,57.272404,137.82785,64.704659,140,13.650419
40.08,13.550121,57.369876,137.95726,64.90678,140,13.650419
40.14,13.546781,57.467323,138.08633,65.10912,140,13.650419
40.2,13.543331,57.564745,138.21506,65.311679,140,13.650419
40.26,13.539768,57.662139,138.34343,65.514457,140,13.650419
40.32,13.536086,57.759506,138.47147,65.717453,140,13.650419
40.38,13.532283,57.856845,138.59916,65.920667,140,13.650419
40.44,13.528355,57.954154,138.7265,66.124096,140,13.650419
40.5,13.524298,58.051433,138.8535,66.327742,140,13.650419
40.56,13.520107,58.148681,138.98015,66.531603,140,13.650419
40.62,13.515778,58.245897,139.10646,66.735678,140,13.650419
40.68,13.511307,58.343079,139.23242,66.939968,140,13.650419
40.74,13.506689,58.440226,139.35803,67.14447,140,13.650419
40.8,13.501919,58.537338,139.48329,67.349186,140,13.650419
40.86,13.496993,58.634413,139.60821,67.554113,140,13.650419
40.92,13.491905,58.731451,139.73279,67.759252,140,13.650419
40.98,13.48665,58.828449,139.85701,67.964601,140,13.650419
41.04,13.481224,58.925406,139.98089,68.17016,140,13.650419
41.1,13.47562,59.022322,140.10442,68.375928,140,13.650419
41.16,13.469833,59.119194,140.2276,68.581905,140,13.650419
41.22,13.463857,59.216022,140.35043,68.78809,140,13.650419
41.28,13.457686,59.312804,140.47291,68.994481,140,13.650419
41.34,13.451314,59.409538,140.59505,69.20108,140,13.650419
41.4,13.444735,59.506223,140.71684,69.407884,140,13.650419
41.46,13.437941,59.602858,140.83827,69.614893,140,13.650419
41.52,13.430927,59.69944,140.95936,69.822107,140,13.650419
41.58,13.423685,59.795968,141.0801,70.029525,140,13.650419
41.64,13.416209,59.89244,141.20049,70.237145,140,13.650419
41.7,13.40849,59.988855,141.32053,70.444968,140,13.650419
41.76,13.400522,60.08521,141.44022,70.652992,140,13.650419
41.82,13.392296,60.181504,141.55956,70.861217,140,13.650419
41.88,13.383805,60.277735,141.67856,71.069643,140,13.650419
41.94,13.375041,60.3739,141.7972,71.278268,140,13.650419
42,13.365994,60.469998,141.91549,71.487091,140,13.650419
42.06,13.356657,60.566026,142.03343,71.696112,140,13.650419
42.12,13.34702,60.661982,142.15102,71.905331,140,13.650419
42.18,13.337075,60.757864,142.26826,72.114746,140,13.650419
42.24,13.326811,60.85367,142.38515,72.324357,140,13.650419
42.3,13.31622,60.949396,142.50169,72.534163,140,13.650419
42.36,13.305291,61.045042,142.61788,72.744163,140,13.650419
42.42,13.294014,61.140603,142.73372,72.954357,140,13.650419
42.48,13.282378,61.236077,142.84921,73.164743,140,13.650419
42.54,13.270374,61.331462,142.96434,73.375321,140,13.650419
42.6,13.25799,61.426755,143.07913,73.586091,140,13.650419
42.66,13.245215,61.521952,143.19357,73.797051,140,13.650419
42.72,13.232037,61.617052,143.30766,74.008201,140,13.650419
42.78,13.218444,61.71205,143.42139,74.219539,140,13.650419
42.84,13.204424,61.806944,143.53478,74.431066,140,13.650419
42.9,13.189966,61.90173,143.64782,74.642779,140,13.650419
42.96,13.175055,61.996405,143.7605,74.85468,140,13.650419
43.02,13.15968,62.090965,143.87284,75.066766,140,13.650419
43.08,13.143826,62.185408,143.98482,75.279037,140,13.650419
43.14,13.127481,62.279728,144.09646,75.491492,140,13.650419
43.2,13.11063,62.373924,144.20775,75.70413,140,13.650419
43.26,13.093259,62.46799,144.31869,75.916951,140,13.650419
43.32,13.075353,62.561923,144.42928,76.129953,140,13.650419
43.38,13.056899,62.655719,144.53952,76.343136,140,13.650419
43.44,13.037879,62.749373,144.64941,76.556499,140,13.650419
43.5,13.01828,62.842881,144.75895,76.770041,140,13.650419
43.56,12.998085,62.936239,144.86815,76.983761,140,13.650419
43.62,12.977278,63.029443,144.977,77.197658,140,13.650419
43.68,12.955843,63.122487,145.0855,77.411732,140,13.650419
43.74,12.933763,63.215367,145.19365,77.625982,140,13.650419
43.8,12.911021,63.308079,145.30146,77.840406,140,13.650419
43.86,12.8876,63.400616,145.40892,78.055005,140,13.650419
43.92,12.863482,63.492974,145.51603,78.269776,140,13.650419
43.98,12.83865,63.585148,145.6228,78.484719,140,13.650419
44.04,12.813086,63.677131,145.72922,78.699833,140,13.650419
44.1,12.78677,63.76892,145.8353,78.915118,140,13.650419
44.16,12.759685,63.860507,145.94103,79.130571,140,13.650419
44.22,12.731812,63.951888,146.04643,79.346194,140,13.650419
44.28,12.703131,64.043056,146.15147,79.561983,140,13.650419
44.34,12.673623,64.134005,146.25618,79.777939,140,13.650419
44.4,12.643269,64.224729,146.36054,79.994061,140,13.650419
44.46,12.612049,64.315221,146.46456,80.210347,140,13.650419
44.52,12.579943,64.405476,146.56824,80.426797,140,13.650419
44.58,12.546931,64.495486,146.67158,80.643409,140,13.650419
44.64,12.512993,64.585245,146.77458,80.860183,140,13.650419
44.7,12.478109,64.674745,146.87724,81.077117,140,13.650419
44.76,12.442259,64.76398,146.97956,81.294212,140,13.650419
44.82,12.405422,64.852942,147.08155,81.511465,140,13.650419
44.88,12.367577,64.941624,147.1832,81.728875,140,13.650419
44.94,12.328704,65.030019,147.28451,81.946442,140,13.650419
45,12.288783,65.118118,147.38549,82.164164,140,13.650419
45.06,12.247794,65.205915,147.48614,82.382041,140,13.650419
45.12,12.205715,65.2934,147.58645,82.600072,140,13.650419
45.18,12.162528,65.380566,147.68644,82.818255,140,13.650419
45.24,12.118212,65.467405,147.78609,83.036589,140,13.650419
45.3,12.072747,65.553909,147.88541,83.255073,140,13.650419
45.36,12.026114,65.640068,147.9844,83.473706,140,13.650419
45.42,11.978293,65.725874,148.08306,83.692488,140,13.650419
45.48,11.929266,65.811319,148.1814,83.911416,140,13.650419
45.54,11.879014,65.896394,148.27941,84.13049,140,13.650419
45.6,11.827519,65.981088,148.3771,84.349709,140,13.650419
45.66,11.774763,66.065395,148.47447,84.569071,140,13.650419
45.72,11.72073,66.149303,148.57152,84.788575,140,13.650419
45.78,11.665402,66.232804,148.66824,85.008221,140,13.650419
45.84,11.608765,66.315888,148.76465,85.228007,140,13.650419
45.9,11.550802,66.398546,148.86074,85.447931,140,13.650419
45.96,11.4915,66.480768,148.95651,85.667994,140,13.650419
46.02,11.430845,66.562544,149.05197,85.888192,140,13.650419
46.08,11.368824,66.643865,149.14712,86.108526,140,13.650419
46.14,11.305425,66.72472,149.24195,86.328995,140,13.650419
46.2,11.240639,66.805099,149.33648,86.549595,140,13.650419
46.26,11.174454,66.884993,149.4307,86.770328,140,13.650419
46.32,11.106863,66.964392,149.52461,86.991191,140,13.650419
46.38,11.037858,67.043285,149.61822,87.212183,140,13.650419
46.44,10.967433,67.121661,149.71153,87.433302,140,13.650419
46.5,10.895584,67.199512,149.80453,87.654549,140,13.650419
46.56,10.822307,67.276826,149.89724,87.875921,140,13.650419
46.62,10.7476,67.353594,149.98965,88.097416,140,13.650419
46.68,10.671462,67.429806,150.08176,88.319035,140,13.650419
46.74,10.593896,67.50545,150.17359,88.540774,140,13.650419
46.8,10.514904,67.580518,150.26512,88.762634,140,13.650419
46.86,10.434489,67.654998,150.35636,88.984613,140,13.650419
46.92,10.352659,67.728881,150.44732,89.206709,140,13.650419
46.98,10.269422,67.802158,150.53799,89.428922,140,13.650419
47.04,10.184787,67.874817,150.62839,89.651249,140,13.650419
47.1,10.098766,67.94685,150.7185,89.873689,140,13.650419
47.16,10.011373,68.018247,150.80833,90.096242,140,13.650419
47.22,9.9226228,68.088998,150.89789,90.318906,140,13.650419
47.28,9.8325339,68.159093,150.98718,90.541679,140,13.650419
47.34,9.7411256,68.228524,151.0762,90.76456,140,13.650419
47.4,9.6484196,68.297282,151.16495,90.987547,140,13.650419
47.46,9.5544395,68.365357,151.25343,91.21064,140,13.650419
47.52,9.4592112,68.432742,151.34165,91.433837,140,13.650419
47.58,9.3627624,68.499426,151.42962,91.657136,140,13.650419
47.64,9.2651231,68.565403,151.51732,91.880537,140,13.650419
47.7,9.1663252,68.630664,151.60477,92.104037,140,13.650419
47.76,9.0664027,68.695202,151.69197,92.327635,140,13.650419
47.82,8.9653916,68.759009,151.77892,92.551331,140,13.650419
47.88,8.86333,68.822077,151.86562,92.775122,140,13.650419
47.94,8.7602577,68.884401,151.95208,92.999008,140,13.650419
48,8.6562166,68.945973,152.0383,93.222986,140,13.650419
48.06,8.5512504,69.006787,152.12429,93.447055,140,13.650419
48.12,8.4454047,69.066837,152.21003,93.671215,140,13.650419
48.18,8.3387266,69.126118,152.29555,93.895463,140,13.650419
48.24,8.2312651,69.184624,152.38083,94.119798,140,13.650419
48.3,8.1230706,69.24235,152.46589,94.344219,140,13.650419
48.36,8.0141951,69.299293,152.55073,94.568725,140,13.650419
48.42,7.9046919,69.355448,152.63535,94.793313,140,13.650419
48.48,7.7946157,69.41081,152.71975,95.017983,140,13.650419
48.54,7.6840225,69.465378,152.80393,95.242734,140,13.650419
48.6,7.5729691,69.519148,152.88791,95.467563,140,13.650419
48.66,7.4615135,69.572117,152.97167,95.69247,140,13.650419
48.72,7.3497145,69.624284,153.05524,95.917453,140,13.650419
48.78,7.2376317,69.675647,153.1386,96.142511,140,13.650419
48.84,7.1253251,69.726204,153.22176,96.367643,140,13.650419
48.9,7.0128555,69.775955,153.30472,96.592846,140,13.650419
48.96,6.9002838,69.8249,153.3875,96.81812,140,13.650419
49.02,6.7876713,69.873038,153.47008,97.043464,140,13.650419
49.08,6.6750792,69.920371,153.55248,97.268876,140,13.650419
49.14,6.5625688,69.966898,153.63469,97.494355,140,13.650419
49.2,6.4502011,70.012623,153.71673,97.719899,140,13.650419
49.26,6.338037,70.057545,153.79859,97.945508,140,13.650419
49.32,6.2261367,70.101668,153.88027,98.171179,140,13.650419
49.38,6.1145601,70.144994,153.96179,98.396913,140,13.650419
49.44,6.0033662,70.187527,154.04313,98.622706,140,13.650419
49.5,5.8926132,70.229269,154.12431,98.848559,140,13.650419
49.56,5.7823584,70.270225,154.20533,99.07447,140,13.650419
49.62,5.6726581,70.310398,154.2862,99.300438,140,13.650419
49.68,5.5635673,70.349794,154.3669,99.526461,140,13.650419
49.74,5.45514,70.388418,154.44746,99.752538,140,13.650419
49.8,5.3474284,70.426275,154.52786,99.978669,140,13.650419
49.86,5.2404837,70.46337,154.60812,100.20485,140,13.650419
49.92,5.1343552,70.49971,154.68824,100.43109,140,13.650419
49.98,5.0290907,70.535301,154.76821,100.65737,140,13.650419
50.04,4.9247363,70.570149,154.84805,100.8837,140,13.650419
50.1,4.8213363,70.604263,154.92775,101.11008,140,13.650419
50.16,4.7189333,70.637648,155.00732,101.33651,140,13.650419
50.22,4.6175677,70.670314,155.08676,101.56298,140,13.650419
50.28,4.5172782,70.702267,155.16607,101.78949,140,13.650419
50.34,4.4181016,70.733515,155.24526,102.01605,140,13.650419
50.4,4.3200724,70.764068,155.32433,102.24265,140,13.650419
50.46,4.2232234,70.793933,155.40329,102.46929,140,13.650419
50.52,4.1275851,70.823119,155.48212,102.69598,140,13.650419
50.58,4.0331859,70.851636,155.56085,102.9227,140,13.650419
50.64,3.9400525,70.879492,155.63946,103.14946,140,13.650419
50.7,3.8482091,70.906697,155.71797,103.37625,140,13.650419
50.76,3.7576782,70.93326,155.79637,103.60309,140,13.650419
50.82,3.6684799,70.95919,155.87466,103.82996,140,13.650419
50.88,3.5806327,70.984498,155.95286,104.05686,140,13.650419
50.94,3.4941527,71.009193,156.03096,104.2838,140,13.650419
51,3.4090542,71.033286,156.10897,104.51077,140,13.650419
51.06,3.3253498,71.056785,156.18688,104.73777,140,13.650419
51.12,3.2430497,71.079702,156.2647,104.9648,140,13.650419
51.18,3.1621627,71.102046,156.34243,105.19186,140,13.650419
51.24,3.0826956,71.123827,156.42008,105.41896,140,13.650419
51.3,3.0046534,71.145056,156.49764,105.64608,140,13.650419
51.36,2.9280396,71.165742,156.57512,105.87323,140,13.650419
51.42,2.8528557,71.185897,156.65252,106.1004,140,13.650419
51.48,2.779102,71.205529,156.72984,106.32761,140,13.650419
51.54,2.7067771,71.22465,156.80708,106.55484,140,13.650419
51.6,2.635878,71.243269,156.88426,106.78209,140,13.650419
51.66,2.5664004,71.261397,156.96136,107.00937,140,13.650419
51.72,2.4983389,71.279044,157.03839,107.23667,140,13.650419
51.78,2.4316863,71.296219,157.11535,107.464,140,13.650419
51.84,2.3664346,71.312933,157.19225,107.69134,140,13.650419
51.9,2.3025745,71.329195,157.26908,107.91871,140,13.650419
51.96,2.2400956,71.345016,157.34585,108.14611,140,13.650419
52.02,2.1789864,71.360404,157.42255,108.37352,140,13.650419
52.08,2.1192347,71.37537,157.4992,108.60095,140,13.650419
52.14,2.0608272,71.389923,157.57579,108.8284,140,13.650419
52.2,2.0037497,71.404073,157.65232,109.05587,140,13.650419
52.26,1.9479873,71.417829,157.7288,109.28336,140,13.650419
52.32,1.8935244,71.4312,157.80523,109.51086,140,13.650419
52.38,1.8403448,71.444195,157.88161,109.73839,140,13.650419
52.44,1.7884315,71.456823,157.95793,109.96593,140,13.650419
52.5,1.7377671,71.469094,158.03421,110.19348,140,13.650419
52.56,1.6883338,71.481015,158.11043,110.42106,140,13.650419
52.62,1.640113,71.492595,158.18662,110.64864,140,13.650419
52.68,1.593086,71.503844,158.26275,110.87625,140,13.650419
