t,base,lag,pi,lead,lead_lag
128.7430478,1.003034836,1.013316968,1.0368719,0.9999732523,1.013603218
128.9432703,1.002999428,1.013258802,1.036723701,0.9999736238,1.0135779
129.1434928,1.002962526,1.013197828,1.036575462,0.99997399,1.013552626
129.3437152,1.002924182,1.013134121,1.036427211,0.9999743508,1.013527394
129.5439377,1.00288445,1.013067755,1.036278978,0.9999747064,1.013502204
129.7441602,1.002843384,1.012998809,1.036130792,0.9999750569,1.013477057
129.9443826,1.002801037,1.012927359,1.035982682,0.9999754023,1.013451953
130.1446051,1.002757461,1.012853482,1.035834675,0.9999757427,1.013426892
130.3448276,1.002712711,1.012777256,1.035686799,0.9999760782,1.013401874
130.5450501,1.00266684,1.01269876,1.035539081,0.9999764088,1.013376898
130.7452725,1.0026199,1.012618072,1.035391548,0.9999767346,1.013351966
130.945495,1.002571945,1.01253527,1.035244226,0.9999770557,1.013327076
131.1457175,1.002523026,1.012450435,1.03509714,0.9999773722,1.013302229
131.3459399,1.002473196,1.012363644,1.034950316,0.999977684,1.013277424
131.5461624,1.002422508,1.012274977,1.034803778,0.9999779913,1.013252663
131.7463849,1.002371012,1.012184514,1.034657551,0.9999782942,1.013227944
131.9466073,1.002318761,1.012092332,1.034511658,0.9999785926,1.013203268
132.1468298,1.002265804,1.011998512,1.034366122,0.9999788867,1.013178635
132.3470523,1.002212193,1.011903131,1.034220967,0.9999791766,1.013154045
132.5472747,1.002157977,1.01180627,1.034076215,0.9999794622,1.013129497
132.7474972,1.002103206,1.011708005,1.033931888,0.9999797437,1.013104992
132.9477197,1.00204793,1.011608414,1.033788007,0.9999800212,1.013080529
133.1479422,1.001992196,1.011507577,1.033644593,0.9999802946,1.013056109
133.3481646,1.001936052,1.01140557,1.033501667,0.999980564,1.013031732
133.5483871,1.001879546,1.011302469,1.033359248,0.9999808296,1.013007397
133.7486096,1.001822725,1.011198351,1.033217356,0.9999810913,1.012983105
133.948832,1.001765635,1.011093293,1.03307601,0.9999813492,1.012958854
134.1490545,1.001708322,1.010987368,1.03293523,0.9999816034,1.012934646
134.349277,1.00165083,1.010880653,1.032795032,0.999981854,1.012910481
134.5494994,1.001593203,1.01077322,1.032655435,0.9999821009,1.012886357
134.7497219,1.001535485,1.010665143,1.032516455,0.9999823443,1.012862276
134.9499444,1.001477719,1.010556494,1.032378111,0.9999825842,1.012838237
135.1501669,1.001419947,1.010447346,1.032240417,0.9999828206,1.012814239
135.3503893,1.001362209,1.010337769,1.03210339,0.9999830537,1.012790284
135.5506118,1.001304547,1.010227832,1.031967046,0.9999832834,1.01276637
135.7508343,1.001247,1.010117606,1.031831398,0.9999835098,1.012742498
135.9510567,1.001189607,1.010007159,1.031696463,0.999983733,1.012718668
136.1512792,1.001132407,1.009896557,1.031562253,0.999983953,1.012694879
136.3515017,1.001075435,1.009785867,1.031428783,0.9999841699,1.012671132
136.5517241,1.00101873,1.009675155,1.031296065,0.9999843837,1.012647427
136.7519466,1.000962326,1.009564484,1.031164113,0.9999845944,1.012623763
136.9521691,1.000906257,1.009453918,1.031032939,0.9999848022,1.01260014
137.1523915,1.000850559,1.009343519,1.030902554,0.999985007,1.012576558
137.352614,1.000795264,1.009233348,1.030772971,0.999985209,1.012553018
137.5528365,1.000740403,1.009123464,1.0306442,0.999985408,1.012529518
137.753059,1.000686009,1.009013927,1.030516252,0.9999856043,1.01250606
137.9532814,1.000632111,1.008904794,1.030389136,0.9999857978,1.012482642
138.1535039,1.000578739,1.008796121,1.030262864,0.9999859886,1.012459265
138.3537264,1.000525922,1.008687963,1.030137444,0.9999861768,1.012435929
138.5539488,1.000473686,1.008580375,1.030012886,0.9999863622,1.012412634
138.7541713,1.000422058,1.008473408,1.029889198,0.9999865452,1.012389379
138.9543938,1.000371065,1.008367114,1.029766387,0.9999867255,1.012366165
139.1546162,1.000320732,1.008261543,1.029644463,0.9999869033,1.012342991
139.3548387,1.000271081,1.008156744,1.029523432,0.9999870787,1.012319857
139.5550612,1.000222136,1.008052764,1.029403302,0.9999872517,1.012296764
139.7552836,1.000173919,1.007949649,1.029284079,0.9999874222,1.012273711
139.9555061,1.000126452,1.007847445,1.029165769,0.9999875904,1.012250698
140.1557286,1.000079754,1.007746194,1.029048379,0.9999877563,1.012227725
140.3559511,1.000033844,1.007645938,1.028931913,0.9999879198,1.012204792
140.5561735,0.9999887423,1.007546719,1.028816378,0.9999880812,1.012181899
140.756396,0.9999444649,1.007448576,1.028701777,0.9999882403,1.012159045
140.9566185,0.9999010289,1.007351546,1.028588116,0.9999883973,1.012136231
141.1568409,0.9998584498,1.007255667,1.028475398,0.999988552,1.012113457
141.3570634,0.9998167426,1.007160973,1.028363628,0.9999887047,1.012090722
141.5572859,0.999775921,1.007067498,1.028252808,0.9999888553,1.012068027
141.7575083,0.9997359982,1.006975276,1.028142942,0.9999890039,1.012045371
141.9577308,0.9996969863,1.006884337,1.028034033,0.9999891504,1.012022755
142.1579533,0.9996588966,1.006794711,1.027926083,0.999989295,1.012000178
142.3581758,0.9996217395,1.006706426,1.027819093,0.9999894376,1.01197764
142.5583982,0.9995855246,1.00661951,1.027713067,0.9999895782,1.011955141
142.7586207,0.9995502606,1.006533988,1.027608005,0.999989717,1.011932681
142.9588432,0.9995159554,1.006449884,1.027503908,0.9999898539,1.01191026
143.1590656,0.9994826161,1.006367222,1.027400778,0.999989989,1.011887878
143.3592881,0.9994502489,1.006286023,1.027298615,0.9999901222,1.011865534
143.5595106,0.9994188592,1.006206307,1.027197419,0.9999902537,1.01184323
143.759733,0.9993884518,1.006128094,1.02709719,0.9999903833,1.011820964
143.9599555,0.9993590305,1.006051401,1.026997929,0.9999905113,1.011798737
144.160178,0.9993305984,1.005976245,1.026899633,0.9999906376,1.011776548
144.3604004,0.9993031578,1.00590264,1.026802303,0.9999907621,1.011754398
144.5606229,0.9992767102,1.0058306,1.026705937,0.999990885,1.011732286
144.7608454,0.9992512567,1.005760138,1.026610535,0.9999910063,1.011710213
144.9610679,0.9992267972,1.005691265,1.026516093,0.999991126,1.011688178
145.1612903,0.9992033312,1.005623991,1.026422611,0.999991244,1.011666181
145.3615128,0.9991808575,1.005558325,1.026330086,0.9999913605,1.011644222
145.5617353,0.999159374,1.005494274,1.026238516,0.9999914755,1.011622301
145.7619577,0.9991388782,1.005431845,1.026147898,0.9999915889,1.011600419
145.9621802,0.9991193666,1.005371042,1.026058229,0.9999917009,1.011578574
146.1624027,0.9991008355,1.00531187,1.025969507,0.9999918113,1.011556768
146.3626251,0.9990832803,1.005254332,1.025881727,0.9999919204,1.011534999
146.5628476,0.9990666957,1.005198429,1.025794886,0.9999920279,1.011513268
146.7630701,0.999051076,1.005144161,1.025708981,0.9999921341,1.011491575
146.9632925,0.9990364149,1.005091528,1.025624007,0.9999922388,1.011469919
147.163515,0.9990227055,1.005040529,1.025539961,0.9999923422,1.011448302
147.3637375,0.9990099402,1.004991161,1.025456837,0.9999924442,1.011426722
147.56396,0.9989981111,1.004943419,1.025374632,0.9999925449,1.011405179
147.7641824,0.9989872097,1.0048973,1.02529334,0.9999926443,1.011383674
147.9644049,0.9989772268,1.004852797,1.025212956,0.9999927423,1.011362206
148.1646274,0.9989681531,1.004809903,1.025133476,0.9999928391,1.011340776
148.3648498,0.9989599784,1.004768612,1.025054894,0.9999929346,1.011319384
148.5650723,0.9989526924,1.004728913,1.024977204,0.9999930288,1.011298028
148.7652948,0.9989462841,1.004690798,1.024900401,0.9999931218,1.01127671
148.9655172,0.9989407422,1.004654255,1.024824478,0.9999932136,1.011255429
149.1657397,0.9989360549,1.004619274,1.024749431,0.9999933042,1.011234185
149.3659622,0.9989322102,1.004585843,1.024675252,0.9999933936,1.011212978
149.5661846,0.9989291954,1.004553947,1.024601936,0.9999934819,1.011191809
149.7664071,0.9989269978,1.004523574,1.024529475,0.999993569,1.011170676
149.9666296,0.9989256041,1.004494708,1.024457864,0.9999936549,1.011149581
150.1668521,0.9989250006,1.004467335,1.024387095,0.9999937397,1.011128522
150.3670745,0.9989251736,1.004441437,1.024317162,0.9999938234,1.011107501
150.567297,0.9989261089,1.004416998,1.024248058,0.9999939061,1.011086516
150.7675195,0.998927792,1.004394001,1.024179775,0.9999939876,1.011065568
150.9677419,0.9989302081,1.004372427,1.024112307,0.9999940681,1.011044657
151.1679644,0.9989333422,1.004352256,1.024045645,0.9999941475,1.011023782
151.3681869,0.9989371792,1.004333471,1.023979783,0.9999942259,1.011002945
151.5684093,0.9989417036,1.004316049,1.023914713,0.9999943032,1.010982144
151.7686318,0.9989468996,1.004299972,1.023850427,0.9999943796,1.010961379
151.9688543,0.9989527515,1.004285217,1.023786917,0.9999944549,1.010940651
152.1690768,0.9989592431,1.004271762,1.023724176,0.9999945293,1.01091996
152.3692992,0.9989663584,1.004259585,1.023662196,0.9999946027,1.010899305
152.5695217,0.9989740808,1.004248664,1.023600968,0.9999946751,1.010878687
152.7697442,0.998982394,1.004238976,1.023540485,0.9999947465,1.010858105
152.9699666,0.9989912813,1.004230495,1.023480738,0.9999948171,1.01083756
153.1701891,0.999000726,1.004223199,1.023421718,0.9999948867,1.010817051
153.3704116,0.9990107113,1.004217063,1.023363419,0.9999949554,1.010796578
153.570634,0.9990212202,1.004212062,1.02330583,0.9999950232,1.010776141
153.7708565,0.9990322358,1.004208171,1.023248944,0.9999950901,1.010755741
153.971079,0.9990437412,1.004205364,1.023192753,0.9999951561,1.010735377
154.1713014,0.9990557191,1.004203616,1.023137247,0.9999952213,1.010715049
154.3715239,0.9990681526,1.004202899,1.023082418,0.9999952856,1.010694757
154.5717464,0.9990810245,1.004203189,1.023028257,0.999995349,1.010674502
154.7719689,0.9990943177,1.004204459,1.022974756,0.9999954117,1.010654282
154.9721913,0.9991080152,1.004206681,1.022921905,0.9999954735,1.010634098
155.1724138,0.9991220998,1.004209829,1.022869697,0.9999955344,1.010613951
155.3726363,0.9991365546,1.004213875,1.022818122,0.9999955946,1.010593839
155.5728587,0.9991513625,1.004218793,1.02276717,0.999995654,1.010573763
155.7730812,0.9991665065,1.004224555,1.022716835,0.9999957126,1.010553724
