w,PI,PD,PID,lead,lag,lead_lag
0.04440162289,-70.44430114,2.034083054,-70.21139375,8.036719261,-27.81967408,-9.729536965
0.04539758551,-70.0399562,2.079656399,-69.79216871,8.212251568,-27.6025328,-9.395169131
0.04641588834,-69.62867366,2.126248367,-69.36510467,8.391403885,-27.3770868,-9.0519218
0.04745703248,-69.21042072,2.173881558,-68.93011938,8.574236564,-27.14367848,-8.700016019
0.0485215303,-68.7851699,2.222579061,-68.48713369,8.760809987,-26.90265761,-8.33967539
0.04960990561,-68.35289938,2.272364467,-68.03607189,8.951184492,-26.65438033,-7.971125171
0.05072269403,-67.91359334,2.323261874,-67.57686197,9.145420281,-26.39920809,-7.594591409
0.05186044315,-67.46724225,2.375295902,-67.1094359,9.343577335,-26.13750657,-7.210300118
0.05302371286,-67.01384321,2.428491698,-66.63372992,9.545715318,-25.86964461,-6.818476498
0.0542130756,-66.5534003,2.482874952,-66.14968487,9.751893471,-25.59599322,-6.419344201
0.05542911667,-66.08592487,2.538471905,-65.65724648,9.962170502,-25.31692453,-6.013124654
0.05667243447,-65.61143587,2.595309357,-65.15636568,10.17660447,-25.03281076,-5.600036427
0.05794364085,-65.12996019,2.653414684,-64.6469989,10.39525266,-24.7440233,-5.180294668
0.05924336137,-64.64153295,2.712815841,-64.12910842,10.61817145,-24.45093172,-4.754110591
0.06057223563,-64.14619778,2.773541381,-63.60266264,10.84541616,-24.15390285,-4.321691023
0.06193091755,-63.64400715,2.835620459,-63.06763645,11.07704092,-23.85329994,-3.88323802
0.06332007576,-63.13502262,2.899082848,-62.52401147,11.31309851,-23.54948183,-3.438948537
0.06474039386,-62.61931509,2.963958949,-61.97177644,11.55364016,-23.24280212,-2.98901416
0.06619257079,-62.09696506,3.030279801,-61.41092745,11.79871543,-22.93360844,-2.533620907
0.06767732116,-61.56806285,3.098077093,-60.84146826,12.04837197,-22.62224178,-2.072949079
0.06919537564,-61.03270878,3.167383177,-60.2634106,12.30265537,-22.30903585,-1.60717318
0.07074748124,-60.49101334,3.238231079,-59.6767744,12.56160892,-21.99431645,-1.136461891
0.07233440177,-59.94309735,3.310654507,-59.08158808,12.8252734,-21.67840097,-0.6609780981
0.07395691814,-59.38909207,3.384687868,-58.47788877,13.0936869,-21.3615979,-0.1808789781
0.07561582881,-58.82913927,3.460366277,-57.86572253,13.3668845,-21.04420639,0.3036838627
0.07731195013,-58.26339127,3.537725567,-57.24514455,13.64489813,-20.72651589,0.7925642021
0.07904611675,-57.69201097,3.616802305,-56.6162193,13.92775623,-20.40880581,1.285620968
0.08081918207,-57.1151718,3.697633798,-55.97902073,14.21548353,-20.09134528,1.782717959
0.08263201861,-56.53305766,3.780258108,-55.33363232,14.50810076,-19.7743929,2.283723524
0.08448551847,-55.94586278,3.864714063,-54.68014721,14.80562438,-19.45819658,2.7885102
0.08638059376,-55.3537916,3.951041266,-54.01866823,15.10806628,-19.14299342,3.29695432
0.08831817705,-54.75705855,4.039280111,-53.34930793,15.4154335,-18.82900965,3.808935581
0.09029922183,-54.15588779,4.129471788,-52.67218853,15.72772787,-18.51646056,4.324336586
0.09232470296,-53.55051296,4.221658296,-51.9874419,16.04494576,-18.20555053,4.84304236
0.0943956172,-52.94117678,4.315882456,-51.29520942,16.36707773,-17.8964731,5.364939836
0.09651298365,-52.32813071,4.412187917,-50.59564185,16.6941082,-17.58941098,5.889917334
0.09867784425,-51.71163451,4.510619168,-49.88889915,17.0260151,-17.28453624,6.417864004
0.1008912643,-51.09195579,4.611221549,-49.17515023,17.36276959,-16.98201042,6.948669269
0.1031543332,-50.46936945,4.714041256,-48.45457268,17.70433567,-16.68198469,7.482222254
0.1054681644,-49.84415718,4.819125355,-47.72735245,18.05066985,-16.3846001,8.018411201
0.1078338966,-49.21660684,4.926521784,-46.99368347,18.40172083,-16.08998772,8.557122887
0.110252694,-48.58701182,5.036279366,-46.25376726,18.75742916,-15.79826895,9.098242034
0.1127257469,-47.95567045,5.148447815,-45.50781246,19.11772689,-15.50955576,9.641650724
0.1152542722,-47.32288524,5.263077737,-44.75603435,19.48253724,-15.22395092,10.18722782
0.1178395144,-46.68896222,5.380220645,-43.9986543,19.8517743,-14.94154836,10.73484839
0.1204827455,-46.05421018,5.499928956,-43.23589919,20.2253427,-14.66243339,11.28438313
0.1231852663,-45.41893996,5.622255996,-42.46800085,20.60313732,-14.38668305,11.83569786
0.1259484068,-44.78346366,5.747256008,-41.69519536,20.98504299,-14.1143664,12.38865293
0.1287735266,-44.14809389,5.874984148,-40.91772244,21.37093424,-13.84554485,12.94310276
0.1316620161,-43.51314299,6.005496488,-40.13582471,21.76067501,-13.58027245,13.49889533
0.1346152966,-42.87892229,6.138850018,-39.34974703,22.15411845,-13.31859623,14.05587171
0.1376348214,-42.2457413,6.275102639,-38.5597357,22.55110673,-13.0605565,14.61386564
0.1407220765,-41.61390703,6.414313164,-37.76603782,22.95147079,-12.80618718,15.17270313
0.1438785812,-40.98372317,6.556541311,-36.96890045,23.35503024,-12.55551611,15.73220209
0.1471058886,-40.35548947,6.701847698,-36.16856991,23.76159325,-12.30856535,16.29217201
0.1504055871,-39.72950096,6.850293834,-35.36529102,24.17095639,-12.06535149,16.85241366
0.1537793003,-39.10604734,7.001942107,-34.55930635,24.58290464,-11.82588594,17.41271886
0.1572286885,-38.48541231,7.156855776,-33.75085553,24.99721137,-11.59017521,17.97287026
0.1607554492,-37.86787302,7.31509895,-32.94017446,25.41363831,-11.35822124,18.53264122
0.1643613178,-37.25369945,7.476736578,-32.12749471,25.83193568,-11.13002163,19.09179568
0.1680480688,-36.6431539,7.641834425,-31.31304278,26.25184227,-10.90556993,19.65008813
0.1718175165,-36.03649053,7.81045905,-30.4970395,26.67308559,-10.68485586,20.2072636
0.1756715158,-35.4339549,7.982677783,-29.6796994,27.09538207,-10.46786565,20.76305771
0.1796119633,-34.83578358,8.158558695,-28.86123017,27.51843734,-10.25458217,21.31719678
0.1836407981,-34.24220376,8.338170567,-28.04183211,27.94194649,-10.04498526,21.86939803
0.1877600027,-33.65343302,8.521582854,-27.22169766,28.36559443,-9.839051886,22.41936973
0.1919716043,-33.06967899,8.708865648,-26.40101093,28.78905626,-9.636756387,22.96681155
0.1962776753,-32.49113919,8.900089635,-25.57994735,29.21199778,-9.438070674,23.51141483
0.2006803348,-31.91800081,9.095326045,-24.75867329,29.63407586,-9.242964425,24.05286299
0.2051817494,-31.35044064,9.294646604,-23.93734577,30.0549391,-9.051405272,24.59083194
0.2097841342,-30.78862492,9.498123479,-23.11611224,30.47422831,-8.863358977,25.12499057
0.214489754,-30.23270936,9.705829212,-22.29511038,30.89157716,-8.678789607,25.65500132
0.2193009245,-29.68283907,9.917836658,-21.47446793,31.30661286,-8.497659689,26.18052067
0.2242200132,-29.13914866,10.13421891,-20.65430265,31.71895681,-8.319930366,26.70119983
0.2292494409,-28.60176226,10.35504923,-19.83472227,32.12822537,-8.14556154,27.21668536
0.2343916825,-28.07079364,10.58040096,-19.01582448,32.53403057,-7.974512009,27.72661984
0.2396492686,-27.54634635,10.81034742,-18.19769703,32.93598096,-7.806739595,28.23064265
0.2450247864,-27.02851386,11.04496184,-17.38041783,33.33368235,-7.642201267,28.72839065
0.2505208812,-26.51737978,11.28431722,-16.56405511,33.72673867,-7.480853255,29.219499
0.2561402576,-26.01301804,11.52848627,-15.74866762,34.1147528,-7.322651155,29.7036019
0.261885681,-25.51549316,11.77754123,-14.93430491,34.49732743,-7.167550034,30.18033346
0.2677599787,-25.02486046,12.03155381,-14.12100758,34.87406591,-7.01550452,30.64932842
0.2737660413,-24.54116636,12.29059499,-13.30880763,35.24457311,-6.866468896,31.11022307
0.2799068246,-24.06444867,12.55473494,-12.49772882,35.60845628,-6.720397177,31.56265596
0.2861853504,-23.59473686,12.82404282,-11.68778711,35.96532587,-6.577243191,32.00626882
0.2926047084,-23.13205237,13.09858666,-10.87899103,36.31479641,-6.436960648,32.44070726
0.2991680575,-22.67640895,13.37843317,-10.07134218,36.65648731,-6.299503211,32.86562166
0.3058786276,-22.22781294,13.66364755,-9.264835749,36.99002367,-6.164824552,33.28066787
0.3127397209,-21.78626364,13.95429335,-8.459460973,37.31503707,-6.032878416,33.68550802
0.3197547139,-21.3517536,14.2504322,-7.655201717,37.63116631,-5.903618671,34.07981122
0.3269270586,-20.92426897,14.5521237,-6.852037027,37.93805815,-5.776999355,34.46325432
0.3342602844,-20.50378979,14.85942509,-6.049941703,38.23536804,-5.652974726,34.83552252
0.3417580002,-20.09029036,15.17239114,-5.248886903,38.52276075,-5.5314993,35.19631011
0.3494238956,-19.68373954,15.49107383,-4.448840746,38.79991105,-5.412527891,35.54532103
0.3572617428,-19.28410106,15.81552212,-3.649768937,39.06650427,-5.296015645,35.88226948
0.3652753991,-18.89133386,16.14578174,-2.851635395,39.3222369,-5.181918073,36.20688049
0.3734688078,-18.50539234,16.48189485,-2.054402893,39.56681715,-5.070191077,36.51889042
0.381846001,-18.12622672,16.82389984,-1.258033698,39.79996536,-4.96079098,36.81804747
0.390411101,-17.75378329,17.17183099,-0.4624902219,40.02141455,-4.853674549,37.10411213
0.3991683229,-17.38800472,17.52571821,0.3322643363,40.23091083,-4.748799012,37.37685758
0.408121976,-17.0288303,17.88558673,1.126265341,40.42821375,-4.646122085,37.63607011
0.4172764665,-16.67619624,18.25145678,1.919546079,40.6130967,-4.545601979,37.88154944
0.4266362992,-16.3300359,18.6233433,2.71213712,40.78534722,-4.447197425,38.11310908
0.4362060802,-15.99028006,19.00125557,3.504065688,40.94476732,-4.350867681,38.33057658
0.4459905187,-15.65685714,19.38519695,4.295355041,41.09117371,-4.256572542,38.53379383
0.4559944298,-15.32969341,19.7751645,5.086023857,41.22439804,-4.164272357,38.72261727
0.4662227363,-15.00871325,20.17114866,5.876085647,41.34428716,-4.07392803,38.8969181
0.4766804716,-14.69383932,20.57313292,6.665548169,41.45070324,-3.985501031,39.05658251
0.4873727819,-14.38499279,20.98109346,7.454412872,41.54352396,-3.898953401,39.20151175
0.498304929,-14.08209348,21.39499883,8.242674352,41.62264266,-3.814247755,39.33162237
0.5094822926,-13.78506009,21.81480965,9.030319841,41.68796844,-3.731347287,39.44684627
0.5209103731,-13.49381033,22.2404782,9.817328708,41.73942626,-3.65021577,39.5471308
0.5325947942,-13.20826112,22.67194817,10.603672,41.77695703,-3.570817562,39.6324389
0.5445413059,-12.9283287,23.1091543,11.38931202,41.80051763,-3.4931176,39.70274909
0.556755787,-12.6539288,23.55202213,12.1742019,41.81008104,-3.417081405,39.75805557
0.5692442484,-12.38497674,24.00046761,12.95828525,41.80563625,-3.34267508,39.79836822
0.5820128356,-12.12138761,24.45439694,13.74149584,41.78718839,-3.269865304,39.82371261
0.5950678321,-11.86307635,24.91370621,14.52375729,41.75475862,-3.198619334,39.83413004
0.6084156621,-11.60995786,25.37828122,15.30498283,41.70838418,-3.128905003,39.82967747
0.6220628943,-11.36194711,25.84799721,16.08507512,41.64811834,-3.06069071,39.81042752
0.6360162445,-11.11895926,26.32271873,16.86392603,41.57403031,-2.993945424,39.77646841
0.650282579,-10.88090971,26.80229941,17.64141659,41.48620521,-2.928638674,39.72790389
0.6648689184,-10.64771419,27.28658182,18.4174169,41.38474396,-2.864740545,39.66485315
