t,r,y,ym,yf,feedback,e,u,delta
11.12,0.72,0.49550194,0.50249811,0.48663763,0.50249811,0.21750189,0.46762907,0.50862685
11.14,0.72,0.49580496,0.42320121,0.48433085,0.42320121,0.29679879,0.63811739,0.51898609
11.16,0.72,0.4961125,0.47481381,0.48398478,0.47481381,0.24518619,0.5271503,0.51963923
11.18,0.72,0.49657365,0.40730714,0.4811965,0.40730714,0.31269286,0.67228964,0.53185126
11.2,0.72,0.49720142,0.39486469,0.47805716,0.39486469,0.32513531,0.69904092,0.54522643
11.22,0.72,0.49768829,0.52624868,0.47980958,0.52624868,0.19375132,0.41656534,0.53493355
11.24,0.72,0.49796399,0.56350987,0.48285323,0.56350987,0.15649013,0.33645378,0.51905516
11.26,0.72,0.49816599,0.5101839,0.48384707,0.5101839,0.2098161,0.45110462,0.51361912
11.28,0.72,0.49818863,0.56075194,0.48664361,0.56075194,0.15924806,0.34238334,0.49992026
11.3,0.72,0.4982978,0.4483584,0.48525142,0.4483584,0.2716416,0.58402943,0.50664899
11.32,0.72,0.49849199,0.44540211,0.48380235,0.44540211,0.27459789,0.59038547,0.51334791
11.34,0.72,0.49872707,0.46168044,0.48299792,0.46168044,0.25831956,0.55538705,0.51671104
11.36,0.72,0.49894164,0.48755005,0.48316345,0.48755005,0.23244995,0.4997674,0.51535555
11.38,0.72,0.49905144,0.52625514,0.48473042,0.52625514,0.19374486,0.41655145,0.50745122
11.4,0.72,0.49909665,0.5124415,0.4857381,0.5124415,0.2075585,0.44625079,0.50255519
11.42,0.72,0.49901613,0.54263834,0.4878072,0.54263834,0.17736166,0.38132757,0.49285698
11.44,0.72,0.49884897,0.53027828,0.4893516,0.53027828,0.18972172,0.4079017,0.48606056
11.46,0.72,0.49863564,0.51569514,0.49030955,0.51569514,0.20430486,0.43925545,0.48231615
11.48,0.72,0.4983035,0.55044024,0.49249612,0.55044024,0.16955976,0.36455349,0.47289513
11.5,0.72,0.49793368,0.51896357,0.49345857,0.51896357,0.20103643,0.43222832,0.46964179
11.52,0.72,0.49750562,0.52994772,0.49478545,0.52994772,0.19005228,0.4086124,0.46475944
11.54,0.72,0.49694896,0.56426969,0.49731215,0.56426969,0.15573031,0.33482016,0.4543643
11.56,0.72,0.49662042,0.40911683,0.49410505,0.40911683,0.31088317,0.66839881,0.47148706
11.58,0.72,0.49625736,0.51816528,0.49497996,0.51816528,0.20183472,0.43394466,0.46848366
11.6,0.72,0.49610714,0.40831297,0.49182844,0.40831297,0.31168703,0.67012712,0.48461514
11.62,0.72,0.49609548,0.43303936,0.48969065,0.43303936,0.28696064,0.61696538,0.49520316
11.64,0.72,0.49596513,0.5432151,0.491637,0.5432151,0.1767849,0.38008754,0.48599391
11.66,0.72,0.49588028,0.47421814,0.49100358,0.47421814,0.24578186,0.52843101,0.48938888
11.68,0.72,0.49597277,0.41295968,0.48816562,0.41295968,0.30704032,0.66013669,0.5030487
11.7,0.72,0.4961996,0.4249606,0.48586726,0.4249606,0.2950394,0.63433472,0.51355158
11.72,0.72,0.49633748,0.51989575,0.48710466,0.51989575,0.20010425,0.43022414,0.50688539
11.74,0.72,0.49651664,0.46483797,0.48629496,0.46483797,0.25516203,0.54859835,0.51022243
11.76,0.72,0.49674331,0.46023771,0.48534742,0.46023771,0.25976229,0.55848893,0.51408375
11.78,0.72,0.4970088,0.46208567,0.48450154,0.46208567,0.25791433,0.55451582,0.51731831
11.8,0.72,0.49710123,0.55581491,0.48709476,0.55581491,0.16418509,0.35299795,0.50417268
11.82,0.72,0.49712596,0.51547428,0.48812674,0.51547428,0.20452572,0.4397303,0.49901729
11.84,0.72,0.49698606,0.56193153,0.49081055,0.56193153,0.15806847,0.3398472,0.48628369
11.86,0.72,0.49666174,0.57772881,0.49397121,0.57772881,0.14227119,0.30588307,0.47185164
11.88,0.72,0.49625566,0.53926083,0.49561811,0.53926083,0.18073917,0.38858921,0.46519064
11.9,0.72,0.49578841,0.53355842,0.49699776,0.53355842,0.18644158,0.4008494,0.46004334
11.92,0.72,0.49544262,0.45401029,0.49543457,0.45401029,0.26598971,0.57187788,0.46899011
11.94,0.72,0.49516677,0.47236512,0.49459569,0.47236512,0.24763488,0.532415,0.4740641
11.96,0.72,0.49486895,0.51100903,0.49519253,0.51100903,0.20899097,0.4493306,0.47208542
11.98,0.72,0.49467457,0.45554377,0.49375076,0.45554377,0.26445623,0.56858089,0.47980505
12,0.42,0.49380676,0.50140519,0.4940291,0.50140519,-0.081405186,-0.17502115,0.42741896
12.02,0.42,0.4922996,0.51432332,0.49476708,0.51432332,-0.094323322,-0.20279514,0.37700183
12.04,0.42,0.49040239,0.42915964,0.49238135,0.42915964,-0.0091596396,-0.019693225,0.34526623
12.06,0.42,0.48792108,0.53362784,0.49388122,0.53362784,-0.11362784,-0.24429985,0.29810094
12.08,0.42,0.48499253,0.49729403,0.49400532,0.49729403,-0.07729403,-0.16618216,0.26095829
12.1,0.42,0.48179205,0.43817605,0.49197517,0.43817605,-0.01817605,-0.039078507,0.23695535
12.12,0.42,0.47836383,0.43101363,0.48975839,0.43101363,-0.011013628,-0.023679301,0.21610458
12.14,0.42,0.47467393,0.45732235,0.48857889,0.45732235,-0.03732235,-0.080243052,0.19239677
12.16,0.42,0.47078404,0.44207887,0.48688798,0.44207887,-0.02207887,-0.047469571,0.17320746
12.18,0.42,0.46667213,0.46209259,0.48598633,0.46209259,-0.042092591,-0.090499072,0.15211094
12.2,0.42,0.46233043,0.47669648,0.48564852,0.47669648,-0.056696477,-0.12189743,0.13019027
12.22,0.42,0.45779134,0.4736255,0.48521132,0.4736255,-0.053625503,-0.11529483,0.11055146
12.24,0.42,0.45328558,0.37995881,0.48138396,0.37995881,0.040041187,0.086088552,0.10859443
12.26,0.42,0.44881326,0.38061381,0.47771959,0.38061381,0.039386192,0.084680313,0.1066813
12.28,0.42,0.44448602,0.33101729,0.47238496,0.33101729,0.088982714,0.19131284,0.11345182
12.3,0.42,0.43993881,0.49150307,0.47308016,0.49150307,-0.071503074,-0.15373161,0.092077146
12.32,0.42,0.43511675,0.52745036,0.47505726,0.52745036,-0.10745036,-0.23101827,0.066229512
12.34,0.42,0.43005553,0.52499605,0.47687322,0.52499605,-0.10499605,-0.22574151,0.04287183
12.36,0.42,0.42507222,0.39437628,0.47387333,0.39437628,0.025623719,0.055090996,0.043849364
12.38,0.42,0.4200412,0.45007915,0.47300808,0.45007915,-0.03007915,-0.064670173,0.035167801
12.4,0.42,0.41502405,0.42663908,0.47132194,0.42663908,-0.0066390842,-0.014274031,0.031212454
12.42,0.42,0.4099958,0.43965821,0.47017053,0.43965821,-0.019658211,-0.042265154,0.025334245
12.44,0.42,0.40503897,0.40526571,0.46781036,0.40526571,0.014734289,0.031678722,0.025841804
12.46,0.42,0.40042612,0.28180951,0.46104669,0.28180951,0.13819049,0.29710956,0.047543224
12.48,0.42,0.395861,0.40319951,0.45894315,0.40319951,0.016800488,0.036121049,0.04662945
12.5,0.42,0.39139356,0.38084548,0.45610324,0.38084548,0.039154518,0.084182215,0.049633671
12.52,0.42,0.38711633,0.33717823,0.45177869,0.33717823,0.08282177,0.1780668,0.059908322
12.54,0.42,0.38274885,0.45766765,0.45199284,0.45766765,-0.037667648,-0.080985443,0.048636821
12.56,0.42,0.3785755,0.33529805,0.44774939,0.33529805,0.084701945,0.18210918,0.05931461
12.58,0.42,0.37458365,0.33489841,0.44364572,0.33489841,0.085101592,0.18296842,0.069206915
12.6,0.42,0.37056313,0.42393449,0.44292895,0.42393449,-0.0039344884,-0.00845915,0.06299363
12.62,0.42,0.36675427,0.31871106,0.43841193,0.31871106,0.10128894,0.21777122,0.075375837
12.64,0.42,0.36296979,0.39609763,0.43687323,0.39609763,0.023902368,0.051390091,0.073456977
12.66,0.42,0.35938661,0.31712997,0.43251893,0.31712997,0.10287003,0.22117057,0.085274064
12.68,0.42,0.35615549,0.24254293,0.42561071,0.24254293,0.17745707,0.3815327,0.10897475
12.7,0.42,0.35320469,0.26179357,0.41965373,0.26179357,0.15820643,0.34014382,0.12746828
12.72,0.42,0.35021571,0.39506903,0.41875974,0.39506903,0.024930973,0.053601591,0.12155894
12.74,0.42,0.34741253,0.29712328,0.41433659,0.29712328,0.12287672,0.26418496,0.13296903
12.76,0.42,0.34450289,0.42241816,0.41463047,0.42241816,-0.0024181623,-0.005199049,0.12191558
12.78,0.42,0.34153538,0.40628682,0.41432706,0.40628682,0.013713182,0.029483341,0.114521
12.8,0.42,0.33868404,0.33164508,0.41132044,0.33164508,0.088354915,0.18996307,0.12055637
12.82,0.42,0.33582069,0.38591529,0.41039662,0.38591529,0.034084711,0.073282129,0.11677443
12.84,0.42,0.33305926,0.33641286,0.4077063,0.33641286,0.083587136,0.17971234,0.12180946
12.86,0.42,0.33030961,0.37408763,0.40648381,0.37408763,0.045912375,0.098711606,0.11996163
12.88,0.42,0.32775219,0.29357657,0.40237809,0.29357657,0.12642343,0.27181038,0.13210953
12.9,0.42,0.32527627,0.33670032,0.3999898,0.33670032,0.083299684,0.17909432,0.13586832
12.92,0.42,0.32303142,0.26708456,0.39515689,0.26708456,0.15291544,0.32876819,0.15130031
12.94,0.42,0.32085949,0.32982134,0.39278105,0.32982134,0.090178656,0.19388411,0.15470701
12.96,0.42,0.31890086,0.26456149,0.38811852,0.26456149,0.15543851,0.3341928,0.16906587
12.98,0.42,0.31712222,0.27165348,0.38388343,0.27165348,0.14834652,0.31894502,0.1810562
13,0.42,0.31549791,0.27659232,0.37998193,0.27659232,0.14340768,0.30832652,0.19123783
13.02,0.42,0.31385325,0.34966289,0.37887942,0.34966289,0.070337107,0.15122478,0.18803679
13.04,0.42,0.31247822,0.22061276,0.37312427,0.22061276,0.19938724,0.42868256,0.20728845
13.06,0.42,0.31104617,0.35727109,0.37254779,0.35727109,0.062728906,0.13486715,0.20149474
13.08,0.42,0.30983729,0.23405617,0.36751173,0.23405617,0.18594383,0.39977924,0.2173575
13.1,0.42,0.30866837,0.30792281,0.36534486,0.30792281,0.11207719,0.24096596,0.21924618
13.12,0.42,0.30760679,0.27645799,0.36211261,0.27645799,0.14354201,0.30861532,0.22639571
13.14,0.42,0.30656631,0.31136202,0.36026714,0.31136202,0.10863798,0.23357165,0.22696979
13.16,0.42,0.30578566,0.2034096,0.35456323,0.2034096,0.2165904,0.46566937,0.24606575
13.18,0.42,0.30509091,0.27137982,0.35153837,0.27137982,0.14862018,0.31953338,0.25194316
13.2,0.42,0.30420608,0.39250911,0.35302822,0.39250911,0.027490892,0.059105418,0.23651614
13.22,0.42,0.30321031,0.3651208,0.35346795,0.3651208,0.054879198,0.11799027,0.22703407
13.24,0.42,0.30210251,0.37067348,0.35409361,0.37067348,0.049326516,0.10605201,0.21735551
13.26,0.42,0.30112364,0.26724794,0.35093558,0.26724794,0.15275206,0.32841693,0.22624042
13.28,0.42,0.30010967,0.33627928,0.35040263,0.33627928,0.083720722,0.17999955,0.22254115
13.3,0.42,0.29904668,0.34447886,0.35018722,0.34447886,0.075521136,0.16237044,0.2177275
13.32,0.42,0.29813628,0.25615331,0.3467678,0.25615331,0.16384669,0.35227039,0.22849093
13.34,0.42,0.29719938,0.33096227,0.34619305,0.33096227,0.089037727,0.19143111,0.22552614
13.36,0.42,0.29659492,0.17075473,0.33981348,0.17075473,0.24924527,0.53587732,0.25035424
13.38,0.42,0.29589088,0.35194547,0.34025464,0.35194547,0.06805453,0.14631724,0.24203128
13.4,0.42,0.29499125,0.39964374,0.34241425,0.39964374,0.020356259,0.043765956,0.22617005
13.42,0.42,0.29423219,0.25670252,0.33929746,0.25670252,0.16329748,0.35108959,0.23616361
13.44,0.42,0.29343922,0.32984635,0.33895378,0.32984635,0.090153653,0.19383035,0.23277695
13.46,0.42,0.29240454,0.42524931,0.3420918,0.42524931,-0.0052493095,-0.011286015,0.21325192
13.48,0.42,0.29138319,0.3208267,0.34131852,0.3208267,0.099173297,0.21322259,0.21324957
13.5,0.42,0.29060893,0.21541251,0.33674012,0.21541251,0.20458749,0.43986311,0.23137865
13.52,0.42,0.28985052,0.30974707,0.33575856,0.30974707,0.11025293,0.23704381,0.23183187
13.54,0.42,0.28929117,0.22688521,0.33179953,0.22688521,0.19311479,0.4151968,0.24650106
13.56,0.42,0.28880122,0.27733195,0.32981889,0.27733195,0.14266805,0.3067363,0.25131988
13.58,0.42,0.28846599,0.23623872,0.32641597,0.23623872,0.18376128,0.39508675,0.26282123
13.6,0.42,0.28817787,0.27848183,0.32467291,0.27848183,0.14151817,0.30426406,0.26613666
13.62,0.42,0.2879013,0.29268979,0.32350989,0.29268979,0.12731021,0.27371695,0.26674308
13.64,0.42,0.28765588,0.28350251,0.32205508,0.28350251,0.13649749,0.2934696,0.2688812
13.66,0.42,0.28724176,0.37237634,0.32388494,0.37237634,0.047623656,0.10239086,0.25556197
13.68,0.42,0.286589,0.41107111,0.32705535,0.41107111,0.0089288875,0.019197108,0.23665278
13.7,0.42,0.2858711,0.34307502,0.32763788,0.34307502,0.076924982,0.16538871,0.23095166
13.72,0.42,0.2850874,0.34640185,0.32832021,0.34640185,0.073598154,0.15823603,0.22513441
13.74,0.42,0.28411953,0.40282423,0.33102944,0.40282423,0.017175773,0.036927913,0.21007789
13.76,0.42,0.28325215,0.28264333,0.32926995,0.28264333,0.13735667,0.29531685,0.21689701
13.78,0.42,0.28244436,0.29730499,0.32810759,0.29730499,0.12269501,0.26379428,0.22064879
13.8,0.42,0.28175508,0.26867158,0.32594628,0.26867158,0.15132842,0.3253561,0.22902537
13.82,0.42,0.28089081,0.39633641,0.32850592,0.39633641,0.023663591,0.050876721,0.21477348
13.84,0.42,0.28016751,0.2616066,0.32607321,0.2616066,0.1583934,0.3405458,0.22483527
13.86,0.42,0.27945657,0.31406369,0.3256365,0.31406369,0.10593631,0.22776307,0.22506949
13.88,0.42,0.27869438,0.34254041,0.32625119,0.34254041,0.077459588,0.16653811,0.22038698
13.9,0.42,0.27807572,0.25725593,0.32374227,0.25725593,0.16274407,0.34989974,0.230748
13.92,0.42,0.27752706,0.28472725,0.32232355,0.28472725,0.13527275,0.29083641,0.23555507
13.94,0.42,0.27699545,0.30595214,0.32172822,0.30595214,0.11404786,0.24520291,0.2363269
13.96,0.42,0.27647016,0.3103182,0.32131331,0.3103182,0.1096818,0.23581586,0.23628602
13.98,0.42,0.27597825,0.29811819,0.32046985,0.29811819,0.12188181,0.26204588,0.23834681
14,0.42,0.27542438,0.33991859,0.32117708,0.33991859,0.080081408,0.17217503,0.23305306
14.02,0.42,0.27494559,0.28098908,0.3197157,0.28098908,0.13901092,0.29887348,0.2383187
14.04,0.42,0.27490502,0.11448852,0.31225289,0.11448852,0.30551148,0.65684969,0.27180118
14.06,0.42,0.27491269,0.2720782,0.31079199,0.2720782,0.1479218,0.31803186,0.27549963
14.08,0.42,0.27521889,0.15730737,0.30521073,0.15730737,0.26269263,0.56478915,0.29864279
14.1,0.42,0.27575519,0.1756335,0.30049884,0.1756335,0.2443665,0.52538798,0.31678241
14.12,0.42,0.27629318,0.26878224,0.2993455,0.26878224,0.15121776,0.32511819,0.31744927
14.14,0.42,0.27669432,0.33088407,0.30049236,0.33088407,0.089115925,0.19159924,0.30738127
14.16,0.42,0.27711218,0.26716282,0.29928038,0.26716282,0.15283718,0.32859995,0.30907876
14.18,0.42,0.27736872,0.34650275,0.30099756,0.34650275,0.073497247,0.15801908,0.29699399
14.2,0.42,0.27777973,0.21076832,0.29771649,0.21076832,0.20923168,0.44984812,0.30922232
14.22,0.42,0.27827261,0.23690065,0.29550501,0.23690065,0.18309935,0.39366361,0.31597762
14.24,0.42,0.27896959,0.17820174,0.29123943,0.17820174,0.24179826,0.51986625,0.33228871
14.26,0.42,0.2799769,0.12156784,0.28506956,0.12156784,0.29843216,0.64162914,0.35703595
14.28,0.42,0.28081355,0.32497305,0.28652059,0.32497305,0.095026946,0.20430793,0.34481771
14.3,0.42,0.28142954,0.35418558,0.28898114,0.35418558,0.065814417,0.141501,0.32855237
14.32,0.42,0.28205304,0.26021804,0.28793521,0.26021804,0.15978196,0.34353121,0.32975068
14.34,0.42,0.28282538,0.19593602,0.28458978,0.19593602,0.22406398,0.48173756,0.34190963
14.36,0.42,0.28342728,0.3332795,0.28636032,0.3332795,0.086720505,0.18644908,0.32947278
14.38,0.42,0.28411309,0.22545339,0.28414552,0.22545339,0.19454661,0.41827521,0.33657698
14.4,0.42,0.28465161,0.3258265,0.28566119,0.3258265,0.094173496,0.20247302,0.32584866
14.42,0.42,0.28514075,0.28756169,0.2857303,0.28756169,0.13243831,0.28474236,0.32256016
14.44,0.42,0.28570735,0.23222787,0.28378476,0.23222787,0.18777213,0.40371009,0.32905215
14.46,0.42,0.28631451,0.24538273,0.28238832,0.24538273,0.17461727,0.37542714,0.33276215
14.48,0.42,0.28701576,0.21929932,0.28009418,0.21929932,0.20070068,0.43150646,0.34066169
14.5,0.42,0.28740982,0.39589358,0.28430506,0.39589358,0.024106417,0.051828796,0.31755506
14.52,0.42,0.2878428,0.25246763,0.28314734,0.25246763,0.16753237,0.3601946,0.32096623
14.54,0.42,0.28825983,0.27538927,0.28286523,0.27538927,0.14461073,0.31091306,0.32016197
14.56,0.42,0.28884448,0.19313151,0.27960218,0.19313151,0.22686849,0.48776725,0.3335704
14.58,0.42,0.28919531,0.36680635,0.28277324,0.36680635,0.053193655,0.11436636,0.31603407
14.6,0.42,0.28943761,0.31987079,0.28412224,0.31987079,0.10012921,0.21527779,0.30797357
14.62,0.42,0.28957699,0.32172229,0.28548952,0.32172229,0.098277715,0.21129709,0.30023945
14.64,0.42,0.28994925,0.17460991,0.28145753,0.17460991,0.24539009,0.52758869,0.31842739
14.66,0.42,0.29021826,0.31625586,0.28272293,0.31625586,0.10374414,0.22304991,0.31079719
14.68,0.42,0.29061875,0.21463633,0.28024705,0.21463633,0.20536367,0.44153189,0.32125597
14.7,0.42,0.29098441,0.28393844,0.28038128,0.28393844,0.13606156,0.29253236,0.31895808
14.72,0.42,0.29141752,0.23913607,0.27888146,0.23913607,0.18086393,0.38885745,0.32455003
14.74,0.42,0.29185371,0.2651368,0.27838165,0.2651368,0.1548632,0.33295588,0.3252225
14.76,0.42,0.29244159,0.19785276,0.27545333,0.19785276,0.22214724,0.47761656,0.33741402
14.78,0.42,0.29286822,0.33229819,0.27752041,0.33229819,0.08770181,0.18855889,0.32550561
14.8,0.42,0.2934494,0.19648593,0.27457371,0.19648593,0.22351407,0.48055525,0.33790958
14.82,0.42,0.29391436,0.31181952,0.2759281,0.31181952,0.10818048,0.23258804,0.32948386
14.84,0.42,0.29420262,0.34366679,0.27839132,0.34366679,0.076333213,0.16411641,0.31625446
14.86,0.42,0.29440155,0.31147908,0.27959451,0.31147908,0.10852092,0.23331998,0.3096197
14.88,0.42,0.29460552,0.27256343,0.27933884,0.27256343,0.14743657,0.31698862,0.31020922
14.9,0.42,0.29490334,0.23224543,0.27762635,0.23224543,0.18775457,0.40367232,0.31768627
14.92,0.42,0.29520499,0.26877618,0.27730453,0.26877618,0.15122382,0.32513121,0.31828186
14.94,0.42,0.29522252,0.39823075,0.28170184,0.39823075,0.021769245,0.046803878,0.29656362
14.96,0.42,0.29546457,0.18080053,0.27803271,0.18080053,0.23919947,0.51427885,0.31398084
14.98,0.42,0.29580392,0.22870756,0.27623906,0.22870756,0.19129244,0.41127875,0.32176467
15,0.42,0.29603206,0.31848081,0.27777513,0.31848081,0.10151919,0.21826625,0.3134848
15.02,0.42,0.2962476,0.27854686,0.27780319,0.27854686,0.14145314,0.30412426,0.31273596
15.04,0.42,0.29644264,0.28252155,0.27797477,0.28252155,0.13747845,0.29557867,0.31136337
15.06,0.42,0.29692835,0.14307426,0.27306929,0.14307426,0.27692574,0.59539035,0.33408553
15.08,0.42,0.29747926,0.23241301,0.27159088,0.23241301,0.18758699,0.40331203,0.33962365
15.1,0.42,0.29787316,0.32957948,0.27369956,0.32957948,0.090420515,0.19440411,0.32800609
15.12,0.42,0.29808813,0.34576565,0.27632015,0.34576565,0.074234346,0.15960384,0.31453391
15.14,0.42,0.29821867,0.31050438,0.27756321,0.31050438,0.10949562,0.23541559,0.30820444
15.16,0.42,0.29821988,0.3341601,0.27962128,0.3341601,0.0858399,0.18455578,0.29831255
15.18,0.42,0.29792352,0.41532291,0.28455588,0.41532291,0.0046770906,0.010055745,0.27525201
15.2,0.42,0.29767526,0.27202616,0.28410026,0.27202616,0.14797384,0.31814376,0.27868335
15.22,0.42,0.29743829,0.28673611,0.28419611,0.28673611,0.13326389,0.28651735,0.27931007
15.24,0.42,0.29702236,0.37209915,0.28739258,0.37209915,0.047900855,0.10298684,0.26520421
15.26,0.42,0.29651177,0.341724,0.28936827,0.341724,0.078276,0.1682934,0.25745134
15.28,0.42,0.29608038,0.26753692,0.2885744,0.26753692,0.15246308,0.32779563,0.26307889
15.3,0.42,0.29574171,0.25836433,0.28747585,0.25836433,0.16163567,0.34751668,0.26983391
15.32,0.42,0.29548352,0.26020622,0.28648423,0.26020622,0.15979378,0.34355664,0.27573173
15.34,0.42,0.29533052,0.24585418,0.28500677,0.24585418,0.17414582,0.37441351,0.28362627
15.36,0.42,0.29501448,0.36243511,0.28782235,0.36243511,0.057564893,0.12376452,0.27083733
15.38,0.42,0.29472041,0.28596773,0.28775491,0.28596773,0.13403227,0.28816938,0.27222389
15.4,0.42,0.29432057,0.34275376,0.28975487,0.34275376,0.077246244,0.16607942,0.26373234
15.42,0.42,0.2941069,0.21576801,0.28706443,0.21576801,0.20423199,0.43909878,0.27776165
15.44,0.42,0.29391324,0.28303654,0.28691797,0.28303654,0.13696346,0.29447143,0.27909844
15.46,0.42,0.2936191,0.33658868,0.28872417,0.33658868,0.083411317,0.17933433,0.27111731
15.48,0.42,0.29354307,0.19733234,0.28540083,0.19733234,0.22266766,0.47873546,0.28772676
15.5,0.42,0.29342041,0.3076286,0.28620912,0.3076286,0.1123714,0.24159851,0.2840365
15.52,0.42,0.29321438,0.32616319,0.28766199,0.32616319,0.093836812,0.20174915,0.27745351
15.54,0.42,0.29291602,0.3337553,0.28933811,0.3337553,0.086244704,0.18542611,0.27009132
15.56,0.42,0.29261878,0.29560644,0.28956605,0.29560644,0.12439356,0.26744615,0.26987971
15.58,0.42,0.29236519,0.2765305,0.28909203,0.2765305,0.1434695,0.30845942,0.27296608
15.6,0.42,0.2920774,0.30992937,0.28984975,0.30992937,0.11007063,0.23665184,0.27006094
15.62,0.42,0.29175044,0.31370764,0.29071731,0.31370764,0.10629236,0.22852857,0.26673835
15.64,0.42,0.29156976,0.2319289,0.28857955,0.2319289,0.1880711,0.40435287,0.27774752
15.66,0.42,0.29140629,0.28410995,0.28841702,0.28410995,0.13589005,0.29216361,0.2789008
15.68,0.42,0.29109006,0.3600577,0.29102214,0.3600577,0.0599423,0.12887595,0.26689881
15.7,0.42,0.29076489,0.30173356,0.29141164,0.30173356,0.11826644,0.25427284,0.26588874
15.72,0.42,0.29031414,0.35479761,0.29371659,0.35479761,0.065202393,0.14018515,0.25583245
15.74,0.42,0.28985512,0.30736162,0.29421277,0.30736162,0.11263838,0.24217252,0.25473966
15.76,0.42,0.28932275,0.33723264,0.29577713,0.33723264,0.08276736,0.17794982,0.24859647
15.78,0.42,0.28868735,0.35389332,0.29789044,0.35389332,0.066106684,0.14212937,0.2400791
15.8,0.42,0.2881484,0.26856781,0.29682417,0.26856781,0.15143219,0.32557922,0.24691911
15.82,0.42,0.2876992,0.26784946,0.29577054,0.26784946,0.15215054,0.32712366,0.25333547
15.84,0.42,0.28731446,0.27574032,0.29504217,0.27574032,0.14425968,0.31015831,0.2578813
15.86,0.42,0.28690876,0.31173225,0.29564908,0.31173225,0.10826775,0.23277565,0.25587285
15.88,0.42,0.28692214,0.11451998,0.28906257,0.11451998,0.30548002,0.65678204,0.28794559
15.9,0.42,0.28683208,0.33259958,0.29064573,0.33259958,0.087400419,0.1879109,0.27994281
15.92,0.42,0.28693809,0.20197265,0.28742126,0.20197265,0.21802735,0.46875881,0.29504809
15.94,0.42,0.28707402,0.26867492,0.28673957,0.26867492,0.15132508,0.32534892,0.29747216
15.96,0.42,0.28705197,0.35202751,0.28911368,0.35202751,0.067972494,0.14614086,0.28536565
15.98,0.42,0.28687894,0.35543469,0.29152535,0.35543469,0.064565313,0.13881542,0.27364163
16,0.42,0.28639942,0.43182603,0.29662719,0.43182603,-0.011826029,-0.025425963,0.24971623
16.02,0.42,0.28581989,0.35170317,0.29862996,0.35170317,0.068296826,0.14683818,0.24148598
16.04,0.42,0.2856474,0.12764544,0.29241234,0.12764544,0.29235456,0.62856229,0.27245209
16.06,0.42,0.28572272,0.18262471,0.28842006,0.18262471,0.23737529,0.51035688,0.29148447
16.08,0.42,0.28573474,0.31250711,0.28929595,0.31250711,0.10749289,0.23110971,0.28665449
16.1,0.42,0.28571009,0.30312749,0.28979892,0.30312749,0.11687251,0.2512759,0.2838242
16.12,0.42,0.28590813,0.18779204,0.28608958,0.18779204,0.23220796,0.49924712,0.30105804
16.14,0.42,0.28588533,0.37832632,0.28944364,0.37832632,0.041673679,0.08959841,0.28414127
16.16,0.42,0.28595162,0.24783125,0.28793046,0.24783125,0.17216875,0.37016282,0.29102299
16.18,0.42,0.28576173,0.39968796,0.29199437,0.39968796,0.020312041,0.043670887,0.27123482
16.2,0.42,0.28544432,0.35240265,0.29419104,0.35240265,0.067597353,0.14533431,0.26116278
16.22,0.42,0.28506891,0.32651052,0.29536629,0.32651052,0.093489477,0.20100238,0.25634995
16.24,0.42,0.28468262,0.30785236,0.29582033,0.30785236,0.11214764,0.24111743,0.25513135
16.26,0.42,0.28440628,0.25403968,0.29430103,0.25403968,0.16596032,0.35681468,0.26326601
16.28,0.42,0.28419766,0.26863919,0.29336788,0.26863919,0.15136081,0.32542573,0.26823879
16.3,0.42,0.28424515,0.18105618,0.28928381,0.18105618,0.23894382,0.51372922,0.28787803
16.32,0.42,0.28427293,0.29470777,0.28948105,0.29470777,0.12529223,0.26937829,0.28639805
16.34,0.42,0.28440429,0.23995933,0.28768026,0.23995933,0.18004067,0.38708745,0.2944532
16.36,0.42,0.28448149,0.30668441,0.28837132,0.30668441,0.11331559,0.24362853,0.29038723
16.38,0.42,0.28458764,0.27144041,0.28775565,0.27144041,0.14855959,0.31940311,0.2927085
16.4,0.42,0.28440895,0.41158797,0.29225864,0.41158797,0.0084120294,0.018085863,0.27073869
16.42,0.42,0.28427301,0.27584702,0.29166186,0.27584702,0.14415298,0.30992891,0.2738739
16.44,0.42,0.28418959,0.26974576,0.29086491,0.26974576,0.15025424,0.32304661,0.27780772
16.46,0.42,0.28407163,0.30683349,0.29144558,0.30683349,0.11316651,0.24330799,0.27504774
16.48,0.42,0.28416287,0.19849414,0.28806553,0.19849414,0.22150586,0.4762376,0.29114293
16.5,0.42,0.28420756,0.30503251,0.28868251,0.30503251,0.11496749,0.24718011,0.2876259
16.52,0.42,0.284367,0.234254,0.28670329,0.234254,0.185746,0.3993539,0.29656414
16.54,0.42,0.28471425,0.19651264,0.28342363,0.19651264,0.22348736,0.48049782,0.31127884
16.56,0.42,0.28502155,0.29119715,0.28370631,0.29119715,0.12880285,0.27692612,0.30853062
16.58,0.42,0.28521284,0.32698718,0.28528016,0.32698718,0.093012822,0.19997757,0.29984638
16.6,0.42,0.28531,0.32183846,0.28660955,0.32183846,0.098161542,0.21104731,0.29274245
16.62,0.42,0.28532476,0.32040169,0.28783835,0.32040169,0.099598314,0.21413637,0.28645397
16.64,0.42,0.28546115,0.2318765,0.28580338,0.2318765,0.1881235,0.40446553,0.29589489
16.66,0.42,0.28553773,0.30853047,0.28662982,0.30853047,0.11146953,0.2396595,0.29139606
