t,u_raw,u_sat,u_rate,ref,psi,x,y
31.6,22.255978,16,12.412412,72,64.798755,28.48675,81.606054
31.64,22.08086,16,12.612412,72,64.854445,28.53774,81.714682
31.68,21.900614,16,12.812412,72,64.911801,28.588622,81.82336
31.72,21.715319,16,13.012412,72,64.970796,28.639391,81.932092
31.76,21.525055,16,13.212412,72,65.031405,28.690046,82.040876
31.8,21.329903,16,13.412412,72,65.093602,28.740582,82.149716
31.84,21.129947,16,13.612412,72,65.157361,28.790998,82.258612
31.88,20.925268,16,13.812412,72,65.222654,28.841289,82.367565
31.92,20.715951,16,14.012412,72,65.289456,28.891453,82.476577
31.96,20.502082,16,14.212412,72,65.357738,28.941487,82.585648
32,20.283744,16,14.412412,72,65.427473,28.991388,82.69478
32.04,20.061025,16,14.612412,72,65.498634,29.041154,82.803975
32.08,19.834011,16,14.812412,72,65.571192,29.090782,82.913232
32.12,19.602791,16,15.012412,72,65.64512,29.140268,83.022553
32.16,19.367452,16,15.212412,72,65.720389,29.189611,83.131939
32.2,19.128083,16,15.412412,72,65.796971,29.238808,83.24139
32.24,18.884775,16,15.612412,72,65.874836,29.287855,83.350909
32.28,18.637617,16,15.812412,72,65.953955,29.336752,83.460495
32.32,18.3867,16,16,72,66.034301,29.385495,83.57015
32.36,18.132115,16,16,72,66.115842,29.434081,83.679874
32.4,17.873954,16,16,72,66.19855,29.482509,83.789668
32.44,17.61231,16,16,72,66.282395,29.530777,83.899532
32.48,17.347275,16,16,72,66.367347,29.578881,84.009469
32.52,17.078941,16,16,72,66.453376,29.626821,84.119477
32.56,16.807403,16,16,72,66.540452,29.674593,84.229558
32.6,16.532755,16,16,72,66.628545,29.722196,84.339712
32.64,16.255089,16,16,72,66.717625,29.769628,84.44994
32.68,15.974502,15.974502,15.974502,72,66.807661,29.816886,84.560243
32.72,15.691087,15.691087,15.774502,72,66.898623,29.863969,84.67062
32.76,15.40494,15.40494,15.574502,72,66.99048,29.910875,84.781073
32.8,15.116155,15.116155,15.374502,72,67.083202,29.957602,84.891602
32.84,14.824828,14.824828,15.174502,72,67.176757,30.004149,85.002206
32.88,14.531054,14.531054,14.974502,72,67.271115,30.050514,85.112887
32.92,14.23493,14.23493,14.774502,72,67.366246,30.096694,85.223645
32.96,13.936551,13.936551,14.574502,72,67.462118,30.14269,85.334481
33,13.636012,13.636012,14.374502,72,67.5587,30.188498,85.445393
33.04,13.333409,13.333409,14.174502,72,67.655962,30.234118,85.556383
33.08,13.028839,13.028839,13.974502,72,67.753873,30.279548,85.667451
33.12,12.722398,12.722398,13.774502,72,67.852401,30.324788,85.778597
33.16,12.41418,12.41418,13.574502,72,67.951516,30.369835,85.889821
33.2,12.104283,12.104283,13.374502,72,68.051187,30.414688,86.001123
33.24,11.792801,11.792801,13.174502,72,68.151383,30.459347,86.112504
33.28,11.47983,11.47983,12.974502,72,68.252073,30.503809,86.223963
33.32,11.165466,11.165466,12.774502,72,68.353227,30.548075,86.3355
33.36,10.849804,10.849804,12.574502,72,68.454814,30.592144,86.447115
33.4,10.532939,10.532939,12.374502,72,68.556802,30.636013,86.558809
33.44,10.214967,10.214967,12.174502,72,68.659162,30.679683,86.67058
33.48,9.8959808,9.8959808,11.974502,72,68.761862,30.723152,86.78243
33.52,9.5760761,9.5760761,11.774502,72,68.864873,30.766421,86.894358
33.56,9.2553466,9.2553466,11.574502,72,68.968163,30.809487,87.006364
33.6,8.9338863,8.9338863,11.374502,72,69.071703,30.852351,87.118447
33.64,8.6117886,8.6117886,11.174502,72,69.175463,30.895012,87.230608
33.68,8.2891465,8.2891465,10.974502,72,69.279412,30.937469,87.342846
33.72,7.9660529,7.9660529,10.774502,72,69.38352,30.979722,87.455161
33.76,7.6426001,7.6426001,10.574502,72,69.487758,31.021771,87.567553
33.8,7.31888,7.31888,10.374502,72,69.592096,31.063615,87.680021
33.84,6.9949841,6.9949841,10.174502,72,69.696504,31.105255,87.792565
33.88,6.6710032,6.6710032,9.974502,72,69.800952,31.146688,87.905185
33.92,6.3470279,6.3470279,9.774502,72,69.905413,31.187917,88.01788
33.96,6.0231482,6.0231482,9.574502,72,70.009856,31.22894,88.13065
34,5.6994534,5.6994534,9.374502,72,70.114252,31.269757,88.243495
34.04,5.3760325,5.3760325,9.174502,72,70.218574,31.310369,88.356414
34.08,5.0529736,5.0529736,8.974502,72,70.322792,31.350776,88.469407
34.12,4.7303644,4.7303644,8.774502,72,70.426878,31.390977,88.582472
34.16,4.408292,4.408292,8.574502,72,70.530804,31.430973,88.695611
34.2,4.0868427,4.0868427,8.374502,72,70.634541,31.470764,88.808822
34.24,3.7661023,3.7661023,8.174502,72,70.738063,31.510351,88.922104
34.28,3.4461557,3.4461557,7.974502,72,70.841342,31.549733,89.035458
34.32,3.1270873,3.1270873,7.774502,72,70.94435,31.588911,89.148882
34.36,2.8089807,2.8089807,7.574502,72,71.04706,31.627886,89.262376
34.4,2.4919187,2.4919187,7.374502,72,71.149446,31.666658,89.37594
34.44,2.1759833,2.1759833,7.174502,72,71.25148,31.705228,89.489572
34.48,1.861256,1.861256,6.974502,72,71.353137,31.743596,89.603273
34.52,1.5478171,1.5478171,6.774502,72,71.454391,31.781763,89.717042
34.56,1.2357463,1.2357463,6.574502,72,71.555215,31.81973,89.830877
34.6,0.92512247,0.92512247,6.374502,72,71.655585,31.857498,89.944779
34.64,0.6160236,0.6160236,6.174502,72,71.755474,31.895066,90.058747
34.68,0.30852678,0.30852678,5.974502,72,71.854859,31.932437,90.172779
34.72,0.0027082278,0.0027082278,5.774502,72,71.953713,31.969612,90.286876
34.76,-0.30135674,-0.30135674,5.574502,72,72.052014,32.00659,90.401036
34.8,-0.60359372,-0.60359372,5.374502,72,72.149736,32.043374,90.51526
34.84,-0.90392925,-0.90392925,5.174502,72,72.246855,32.079964,90.629545
34.88,-1.2022908,-1.2022908,4.974502,72,72.343349,32.116361,90.743892
34.92,-1.4986069,-1.4986069,4.774502,72,72.439195,32.152567,90.8583
34.96,-1.7928069,-1.7928069,4.574502,72,72.534368,32.188583,90.972767
35,-2.0848212,-2.0848212,4.374502,72,72.628847,32.224411,91.087294
35.04,-2.3745813,-2.3745813,4.174502,72,72.722609,32.26005,91.20188
35.08,-2.6620196,-2.6620196,3.974502,72,72.815633,32.295504,91.316523
35.12,-2.9470696,-2.9470696,3.774502,72,72.907897,32.330773,91.431223
35.16,-3.2296659,-3.2296659,3.574502,72,72.999379,32.365859,91.545979
35.2,-3.5097439,-3.5097439,3.374502,72,73.090059,32.400763,91.66079
35.24,-3.7872404,-3.7872404,3.174502,72,73.179915,32.435487,91.775657
35.28,-4.0620931,-4.0620931,2.974502,72,73.268929,32.470033,91.890577
35.32,-4.3342408,-4.3342408,2.774502,72,73.357079,32.504402,92.00555
35.36,-4.6036234,-4.6036234,2.574502,72,73.444347,32.538595,92.120575
35.4,-4.870182,-4.870182,2.374502,72,73.530713,32.572615,92.235651
35.44,-5.1338588,-5.1338588,2.174502,72,73.616159,32.606464,92.350779
35.48,-5.3945969,-5.3945969,1.974502,72,73.700665,32.640142,92.465956
35.52,-5.652341,-5.652341,1.774502,72,73.784214,32.673653,92.581182
35.56,-5.9070365,-5.9070365,1.574502,72,73.866789,32.706998,92.696456
35.6,-6.1586301,-6.1586301,1.374502,72,73.948371,32.740178,92.811777
35.64,-6.4070699,-6.4070699,1.174502,72,74.028944,32.773196,92.927146
35.68,-6.6523049,-6.6523049,0.97450197,72,74.108491,32.806054,93.042559
35.72,-6.8942853,-6.8942853,0.77450197,72,74.186996,32.838754,93.158018
35.76,-7.1329627,-7.1329627,0.57450197,72,74.264444,32.871298,93.273521
35.8,-7.3682896,-7.3682896,0.37450197,72,74.340818,32.903688,93.389067
35.84,-7.6002199,-7.6002199,0.17450197,72,74.416104,32.935926,93.504656
35.88,-7.8287087,-7.8287087,-0.025498032,72,74.490287,32.968014,93.620286
35.92,-8.0537123,-8.0537123,-0.22549803,72,74.563353,32.999954,93.735957
35.96,-8.2751882,-8.2751882,-0.42549803,72,74.635287,33.03175,93.851668
36,-8.493095,-8.493095,-0.62549803,72,74.706077,33.063402,93.967418
36.04,-8.7073927,-8.7073927,-0.82549803,72,74.775709,33.094914,94.083207
36.08,-8.9180426,-8.9180426,-1.025498,72,74.844171,33.126288,94.199033
36.12,-9.125007,-9.125007,-1.225498,72,74.91145,33.157525,94.314896
36.16,-9.3282495,-9.3282495,-1.425498,72,74.977534,33.188629,94.430795
36.2,-9.5277352,-9.5277352,-1.625498,72,75.042412,33.219601,94.546729
36.24,-9.7234301,-9.7234301,-1.825498,72,75.106073,33.250445,94.662697
36.28,-9.9153015,-9.9153015,-2.025498,72,75.168506,33.281162,94.778699
36.32,-10.103318,-10.103318,-2.225498,72,75.229701,33.311755,94.894734
36.36,-10.28745,-10.28745,-2.425498,72,75.289648,33.342227,95.010801
36.4,-10.467668,-10.467668,-2.625498,72,75.348337,33.37258,95.126898
36.44,-10.643945,-10.643945,-2.825498,72,75.405759,33.402817,95.243027
36.48,-10.816254,-10.816254,-3.025498,72,75.461906,33.43294,95.359184
36.52,-10.984571,-10.984571,-3.225498,72,75.516769,33.462952,95.475371
36.56,-11.14887,-11.14887,-3.425498,72,75.570341,33.492854,95.591585
36.6,-11.309131,-11.309131,-3.625498,72,75.622614,33.522651,95.707827
36.64,-11.465331,-11.465331,-3.825498,72,75.673581,33.552345,95.824095
36.68,-11.61745,-11.61745,-4.025498,72,75.723235,33.581938,95.940389
36.72,-11.76547,-11.76547,-4.225498,72,75.771569,33.611432,96.056708
36.76,-11.909372,-11.909372,-4.425498,72,75.81858,33.640831,96.173051
36.8,-12.049142,-12.049142,-4.625498,72,75.864259,33.670138,96.289417
36.84,-12.184762,-12.184762,-4.825498,72,75.908604,33.699354,96.405806
36.88,-12.316221,-12.316221,-5.025498,72,75.951608,33.728483,96.522217
36.92,-12.443504,-12.443504,-5.225498,72,75.993268,33.757527,96.638649
36.96,-12.566601,-12.566601,-5.425498,72,76.03358,33.78649,96.755102
37,-12.685501,-12.685501,-5.625498,72,76.07254,33.815373,96.871574
37.04,-12.800195,-12.800195,-5.825498,72,76.110146,33.84418,96.988065
37.08,-12.910676,-12.910676,-6.025498,72,76.146394,33.872913,97.104574
37.12,-13.016937,-13.016937,-6.225498,72,76.181282,33.901575,97.221101
37.16,-13.118974,-13.118974,-6.425498,72,76.214809,33.930169,97.337645
37.2,-13.21678,-13.21678,-6.625498,72,76.246973,33.958697,97.454204
37.24,-13.310355,-13.310355,-6.825498,72,76.277773,33.987163,97.570779
37.28,-13.399696,-13.399696,-7.025498,72,76.307208,34.015569,97.687368
37.32,-13.484802,-13.484802,-7.225498,72,76.335278,34.043918,97.803972
37.36,-13.565675,-13.565675,-7.425498,72,76.361982,34.072212,97.920588
37.4,-13.642316,-13.642316,-7.625498,72,76.387322,34.100455,98.037217
37.44,-13.714728,-13.714728,-7.825498,72,76.411298,34.128649,98.153858
37.48,-13.782915,-13.782915,-8.025498,72,76.433911,34.156797,98.27051
37.52,-13.846882,-13.846882,-8.225498,72,76.455163,34.184902,98.387173
37.56,-13.906636,-13.906636,-8.425498,72,76.475055,34.212966,98.503845
37.6,-13.962185,-13.962185,-8.625498,72,76.49359,34.240992,98.620526
37.64,-14.013538,-14.013538,-8.825498,72,76.510771,34.268984,98.737216
37.68,-14.060703,-14.060703,-9.025498,72,76.5266,34.296943,98.853913
37.72,-14.103692,-14.103692,-9.225498,72,76.541081,34.324873,98.970618
37.76,-14.142517,-14.142517,-9.425498,72,76.554218,34.352776,99.087329
37.8,-14.177191,-14.177191,-9.625498,72,76.566014,34.380655,99.204045
37.84,-14.207728,-14.207728,-9.825498,72,76.576475,34.408513,99.320767
37.88,-14.234144,-14.234144,-10.025498,72,76.585604,34.436352,99.437493
37.92,-14.256455,-14.256455,-10.225498,72,76.593407,34.464175,99.554223
37.96,-14.274677,-14.274677,-10.425498,72,76.59989,34.491985,99.670956
38,-14.288831,-14.288831,-10.625498,72,76.605058,34.519784,99.787691
38.04,-14.298934,-14.298934,-10.825498,72,76.608917,34.547576,99.904429
38.08,-14.305008,-14.305008,-11.025498,72,76.611473,34.575362,100.02117
38.12,-14.307073,-14.307073,-11.225498,72,76.612735,34.603146,100.13791
38.16,-14.305153,-14.305153,-11.425498,72,76.612707,34.63093,100.25465
38.2,-14.29927,-14.29927,-11.625498,72,76.611399,34.658717,100.37138
38.24,-14.289449,-14.289449,-11.825498,72,76.608817,34.686508,100.48812
38.28,-14.275716,-14.275716,-12.025498,72,76.60497,34.714308,100.60486
38.32,-14.258096,-14.258096,-12.225498,72,76.599866,34.742118,100.72159
38.36,-14.236616,-14.236616,-12.425498,72,76.593514,34.769941,100.83832
38.4,-14.211306,-14.211306,-12.625498,72,76.585922,34.797779,100.95505
38.44,-14.182194,-14.182194,-12.825498,72,76.5771,34.825636,101.07177
38.48,-14.149309,-14.149309,-13.025498,72,76.567057,34.853513,101.18849
38.52,-14.112683,-14.112683,-13.225498,72,76.555803,34.881412,101.3052
38.56,-14.072347,-14.072347,-13.425498,72,76.543348,34.909338,101.4219
38.6,-14.028333,-14.028333,-13.625498,72,76.529703,34.937291,101.5386
38.64,-13.980676,-13.980676,-13.825498,72,76.514878,34.965274,101.65529
38.68,-13.929409,-13.929409,-13.929409,72,76.498884,34.993289,101.77198
38.72,-13.874567,-13.874567,-13.874567,72,76.481732,35.02134,101.88865
38.76,-13.816185,-13.816185,-13.816185,72,76.463433,35.049428,102.00532
38.8,-13.754301,-13.754301,-13.754301,72,76.444,35.077555,102.12198
38.84,-13.688952,-13.688952,-13.688952,72,76.423444,35.105725,102.23862
38.88,-13.620175,-13.620175,-13.620175,72,76.401777,35.133938,102.35526
38.92,-13.548009,-13.548009,-13.548009,72,76.379012,35.162198,102.47188
38.96,-13.472495,-13.472495,-13.472495,72,76.355161,35.190506,102.5885
39,-13.393671,-13.393671,-13.393671,72,76.330238,35.218865,102.7051
39.04,-13.31158,-13.31158,-13.31158,72,76.304254,35.247277,102.82169
39.08,-13.226262,-13.226262,-13.226262,72,76.277224,35.275744,102.93826
39.12,-13.137759,-13.137759,-13.137759,72,76.249161,35.304268,103.05482
39.16,-13.046116,-13.046116,-13.046116,72,76.220079,35.332851,103.17137
39.2,-12.951374,-12.951374,-12.951374,72,76.189991,35.361496,103.2879
39.24,-12.853578,-12.853578,-12.853578,72,76.158912,35.390203,103.40441
39.28,-12.752773,-12.752773,-12.752773,72,76.126857,35.418976,103.52091
39.32,-12.649005,-12.649005,-12.649005,72,76.093838,35.447816,103.6374
39.36,-12.542318,-12.542318,-12.542318,72,76.059873,35.476725,103.75386
39.4,-12.432759,-12.432759,-12.432759,72,76.024974,35.505705,103.87031
39.44,-12.320376,-12.320376,-12.320376,72,75.989158,35.534757,103.98674
39.48,-12.205215,-12.205215,-12.205215,72,75.952439,35.563885,104.10315
39.52,-12.087324,-12.087324,-12.087324,72,75.914832,35.593088,104.21954
39.56,-11.966753,-11.966753,-11.966753,72,75.876355,35.62237,104.33592
39.6,-11.843549,-11.843549,-11.843549,72,75.837021,35.651732,104.45227
39.64,-11.717763,-11.717763,-11.717763,72,75.796847,35.681175,104.5686
39.68,-11.589443,-11.589443,-11.589443,72,75.755849,35.710702,104.68491
39.72,-11.45864,-11.45864,-11.45864,72,75.714043,35.740313,104.8012
39.76,-11.325405,-11.325405,-11.325405,72,75.671445,35.770011,104.91747
39.8,-11.189789,-11.189789,-11.189789,72,75.628072,35.799797,105.03371
39.84,-11.051842,-11.051842,-11.051842,72,75.583939,35.829672,105.14993
39.88,-10.911617,-10.911617,-10.911617,72,75.539065,35.859638,105.26613
39.92,-10.769165,-10.769165,-10.769165,72,75.493465,35.889697,105.38231
39.96,-10.62454,-10.62454,-10.62454,72,75.447156,35.91985,105.49846
40,-10.477793,-10.477793,-10.477793,72,75.400155,35.950098,105.61458
40.04,-10.328977,-10.328977,-10.328977,72,75.35248,35.980443,105.73068
40.08,-10.178147,-10.178147,-10.178147,72,75.304146,36.010885,105.84676
40.12,-10.025354,-10.025354,-10.025354,72,75.255173,36.041427,105.9628
40.16,-9.8706533,-9.8706533,-9.8706533,72,75.205576,36.072069,106.07883
40.2,-9.7140983,-9.7140983,-9.7140983,72,75.155373,36.102813,106.19482
40.24,-9.5557432,-9.5557432,-9.5557432,72,75.104582,36.13366,106.31079
40.28,-9.3956424,-9.3956424,-9.3956424,72,75.053219,36.16461,106.42673
40.32,-9.2338502,-9.2338502,-9.2338502,72,75.001304,36.195666,106.54264
40.36,-9.0704213,-9.0704213,-9.0704213,72,74.948852,36.226828,106.65852
40.4,-8.9054106,-8.9054106,-8.9054106,72,74.895883,36.258097,106.77438
40.44,-8.7388729,-8.7388729,-8.7388729,72,74.842413,36.289474,106.8902
40.48,-8.5708632,-8.5708632,-8.5708632,72,74.78846,36.32096,107.006
40.52,-8.4014367,-8.4014367,-8.4014367,72,74.734042,36.352556,107.12176
40.56,-8.2306486,-8.2306486,-8.2306486,72,74.679177,36.384262,107.2375
40.6,-8.058554,-8.058554,-8.058554,72,74.623882,36.416081,107.35321
40.64,-7.8852083,-7.8852083,-7.8852083,72,74.568176,36.448012,107.46888
40.68,-7.7106668,-7.7106668,-7.7106668,72,74.512076,36.480056,107.58452
40.72,-7.5349848,-7.5349848,-7.5349848,72,74.4556,36.512214,107.70013
40.76,-7.3582177,-7.3582177,-7.3582177,72,74.398766,36.544487,107.81571
40.8,-7.1804209,-7.1804209,-7.1804209,72,74.341592,36.576875,107.93126
40.84,-7.0016495,-7.0016495,-7.0016495,72,74.284095,36.60938,108.04677
40.88,-6.821959,-6.821959,-6.821959,72,74.226294,36.642,108.16225
40.92,-6.6414043,-6.6414043,-6.6414043,72,74.168205,36.674738,108.2777
40.96,-6.4600407,-6.4600407,-6.4600407,72,74.109848,36.707593,108.39312
41,-6.2779231,-6.2779231,-6.2779231,72,74.05124,36.740566,108.5085
41.04,-6.0951065,-6.0951065,-6.0951065,72,73.992398,36.773658,108.62384
41.08,-5.9116457,-5.9116457,-5.9116457,72,73.93334,36.806869,108.73916
41.12,-5.7275952,-5.7275952,-5.7275952,72,73.874084,36.840199,108.85443
41.16,-5.5430097,-5.5430097,-5.5430097,72,73.814648,36.873648,108.96968
41.2,-5.3579435,-5.3579435,-5.3579435,72,73.755048,36.907218,109.08489
41.24,-5.1724506,-5.1724506,-5.1724506,72,73.695303,36.940907,109.20006
41.28,-4.9865852,-4.9865852,-4.9865852,72,73.635429,36.974717,109.3152
41.32,-4.8004008,-4.8004008,-4.8004008,72,73.575445,37.008647,109.4303
41.36,-4.6139512,-4.6139512,-4.6139512,72,73.515368,37.042698,109.54537
41.4,-4.4272896,-4.4272896,-4.4272896,72,73.455214,37.07687,109.6604
41.44,-4.2404691,-4.2404691,-4.2404691,72,73.395,37.111163,109.7754
41.48,-4.0535424,-4.0535424,-4.0535424,72,73.334745,37.145576,109.89036
41.52,-3.8665621,-3.8665621,-3.8665621,72,73.274465,37.180111,110.00528
41.56,-3.6795805,-3.6795805,-3.6795805,72,73.214177,37.214766,110.12017
41.6,-3.4926494,-3.4926494,-3.4926494,72,73.153897,37.249542,110.23502
41.64,-3.3058206,-3.3058206,-3.3058206,72,73.093642,37.284439,110.34983
41.68,-3.1191453,-3.1191453,-3.1191453,72,73.03343,37.319457,110.46461
41.72,-2.9326745,-2.9326745,-2.9326745,72,72.973275,37.354595,110.57935
41.76,-2.7464588,-2.7464588,-2.7464588,72,72.913196,37.389853,110.69405
41.8,-2.5605485,-2.5605485,-2.5605485,72,72.853207,37.425232,110.80872
41.84,-2.3749934,-2.3749934,-2.3749934,72,72.793326,37.46073,110.92335
41.88,-2.1898431,-2.1898431,-2.1898431,72,72.733567,37.496348,111.03794
41.92,-2.0051467,-2.0051467,-2.0051467,72,72.673948,37.532085,111.15249
41.96,-1.8209529,-1.8209529,-1.8209529,72,72.614484,37.567941,111.26701
42,-1.6373099,-1.6373099,-1.6373099,72,72.55519,37.603916,111.38149
42.04,-1.4542655,-1.4542655,-1.4542655,72,72.496082,37.640008,111.49594
42.08,-1.2718673,-1.2718673,-1.2718673,72,72.437175,37.676218,111.61034
42.12,-1.0901622,-1.0901622,-1.0901622,72,72.378485,37.712546,111.72471
42.16,-0.90919659,-0.90919659,-0.90919659,72,72.320026,37.74899,111.83904
42.2,-0.72901657,-0.72901657,-0.72901657,72,72.261814,37.78555,111.95334
42.24,-0.54966767,-0.54966767,-0.54966767,72,72.203863,37.822225,112.0676
42.28,-0.37119494,-0.37119494,-0.37119494,72,72.146188,37.859016,112.18182
42.32,-0.19364291,-0.19364291,-0.19364291,72,72.088803,37.895921,112.296
42.36,-0.017055635,-0.017055635,-0.017055635,72,72.031722,37.93294,112.41015
42.4,0.15852338,0.15852338,0.15852338,72,71.97496,37.970072,112.52426
42.44,0.33305115,0.33305115,0.33305115,72,71.918531,38.007316,112.63833
42.48,0.50648523,0.50648523,0.50648523,72,71.862448,38.044672,112.75237
42.52,0.67878371,0.67878371,0.67878371,72,71.806725,38.082139,112.86637
42.56,0.84990526,0.84990526,0.84990526,72,71.751376,38.119716,112.98034
42.6,1.0198091,1.0198091,1.0198091,72,71.696413,38.157402,113.09427
42.64,1.188455,1.188455,1.188455,72,71.641849,38.195197,113.20816
42.68,1.3558034,1.3558034,1.3558034,72,71.587698,38.233099,113.32202
42.72,1.5218152,1.5218152,1.5218152,72,71.533972,38.271108,113.43584
42.76,1.6864519,1.6864519,1.6864519,72,71.480684,38.309223,113.54962
42.8,1.8496758,1.8496758,1.8496758,72,71.427846,38.347443,113.66337
42.84,2.0114495,2.0114495,2.0114495,72,71.37547,38.385767,113.77709
42.88,2.1717366,2.1717366,2.1717366,72,71.323567,38.424194,113.89077
42.92,2.3305009,2.3305009,2.3305009,72,71.272151,38.462722,114.00442
42.96,2.4877072,2.4877072,2.4877072,72,71.221231,38.501352,114.11803
43,2.6433206,2.6433206,2.6433206,72,71.17082,38.540082,114.23161
43.04,2.7973072,2.7973072,2.7973072,72,71.120929,38.578911,114.34515
43.08,2.9496334,2.9496334,2.9496334,72,71.071567,38.617837,114.45866
43.12,3.1002666,3.1002666,3.1002666,72,71.022747,38.65686,114.57214
43.16,3.2491744,3.2491744,3.2491744,72,70.974479,38.695979,114.68559
43.2,3.3963256,3.3963256,3.3963256,72,70.926772,38.735192,114.799
43.24,3.5416893,3.5416893,3.5416893,72,70.879636,38.774499,114.91238
43.28,3.6852353,3.6852353,3.6852353,72,70.833083,38.813897,115.02573
43.32,3.8269343,3.8269343,3.8269343,72,70.78712,38.853387,115.13904
43.36,3.9667575,3.9667575,3.9667575,72,70.741759,38.892966,115.25233
43.4,4.1046767,4.1046767,4.1046767,72,70.697006,38.932633,115.36558
43.44,4.2406647,4.2406647,4.2406647,72,70.652873,38.972388,115.47881
43.48,4.3746946,4.3746946,4.3746946,72,70.609367,39.012229,115.592
43.52,4.5067406,4.5067406,4.5067406,72,70.566496,39.052155,115.70516
43.56,4.6367773,4.6367773,4.6367773,72,70.52427,39.092163,115.8183
43.6,4.7647801,4.7647801,4.7647801,72,70.482696,39.132254,115.9314
43.64,4.8907252,4.8907252,4.8907252,72,70.441782,39.172426,116.04448
43.68,5.0145893,5.0145893,5.0145893,72,70.401535,39.212677,116.15752
43.72,5.1363501,5.1363501,5.1363501,72,70.361964,39.253007,116.27055
43.76,5.2559857,5.2559857,5.2559857,72,70.323074,39.293413,116.38354
43.8,5.373475,5.373475,5.373475,72,70.284873,39.333894,116.4965
43.84,5.4887979,5.4887979,5.4887979,72,70.247368,39.374449,116.60944
43.88,5.6019346,5.6019346,5.6019346,72,70.210564,39.415077,116.72236
43.92,5.7128664,5.7128664,5.7128664,72,70.174469,39.455776,116.83524
43.96,5.8215749,5.8215749,5.8215749,72,70.139088,39.496544,116.94811
44,5.9280429,5.9280429,5.9280429,72,70.104427,39.537381,117.06094
44.04,6.0322535,6.0322535,6.0322535,72,70.070491,39.578285,117.17376
44.08,6.1341908,6.1341908,6.1341908,72,70.037285,39.619254,117.28655
44.12,6.2338395,6.2338395,6.2338395,72,70.004816,39.660287,117.39931
44.16,6.3311851,6.3311851,6.3311851,72,69.973086,39.701382,117.51206
44.2,6.4262136,6.4262136,6.4262136,72,69.942102,39.742538,117.62478
44.24,6.5189121,6.5189121,6.5189121,72,69.911867,39.783754,117.73748
44.28,6.6092682,6.6092682,6.6092682,72,69.882386,39.825028,117.85016
44.32,6.6972701,6.6972701,6.6972701,72,69.853662,39.866358,117.96282
44.36,6.7829069,6.7829069,6.7829069,72,69.825699,39.907743,118.07545
44.4,6.8661685,6.8661685,6.8661685,72,69.7985,39.949182,118.18807
44.44,6.9470453,6.9470453,6.9470453,72,69.772069,39.990673,118.30067
44.48,7.0255285,7.0255285,7.0255285,72,69.746408,40.032214,118.41325
44.52,7.1016101,7.1016101,7.1016101,72,69.72152,40.073804,118.52581
44.56,7.1752827,7.1752827,7.1752827,72,69.697408,40.115441,118.63836
44.6,7.2465397,7.2465397,7.2465397,72,69.674074,40.157125,118.75089
44.64,7.3153751,7.3153751,7.3153751,72,69.651519,40.198852,118.8634
44.68,7.3817837,7.3817837,7.3817837,72,69.629747,40.240622,118.97589
44.72,7.445761,7.445761,7.445761,72,69.608758,40.282434,119.08837
44.76,7.5073032,7.5073032,7.5073032,72,69.588553,40.324285,119.20084
44.8,7.5664071,7.5664071,7.5664071,72,69.569134,40.366174,119.31329
44.84,7.6230703,7.6230703,7.6230703,72,69.550502,40.4081,119.42573
44.88,7.677291,7.677291,7.677291,72,69.532656,40.450061,119.53815
44.92,7.7290683,7.7290683,7.7290683,72,69.515599,40.492055,119.65056
44.96,7.7784017,7.7784017,7.7784017,72,69.499329,40.534081,119.76296
45,7.8252916,7.8252916,7.8252916,72,69.483848,40.576138,119.87535
45.04,7.869739,7.869739,7.869739,72,69.469154,40.618223,119.98773
45.08,7.9117454,7.9117454,7.9117454,72,69.455247,40.660336,120.1001
45.12,7.9513134,7.9513134,7.9513134,72,69.442127,40.702474,120.21246
45.16,7.9884458,7.9884458,7.9884458,72,69.429793,40.744637,120.32481
45.2,8.0231463,8.0231463,8.0231463,72,69.418243,40.786822,120.43715
45.24,8.0554193,8.0554193,8.0554193,72,69.407477,40.829028,120.54948
45.28,8.0852696,8.0852696,8.0852696,72,69.397493,40.871254,120.6618
45.32,8.1127029,8.1127029,8.1127029,72,69.388288,40.913498,120.77412
45.36,8.1377255,8.1377255,8.1377255,72,69.379862,40.955759,120.88644
45.4,8.1603442,8.1603442,8.1603442,72,69.372212,40.998034,120.99874
45.44,8.1805666,8.1805666,8.1805666,72,69.365336,41.040323,121.11104
45.48,8.1984007,8.1984007,8.1984007,72,69.359231,41.082624,121.22334
45.52,8.2138553,8.2138553,8.2138553,72,69.353895,41.124935,121.33563
45.56,8.2269397,8.2269397,8.2269397,72,69.349324,41.167256,121.44792
45.6,8.237664,8.237664,8.237664,72,69.345516,41.209584,121.56021
45.64,8.2460387,8.2460387,8.2460387,72,69.342467,41.251917,121.67249
45.68,8.2520749,8.2520749,8.2520749,72,69.340173,41.294256,121.78478
45.72,8.2557844,8.2557844,8.2557844,72,69.338631,41.336597,121.89706
45.76,8.2571795,8.2571795,8.2571795,72,69.337838,41.37894,122.00934
45.8,8.2562731,8.2562731,8.2562731,72,69.337788,41.421283,122.12162
45.84,8.2530786,8.2530786,8.2530786,72,69.338479,41.463624,122.2339
45.88,8.24761,8.24761,8.24761,72,69.339904,41.505963,122.34619
45.92,8.239882,8.239882,8.239882,72,69.34206,41.548298,122.45847
45.96,8.2299096,8.2299096,8.2299096,72,69.344943,41.590627,122.57076
46,8.2177085,8.2177085,8.2177085,72,69.348546,41.632948,122.68305
