t,u_raw,u_sat,u_rate,ref,psi,x,y
19.68,-29.404835,-16,0.4,72,81.43178,44.411615,29.123299
19.72,-29.743556,-16,0.2,72,81.541979,44.429266,29.241994
19.76,-30.076026,-16,-1.6449431e-14,72,81.650156,44.446692,29.360722
19.8,-30.402279,-16,-0.2,72,81.756322,44.463898,29.479482
19.84,-30.722347,-16,-0.4,72,81.860489,44.480888,29.598273
19.88,-31.036265,-16,-0.6,72,81.962666,44.497666,29.717094
19.92,-31.344064,-16,-0.8,72,82.062865,44.514236,29.835945
19.96,-31.645777,-16,-1,72,82.161096,44.530603,29.954824
20,-31.941437,-16,-1.2,72,82.257369,44.54677,30.07373
20.04,-32.231076,-16,-1.4,72,82.351696,44.562741,30.192662
20.08,-32.514726,-16,-1.6,72,82.444085,44.57852,30.31162
20.12,-32.792419,-16,-1.8,72,82.534549,44.594111,30.430603
20.16,-33.064187,-16,-2,72,82.623096,44.609519,30.54961
20.2,-33.330061,-16,-2.2,72,82.709738,44.624746,30.668639
20.24,-33.590073,-16,-2.4,72,82.794483,44.639798,30.787692
20.28,-33.844254,-16,-2.6,72,82.877344,44.654677,30.906766
20.32,-34.092636,-16,-2.8,72,82.958328,44.669388,31.025861
20.36,-34.335248,-16,-3,72,83.037447,44.683935,31.144976
20.4,-34.572123,-16,-3.2,72,83.114711,44.69832,31.26411
20.44,-34.80329,-16,-3.4,72,83.190129,44.712549,31.383264
20.48,-35.02878,-16,-3.6,72,83.263711,44.726625,31.502435
20.52,-35.248623,-16,-3.8,72,83.335467,44.740552,31.621624
20.56,-35.462849,-16,-4,72,83.405407,44.754333,31.74083
20.6,-35.671489,-16,-4.2,72,83.47354,44.767973,31.860053
20.64,-35.874572,-16,-4.4,72,83.539876,44.781474,31.979291
20.68,-36.072128,-16,-4.6,72,83.604425,44.794841,32.098544
20.72,-36.264186,-16,-4.8,72,83.667195,44.808078,32.217812
20.76,-36.450775,-16,-5,72,83.728198,44.821187,32.337094
20.8,-36.631925,-16,-5.2,72,83.787442,44.834173,32.456389
20.84,-36.807665,-16,-5.4,72,83.844936,44.847039,32.575697
20.88,-36.978023,-16,-5.6,72,83.900689,44.85979,32.695018
20.92,-37.143029,-16,-5.8,72,83.954712,44.872427,32.81435
20.96,-37.30271,-16,-6,72,84.007013,44.884956,32.933695
21,-37.457096,-16,-6.2,72,84.057602,44.89738,33.05305
21.04,-37.606214,-16,-6.4,72,84.106487,44.909701,33.172416
21.08,-37.750093,-16,-6.6,72,84.153678,44.921925,33.291791
21.12,-37.88876,-16,-6.8,72,84.199183,44.934053,33.411177
21.16,-38.022243,-16,-7,72,84.243012,44.94609,33.530572
21.2,-38.15057,-16,-7.2,72,84.285174,44.958039,33.649975
21.24,-38.273769,-16,-7.4,72,84.325678,44.969904,33.769387
21.28,-38.391867,-16,-7.6,72,84.364532,44.981688,33.888807
21.32,-38.50489,-16,-7.8,72,84.401745,44.993394,34.008235
21.36,-38.612867,-16,-8,72,84.437326,45.005027,34.12767
21.4,-38.715823,-16,-8.2,72,84.471283,45.016588,34.247112
21.44,-38.813786,-16,-8.4,72,84.503626,45.028082,34.36656
21.48,-38.906783,-16,-8.6,72,84.534363,45.039512,34.486014
21.52,-38.99484,-16,-8.8,72,84.563502,45.050881,34.605474
21.56,-39.077982,-16,-9,72,84.591052,45.062192,34.72494
21.6,-39.156237,-16,-9.2,72,84.617022,45.07345,34.844411
21.64,-39.229631,-16,-9.4,72,84.641419,45.084657,34.963886
21.68,-39.298189,-16,-9.6,72,84.664253,45.095816,35.083366
21.72,-39.361937,-16,-9.8,72,84.685532,45.10693,35.202851
21.76,-39.420901,-16,-10,72,84.705263,45.118004,35.322339
21.8,-39.475107,-16,-10.2,72,84.723456,45.129039,35.44183
21.84,-39.524579,-16,-10.4,72,84.740117,45.14004,35.561325
21.88,-39.569343,-16,-10.6,72,84.755257,45.151009,35.680822
21.92,-39.609424,-16,-10.8,72,84.768882,45.16195,35.800323
21.96,-39.644847,-16,-11,72,84.781001,45.172866,35.919825
22,-39.675638,-16,-11.2,72,84.791622,45.183759,36.03933
22.04,-39.701819,-16,-11.4,72,84.800752,45.194633,36.158836
22.08,-39.723418,-16,-11.6,72,84.8084,45.205492,36.278344
22.12,-39.740456,-16,-11.8,72,84.814574,45.216337,36.397853
22.16,-39.75296,-16,-12,72,84.819281,45.227173,36.517362
22.2,-39.760953,-16,-12.2,72,84.822529,45.238002,36.636873
22.24,-39.764459,-16,-12.4,72,84.824327,45.248827,36.756383
22.28,-39.763502,-16,-12.6,72,84.824681,45.259652,36.875894
22.32,-39.758106,-16,-12.8,72,84.8236,45.270478,36.995405
22.36,-39.748295,-16,-13,72,84.821091,45.28131,37.114915
22.4,-39.734092,-16,-13.2,72,84.817162,45.29215,37.234424
22.44,-39.71552,-16,-13.4,72,84.81182,45.303002,37.353933
22.48,-39.692604,-16,-13.6,72,84.805073,45.313867,37.47344
22.52,-39.665365,-16,-13.8,72,84.796928,45.324749,37.592945
22.56,-39.633828,-16,-14,72,84.787394,45.335651,37.712449
22.6,-39.598014,-16,-14.2,72,84.776476,45.346576,37.831951
22.64,-39.557948,-16,-14.4,72,84.764183,45.357527,37.95145
22.68,-39.513651,-16,-14.6,72,84.750522,45.368506,38.070947
22.72,-39.465146,-16,-14.8,72,84.735501,45.379516,38.190441
22.76,-39.412455,-16,-15,72,84.719126,45.390561,38.309931
22.8,-39.355602,-16,-15.2,72,84.701404,45.401643,38.429418
22.84,-39.294607,-16,-15.4,72,84.682344,45.412764,38.548902
22.88,-39.229494,-16,-15.6,72,84.661951,45.423928,38.668382
22.92,-39.160284,-16,-15.8,72,84.640234,45.435137,38.787857
22.96,-39.086998,-16,-16,72,84.617199,45.446394,38.907328
23,-39.00966,-16,-16,72,84.592853,45.457702,39.026794
23.04,-38.92829,-16,-16,72,84.567204,45.469063,39.146255
23.08,-38.842909,-16,-16,72,84.540258,45.480481,39.26571
23.12,-38.75354,-16,-16,72,84.512021,45.491957,39.38516
23.16,-38.660203,-16,-16,72,84.482502,45.503495,39.504604
23.2,-38.56292,-16,-16,72,84.451707,45.515097,39.624042
23.24,-38.461711,-16,-16,72,84.419642,45.526766,39.743473
23.28,-38.356599,-16,-16,72,84.386315,45.538505,39.862898
23.32,-38.247602,-16,-16,72,84.351731,45.550315,39.982315
23.36,-38.134743,-16,-16,72,84.315899,45.562201,40.101725
23.4,-38.018042,-16,-16,72,84.278824,45.574163,40.221127
23.44,-37.897518,-16,-16,72,84.240514,45.586205,40.340522
23.48,-37.773194,-16,-16,72,84.200974,45.59833,40.459908
23.52,-37.645088,-16,-16,72,84.160211,45.61054,40.579285
23.56,-37.513221,-16,-16,72,84.118232,45.622837,40.698653
23.6,-37.377614,-16,-16,72,84.075043,45.635224,40.818012
23.64,-37.238285,-16,-16,72,84.030651,45.647704,40.937361
23.68,-37.095256,-16,-16,72,83.985063,45.660278,41.056701
23.72,-36.948545,-16,-16,72,83.938284,45.67295,41.17603
23.76,-36.798173,-16,-16,72,83.89032,45.685722,41.295348
23.8,-36.644158,-16,-16,72,83.841179,45.698596,41.414656
23.84,-36.48652,-16,-16,72,83.790867,45.711575,41.533952
23.88,-36.325279,-16,-16,72,83.739389,45.724661,41.653236
23.92,-36.160454,-16,-16,72,83.686752,45.737857,41.772508
23.96,-35.992064,-16,-16,72,83.632962,45.751165,41.891768
24,-35.820128,-16,-16,72,83.578025,45.764587,42.011015
24.04,-35.644665,-16,-16,72,83.521948,45.778125,42.130249
24.08,-35.465693,-16,-16,72,83.464737,45.791783,42.249469
24.12,-35.283231,-16,-16,72,83.406397,45.805562,42.368675
24.16,-35.097299,-16,-16,72,83.346934,45.819465,42.487867
24.2,-34.907914,-16,-16,72,83.286355,45.833494,42.607044
24.24,-34.715095,-16,-16,72,83.224665,45.847651,42.726206
24.28,-34.51886,-16,-16,72,83.161871,45.861939,42.845353
24.32,-34.319227,-16,-16,72,83.097978,45.87636,42.964483
24.36,-34.116216,-16,-16,72,83.032993,45.890915,43.083597
24.4,-33.909842,-16,-16,72,82.96692,45.905608,43.202694
24.44,-33.700125,-16,-16,72,82.899766,45.920441,43.321774
24.48,-33.487083,-16,-16,72,82.831537,45.935415,43.440836
24.52,-33.270732,-16,-16,72,82.762238,45.950534,43.55988
24.56,-33.051092,-16,-16,72,82.691875,45.965799,43.678905
24.6,-32.828178,-16,-16,72,82.620453,45.981212,43.797911
24.64,-32.602009,-16,-16,72,82.547979,45.996775,43.916897
24.68,-32.372603,-16,-16,72,82.474458,46.012491,44.035864
24.72,-32.139975,-16,-16,72,82.399896,46.028362,44.15481
24.76,-31.904145,-16,-16,72,82.324297,46.04439,44.273734
24.8,-31.665127,-16,-16,72,82.247668,46.060577,44.392638
24.84,-31.422941,-16,-16,72,82.170014,46.076925,44.511519
24.88,-31.177602,-16,-16,72,82.091341,46.093436,44.630378
24.92,-30.929127,-16,-16,72,82.011654,46.110113,44.749213
24.96,-30.677533,-16,-16,72,81.930958,46.126957,44.868025
25,-30.422837,-16,-16,72,81.849258,46.14397,44.986813
25.04,-30.165055,-16,-16,72,81.766561,46.161155,45.105576
25.08,-29.904204,-16,-16,72,81.682872,46.178513,45.224314
25.12,-29.6403,-16,-16,72,81.598195,46.196047,45.343026
25.16,-29.373359,-16,-16,72,81.512536,46.213758,45.461712
25.2,-29.103398,-16,-16,72,81.425901,46.231649,45.580371
25.24,-28.830432,-16,-16,72,81.338294,46.249721,45.699002
25.28,-28.554478,-16,-16,72,81.24972,46.267976,45.817605
25.32,-28.275551,-16,-16,72,81.160185,46.286417,45.93618
25.36,-27.993668,-16,-16,72,81.069695,46.305045,46.054725
25.4,-27.708845,-16,-16,72,80.978253,46.323862,46.173241
25.44,-27.421096,-16,-16,72,80.885865,46.34287,46.291726
25.48,-27.130437,-16,-16,72,80.792537,46.362071,46.41018
25.52,-26.836885,-16,-16,72,80.698272,46.381467,46.528602
25.56,-26.540454,-16,-16,72,80.603077,46.40106,46.646991
25.6,-26.24116,-16,-16,72,80.506956,46.420852,46.765348
25.64,-25.939018,-16,-16,72,80.409914,46.440843,46.883671
25.68,-25.634043,-16,-16,72,80.311956,46.461037,47.00196
25.72,-25.326251,-16,-16,72,80.213086,46.481435,47.120213
25.76,-25.015656,-16,-16,72,80.113311,46.50204,47.238431
25.8,-24.702274,-16,-16,72,80.012634,46.522851,47.356613
25.84,-24.386118,-16,-16,72,79.91106,46.543872,47.474757
25.88,-24.067205,-16,-16,72,79.808595,46.565105,47.592864
25.92,-23.745548,-16,-16,72,79.705242,46.58655,47.710932
25.96,-23.421163,-16,-16,72,79.601007,46.608211,47.828961
26,-23.094063,-16,-16,72,79.495894,46.630087,47.94695
26.04,-22.764264,-16,-16,72,79.389908,46.652182,48.064898
26.08,-22.43178,-16,-16,72,79.283054,46.674497,48.182805
26.12,-22.096625,-16,-16,72,79.175336,46.697034,48.30067
26.16,-21.758813,-16,-16,72,79.066759,46.719793,48.418492
26.2,-21.418358,-16,-16,72,78.957328,46.742778,48.53627
26.24,-21.075275,-16,-16,72,78.847047,46.76599,48.654004
26.28,-20.729578,-16,-16,72,78.73592,46.789429,48.771692
26.32,-20.381281,-16,-16,72,78.623952,46.813099,48.889335
26.36,-20.030396,-16,-16,72,78.511148,46.837,49.00693
26.4,-19.67694,-16,-16,72,78.397512,46.861135,49.124478
26.44,-19.320924,-16,-16,72,78.283048,46.885504,49.241978
26.48,-18.962362,-16,-16,72,78.167761,46.91011,49.359428
26.52,-18.601269,-16,-16,72,78.051656,46.934953,49.476828
26.56,-18.237657,-16,-16,72,77.934736,46.960036,49.594178
26.6,-17.871541,-16,-16,72,77.817006,46.985361,49.711475
26.64,-17.502933,-16,-16,72,77.69847,47.010927,49.82872
26.68,-17.131846,-16,-16,72,77.579133,47.036738,49.945911
26.72,-16.758295,-16,-16,72,77.458999,47.062795,50.063048
26.76,-16.382292,-16,-16,72,77.338072,47.089099,50.18013
26.8,-16.00385,-16,-16,72,77.216356,47.115651,50.297155
26.84,-15.622982,-15.622982,-15.8,72,77.093889,47.142453,50.414124
26.88,-15.239958,-15.239958,-15.6,72,76.970711,47.169507,50.531034
26.92,-14.854898,-14.854898,-15.4,72,76.846858,47.196814,50.647886
26.96,-14.467921,-14.467921,-15.2,72,76.722369,47.224374,50.764678
27,-14.079146,-14.079146,-15,72,76.597283,47.25219,50.88141
27.04,-13.68869,-13.68869,-14.8,72,76.471637,47.280261,50.998081
27.08,-13.296671,-13.296671,-14.6,72,76.345471,47.308589,51.114689
27.12,-12.903208,-12.903208,-14.4,72,76.218821,47.337175,51.231234
27.16,-12.508419,-12.508419,-14.2,72,76.091725,47.366019,51.347716
27.2,-12.112419,-12.112419,-14,72,75.964223,47.395122,51.464134
27.24,-11.715327,-11.715327,-13.8,72,75.83635,47.424485,51.580486
27.28,-11.317259,-11.317259,-13.6,72,75.708146,47.454108,51.696772
27.32,-10.918331,-10.918331,-13.4,72,75.579647,47.483993,51.812991
27.36,-10.518659,-10.518659,-13.2,72,75.45089,47.514138,51.929143
27.4,-10.118358,-10.118358,-13,72,75.321914,47.544544,52.045227
27.44,-9.7175424,-9.7175424,-12.8,72,75.192756,47.575212,52.161242
27.48,-9.3163273,-9.3163273,-12.6,72,75.063451,47.606142,52.277187
27.52,-8.9148259,-8.9148259,-12.4,72,74.934037,47.637334,52.393062
27.56,-8.5131517,-8.5131517,-12.2,72,74.80455,47.668788,52.508867
27.6,-8.111417,-8.111417,-12,72,74.675028,47.700503,52.6246
27.64,-7.7097339,-7.7097339,-11.8,72,74.545505,47.73248,52.740261
27.68,-7.3082135,-7.3082135,-11.6,72,74.416018,47.764718,52.85585
27.72,-6.9069666,-6.9069666,-11.4,72,74.286603,47.797217,52.971365
27.76,-6.506103,-6.506103,-11.2,72,74.157296,47.829976,53.086807
27.8,-6.1057318,-6.1057318,-11,72,74.028131,47.862996,53.202174
27.84,-5.7059614,-5.7059614,-10.8,72,73.899143,47.896276,53.317467
27.88,-5.3068995,-5.3068995,-10.6,72,73.770368,47.929814,53.432685
27.92,-4.9086527,-4.9086527,-10.4,72,73.64184,47.963611,53.547828
27.96,-4.511327,-4.511327,-10.2,72,73.513593,47.997666,53.662894
28,-4.1150276,-4.1150276,-10,72,73.385661,48.031977,53.777884
28.04,-3.7198585,-3.7198585,-9.8,72,73.258079,48.066544,53.892798
28.08,-3.3259232,-3.3259232,-9.6,72,73.130879,48.101367,54.007634
28.12,-2.9333238,-2.9333238,-9.4,72,73.004094,48.136443,54.122393
28.16,-2.5421618,-2.5421618,-9.2,72,72.877758,48.171773,54.237075
28.2,-2.1525377,-2.1525377,-9,72,72.751903,48.207354,54.351678
28.24,-1.7645507,-1.7645507,-8.8,72,72.626561,48.243186,54.466204
28.28,-1.3782993,-1.3782993,-8.6,72,72.501764,48.279267,54.580651
28.32,-0.99388085,-0.99388085,-8.4,72,72.377543,48.315596,54.69502
28.36,-0.61139154,-0.61139154,-8.2,72,72.25393,48.352172,54.80931
28.4,-0.23092658,-0.23092658,-8,72,72.130956,48.388993,54.923521
28.44,0.14741997,0.14741997,-7.8,72,72.008651,48.426058,55.037653
28.48,0.52355518,0.52355518,-7.6,72,71.887045,48.463365,55.151707
28.52,0.89738726,0.89738726,-7.4,72,71.766168,48.500912,55.265681
28.56,1.2688256,1.2688256,-7.2,72,71.646049,48.538698,55.379577
28.6,1.6377807,1.6377807,-7,72,71.526718,48.576722,55.493393
28.64,2.0041644,2.0041644,-6.8,72,71.408203,48.614981,55.607131
28.68,2.3678896,2.3678896,-6.6,72,71.290532,48.653473,55.72079
28.72,2.7288706,2.7288706,-6.4,72,71.173733,48.692197,55.83437
28.76,3.0870229,3.0870229,-6.2,72,71.057834,48.731151,55.947872
28.8,3.4422631,3.4422631,-6,72,70.942861,48.770332,56.061295
28.84,3.7945094,3.7945094,-5.8,72,70.828841,48.809739,56.17464
28.88,4.1436811,4.1436811,-5.6,72,70.715801,48.849369,56.287907
28.92,4.4896987,4.4896987,-5.4,72,70.603766,48.889221,56.401096
28.96,4.8324844,4.8324844,-5.2,72,70.492761,48.929292,56.514208
29,5.1719614,5.1719614,-5,72,70.382812,48.969581,56.627243
29.04,5.5080544,5.5080544,-4.8,72,70.273943,49.010083,56.740201
29.08,5.8406895,5.8406895,-4.6,72,70.166177,49.050799,56.853083
29.12,6.1697941,6.1697941,-4.4,72,70.05954,49.091724,56.965888
29.16,6.495297,6.495297,-4.2,72,69.954053,49.132857,57.078619
29.2,6.8171286,6.8171286,-4,72,69.849739,49.174195,57.191274
29.24,7.1352204,7.1352204,-3.8,72,69.746621,49.215735,57.303854
29.28,7.4495057,7.4495057,-3.6,72,69.64472,49.257476,57.416361
29.32,7.7599188,7.7599188,-3.4,72,69.544059,49.299415,57.528794
29.36,8.0663958,8.0663958,-3.2,72,69.444657,49.341548,57.641154
29.4,8.3688743,8.3688743,-3,72,69.346534,49.383874,57.753441
29.44,8.667293,8.667293,-2.8,72,69.249712,49.426389,57.865657
29.48,8.9615923,8.9615923,-2.6,72,69.154209,49.469092,57.977802
29.52,9.2517143,9.2517143,-2.4,72,69.060045,49.511979,58.089877
29.56,9.5376022,9.5376022,-2.2,72,68.967237,49.555047,58.201882
29.6,9.8192009,9.8192009,-2,72,68.875804,49.598294,58.313818
29.64,10.096457,10.096457,-1.8,72,68.785763,49.641716,58.425686
29.68,10.369318,10.369318,-1.6,72,68.697132,49.685312,58.537487
29.72,10.637734,10.637734,-1.4,72,68.609926,49.729078,58.649221
29.76,10.901655,10.901655,-1.2,72,68.524162,49.773011,58.76089
29.8,11.161034,11.161034,-1,72,68.439856,49.817108,58.872494
29.84,11.415825,11.415825,-0.8,72,68.357022,49.861367,58.984034
29.88,11.665983,11.665983,-0.6,72,68.275675,49.905784,59.095511
29.92,11.911466,11.911466,-0.4,72,68.19583,49.950356,59.206926
29.96,12.152233,12.152233,-0.2,72,68.117499,49.995081,59.31828
30,12.388243,12.388243,1.6449431e-14,72,68.040696,50.039954,59.429574
30.04,12.619458,12.619458,0.2,72,67.965433,50.084974,59.540809
30.08,12.845841,12.845841,0.4,72,67.891722,50.130137,59.651986
30.12,13.067358,13.067358,0.6,72,67.819576,50.17544,59.763106
30.16,13.283974,13.283974,0.8,72,67.749004,50.22088,59.87417
30.2,13.495658,13.495658,1,72,67.680018,50.266454,59.985179
30.24,13.70238,13.70238,1.2,72,67.612628,50.312157,60.096135
30.28,13.904109,13.904109,1.4,72,67.546843,50.357989,60.207038
30.32,14.100819,14.100819,1.6,72,67.482672,50.403944,60.317889
30.36,14.292484,14.292484,1.8,72,67.420125,50.450021,60.428691
30.4,14.47908,14.47908,2,72,67.359208,50.496215,60.539443
30.44,14.660583,14.660583,2.2,72,67.299929,50.542524,60.650148
30.48,14.836973,14.836973,2.4,72,67.242296,50.588944,60.760805
30.52,15.00823,15.00823,2.6,72,67.186315,50.635473,60.871418
30.56,15.174336,15.174336,2.8,72,67.131993,50.682106,60.981986
30.6,15.335275,15.335275,3,72,67.079334,50.72884,61.092512
30.64,15.491031,15.491031,3.2,72,67.028344,50.775674,61.202995
30.68,15.64159,15.64159,3.4,72,66.979027,50.822602,61.313439
30.72,15.786941,15.786941,3.6,72,66.931388,50.869622,61.423843
30.76,15.927073,15.927073,3.8,72,66.88543,50.91673,61.53421
30.8,16.061978,16,4,72,66.841151,50.963924,61.64454
30.84,16.191689,16,4.2,72,66.798541,51.0112,61.754835
30.88,16.316265,16,4.4,72,66.757593,51.058554,61.865096
30.92,16.435731,16,4.6,72,66.718296,51.105985,61.975325
30.96,16.550117,16,4.8,72,66.680643,51.153487,62.085522
31,16.659448,16,5,72,66.644624,51.201059,62.19569
31.04,16.763753,16,5.2,72,66.61023,51.248697,62.305829
31.08,16.863056,16,5.4,72,66.577454,51.296399,62.415941
31.12,16.957386,16,5.6,72,66.546286,51.34416,62.526027
31.16,17.046769,16,5.8,72,66.516718,51.391977,62.636088
31.2,17.131231,16,6,72,66.488741,51.439849,62.746126
31.24,17.210798,16,6.2,72,66.462347,51.487771,62.856141
31.28,17.285496,16,6.4,72,66.437528,51.535741,62.966136
31.32,17.355352,16,6.6,72,66.414274,51.583755,63.076112
31.36,17.420392,16,6.8,72,66.392578,51.631811,63.186069
31.4,17.48064,16,7,72,66.372431,51.679906,63.29601
31.44,17.536123,16,7.2,72,66.353826,51.728037,63.405934
31.48,17.586866,16,7.4,72,66.336753,51.7762,63.515845
31.52,17.632894,16,7.6,72,66.321205,51.824393,63.625742
31.56,17.674232,16,7.8,72,66.307173,51.872613,63.735628
31.6,17.710906,16,8,72,66.29465,51.920857,63.845503
31.64,17.74294,16,8.2,72,66.283627,51.969122,63.955368
31.68,17.770359,16,8.4,72,66.274097,52.017406,64.065226
31.72,17.793187,16,8.6,72,66.266051,52.065704,64.175077
31.76,17.81145,16,8.8,72,66.259481,52.114016,64.284922
31.8,17.825171,16,9,72,66.25438,52.162337,64.394764
31.84,17.834375,16,9.2,72,66.25074,52.210665,64.504602
31.88,17.839085,16,9.4,72,66.248553,52.258998,64.614438
31.92,17.839326,16,9.6,72,66.247812,52.307331,64.724273
31.96,17.835122,16,9.8,72,66.248507,52.355664,64.834109
32,17.826496,16,10,72,66.250633,52.403992,64.943947
32.04,17.813472,16,10.2,72,66.254181,52.452314,65.053788
32.08,17.796073,16,10.4,72,66.259144,52.500626,65.163633
32.12,17.774323,16,10.6,72,66.265513,52.548926,65.273484
32.16,17.748244,16,10.8,72,66.273283,52.597211,65.383341
32.2,17.717861,16,11,72,66.282444,52.645478,65.493205
32.24,17.683195,16,11.2,72,66.292991,52.693725,65.603079
32.28,17.644271,16,11.4,72,66.304914,52.74195,65.712963
32.32,17.601109,16,11.6,72,66.318208,52.790148,65.822858
32.36,17.553734,16,11.8,72,66.332864,52.838319,65.932765
32.4,17.502167,16,12,72,66.348876,52.886459,66.042685
32.44,17.446431,16,12.2,72,66.366236,52.934566,66.152621
32.48,17.386548,16,12.4,72,66.384937,52.982637,66.262571
32.52,17.322541,16,12.6,72,66.404972,53.030669,66.372539
32.56,17.25443,16,12.8,72,66.426334,53.07866,66.482525
32.6,17.182239,16,13,72,66.449015,53.126608,66.592529
32.64,17.105988,16,13.2,72,66.473009,53.17451,66.702554
32.68,17.0257,16,13.4,72,66.498308,53.222363,66.8126
32.72,16.941396,16,13.6,72,66.524907,53.270165,66.922668
32.76,16.853098,16,13.8,72,66.552796,53.317913,67.032759
32.8,16.760826,16,14,72,66.581971,53.365606,67.142875
32.84,16.664602,16,14.2,72,66.612424,53.41324,67.253015
32.88,16.564448,16,14.4,72,66.644148,53.460813,67.363183
32.92,16.460383,16,14.6,72,66.677137,53.508322,67.473377
32.96,16.352429,16,14.8,72,66.711383,53.555766,67.5836
33,16.240607,16,15,72,66.74688,53.603141,67.693853
33.04,16.124937,16,15.2,72,66.783621,53.650445,67.804135
33.08,16.005439,16,15.4,72,66.8216,53.697677,67.914449
33.12,15.882135,15.882135,15.6,72,66.860799,53.744833,68.024796
33.16,15.755125,15.755125,15.755125,72,66.901201,53.791911,68.135175
33.2,15.624467,15.624467,15.624467,72,66.942788,53.838909,68.245589
33.24,15.490218,15.490218,15.490218,72,66.98554,53.885825,68.356038
33.28,15.352438,15.352438,15.352438,72,67.029441,53.932656,68.466522
33.32,15.211183,15.211183,15.211183,72,67.07447,53.9794,68.577044
33.36,15.066514,15.066514,15.066514,72,67.120608,54.026055,68.687603
33.4,14.918489,14.918489,14.918489,72,67.167838,54.072619,68.7982
33.44,14.76717,14.76717,14.76717,72,67.216139,54.119089,68.908837
33.48,14.612618,14.612618,14.612618,72,67.265491,54.165465,69.019514
33.52,14.454893,14.454893,14.454893,72,67.315875,54.211743,69.130231
33.56,14.294058,14.294058,14.294058,72,67.367271,54.257922,69.24099
33.6,14.130175,14.130175,14.130175,72,67.41966,54.303999,69.351791
33.64,13.963308,13.963308,13.963308,72,67.47302,54.349973,69.462635
33.68,13.793519,13.793519,13.793519,72,67.527331,54.395842,69.573522
33.72,13.620873,13.620873,13.620873,72,67.582573,54.441605,69.684454
33.76,13.445434,13.445434,13.445434,72,67.638725,54.487258,69.79543
33.8,13.267267,13.267267,13.267267,72,67.695767,54.532801,69.906452
33.84,13.086437,13.086437,13.086437,72,67.753676,54.578232,70.01752
33.88,12.903009,12.903009,12.903009,72,67.812433,54.623548,70.128634
33.92,12.71705,12.71705,12.71705,72,67.872017,54.66875,70.239796
33.96,12.528625,12.528625,12.528625,72,67.932404,54.713834,70.351005
34,12.337801,12.337801,12.337801,72,67.993576,54.758799,70.462262
34.04,12.144645,12.144645,12.144645,72,68.055509,54.803644,70.573567
34.08,11.949223,11.949223,11.949223,72,68.118182,54.848367,70.684922
34.12,11.751604,11.751604,11.751604,72,68.181575,54.892967,70.796326
34.16,11.551854,11.551854,11.551854,72,68.245664,54.937442,70.907779
34.2,11.350041,11.350041,11.351854,72,68.310428,54.981792,71.019283
34.24,11.146234,11.146234,11.151854,72,68.375846,55.026014,71.130838
34.28,10.940499,10.940499,10.951854,72,68.441895,55.070107,71.242443
34.32,10.732906,10.732906,10.751854,72,68.508553,55.114071,71.3541
34.36,10.523523,10.523523,10.551854,72,68.575799,55.157903,71.465808
34.4,10.312418,10.312418,10.351854,72,68.64361,55.201603,71.577568
34.44,10.099659,10.099659,10.151854,72,68.711964,55.24517,71.68938
34.48,9.8853157,9.8853157,9.9518539,72,68.78084,55.288602,71.801245
34.52,9.6694562,9.6694562,9.7518539,72,68.850215,55.331899,71.913162
34.56,9.4521491,9.4521491,9.5518539,72,68.920066,55.37506,72.025131
34.6,9.2334633,9.2334633,9.3518539,72,68.990372,55.418083,72.137153
34.64,9.0134672,9.0134672,9.1518539,72,69.061111,55.460967,72.249229
34.68,8.7922296,8.7922296,8.9518539,72,69.132261,55.503713,72.361358
34.72,8.569819,8.569819,8.7518539,72,69.203799,55.546318,72.473539
34.76,8.3463039,8.3463039,8.5518539,72,69.275703,55.588783,72.585775
34.8,8.1217527,8.1217527,8.3518539,72,69.347951,55.631106,72.698064
34.84,7.8962338,7.8962338,8.1518539,72,69.420522,55.673286,72.810406
34.88,7.6698153,7.6698153,7.9518539,72,69.493392,55.715324,72.922802
34.92,7.4425653,7.4425653,7.7518539,72,69.566541,55.757219,73.035251
34.96,7.2145517,7.2145517,7.5518539,72,69.639947,55.798969,73.147754
35,6.9858421,6.9858421,7.3518539,72,69.713586,55.840574,73.26031
35.04,6.7565042,6.7565042,7.1518539,72,69.787439,55.882035,73.372921
35.08,6.5266052,6.5266052,6.9518539,72,69.861482,55.92335,73.485584
35.12,6.2962122,6.2962122,6.7518539,72,69.935694,55.964519,73.598301
35.16,6.0653921,6.0653921,6.5518539,72,70.010054,56.005541,73.711071
35.2,5.8342113,5.8342113,6.3518539,72,70.084541,56.046417,73.823895
35.24,5.6027361,5.6027361,6.1518539,72,70.159132,56.087146,73.936772
35.28,5.3710327,5.3710327,5.9518539,72,70.233806,56.127728,74.049701
35.32,5.1391665,5.1391665,5.7518539,72,70.308543,56.168163,74.162684
35.36,4.907203,4.907203,5.5518539,72,70.38332,56.20845,74.275719
35.4,4.6752071,4.6752071,5.3518539,72,70.458118,56.248589,74.388807
35.44,4.4432435,4.4432435,5.1518539,72,70.532915,56.288581,74.501947
35.48,4.2113764,4.2113764,4.9518539,72,70.607691,56.328425,74.615139
35.52,3.9796697,3.9796697,4.7518539,72,70.682424,56.368122,74.728383
35.56,3.7481868,3.7481868,4.5518539,72,70.757094,56.407671,74.841678
35.6,3.5169907,3.5169907,4.3518539,72,70.831682,56.447072,74.955025
35.64,3.2861439,3.2861439,4.1518539,72,70.906166,56.486326,75.068423
35.68,3.0557087,3.0557087,3.9518539,72,70.980526,56.525433,75.181872
