t,psi_ref,psi,psi_meas,x,y,cmd,delta
30.4,17.951978,7.7941694,7.7184922,97.214503,1.7694467,8.4164372,8.9065258
30.45,18.02407,7.8702034,7.7941694,97.372996,1.7913554,8.3514529,8.8949618
30.5,18.095584,7.9465894,7.8702034,97.531459,1.8134754,8.2853324,8.8822611
30.55,18.16652,8.0233228,7.9465894,97.689893,1.8358076,8.2180954,8.8684244
30.6,18.236875,8.1003987,8.0233228,97.848297,1.8583529,8.1497618,8.8534522
30.65,18.306647,8.1778122,8.1003987,98.00667,1.8811122,8.080352,8.837346
30.7,18.375835,8.2555582,8.1778122,98.165012,1.9040864,8.0098869,8.8201072
30.75,18.444437,8.3336318,8.2555582,98.323322,1.9272763,7.9383875,8.8017381
30.8,18.512452,8.4120276,8.3336318,98.481601,1.9506828,7.8658753,8.7822409
30.85,18.579879,8.4907404,8.4120276,98.639847,1.9743067,7.7923723,8.7616187
30.9,18.646716,8.5697649,8.4907404,98.798061,1.9981489,7.7179006,8.7398745
30.95,18.712964,8.6490956,8.5697649,98.956242,2.0222101,7.6424826,8.7170122
31,18.778622,8.728727,8.6490956,99.114388,2.0464911,7.5661412,8.6930357
31.05,18.843689,8.8086535,8.728727,99.272501,2.0709928,7.4888995,8.6679496
31.1,18.908165,8.8888694,8.8086535,99.43058,2.0957157,7.4107808,8.6417585
31.15,18.972049,8.969369,8.8888694,99.588623,2.1206607,7.3318087,8.6144679
31.2,19.035342,9.0501465,8.969369,99.746631,2.1458286,7.2520071,8.5860833
31.25,19.098044,9.1311959,9.0501465,99.904604,2.1712199,7.1714002,8.5566108
31.3,19.160156,9.2125113,9.1311959,100.06254,2.1968353,7.0900122,8.5260566
31.35,19.221677,9.2940867,9.2125113,100.22044,2.2226757,7.0078677,8.4944277
31.4,19.282609,9.3759158,9.2940867,100.3783,2.2487415,6.9249914,8.4617311
31.45,19.342951,9.4579926,9.3759158,100.53613,2.2750334,6.8414082,8.4279744
31.5,19.402706,9.5403107,9.4579926,100.69391,2.301552,6.7571433,8.3931654
31.55,19.461874,9.622864,9.5403107,100.85166,2.328298,6.6722218,8.3573124
31.6,19.520456,9.7056459,9.622864,101.00937,2.3552718,6.5866691,8.320424
31.65,19.578453,9.78865,9.7056459,101.16704,2.3824741,6.5005108,8.2825091
31.7,19.635867,9.8718699,9.78865,101.32467,2.4099053,6.4137724,8.2435771
31.75,19.692699,9.9552989,9.8718699,101.48227,2.4375661,6.3264797,8.2036376
31.8,19.748951,10.03893,9.9552989,101.63982,2.4654569,6.2386584,8.1627005
31.85,19.804625,10.122758,10.03893,101.79732,2.4935781,6.1503344,8.1207762
31.9,19.859723,10.206775,10.122758,101.95479,2.5219303,6.0615337,8.0778753
31.95,19.914246,10.290974,10.206775,102.11222,2.5505139,5.9722822,8.0340088
32,19.968196,10.375348,10.290974,102.2696,2.5793292,5.882606,7.9891879
32.05,20.021577,10.459891,10.375348,102.42694,2.6083768,5.7925311,7.9434242
32.1,20.074389,10.544596,10.459891,102.58424,2.6376569,5.7020834,7.8967296
32.15,20.126635,10.629456,10.544596,102.7415,2.6671699,5.6112891,7.8491163
32.2,20.178319,10.714463,10.629456,102.89871,2.6969163,5.5201742,7.8005967
32.25,20.229441,10.799612,10.714463,103.05587,2.7268962,5.4287646,7.7511835
32.3,20.280006,10.884893,10.799612,103.21299,2.7571101,5.3370864,7.7008898
32.35,20.330015,10.970301,10.884893,103.37007,2.7875581,5.2451653,7.6497289
32.4,20.379472,11.055829,10.970301,103.5271,2.8182406,5.1530272,7.5977143
32.45,20.42838,11.141469,11.055829,103.68409,2.8491577,5.0606979,7.5448598
32.5,20.47674,11.227213,11.141469,103.84102,2.8803097,4.9682031,7.4911794
32.55,20.524557,11.313055,11.227213,103.99791,2.9116969,4.8755682,7.4366875
32.6,20.571833,11.398988,11.313055,104.15476,2.9433193,4.7828188,7.3813986
32.65,20.618572,11.485003,11.398988,104.31156,2.9751771,4.6899801,7.3253274
32.7,20.664777,11.571094,11.485003,104.4683,3.0072705,4.5970774,7.2684888
32.75,20.71045,11.657254,11.571094,104.625,3.0395996,4.5041357,7.2108981
32.8,20.755597,11.743474,11.657254,104.78165,3.0721644,4.4111799,7.1525707
32.85,20.800219,11.829748,11.743474,104.93826,3.1049651,4.3182347,7.093522
32.9,20.84432,11.916068,11.829748,105.09481,3.1380017,4.2253248,7.0337679
32.95,20.887904,12.002427,11.916068,105.25131,3.1712742,4.1324744,6.9733243
33,20.930975,12.088816,12.002427,105.40776,3.2047826,4.0397077,6.9122073
33.05,20.973535,12.17523,12.088816,105.56416,3.238527,3.9470488,6.8504331
33.1,21.015589,12.26166,12.17523,105.72051,3.2725072,3.8545214,6.7880183
33.15,21.057141,12.348099,12.26166,105.87681,3.3067233,3.762149,6.7249794
33.2,21.098193,12.43454,12.348099,106.03306,3.3411751,3.6699551,6.661333
33.25,21.13875,12.520974,12.43454,106.18925,3.3758627,3.5779625,6.5970961
33.3,21.178816,12.607395,12.520974,106.3454,3.4107857,3.4861943,6.5322857
33.35,21.218394,12.693794,12.607395,106.50149,3.4459442,3.3946729,6.4669188
33.4,21.257489,12.780166,12.693794,106.65752,3.481338,3.3034208,6.4010125
33.45,21.296104,12.866501,12.780166,106.8135,3.5169668,3.2124599,6.3345844
33.5,21.334243,12.952793,12.866501,106.96943,3.5528305,3.121812,6.2676516
33.55,21.371909,13.039035,12.952793,107.12531,3.5889289,3.0314987,6.2002318
33.6,21.409108,13.125218,13.039035,107.28113,3.6252617,2.9415412,6.1323424
33.65,21.445843,13.211335,13.125218,107.43689,3.6618286,2.8519603,6.0640011
33.7,21.482118,13.29738,13.211335,107.5926,3.6986295,2.7627767,5.9952256
33.75,21.517937,13.383344,13.29738,107.74826,3.7356639,2.6740107,5.9260336
33.8,21.553304,13.46922,13.383344,107.90386,3.7729315,2.5856823,5.8564429
33.85,21.588223,13.555001,13.46922,108.0594,3.8104321,2.4978112,5.7864714
33.9,21.622698,13.64068,13.555001,108.21489,3.8481653,2.4104167,5.716137
33.95,21.656734,13.726249,13.64068,108.37032,3.8861306,2.3235178,5.6454574
34,21.690334,13.811701,13.726249,108.52569,3.9243277,2.2371333,5.5744507
34.05,21.723502,13.897028,13.811701,108.68101,3.9627561,2.1512815,5.5031346
34.1,21.756242,13.982225,13.897028,108.83627,4.0014154,2.0659804,5.4315272
34.15,21.788559,14.067283,13.982225,108.99147,4.0403052,1.9812476,5.3596464
34.2,21.820457,14.152195,14.067283,109.14661,4.079425,1.8971005,5.28751
34.25,21.85194,14.236954,14.152195,109.3017,4.1187742,1.8135561,5.215136
34.3,21.883011,14.321553,14.236954,109.45673,4.1583523,1.7306309,5.1425422
34.35,21.913676,14.405986,14.321553,109.6117,4.1981589,1.6483412,5.0697463
34.4,21.943937,14.490244,14.405986,109.76661,4.2381933,1.5667028,4.9967662
34.45,21.9738,14.574322,14.490244,109.92146,4.278455,1.4857314,4.9236197
34.5,22.003267,14.658212,14.574322,110.07625,4.3189434,1.4054419,4.8503243
34.55,22.032344,14.741908,14.658212,110.23098,4.3596579,1.3258493,4.7768977
34.6,22.061034,14.825402,14.741908,110.38566,4.4005978,1.2469678,4.7033575
34.65,22.089342,14.908688,14.825402,110.54027,4.4417625,1.1688116,4.6297212
34.7,22.117271,14.991759,14.908688,110.69483,4.4831513,1.0913942,4.556006
34.75,22.144825,15.074609,14.991759,110.84932,4.5247636,1.014729,4.4822294
34.8,22.172009,15.157231,15.074609,111.00375,4.5665986,0.93882884,4.4084086
34.85,22.198826,15.239618,15.157231,111.15813,4.6086556,0.86370619,4.3345606
34.9,22.225281,15.321764,15.239618,111.31244,4.6509339,0.78937322,4.2607025
34.95,22.251377,15.403663,15.321764,111.46669,4.6934327,0.71584166,4.1868513
35,22.277119,15.485308,15.403663,111.62088,4.7361513,0.6431229,4.1130236
35.05,22.302509,15.566693,15.485308,111.77502,4.7790889,0.57122789,4.0392362
35.1,22.327553,15.647811,15.566693,111.92909,4.8222447,0.50016726,3.9655056
35.15,22.352254,15.728657,15.647811,112.08309,4.8656178,0.4299512,3.8918482
35.2,22.376616,15.809224,15.728657,112.23704,4.9092074,0.36058956,3.8182803
35.25,22.400643,15.889506,15.809224,112.39093,4.9530127,0.2920918,3.744818
35.3,22.424338,15.969498,15.889506,112.54475,4.9970328,0.22446697,3.6714774
35.35,22.447706,16.049193,15.969498,112.69852,5.0412668,0.15772377,3.5982742
35.4,22.47075,16.128586,16.049193,112.85222,5.0857138,0.091870511,3.5252241
35.45,22.493474,16.207671,16.128586,113.00586,5.130373,0.026915123,3.4523427
35.5,22.515882,16.286442,16.207671,113.15944,5.1752433,-0.037134841,3.3796452
35.55,22.537978,16.364893,16.286442,113.31296,5.2203239,-0.1002722,3.3071469
35.6,22.559765,16.44302,16.364893,113.46642,5.2656138,-0.16249016,3.2348628
35.65,22.581246,16.520816,16.44302,113.61981,5.3111119,-0.22378227,3.1628077
35.7,22.602426,16.598276,16.520816,113.77314,5.3568175,-0.2841425,3.0909963
35.75,22.623309,16.675395,16.598276,113.92641,5.4027293,-0.34356513,3.0194429
35.8,22.643897,16.752168,16.675395,114.07962,5.4488465,-0.40204486,2.9481619
35.85,22.664195,16.828589,16.752168,114.23277,5.495168,-0.45957671,2.8771674
35.9,22.684205,16.904654,16.828589,114.38586,5.5416928,-0.5161561,2.8064731
35.95,22.703932,16.980357,16.904654,114.53888,5.5884198,-0.57177878,2.7360929
36,22.723378,17.055693,16.980357,114.69185,5.635348,-0.62644088,2.6660401
36.05,22.742549,17.130658,17.055693,114.84475,5.6824763,-0.68013887,2.596328
36.1,22.761445,17.205248,17.130658,114.99759,5.7298036,-0.73286957,2.5269697
36.15,22.780072,17.279456,17.205248,115.15037,5.7773288,-0.78463015,2.4579781
36.2,22.798433,17.35328,17.279456,115.30308,5.8250508,-0.83541814,2.3893657
36.25,22.816531,17.426713,17.35328,115.45574,5.8729685,-0.8852314,2.3211449
36.3,22.834368,17.499753,17.426713,115.60834,5.9210808,-0.93406811,2.2533279
36.35,22.85195,17.572394,17.499753,115.76087,5.9693865,-0.98192683,2.1859268
36.4,22.869278,17.644632,17.572394,115.91334,6.0178844,-1.0288064,2.1189532
36.45,22.886356,17.716464,17.644632,116.06575,6.0665735,-1.0747061,2.0524186
36.5,22.903187,17.787885,17.716464,116.21811,6.1154526,-1.1196253,1.9863344
36.55,22.919775,17.858891,17.787885,116.3704,6.1645204,-1.1635639,1.9207115
36.6,22.936122,17.929479,17.858891,116.52263,6.2137758,-1.2065221,1.8555608
36.65,22.952232,17.999644,17.929479,116.67479,6.2632175,-1.2485003,1.7908929
36.7,22.968108,18.069383,17.999644,116.8269,6.3128445,-1.2894994,1.726718
36.75,22.983753,18.138692,18.069383,116.97895,6.3626554,-1.3295204,1.6630464
36.8,22.999169,18.207569,18.138692,117.13094,6.4126491,-1.3685646,1.5998878
36.85,23.01436,18.276009,18.207569,117.28287,6.4628242,-1.4066338,1.537252
36.9,23.029329,18.344008,18.276009,117.43474,6.5131797,-1.4437299,1.4751482
36.95,23.044078,18.411565,18.344008,117.58655,6.5637142,-1.4798552,1.4135856
37,23.058611,18.478676,18.411565,117.7383,6.6144265,-1.5150123,1.3525731
37.05,23.072931,18.545338,18.478676,117.88999,6.6653153,-1.5492038,1.2921195
37.1,23.08704,18.611547,18.545338,118.04162,6.7163793,-1.5824331,1.2322329
37.15,23.100941,18.677301,18.611547,118.1932,6.7676173,-1.6147033,1.1729218
37.2,23.114637,18.742598,18.677301,118.34471,6.8190281,-1.6460182,1.1141939
37.25,23.12813,18.807434,18.742598,118.49617,6.8706102,-1.6763815,1.0560569
37.3,23.141424,18.871807,18.807434,118.64757,6.9223625,-1.7057976,0.99851824
37.35,23.154521,18.935715,18.871807,118.79891,6.9742837,-1.7342707,0.94158514
37.4,23.167424,18.999154,18.935715,118.9502,7.0263723,-1.7618055,0.8852645
37.45,23.180135,19.062124,18.999154,119.10142,7.0786273,-1.7884068,0.82956301
37.5,23.192657,19.124621,19.062124,119.25259,7.1310471,-1.8140799,0.77448712
37.55,23.204993,19.186644,19.124621,119.4037,7.1836305,-1.83883,0.72004301
37.6,23.217145,19.248191,19.186644,119.55476,7.2363763,-1.8626628,0.66623664
37.65,23.229115,19.309259,19.248191,119.70576,7.289283,-1.8855839,0.61307371
37.7,23.240906,19.369847,19.309259,119.8567,7.3423493,-1.9075995,0.56055969
37.75,23.252521,19.429953,19.369847,120.00759,7.395574,-1.9287157,0.50869978
37.8,23.263962,19.489575,19.429953,120.15842,7.4489556,-1.948939,0.45749898
37.85,23.275231,19.548713,19.489575,120.3092,7.5024929,-1.968276,0.406962
37.9,23.286331,19.607363,19.548713,120.45992,7.5561846,-1.9867336,0.35709334
37.95,23.297264,19.665526,19.607363,120.61059,7.6100292,-2.0043188,0.30789725
38,23.308033,19.7232,19.665526,120.7612,7.6640254,-2.0210387,0.25937775
38.05,23.318639,19.780383,19.7232,120.91176,7.7181719,-2.0369008,0.21153862
38.1,23.329085,19.837075,19.780383,121.06227,7.7724674,-2.0519126,0.16438338
38.15,23.339374,19.893274,19.837075,121.21272,7.8269104,-2.0660819,0.11791536
38.2,23.349506,19.94898,19.893274,121.36312,7.8814998,-2.0794166,0.072137609
38.25,23.359486,20.004191,19.94898,121.51347,7.936234,-2.0919247,0.027052978
38.3,23.369314,20.058908,20.004191,121.66376,7.9911118,-2.1036145,-0.017335928
38.35,23.378993,20.113129,20.058908,121.814,8.0461317,-2.1144943,-0.061026727
38.4,23.388525,20.166854,20.113129,121.9642,8.1012926,-2.1245727,-0.10401727
38.45,23.397911,20.220082,20.166854,122.11434,8.1565929,-2.1338583,-0.14630562
38.5,23.407155,20.272813,20.220082,122.26442,8.2120314,-2.1423599,-0.18789009
38.55,23.416258,20.325047,20.272813,122.41446,8.2676067,-2.1500865,-0.22876918
38.6,23.425222,20.376783,20.325047,122.56445,8.3233175,-2.1570471,-0.26894164
38.65,23.434049,20.428022,20.376783,122.71439,8.3791623,-2.1632509,-0.30840641
38.7,23.442742,20.478762,20.428022,122.86428,8.43514,-2.1687072,-0.34716268
38.75,23.451301,20.529005,20.478762,123.01411,8.491249,-2.1734254,-0.38520982
38.8,23.459728,20.57875,20.529005,123.1639,8.5474881,-2.1774151,-0.42254743
38.85,23.468027,20.627998,20.57875,123.31365,8.603856,-2.1806857,-0.45917531
38.9,23.476198,20.676749,20.627998,123.46334,8.6603512,-2.1832472,-0.49509347
38.95,23.484243,20.725002,20.676749,123.61299,8.7169725,-2.1851092,-0.53030214
39,23.492165,20.77276,20.725002,123.76259,8.7737185,-2.1862817,-0.56480171
39.05,23.499964,20.820021,20.77276,123.91214,8.8305878,-2.1867747,-0.59859281
39.1,23.507643,20.866788,20.820021,124.06164,8.8875793,-2.1865982,-0.63167626
39.15,23.515203,20.913059,20.866788,124.2111,8.9446914,-2.1857623,-0.66405305
39.2,23.522647,20.958837,20.913059,124.36052,9.001923,-2.1842774,-0.69572439
39.25,23.529975,21.004121,20.958837,124.50989,9.0592726,-2.1821536,-0.72669167
39.3,23.537189,21.048914,21.004121,124.65921,9.1167389,-2.1794013,-0.75695645
39.35,23.544292,21.093215,21.048914,124.80849,9.1743208,-2.1760309,-0.7865205
39.4,23.551284,21.137026,21.093215,124.95773,9.2320167,-2.1720529,-0.81538576
39.45,23.558168,21.180348,21.137026,125.10692,9.2898255,-2.1674777,-0.84355434
39.5,23.564944,21.223182,21.180348,125.25607,9.3477457,-2.1623158,-0.87102854
39.55,23.571615,21.265529,21.223182,125.40517,9.4057762,-2.1565779,-0.89781082
39.6,23.578181,21.307391,21.265529,125.55423,9.4639157,-2.1502746,-0.92390381
39.65,23.584645,21.348769,21.307391,125.70326,9.5221627,-2.1434165,-0.94931033
39.7,23.591008,21.389665,21.348769,125.85223,9.5805162,-2.1360143,-0.97403333
39.75,23.597271,21.43008,21.389665,126.00117,9.6389746,-2.1280787,-0.99807594
39.8,23.603435,21.470015,21.43008,126.15007,9.6975369,-2.1196204,-1.0214414
39.85,23.609503,21.509472,21.470015,126.29893,9.7562017,-2.1106501,-1.0441333
39.9,23.615476,21.548454,21.509472,126.44774,9.8149678,-2.1011786,-1.0661551
39.95,23.621354,21.586961,21.548454,126.59652,9.8738339,-2.0912167,-1.0875105
40,23.62714,21.624995,21.586961,126.74526,9.9327987,-2.080775,-1.1082035
40.05,23.632834,21.662559,21.624995,126.89396,9.991861,-2.0698644,-1.1282381
40.1,23.638439,21.699655,21.662559,127.04262,10.05102,-2.0584956,-1.1476185
40.15,23.643954,21.736284,21.699655,127.19125,10.110273,-2.0466794,-1.1663489
40.2,23.649383,21.772448,21.736284,127.33983,10.169621,-2.0344264,-1.1844339
40.25,23.654725,21.80815,21.772448,127.48838,10.229061,-2.0217474,-1.2018779
40.3,23.659982,21.843392,21.80815,127.63689,10.288592,-2.0086532,-1.2186857
40.35,23.665155,21.878176,21.843392,127.78537,10.348213,-1.9951543,-1.2348622
40.4,23.670246,21.912504,21.878176,127.93381,10.407924,-1.9812615,-1.2504121
40.45,23.675256,21.946378,21.912504,128.08222,10.467722,-1.9669853,-1.2653408
40.5,23.680185,21.979802,21.946378,128.23059,10.527607,-1.9523364,-1.2796532
40.55,23.685036,22.012777,21.979802,128.37892,10.587577,-1.9373254,-1.2933547
40.6,23.689809,22.045306,22.012777,128.52723,10.647631,-1.9219627,-1.3064507
40.65,23.694505,22.077392,22.045306,128.67549,10.707769,-1.9062589,-1.3189467
40.7,23.699125,22.109037,22.077392,128.82373,10.767988,-1.8902243,-1.3308483
40.75,23.703671,22.140243,22.109037,128.97193,10.828288,-1.8738695,-1.3421612
40.8,23.708143,22.171013,22.140243,129.1201,10.888668,-1.8572047,-1.3528913
40.85,23.712543,22.201351,22.171013,129.26824,10.949126,-1.8402403,-1.3630444
40.9,23.716872,22.231259,22.201351,129.41635,11.009661,-1.8229865,-1.3726265
40.95,23.721131,22.260739,22.231259,129.56442,11.070272,-1.8054534,-1.3816438
41,23.72532,22.289794,22.260739,129.71246,11.130959,-1.7876513,-1.3901023
41.05,23.72944,22.318428,22.289794,129.86048,11.19172,-1.7695901,-1.3980082
41.1,23.733494,22.346643,22.318428,130.00846,11.252553,-1.7512799,-1.4053681
41.15,23.737481,22.374442,22.346643,130.15642,11.313458,-1.7327306,-1.4121881
41.2,23.741403,22.401829,22.374442,130.30434,11.374434,-1.7139521,-1.4184749
41.25,23.74526,22.428805,22.401829,130.45224,11.43548,-1.6949541,-1.4242349
41.3,23.749054,22.455375,22.428805,130.60011,11.496594,-1.6757465,-1.4294747
41.35,23.752785,22.481541,22.455375,130.74795,11.557776,-1.6563387,-1.434201
41.4,23.756454,22.507306,22.481541,130.89576,11.619024,-1.6367404,-1.4384206
41.45,23.760062,22.532674,22.507306,131.04355,11.680338,-1.6169611,-1.4421402
41.5,23.76361,22.557648,22.532674,131.19131,11.741716,-1.5970102,-1.4453666
41.55,23.767099,22.582231,22.557648,131.33904,11.803157,-1.576897,-1.4481069
41.6,23.77053,22.606426,22.582231,131.48675,11.864661,-1.5566307,-1.4503678
41.65,23.773903,22.630236,22.606426,131.63443,11.926226,-1.5362204,-1.4521564
41.7,23.77722,22.653665,22.630236,131.78208,11.987852,-1.5156752,-1.4534797
41.75,23.78048,22.676716,22.653665,131.92971,12.049537,-1.4950042,-1.4543448
41.8,23.783686,22.699392,22.676716,132.07732,12.11128,-1.474216,-1.4547588
41.85,23.786837,22.721697,22.699392,132.2249,12.173081,-1.4533196,-1.4547288
41.9,23.789934,22.743634,22.721697,132.37246,12.234938,-1.4323235,-1.454262
41.95,23.792979,22.765207,22.743634,132.52,12.296851,-1.4112365,-1.4533656
42,23.795971,22.786418,22.765207,132.66751,12.358819,-1.3900668,-1.4520469
42.05,23.798913,22.807272,22.786418,132.815,12.42084,-1.368823,-1.4503131
42.1,23.801803,22.827771,22.807272,132.96247,12.482914,-1.3475133,-1.4481714
42.15,23.804643,22.847919,22.827771,133.10992,12.54504,-1.3261459,-1.4456292
42.2,23.807434,22.867721,22.847919,133.25734,12.607217,-1.3047288,-1.4426938
42.25,23.810176,22.887178,22.867721,133.40474,12.669443,-1.28327,-1.4393725
42.3,23.812871,22.906295,22.887178,133.55213,12.73172,-1.2617773,-1.4356726
42.35,23.815518,22.925075,22.906295,133.69949,12.794044,-1.2402586,-1.4316014
42.4,23.818118,22.943522,22.925075,133.84683,12.856416,-1.2187215,-1.4271664
42.45,23.820672,22.961638,22.943522,133.99415,12.918834,-1.1971734,-1.4223749
42.5,23.823181,22.979429,22.961638,134.14146,12.981298,-1.1756218,-1.4172342
42.55,23.825645,22.996897,22.979429,134.28874,13.043807,-1.1540741,-1.4117517
42.6,23.828064,23.014046,22.996897,134.43601,13.10636,-1.1325373,-1.4059348
42.65,23.83044,23.030879,23.014046,134.58325,13.168956,-1.1110187,-1.3997907
42.7,23.832773,23.0474,23.030879,134.73048,13.231595,-1.0895251,-1.3933268
42.75,23.835063,23.063613,23.0474,134.87769,13.294276,-1.0680635,-1.3865505
42.8,23.837311,23.079521,23.063613,135.02489,13.356997,-1.0466406,-1.379469
42.85,23.839518,23.095127,23.079521,135.17206,13.419759,-1.0252629,-1.3720897
42.9,23.841684,23.110436,23.095127,135.31922,13.482559,-1.0039371,-1.3644199
42.95,23.84381,23.125451,23.110436,135.46637,13.545399,-0.98266952,-1.3564668
43,23.845895,23.140175,23.125451,135.6135,13.608276,-0.96146644,-1.3482376
43.05,23.847941,23.154612,23.140175,135.76061,13.67119,-0.94033403,-1.3397396
43.1,23.849949,23.168766,23.154612,135.9077,13.73414,-0.91927834,-1.33098
43.15,23.851918,23.18264,23.168766,136.05478,13.797127,-0.89830531,-1.3219659
43.2,23.853849,23.196238,23.18264,136.20185,13.860148,-0.87742076,-1.3127046
43.25,23.855742,23.209563,23.196238,136.3489,13.923203,-0.85663037,-1.303203
43.3,23.857599,23.222619,23.209563,136.49594,13.986292,-0.83593974,-1.2934684
43.35,23.859419,23.235409,23.222619,136.64296,14.049413,-0.81535433,-1.2835077
43.4,23.861203,23.247938,23.235409,136.78997,14.112567,-0.79487948,-1.2733279
43.45,23.862951,23.260208,23.247938,136.93696,14.175752,-0.77452043,-1.2629361
43.5,23.864664,23.272223,23.260208,137.08395,14.238968,-0.7542823,-1.2523391
43.55,23.866342,23.283986,23.272223,137.23092,14.302214,-0.73417007,-1.2415439
43.6,23.867985,23.295502,23.283986,137.37787,14.36549,-0.71418863,-1.2305574
43.65,23.869595,23.306774,23.295502,137.52482,14.428795,-0.69434274,-1.2193862
43.7,23.871171,23.317804,23.306774,137.67175,14.492128,-0.67463704,-1.2080373
43.75,23.872713,23.328597,23.317804,137.81867,14.555488,-0.65507608,-1.1965173
43.8,23.874223,23.339157,23.328597,137.96558,14.618876,-0.63566426,-1.1848328
43.85,23.8757,23.349486,23.339157,138.11247,14.68229,-0.61640589,-1.1729906
43.9,23.877145,23.359588,23.349486,138.25936,14.74573,-0.59730515,-1.1609972
43.95,23.878558,23.369466,23.359588,138.40623,14.809196,-0.57836611,-1.148859
44,23.879939,23.379124,23.369466,138.5531,14.872686,-0.55959273,-1.1365826
44.05,23.881289,23.388566,23.379124,138.69995,14.9362,-0.54098885,-1.1241744
44.1,23.882609,23.397794,23.388566,138.84679,14.999738,-0.52255821,-1.1116408
44.15,23.883897,23.406812,23.397794,138.99363,15.063299,-0.50430441,-1.0989879
44.2,23.885156,23.415624,23.406812,139.14045,15.126883,-0.48623098,-1.0862221
44.25,23.886385,23.424232,23.415624,139.28726,15.190489,-0.4683413,-1.0733496
44.3,23.887583,23.432641,23.424232,139.43407,15.254116,-0.45063866,-1.0603765
44.35,23.888753,23.440852,23.432641,139.58086,15.317764,-0.43312623,-1.0473088
44.4,23.889893,23.448871,23.440852,139.72765,15.381433,-0.41580709,-1.0341525
44.45,23.891005,23.456699,23.448871,139.87443,15.445122,-0.39868419,-1.0209136
44.5,23.892088,23.464341,23.456699,140.0212,15.508831,-0.38176037,-1.0075979
44.55,23.893142,23.471799,23.464341,140.16796,15.572558,-0.3650384,-0.99421122
44.6,23.894169,23.479076,23.471799,140.31471,15.636305,-0.34852089,-0.98075933
44.65,23.895167,23.486176,23.479076,140.46146,15.700069,-0.33221039,-0.9672479
44.7,23.896138,23.493102,23.486176,140.60819,15.763851,-0.31610933,-0.95368251
44.75,23.897082,23.499858,23.493102,140.75492,15.827651,-0.30022004,-0.94006871
44.8,23.897998,23.506445,23.499858,140.90165,15.891467,-0.28454473,-0.92641196
44.85,23.898887,23.512867,23.506445,141.04836,15.9553,-0.26908553,-0.91271766
44.9,23.89975,23.519128,23.512867,141.19507,16.019149,-0.25384447,-0.89899113
44.95,23.900586,23.525231,23.519128,141.34177,16.083013,-0.23882346,-0.88523764
45,23.901396,23.531177,23.525231,141.48847,16.146893,-0.22402433,-0.87146236
45.05,23.902179,23.536971,23.531177,141.63515,16.210787,-0.20944882,-0.85767041
45.1,23.902937,23.542615,23.536971,141.78184,16.274696,-0.19509855,-0.84386683
45.15,23.903668,23.548113,23.542615,141.92851,16.338619,-0.18097506,-0.83005659
45.2,23.904374,23.553467,23.548113,142.07518,16.402556,-0.1670798,-0.81624457
45.25,23.905054,23.558679,23.553467,142.22185,16.466506,-0.15341411,-0.8024356
45.3,23.905709,23.563754,23.558679,142.3685,16.530469,-0.13997926,-0.78863443
45.35,23.906339,23.568693,23.563754,142.51516,16.594445,-0.12677641,-0.77484572
45.4,23.906944,23.5735,23.568693,142.66181,16.658433,-0.11380664,-0.76107407
45.45,23.907523,23.578178,23.5735,142.80845,16.722433,-0.10107095,-0.74732401
45.5,23.908078,23.582728,23.578178,142.95508,16.786445,-0.088570232,-0.73359997
45.55,23.908608,23.587154,23.582728,143.10172,16.850468,-0.076305313,-0.71990633
45.6,23.909113,23.591459,23.587154,143.24834,16.914502,-0.064276927,-0.70624739
45.65,23.909594,23.595645,23.591459,143.39497,16.978546,-0.052485724,-0.69262735
45.7,23.91005,23.599715,23.595645,143.54159,17.042602,-0.040932273,-0.67905037
45.75,23.910482,23.603671,23.599715,143.6882,17.106667,-0.029617064,-0.66552051
45.8,23.91089,23.607516,23.603671,143.83481,17.170742,-0.018540505,-0.65204176
45.85,23.911273,23.611252,23.607516,143.98142,17.234826,-0.0077029275,-0.63861804
45.9,23.911632,23.614883,23.611252,144.12802,17.29892,0.0028954136,-0.62525317
45.95,23.911968,23.61841,23.614883,144.27461,17.363023,0.013254339,-0.61195093
46,23.912279,23.621837,23.61841,144.42121,17.427135,0.023373745,-0.598715
46.05,23.912566,23.625164,23.621837,144.5678,17.491255,0.033253598,-0.58554899
46.1,23.912829,23.628396,23.625164,144.71438,17.555384,0.042893939,-0.57245643
46.15,23.913069,23.631534,23.628396,144.86097,17.61952,0.052294876,-0.55944078
46.2,23.913284,23.63458,23.631534,145.00755,17.683665,0.061456589,-0.54650541
46.25,23.913476,23.637537,23.63458,145.15412,17.747817,0.070379322,-0.53365365
46.3,23.913644,23.640408,23.637537,145.30069,17.811976,0.079063388,-0.52088871
46.35,23.913788,23.643193,23.640408,145.44726,17.876142,0.087509163,-0.50821375
46.4,23.913908,23.645897,23.643193,145.59383,17.940315,0.095717087,-0.49563186
46.45,23.914005,23.64852,23.645897,145.74039,18.004495,0.10368766,-0.48314604
46.5,23.914078,23.651065,23.64852,145.88696,18.068682,0.11142145,-0.47075922
46.55,23.914126,23.653534,23.651065,146.03351,18.132875,0.11891907,-0.45847425
46.6,23.914151,23.655929,23.653534,146.18007,18.197074,0.12618121,-0.44629393
46.65,23.914153,23.658253,23.655929,146.32662,18.261278,0.1332086,-0.43422096
46.7,23.91413,23.660506,23.658253,146.47317,18.325489,0.14000203,-0.42225798
