t,delta,psi,x,y,R,delta_needed,start_radius,obstacle_x,obstacle_y,obstacle_radius,clearance,delta_target,dist,started,collision
15.6,13.650419,12.196777,62.173144,3.1874232,140,13.650419,114.7214,145,0,25,41,13.650419,82.888164,1,0
15.65,13.650419,12.278628,62.368569,3.2299564,140,13.650419,114.7214,145,0,25,41,13.650419,82.694535,1,0
15.7,13.650419,12.360479,62.563933,3.2727687,140,13.650419,114.7214,145,0,25,41,13.650419,82.501007,1,0
15.75,13.650419,12.44233,62.759235,3.31586,140,13.650419,114.7214,145,0,25,41,13.650419,82.307584,1,0
15.8,13.650419,12.524182,62.954476,3.3592304,140,13.650419,114.7214,145,0,25,41,13.650419,82.114264,1,0
15.85,13.650419,12.606033,63.149655,3.4028796,140,13.650419,114.7214,145,0,25,41,13.650419,81.921051,1,0
15.9,13.650419,12.687884,63.344771,3.4468076,140,13.650419,114.7214,145,0,25,41,13.650419,81.727944,1,0
15.95,13.650419,12.769735,63.539824,3.4910142,140,13.650419,114.7214,145,0,25,41,13.650419,81.534946,1,0
16,13.650419,12.851586,63.734814,3.5354995,140,13.650419,114.7214,145,0,25,41,13.650419,81.342057,1,0
16.05,13.650419,12.933437,63.92974,3.5802633,140,13.650419,114.7214,145,0,25,41,13.650419,81.149278,1,0
16.1,13.650419,13.015288,64.124602,3.6253055,140,13.650419,114.7214,145,0,25,41,13.650419,80.95661,1,0
16.15,13.650419,13.097139,64.3194,3.670626,140,13.650419,114.7214,145,0,25,41,13.650419,80.764056,1,0
16.2,13.650419,13.17899,64.514132,3.7162248,140,13.650419,114.7214,145,0,25,41,13.650419,80.571615,1,0
16.25,13.650419,13.260842,64.7088,3.7621017,140,13.650419,114.7214,145,0,25,41,13.650419,80.37929,1,0
16.3,13.650419,13.342693,64.903401,3.8082567,140,13.650419,114.7214,145,0,25,41,13.650419,80.187081,1,0
16.35,13.650419,13.424544,65.097936,3.8546896,140,13.650419,114.7214,145,0,25,41,13.650419,79.99499,1,0
16.4,13.650419,13.506395,65.292405,3.9014004,140,13.650419,114.7214,145,0,25,41,13.650419,79.803018,1,0
16.45,13.650419,13.588246,65.486807,3.9483889,140,13.650419,114.7214,145,0,25,41,13.650419,79.611165,1,0
16.5,13.650419,13.670097,65.681141,3.9956551,140,13.650419,114.7214,145,0,25,41,13.650419,79.419435,1,0
16.55,13.650419,13.751948,65.875408,4.0431989,140,13.650419,114.7214,145,0,25,41,13.650419,79.227826,1,0
16.6,13.650419,13.833799,66.069607,4.0910202,140,13.650419,114.7214,145,0,25,41,13.650419,79.036342,1,0
16.65,13.650419,13.91565,66.263737,4.1391188,140,13.650419,114.7214,145,0,25,41,13.650419,78.844983,1,0
16.7,13.650419,13.997502,66.457798,4.1874947,140,13.650419,114.7214,145,0,25,41,13.650419,78.653751,1,0
16.75,13.650419,14.079353,66.65179,4.2361478,140,13.650419,114.7214,145,0,25,41,13.650419,78.462647,1,0
16.8,13.650419,14.161204,66.845713,4.285078,140,13.650419,114.7214,145,0,25,41,13.650419,78.271671,1,0
16.85,13.650419,14.243055,67.039565,4.3342852,140,13.650419,114.7214,145,0,25,41,13.650419,78.080827,1,0
16.9,13.650419,14.324906,67.233346,4.3837692,140,13.650419,114.7214,145,0,25,41,13.650419,77.890114,1,0
16.95,13.650419,14.406757,67.427057,4.43353,140,13.650419,114.7214,145,0,25,41,13.650419,77.699534,1,0
17,13.650419,14.488608,67.620697,4.4835675,140,13.650419,114.7214,145,0,25,41,13.650419,77.50909,1,0
17.05,13.650419,14.570459,67.814264,4.5338816,140,13.650419,114.7214,145,0,25,41,13.650419,77.318781,1,0
17.1,13.650419,14.652311,68.00776,4.5844722,140,13.650419,114.7214,145,0,25,41,13.650419,77.128609,1,0
17.15,13.650419,14.734162,68.201183,4.6353391,140,13.650419,114.7214,145,0,25,41,13.650419,76.938577,1,0
17.2,13.650419,14.816013,68.394534,4.6864823,140,13.650419,114.7214,145,0,25,41,13.650419,76.748684,1,0
17.25,13.650419,14.897864,68.587811,4.7379016,140,13.650419,114.7214,145,0,25,41,13.650419,76.558934,1,0
17.3,13.650419,14.979715,68.781014,4.789597,140,13.650419,114.7214,145,0,25,41,13.650419,76.369326,1,0
17.35,13.650419,15.061566,68.974144,4.8415684,140,13.650419,114.7214,145,0,25,41,13.650419,76.179863,1,0
17.4,13.650419,15.143417,69.167199,4.8938156,140,13.650419,114.7214,145,0,25,41,13.650419,75.990547,1,0
17.45,13.650419,15.225268,69.360179,4.9463386,140,13.650419,114.7214,145,0,25,41,13.650419,75.801377,1,0
17.5,13.650419,15.307119,69.553084,4.9991371,140,13.650419,114.7214,145,0,25,41,13.650419,75.612357,1,0
17.55,13.650419,15.388971,69.745913,5.0522113,140,13.650419,114.7214,145,0,25,41,13.650419,75.423487,1,0
17.6,13.650419,15.470822,69.938666,5.1055608,140,13.650419,114.7214,145,0,25,41,13.650419,75.234769,1,0
17.65,13.650419,15.552673,70.131343,5.1591856,140,13.650419,114.7214,145,0,25,41,13.650419,75.046205,1,0
17.7,13.650419,15.634524,70.323943,5.2130856,140,13.650419,114.7214,145,0,25,41,13.650419,74.857796,1,0
17.75,13.650419,15.716375,70.516466,5.2672607,140,13.650419,114.7214,145,0,25,41,13.650419,74.669544,1,0
17.8,13.650419,15.798226,70.708912,5.3217108,140,13.650419,114.7214,145,0,25,41,13.650419,74.48145,1,0
17.85,13.650419,15.880077,70.901279,5.3764358,140,13.650419,114.7214,145,0,25,41,13.650419,74.293516,1,0
17.9,13.650419,15.961928,71.093568,5.4314355,140,13.650419,114.7214,145,0,25,41,13.650419,74.105743,1,0
17.95,13.650419,16.043779,71.285778,5.4867099,140,13.650419,114.7214,145,0,25,41,13.650419,73.918134,1,0
18,13.650419,16.125631,71.477909,5.5422587,140,13.650419,114.7214,145,0,25,41,13.650419,73.730689,1,0
18.05,13.650419,16.207482,71.66996,5.598082,140,13.650419,114.7214,145,0,25,41,13.650419,73.54341,1,0
18.1,13.650419,16.289333,71.861932,5.6541796,140,13.650419,114.7214,145,0,25,41,13.650419,73.3563,1,0
18.15,13.650419,16.371184,72.053823,5.7105514,140,13.650419,114.7214,145,0,25,41,13.650419,73.169359,1,0
18.2,13.650419,16.453035,72.245634,5.7671973,140,13.650419,114.7214,145,0,25,41,13.650419,72.98259,1,0
18.25,13.650419,16.534886,72.437363,5.8241171,140,13.650419,114.7214,145,0,25,41,13.650419,72.795993,1,0
18.3,13.650419,16.616737,72.629011,5.8813108,140,13.650419,114.7214,145,0,25,41,13.650419,72.609572,1,0
18.35,13.650419,16.698588,72.820577,5.9387782,140,13.650419,114.7214,145,0,25,41,13.650419,72.423327,1,0
18.4,13.650419,16.780439,73.01206,5.9965191,140,13.650419,114.7214,145,0,25,41,13.650419,72.23726,1,0
18.45,13.650419,16.862291,73.203461,6.0545336,140,13.650419,114.7214,145,0,25,41,13.650419,72.051373,1,0
18.5,13.650419,16.944142,73.394779,6.1128215,140,13.650419,114.7214,145,0,25,41,13.650419,71.865668,1,0
18.55,13.650419,17.025993,73.586013,6.1713826,140,13.650419,114.7214,145,0,25,41,13.650419,71.680147,1,0
18.6,13.650419,17.107844,73.777164,6.2302168,140,13.650419,114.7214,145,0,25,41,13.650419,71.494811,1,0
18.65,13.650419,17.189695,73.96823,6.2893241,140,13.650419,114.7214,145,0,25,41,13.650419,71.309662,1,0
18.7,13.650419,17.271546,74.159212,6.3487042,140,13.650419,114.7214,145,0,25,41,13.650419,71.124702,1,0
18.75,13.650419,17.353397,74.350109,6.4083571,140,13.650419,114.7214,145,0,25,41,13.650419,70.939934,1,0
18.8,13.650419,17.435248,74.54092,6.4682827,140,13.650419,114.7214,145,0,25,41,13.650419,70.755358,1,0
18.85,13.650419,17.517099,74.731645,6.5284807,140,13.650419,114.7214,145,0,25,41,13.650419,70.570977,1,0
18.9,13.650419,17.598951,74.922285,6.5889512,140,13.650419,114.7214,145,0,25,41,13.650419,70.386792,1,0
18.95,13.650419,17.680802,75.112837,6.649694,140,13.650419,114.7214,145,0,25,41,13.650419,70.202806,1,0
19,13.650419,17.762653,75.303303,6.7107089,140,13.650419,114.7214,145,0,25,41,13.650419,70.01902,1,0
19.05,13.650419,17.844504,75.493681,6.7719959,140,13.650419,114.7214,145,0,25,41,13.650419,69.835437,1,0
19.1,13.650419,17.926355,75.683972,6.8335547,140,13.650419,114.7214,145,0,25,41,13.650419,69.652058,1,0
19.15,13.650419,18.008206,75.874174,6.8953854,140,13.650419,114.7214,145,0,25,41,13.650419,69.468886,1,0
19.2,13.650419,18.090057,76.064288,6.9574877,140,13.650419,114.7214,145,0,25,41,13.650419,69.285922,1,0
19.25,13.650419,18.171908,76.254313,7.0198615,140,13.650419,114.7214,145,0,25,41,13.650419,69.103169,1,0
19.3,13.650419,18.25376,76.444249,7.0825067,140,13.650419,114.7214,145,0,25,41,13.650419,68.920628,1,0
19.35,13.650419,18.335611,76.634095,7.1454232,140,13.650419,114.7214,145,0,25,41,13.650419,68.738301,1,0
19.4,13.650419,18.417462,76.823851,7.2086109,140,13.650419,114.7214,145,0,25,41,13.650419,68.556191,1,0
19.45,13.650419,18.499313,77.013516,7.2720695,140,13.650419,114.7214,145,0,25,41,13.650419,68.3743,1,0
19.5,13.650419,18.581164,77.203091,7.3357991,140,13.650419,114.7214,145,0,25,41,13.650419,68.19263,1,0
19.55,13.650419,18.663015,77.392574,7.3997994,140,13.650419,114.7214,145,0,25,41,13.650419,68.011183,1,0
19.6,13.650419,18.744866,77.581966,7.4640703,140,13.650419,114.7214,145,0,25,41,13.650419,67.829961,1,0
19.65,13.650419,18.826717,77.771266,7.5286117,140,13.650419,114.7214,145,0,25,41,13.650419,67.648967,1,0
19.7,13.650419,18.908568,77.960473,7.5934235,140,13.650419,114.7214,145,0,25,41,13.650419,67.468201,1,0
19.75,13.650419,18.99042,78.149588,7.6585055,140,13.650419,114.7214,145,0,25,41,13.650419,67.287668,1,0
19.8,13.650419,19.072271,78.338609,7.7238576,140,13.650419,114.7214,145,0,25,41,13.650419,67.107369,1,0
19.85,13.650419,19.154122,78.527537,7.7894797,140,13.650419,114.7214,145,0,25,41,13.650419,66.927306,1,0
19.9,13.650419,19.235973,78.716371,7.8553716,140,13.650419,114.7214,145,0,25,41,13.650419,66.747482,1,0
19.95,13.650419,19.317824,78.905111,7.9215332,140,13.650419,114.7214,145,0,25,41,13.650419,66.567898,1,0
20,13.650419,19.399675,79.093756,7.9879643,140,13.650419,114.7214,145,0,25,41,13.650419,66.388558,1,0
20.05,13.650419,19.481526,79.282306,8.0546649,140,13.650419,114.7214,145,0,25,41,13.650419,66.209463,1,0
20.1,13.650419,19.563377,79.47076,8.1216348,140,13.650419,114.7214,145,0,25,41,13.650419,66.030616,1,0
20.15,13.650419,19.645228,79.659118,8.1888738,140,13.650419,114.7214,145,0,25,41,13.650419,65.852019,1,0
20.2,13.650419,19.72708,79.847381,8.2563818,140,13.650419,114.7214,145,0,25,41,13.650419,65.673676,1,0
20.25,13.650419,19.808931,80.035546,8.3241587,140,13.650419,114.7214,145,0,25,41,13.650419,65.495587,1,0
20.3,13.650419,19.890782,80.223615,8.3922044,140,13.650419,114.7214,145,0,25,41,13.650419,65.317755,1,0
20.35,13.650419,19.972633,80.411586,8.4605187,140,13.650419,114.7214,145,0,25,41,13.650419,65.140184,1,0
20.4,13.650419,20.054484,80.599459,8.5291014,140,13.650419,114.7214,145,0,25,41,13.650419,64.962876,1,0
20.45,13.650419,20.136335,80.787235,8.5979524,140,13.650419,114.7214,145,0,25,41,13.650419,64.785832,1,0
20.5,13.650419,20.218186,80.974911,8.6670716,140,13.650419,114.7214,145,0,25,41,13.650419,64.609056,1,0
20.55,13.650419,20.300037,81.162489,8.7364589,140,13.650419,114.7214,145,0,25,41,13.650419,64.43255,1,0
20.6,13.650419,20.381888,81.349967,8.806114,140,13.650419,114.7214,145,0,25,41,13.650419,64.256317,1,0
20.65,13.650419,20.46374,81.537346,8.8760369,140,13.650419,114.7214,145,0,25,41,13.650419,64.080359,1,0
20.7,13.650419,20.545591,81.724625,8.9462274,140,13.650419,114.7214,145,0,25,41,13.650419,63.90468,1,0
20.75,13.650419,20.627442,81.911803,9.0166854,140,13.650419,114.7214,145,0,25,41,13.650419,63.729281,1,0
20.8,13.650419,20.709293,82.09888,9.0874107,140,13.650419,114.7214,145,0,25,41,13.650419,63.554165,1,0
20.85,13.650419,20.791144,82.285856,9.1584032,140,13.650419,114.7214,145,0,25,41,13.650419,63.379335,1,0
20.9,13.650419,20.872995,82.472731,9.2296628,140,13.650419,114.7214,145,0,25,41,13.650419,63.204795,1,0
20.95,13.650419,20.954846,82.659503,9.3011892,140,13.650419,114.7214,145,0,25,41,13.650419,63.030545,1,0
21,13.650419,21.036697,82.846174,9.3729823,140,13.650419,114.7214,145,0,25,41,13.650419,62.85659,1,0
21.05,13.650419,21.118548,83.032741,9.4450421,140,13.650419,114.7214,145,0,25,41,13.650419,62.682932,1,0
21.1,13.650419,21.2004,83.219205,9.5173683,140,13.650419,114.7214,145,0,25,41,13.650419,62.509575,1,0
21.15,13.650419,21.282251,83.405566,9.5899608,140,13.650419,114.7214,145,0,25,41,13.650419,62.336519,1,0
21.2,13.650419,21.364102,83.591823,9.6628195,140,13.650419,114.7214,145,0,25,41,13.650419,62.16377,1,0
21.25,13.650419,21.445953,83.777975,9.7359442,140,13.650419,114.7214,145,0,25,41,13.650419,61.991329,1,0
21.3,13.650419,21.527804,83.964023,9.8093347,140,13.650419,114.7214,145,0,25,41,13.650419,61.8192,1,0
21.35,13.650419,21.609655,84.149966,9.882991,140,13.650419,114.7214,145,0,25,41,13.650419,61.647385,1,0
21.4,13.650419,21.691506,84.335804,9.9569128,140,13.650419,114.7214,145,0,25,41,13.650419,61.475888,1,0
21.45,13.650419,21.773357,84.521535,10.0311,140,13.650419,114.7214,145,0,25,41,13.650419,61.304712,1,0
21.5,13.650419,21.855209,84.707161,10.105552,140,13.650419,114.7214,145,0,25,41,13.650419,61.133858,1,0
21.55,13.650419,21.93706,84.89268,10.18027,140,13.650419,114.7214,145,0,25,41,13.650419,60.963332,1,0
21.6,13.650419,22.018911,85.078092,10.255253,140,13.650419,114.7214,145,0,25,41,13.650419,60.793135,1,0
21.65,13.650419,22.100762,85.263397,10.3305,140,13.650419,114.7214,145,0,25,41,13.650419,60.623271,1,0
21.7,13.650419,22.182613,85.448594,10.406012,140,13.650419,114.7214,145,0,25,41,13.650419,60.453743,1,0
21.75,13.650419,22.264464,85.633683,10.481788,140,13.650419,114.7214,145,0,25,41,13.650419,60.284555,1,0
21.8,13.650419,22.346315,85.818663,10.557829,140,13.650419,114.7214,145,0,25,41,13.650419,60.115708,1,0
21.85,13.650419,22.428166,86.003535,10.634134,140,13.650419,114.7214,145,0,25,41,13.650419,59.947208,1,0
21.9,13.650419,22.510017,86.188297,10.710703,140,13.650419,114.7214,145,0,25,41,13.650419,59.779056,1,0
21.95,13.650419,22.591869,86.37295,10.787536,140,13.650419,114.7214,145,0,25,41,13.650419,59.611256,1,0
22,13.650419,22.67372,86.557493,10.864632,140,13.650419,114.7214,145,0,25,41,13.650419,59.443812,1,0
22.05,13.650419,22.755571,86.741926,10.941993,140,13.650419,114.7214,145,0,25,41,13.650419,59.276727,1,0
22.1,13.650419,22.837422,86.926248,11.019616,140,13.650419,114.7214,145,0,25,41,13.650419,59.110004,1,0
22.15,13.650419,22.919273,87.110459,11.097503,140,13.650419,114.7214,145,0,25,41,13.650419,58.943647,1,0
22.2,13.650419,23.001124,87.294558,11.175653,140,13.650419,114.7214,145,0,25,41,13.650419,58.777659,1,0
22.25,13.650419,23.082975,87.478546,11.254065,140,13.650419,114.7214,145,0,25,41,13.650419,58.612044,1,0
22.3,13.650419,23.164826,87.662421,11.332741,140,13.650419,114.7214,145,0,25,41,13.650419,58.446804,1,0
22.35,13.650419,23.246677,87.846184,11.411679,140,13.650419,114.7214,145,0,25,41,13.650419,58.281945,1,0
22.4,13.650419,23.328529,88.029834,11.49088,140,13.650419,114.7214,145,0,25,41,13.650419,58.117468,1,0
22.45,13.650419,23.41038,88.213371,11.570342,140,13.650419,114.7214,145,0,25,41,13.650419,57.953379,1,0
22.5,13.650419,23.492231,88.396793,11.650067,140,13.650419,114.7214,145,0,25,41,13.650419,57.78968,1,0
22.55,13.650419,23.574082,88.580102,11.730054,140,13.650419,114.7214,145,0,25,41,13.650419,57.626375,1,0
22.6,13.650419,23.655933,88.763296,11.810303,140,13.650419,114.7214,145,0,25,41,13.650419,57.463467,1,0
22.65,13.650419,23.737784,88.946376,11.890813,140,13.650419,114.7214,145,0,25,41,13.650419,57.300962,1,0
22.7,13.650419,23.819635,89.12934,11.971585,140,13.650419,114.7214,145,0,25,41,13.650419,57.138861,1,0
22.75,13.650419,23.901486,89.312189,12.052618,140,13.650419,114.7214,145,0,25,41,13.650419,56.97717,1,0
22.8,13.650419,23.983337,89.494922,12.133912,140,13.650419,114.7214,145,0,25,41,13.650419,56.815892,1,0
22.85,13.650419,24.065189,89.677538,12.215467,140,13.650419,114.7214,145,0,25,41,13.650419,56.65503,1,0
22.9,13.650419,24.14704,89.860038,12.297283,140,13.650419,114.7214,145,0,25,41,13.650419,56.494589,1,0
22.95,13.650419,24.228891,90.04242,12.37936,140,13.650419,114.7214,145,0,25,41,13.650419,56.334573,1,0
23,13.650419,24.310742,90.224686,12.461697,140,13.650419,114.7214,145,0,25,41,13.650419,56.174985,1,0
23.05,13.650419,24.392593,90.406833,12.544294,140,13.650419,114.7214,145,0,25,41,13.650419,56.01583,1,0
23.1,13.650419,24.474444,90.588862,12.627152,140,13.650419,114.7214,145,0,25,41,13.650419,55.857111,1,0
23.15,13.650419,24.556295,90.770773,12.710269,140,13.650419,114.7214,145,0,25,41,13.650419,55.698833,1,0
23.2,13.650419,24.638146,90.952565,12.793646,140,13.650419,114.7214,145,0,25,41,13.650419,55.541,1,0
23.25,13.650419,24.719997,91.134237,12.877283,140,13.650419,114.7214,145,0,25,41,13.650419,55.383615,1,0
23.3,13.650419,24.801849,91.31579,12.96118,140,13.650419,114.7214,145,0,25,41,13.650419,55.226684,1,0
23.35,13.650419,24.8837,91.497223,13.045335,140,13.650419,114.7214,145,0,25,41,13.650419,55.070209,1,0
23.4,13.650419,24.965551,91.678535,13.12975,140,13.650419,114.7214,145,0,25,41,13.650419,54.914196,1,0
23.45,13.650419,25.047402,91.859727,13.214423,140,13.650419,114.7214,145,0,25,41,13.650419,54.758649,1,0
23.5,13.650419,25.129253,92.040797,13.299356,140,13.650419,114.7214,145,0,25,41,13.650419,54.603572,1,0
23.55,13.650419,25.211104,92.221746,13.384547,140,13.650419,114.7214,145,0,25,41,13.650419,54.448969,1,0
23.6,13.650419,25.292955,92.402573,13.469996,140,13.650419,114.7214,145,0,25,41,13.650419,54.294844,1,0
23.65,13.650419,25.374806,92.583278,13.555704,140,13.650419,114.7214,145,0,25,41,13.650419,54.141203,1,0
23.7,13.650419,25.456658,92.76386,13.641669,140,13.650419,114.7214,145,0,25,41,13.650419,53.988049,1,0
23.75,13.650419,25.538509,92.944319,13.727893,140,13.650419,114.7214,145,0,25,41,13.650419,53.835388,1,0
23.8,13.650419,25.62036,93.124655,13.814374,140,13.650419,114.7214,145,0,25,41,13.650419,53.683222,1,0
23.85,13.650419,25.702211,93.304867,13.901113,140,13.650419,114.7214,145,0,25,41,13.650419,53.531558,1,0
23.9,13.650419,25.784062,93.484955,13.988109,140,13.650419,114.7214,145,0,25,41,13.650419,53.3804,1,0
23.95,13.650419,25.865913,93.664918,14.075362,140,13.650419,114.7214,145,0,25,41,13.650419,53.229751,1,0
24,13.650419,25.947764,93.844757,14.162872,140,13.650419,114.7214,145,0,25,41,13.650419,53.079618,1,0
24.05,13.650419,26.029615,94.02447,14.25064,140,13.650419,114.7214,145,0,25,41,13.650419,52.930004,1,0
24.1,13.650419,26.111466,94.204058,14.338663,140,13.650419,114.7214,145,0,25,41,13.650419,52.780915,1,0
24.15,13.650419,26.193318,94.38352,14.426944,140,13.650419,114.7214,145,0,25,41,13.650419,52.632354,1,0
24.2,13.650419,26.275169,94.562856,14.51548,140,13.650419,114.7214,145,0,25,41,13.650419,52.484328,1,0
24.25,13.650419,26.35702,94.742065,14.604273,140,13.650419,114.7214,145,0,25,41,13.650419,52.33684,1,0
24.3,13.650419,26.438871,94.921147,14.693321,140,13.650419,114.7214,145,0,25,41,13.650419,52.189896,1,0
24.35,13.650419,26.520722,95.100101,14.782626,140,13.650419,114.7214,145,0,25,41,13.650419,52.0435,1,0
24.4,13.650419,26.602573,95.278928,14.872185,140,13.650419,114.7214,145,0,25,41,13.650419,51.897658,1,0
24.45,13.650419,26.684424,95.457627,14.962001,140,13.650419,114.7214,145,0,25,41,13.650419,51.752374,1,0
24.5,13.650419,26.766275,95.636197,15.052071,140,13.650419,114.7214,145,0,25,41,13.650419,51.607653,1,0
24.55,13.650419,26.848126,95.814639,15.142397,140,13.650419,114.7214,145,0,25,41,13.650419,51.463501,1,0
24.6,13.650419,26.929978,95.992951,15.232977,140,13.650419,114.7214,145,0,25,41,13.650419,51.319923,1,0
24.65,13.650419,27.011829,96.171133,15.323812,140,13.650419,114.7214,145,0,25,41,13.650419,51.176923,1,0
24.7,13.650419,27.09368,96.349186,15.414901,140,13.650419,114.7214,145,0,25,41,13.650419,51.034507,1,0
24.75,13.650419,27.175531,96.527108,15.506245,140,13.650419,114.7214,145,0,25,41,13.650419,50.89268,1,0
24.8,13.650419,27.257382,96.7049,15.597842,140,13.650419,114.7214,145,0,25,41,13.650419,50.751447,1,0
24.85,13.650419,27.339233,96.88256,15.689694,140,13.650419,114.7214,145,0,25,41,13.650419,50.610814,1,0
24.9,13.650419,27.421084,97.06009,15.781799,140,13.650419,114.7214,145,0,25,41,13.650419,50.470786,1,0
24.95,13.650419,27.502935,97.237487,15.874158,140,13.650419,114.7214,145,0,25,41,13.650419,50.331367,1,0
25,13.650419,27.584786,97.414752,15.96677,140,13.650419,114.7214,145,0,25,41,13.650419,50.192565,1,0
25.05,13.650419,27.666638,97.591885,16.059635,140,13.650419,114.7214,145,0,25,41,13.650419,50.054383,1,0
25.1,13.650419,27.748489,97.768885,16.152754,140,13.650419,114.7214,145,0,25,41,13.650419,49.916827,1,0
25.15,13.650419,27.83034,97.945752,16.246125,140,13.650419,114.7214,145,0,25,41,13.650419,49.779904,1,0
25.2,13.650419,27.912191,98.122485,16.339748,140,13.650419,114.7214,145,0,25,41,13.650419,49.643618,1,0
25.25,13.650419,27.994042,98.299084,16.433624,140,13.650419,114.7214,145,0,25,41,13.650419,49.507974,1,0
25.3,13.650419,28.075893,98.475549,16.527752,140,13.650419,114.7214,145,0,25,41,13.650419,49.372979,1,0
25.35,13.650419,28.157744,98.65188,16.622132,140,13.650419,114.7214,145,0,25,41,13.650419,49.238639,1,0
25.4,13.650419,28.239595,98.828075,16.716764,140,13.650419,114.7214,145,0,25,41,13.650419,49.104958,1,0
25.45,13.650419,28.321446,99.004135,16.811648,140,13.650419,114.7214,145,0,25,41,13.650419,48.971942,1,0
25.5,13.650419,28.403298,99.180059,16.906783,140,13.650419,114.7214,145,0,25,41,13.650419,48.839597,1,0
25.55,13.650419,28.485149,99.355847,17.002169,140,13.650419,114.7214,145,0,25,41,13.650419,48.70793,1,0
25.6,13.650419,28.567,99.531499,17.097806,140,13.650419,114.7214,145,0,25,41,13.650419,48.576945,1,0
25.65,13.650419,28.648851,99.707014,17.193694,140,13.650419,114.7214,145,0,25,41,13.650419,48.446648,1,0
25.7,13.650419,28.730702,99.882392,17.289833,140,13.650419,114.7214,145,0,25,41,13.650419,48.317046,1,0
25.75,13.650419,28.812553,100.05763,17.386222,140,13.650419,114.7214,145,0,25,41,13.650419,48.188143,1,0
25.8,13.650419,28.894404,100.23273,17.482862,140,13.650419,114.7214,145,0,25,41,13.650419,48.059947,1,0
25.85,13.650419,28.976255,100.4077,17.579751,140,13.650419,114.7214,145,0,25,41,13.650419,47.932463,1,0
25.9,13.650419,29.058107,100.58252,17.67689,140,13.650419,114.7214,145,0,25,41,13.650419,47.805697,1,0
25.95,13.650419,29.139958,100.75721,17.774279,140,13.650419,114.7214,145,0,25,41,13.650419,47.679654,1,0
26,13.650419,29.221809,100.93176,17.871918,140,13.650419,114.7214,145,0,25,41,13.650419,47.554342,1,0
26.05,13.650419,29.30366,101.10617,17.969805,140,13.650419,114.7214,145,0,25,41,13.650419,47.429765,1,0
26.1,13.650419,29.385511,101.28043,18.067942,140,13.650419,114.7214,145,0,25,41,13.650419,47.30593,1,0
26.15,13.650419,29.467362,101.45456,18.166327,140,13.650419,114.7214,145,0,25,41,13.650419,47.182844,1,0
26.2,13.650419,29.549213,101.62855,18.264962,140,13.650419,114.7214,145,0,25,41,13.650419,47.060512,1,0
26.25,13.650419,29.631064,101.80239,18.363844,140,13.650419,114.7214,145,0,25,41,13.650419,46.93894,1,0
26.3,13.650419,29.712915,101.9761,18.462975,140,13.650419,114.7214,145,0,25,41,13.650419,46.818135,1,0
26.35,13.650419,29.794767,102.14966,18.562354,140,13.650419,114.7214,145,0,25,41,13.650419,46.698102,1,0
26.4,13.650419,29.876618,102.32308,18.661981,140,13.650419,114.7214,145,0,25,41,13.650419,46.578849,1,0
26.45,13.650419,29.958469,102.49636,18.761855,140,13.650419,114.7214,145,0,25,41,13.650419,46.460381,1,0
26.5,13.650419,30.04032,102.66949,18.861977,140,13.650419,114.7214,145,0,25,41,13.650419,46.342704,1,0
26.55,13.650419,30.122171,102.84248,18.962346,140,13.650419,114.7214,145,0,25,41,13.650419,46.225825,1,0
26.6,13.650419,30.204022,103.01533,19.062962,140,13.650419,114.7214,145,0,25,41,13.650419,46.10975,1,0
26.65,13.650419,30.285873,103.18803,19.163825,140,13.650419,114.7214,145,0,25,41,13.650419,45.994486,1,0
26.7,13.650419,30.367724,103.36059,19.264935,140,13.650419,114.7214,145,0,25,41,13.650419,45.880038,1,0
26.75,13.650419,30.449575,103.53301,19.366291,140,13.650419,114.7214,145,0,25,41,13.650419,45.766413,1,0
26.8,13.650419,30.531427,103.70528,19.467893,140,13.650419,114.7214,145,0,25,41,13.650419,45.653618,1,0
26.85,13.650419,30.613278,103.8774,19.569741,140,13.650419,114.7214,145,0,25,41,13.650419,45.541659,1,0
26.9,13.650419,30.695129,104.04938,19.671835,140,13.650419,114.7214,145,0,25,41,13.650419,45.430542,1,0
26.95,13.650419,30.77698,104.22122,19.774175,140,13.650419,114.7214,145,0,25,41,13.650419,45.320274,1,0
27,13.650419,30.858831,104.3929,19.87676,140,13.650419,114.7214,145,0,25,41,13.650419,45.210861,1,0
27.05,13.650419,30.940682,104.56444,19.97959,140,13.650419,114.7214,145,0,25,41,13.650419,45.102309,1,0
27.1,13.650419,31.022533,104.73584,20.082665,140,13.650419,114.7214,145,0,25,41,13.650419,44.994626,1,0
27.15,13.650419,31.104384,104.90708,20.185984,140,13.650419,114.7214,145,0,25,41,13.650419,44.887817,1,0
27.2,13.650419,31.186235,105.07818,20.289549,140,13.650419,114.7214,145,0,25,41,13.650419,44.781889,1,0
27.25,13.650419,31.268087,105.24913,20.393357,140,13.650419,114.7214,145,0,25,41,13.650419,44.676849,1,0
27.3,13.650419,31.349938,105.41993,20.49741,140,13.650419,114.7214,145,0,25,41,13.650419,44.572702,1,0
27.35,13.650419,31.431789,105.59058,20.601707,140,13.650419,114.7214,145,0,25,41,13.650419,44.469457,1,0
27.4,13.650419,31.51364,105.76108,20.706247,140,13.650419,114.7214,145,0,25,41,13.650419,44.367118,1,0
27.45,13.650419,31.595491,105.93144,20.811031,140,13.650419,114.7214,145,0,25,41,13.650419,44.265692,1,0
