minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
364,5.03769,5.07357,0.46277,0.00000,0.00000,20.72157,2
365,5.03840,5.07343,0.46354,0.00000,0.00000,19.98812,2
366,5.03729,5.07329,0.46331,0.00000,0.00000,20.83057,2
367,5.03822,5.07314,0.46424,0.00000,0.00000,20.36306,2
368,5.03795,5.07300,0.46441,0.00000,0.00000,20.61365,2
369,5.03826,5.07286,0.46497,0.00000,0.00000,20.70822,2
370,5.03875,5.07272,0.46557,0.00000,0.00000,20.70234,2
371,5.03917,5.07259,0.46613,0.00000,0.00000,20.35545,2
372,5.03871,5.07245,0.46626,0.00000,0.00000,20.42355,2
373,5.03840,5.07232,0.46653,0.00000,0.00000,21.00063,2
374,5.03945,5.07218,0.46746,0.00000,0.00000,21.20798,2
375,5.04091,5.07205,0.46850,0.00000,0.00000,20.57500,2
376,5.04075,5.07193,0.46872,0.00000,0.00000,20.87185,2
377,5.04129,5.07180,0.46940,0.00000,0.00000,20.80406,2
378,5.04160,5.07168,0.46993,0.00000,0.00000,21.09408,2
379,5.04255,5.07156,0.47080,0.00000,0.00000,20.81583,2
380,5.04276,5.07144,0.47125,0.00000,0.00000,20.91775,2
381,5.04317,5.07133,0.47186,0.00000,0.00000,20.43139,2
382,5.04236,5.07122,0.47186,0.00000,0.00000,20.78138,2
383,5.04240,5.07110,0.47237,0.00000,0.00000,20.63098,2
384,5.04204,5.07099,0.47261,0.00000,0.00000,21.96138,2
385,5.04483,5.07087,0.47445,0.00000,0.00000,21.10342,2
386,5.04539,5.07077,0.47496,0.00000,0.00000,20.96018,2
387,5.04556,5.07067,0.47545,0.00000,0.00000,20.75537,2
388,5.04520,5.07056,0.47572,0.00000,0.00000,20.94507,2
389,5.04528,5.07046,0.47623,0.00000,0.00000,21.06348,2
390,5.04559,5.07036,0.47684,0.00000,0.00000,20.52033,2
391,5.04456,5.07026,0.47675,0.00000,0.00000,20.98475,2
392,5.04465,5.07016,0.47733,0.00000,0.00000,21.40056,2
393,5.04569,5.07006,0.47828,0.00000,0.00000,21.51170,2
394,5.04689,5.06996,0.47926,0.00000,0.00000,21.09231,2
395,5.04701,5.06987,0.47969,0.00000,0.00000,21.21014,2
396,5.04736,5.06978,0.48033,0.00000,0.00000,21.35311,2
397,5.04800,5.06969,0.48109,0.00000,0.00000,21.20814,2
398,5.04823,5.06960,0.48163,0.00000,0.00000,21.46295,2
399,5.04901,5.06952,0.48249,0.00000,0.00000,21.13706,2
400,5.04894,5.06943,0.48288,0.00000,0.00000,21.26426,2
401,5.04914,5.06935,0.48348,0.00000,0.00000,21.28165,2
402,5.04933,5.06927,0.48405,0.00000,0.00000,20.64243,2
403,5.04795,5.06919,0.48384,0.00000,0.00000,20.70924,2
404,5.04676,5.06911,0.48383,0.00000,0.00000,21.23501,2
405,5.04684,5.06902,0.48444,0.00000,0.00000,21.27484,2
406,5.04697,5.06893,0.48496,0.00000,0.00000,21.28910,2
