minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
347,5.01200,5.06599,0.45915,0.00000,0.00000,20.52064,2
348,5.01278,5.06577,0.45971,0.00000,0.00000,19.91286,2
349,5.01205,5.06556,0.45938,0.00000,0.00000,20.66181,2
350,5.01314,5.06535,0.46018,0.00000,0.00000,20.10077,2
351,5.01282,5.06514,0.46006,0.00000,0.00000,20.01642,2
352,5.01231,5.06493,0.45994,0.00000,0.00000,20.49277,2
353,5.01294,5.06472,0.46047,0.00000,0.00000,20.43824,2
354,5.01339,5.06451,0.46082,0.00000,0.00000,20.23401,2
355,5.01332,5.06431,0.46089,0.00000,0.00000,20.33644,2
356,5.01349,5.06410,0.46113,0.00000,0.00000,20.52041,2
357,5.01407,5.06390,0.46159,0.00000,0.00000,19.62450,2
358,5.01247,5.06370,0.46081,0.00000,0.00000,20.22364,2
359,5.01238,5.06350,0.46102,0.00000,0.00000,20.67745,2
360,5.01335,5.06329,0.46171,0.00000,0.00000,19.60326,2
361,5.01170,5.06309,0.46085,0.00000,0.00000,20.05838,2
362,5.01121,5.06289,0.46084,0.00000,0.00000,20.51594,2
363,5.01182,5.06268,0.46134,0.00000,0.00000,20.26220,2
364,5.01178,5.06248,0.46140,1.00000,0.00000,20.47035,2
365,5.05222,5.06227,0.47938,1.00000,0.00000,20.65294,2
366,5.09113,5.06223,0.49371,1.00000,0.00000,21.22261,2
367,5.12973,5.06235,0.50841,1.00000,0.00000,20.74562,2
368,5.16550,5.06262,0.52199,1.00000,0.00000,20.26691,2
369,5.19858,5.06303,0.53467,0.00000,0.00000,20.83899,2
370,5.19157,5.06357,0.53028,0.00000,0.00000,21.06021,2
371,5.18554,5.06409,0.52957,0.00000,0.00000,20.70726,2
372,5.17881,5.06457,0.52833,0.00000,0.00000,20.31272,2
373,5.17134,5.06503,0.52665,0.00000,0.00000,20.19148,2
374,5.16381,5.06545,0.52492,0.00000,0.00000,21.06285,2
375,5.15860,5.06585,0.52440,0.00000,0.00000,20.88060,2
376,5.15308,5.06622,0.52347,0.00000,0.00000,20.69905,2
377,5.14727,5.06657,0.52234,0.00000,0.00000,21.30689,2
378,5.14308,5.06689,0.52208,0.00000,0.00000,20.70720,2
379,5.13754,5.06719,0.52089,0.00000,0.00000,20.56115,2
380,5.13183,5.06747,0.51965,0.00000,0.00000,21.20969,2
381,5.12784,5.06773,0.51932,0.00000,0.00000,21.19642,2
382,5.12390,5.06797,0.51884,0.00000,0.00000,20.71162,2
383,5.11890,5.06820,0.51771,0.00000,0.00000,20.75368,2
384,5.11416,5.06840,0.51677,0.00000,0.00000,20.62235,2
385,5.10924,5.06858,0.51565,0.00000,0.00000,21.17900,2
386,5.10581,5.06874,0.51532,0.00000,0.00000,20.57610,2
387,5.10101,5.06889,0.51408,0.00000,0.00000,21.40020,2
388,5.09835,5.06902,0.51408,0.00000,0.00000,20.42266,2
389,5.09339,5.06914,0.51260,0.00000,0.00000,20.81371,2
390,5.08955,5.06924,0.51187,0.00000,0.00000,20.47046,2
391,5.08500,5.06932,0.51061,0.00000,0.00000,21.40039,2
392,5.08282,5.06938,0.51069,0.00000,0.00000,21.04490,2
393,5.07983,5.06943,0.51010,0.00000,0.00000,20.95498,2
394,5.07670,5.06947,0.50947,0.00000,0.00000,20.83491,2
395,5.07339,5.06950,0.50871,0.00000,0.00000,20.35422,2
396,5.06903,5.06952,0.50734,0.00000,0.00000,20.67313,2
397,5.06560,5.06952,0.50653,0.00000,0.00000,21.30893,2
398,5.06380,5.06950,0.50651,0.00000,0.00000,21.44425,2
399,5.06234,5.06948,0.50654,0.00000,0.00000,20.71166,2
400,5.05915,5.06945,0.50556,0.00000,0.00000,20.39216,2
401,5.05533,5.06941,0.50432,0.00000,0.00000,21.56771,2
402,5.05445,5.06935,0.50475,0.00000,0.00000,21.03238,2
403,5.05227,5.06929,0.50420,0.00000,0.00000,21.03448,2
404,5.05018,5.06922,0.50377,0.00000,0.00000,21.26522,2
405,5.04869,5.06915,0.50366,0.00000,0.00000,21.08657,2
406,5.04680,5.06907,0.50326,0.00000,0.00000,21.45155,2
