minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
333,5.03956,5.07499,0.44942,0.00000,0.00000,20.25686,2
334,5.04022,5.07484,0.45004,0.00000,0.00000,19.80562,2
335,5.03975,5.07471,0.45016,0.00000,0.00000,19.76564,2
336,5.03918,5.07457,0.45031,0.00000,0.00000,20.60904,2
337,5.04061,5.07442,0.45146,0.00000,0.00000,20.32048,2
338,5.04124,5.07429,0.45207,0.00000,0.00000,20.07557,2
339,5.04123,5.07416,0.45242,0.00000,0.00000,20.21875,2
340,5.04153,5.07403,0.45299,0.00000,0.00000,19.88322,2
341,5.04098,5.07390,0.45310,0.00000,0.00000,20.34137,2
342,5.04152,5.07376,0.45383,0.00000,0.00000,19.94825,2
343,5.04106,5.07364,0.45397,0.00000,0.00000,20.60578,2
344,5.04215,5.07350,0.45496,0.00000,0.00000,19.90203,2
345,5.04148,5.07338,0.45496,0.00000,0.00000,20.26358,2
346,5.04167,5.07325,0.45552,0.00000,0.00000,20.25638,2
347,5.04180,5.07313,0.45599,0.00000,0.00000,20.52064,2
348,5.04251,5.07300,0.45676,0.00000,0.00000,19.91286,2
349,5.04171,5.07288,0.45672,0.00000,0.00000,20.66181,2
350,5.04270,5.07275,0.45770,0.00000,0.00000,20.10077,2
351,5.04227,5.07263,0.45783,0.00000,0.00000,20.01642,2
352,5.04162,5.07251,0.45796,0.00000,0.00000,20.49277,2
353,5.04211,5.07239,0.45868,0.00000,0.00000,20.43824,2
354,5.04240,5.07227,0.45920,0.00000,0.00000,20.23401,2
355,5.04216,5.07215,0.45948,0.00000,0.00000,20.33644,2
356,5.04214,5.07203,0.45992,0.00000,0.00000,20.52041,2
357,5.04253,5.07191,0.46053,0.00000,0.00000,19.62450,2
358,5.04072,5.07179,0.46002,0.00000,0.00000,20.22364,2
359,5.04041,5.07167,0.46042,0.00000,0.00000,20.67745,2
360,5.04115,5.07154,0.46122,0.00000,0.00000,19.60326,2
361,5.03925,5.07142,0.46062,0.00000,0.00000,20.05838,2
362,5.03851,5.07129,0.46079,0.00000,0.00000,20.51594,2
363,5.03886,5.07116,0.46141,0.00000,0.00000,20.26220,2
364,5.03854,5.07103,0.46161,1.00000,0.00000,20.47035,2
365,5.07871,5.07090,0.48211,1.00000,0.00000,20.65294,2
366,5.11713,5.07093,0.49890,1.00000,0.00000,21.22261,2
367,5.15507,5.07112,0.51596,1.00000,0.00000,20.74562,2
368,5.19000,5.07145,0.53194,1.00000,0.00000,20.26691,2
369,5.22205,5.07193,0.54707,0.00000,0.00000,20.83899,2
370,5.21384,5.07253,0.54262,0.00000,0.00000,21.06021,2
371,5.20662,5.07309,0.54181,0.00000,0.00000,20.70726,2
372,5.19873,5.07363,0.54051,0.00000,0.00000,20.31272,2
373,5.19012,5.07413,0.53882,0.00000,0.00000,20.19148,2
374,5.18147,5.07459,0.53708,0.00000,0.00000,21.06285,2
375,5.17515,5.07502,0.53643,0.00000,0.00000,20.88060,2
376,5.16854,5.07542,0.53539,0.00000,0.00000,20.69905,2
377,5.16168,5.07579,0.53417,0.00000,0.00000,21.30689,2
378,5.15645,5.07614,0.53372,0.00000,0.00000,20.70720,2
379,5.14991,5.07646,0.53243,0.00000,0.00000,20.56115,2
380,5.14321,5.07675,0.53110,0.00000,0.00000,21.20969,2
381,5.13825,5.07702,0.53059,0.00000,0.00000,21.19642,2
382,5.13337,5.07726,0.52993,0.00000,0.00000,20.71162,2
383,5.12746,5.07749,0.52870,0.00000,0.00000,20.75368,2
384,5.12182,5.07769,0.52763,0.00000,0.00000,20.62235,2
385,5.11604,5.07786,0.52641,0.00000,0.00000,21.17900,2
386,5.11176,5.07801,0.52589,0.00000,0.00000,20.57610,2
387,5.10614,5.07815,0.52454,0.00000,0.00000,21.40020,2
388,5.10267,5.07826,0.52431,0.00000,0.00000,20.42266,2
389,5.09693,5.07836,0.52275,0.00000,0.00000,20.81371,2
390,5.09233,5.07843,0.52188,0.00000,0.00000,20.47046,2
391,5.08704,5.07849,0.52053,0.00000,0.00000,21.40039,2
392,5.08415,5.07852,0.52037,0.00000,0.00000,21.04490,2
393,5.08046,5.07855,0.51960,0.00000,0.00000,20.95498,2
394,5.07667,5.07855,0.51881,0.00000,0.00000,20.83491,2
395,5.07270,5.07855,0.51789,0.00000,0.00000,20.35422,2
396,5.06772,5.07852,0.51645,0.00000,0.00000,20.67313,2
397,5.06368,5.07848,0.51550,0.00000,0.00000,21.30893,2
398,5.06128,5.07842,0.51526,0.00000,0.00000,21.44425,2
399,5.05925,5.07835,0.51505,0.00000,0.00000,20.71166,2
400,5.05552,5.07828,0.51394,0.00000,0.00000,20.39216,2
401,5.05117,5.07818,0.51262,0.00000,0.00000,21.56771,2
402,5.04978,5.07808,0.51278,0.00000,0.00000,21.03238,2
403,5.04712,5.07796,0.51206,0.00000,0.00000,21.03448,2
404,5.04455,5.07784,0.51146,0.00000,0.00000,21.26522,2
405,5.04262,5.07771,0.51115,0.00000,0.00000,21.08657,2
