t,ref,K_actual,T_actual,bias_actual,psi_traditional,psi_mpc_nominal,psi_mpc_data,u_traditional,u_mpc_nominal,u_mpc_data,err_traditional,err_mpc_nominal,err_mpc_data,r_traditional,r_mpc_nominal,r_mpc_data,K_est_data,T_est_data,bias_est_data
35.4,12,0.1693625,8.925000000000001,0.01718719338962435,16.26624526958475,10.41615521495792,10.08102737989213,-3.471824042526217,-8.512500000000001,-10.16250000000001,4.266245269584747,-1.583844785042077,-1.918972620107866,-0.2981784505211155,-0.5020389231590544,-0.6119163866879024,0.1565366472356018,7.65639119698047,0.001211689538904118
35.6,12,0.169075,8.949999999999999,0.01735581144878253,16.20599816145081,10.31222355959406,9.954360251266891,-3.442080249621355,-8.550000000000001,-10.27500000000001,4.205998161450815,-1.687776440405937,-2.045639748733109,-0.3012355406696607,-0.519658276819302,-0.633335643126215,0.1544566472356018,7.539391196980469,0.001754900863251666
35.8,12,0.1687875,8.975000000000001,0.01752403768786848,16.14519060788641,10.20484788876332,9.823453679202958,-3.41158375997383,-8.5875,-10.35000000000001,4.145190607886409,-1.795152111236677,-2.176546320797042,-0.3040377678220287,-0.5368783541536951,-0.6545328603196716,0.1523766472356018,7.422391196980469,0.002325228816428087
36,12,0.1685,9,0.01769182349066996,16.08387267354065,10.09410595135276,9.688379354374982,-3.380376546290278,-8.625,-10.46250000000001,4.08387267354065,-1.905894048647237,-2.311620645625018,-0.3065896717287904,-0.5537096870528079,-0.6753716241398768,0.1502966472356018,7.305391196980469,0.002916866045487316
36.2,12,0.1682125,9.025,0.01785912036825776,16.02209350646198,9.980073452157619,9.549179104149477,-3.348499972658865,-8.625,-10.53750000000001,4.022093506461982,-2.019926547842381,-2.450820895850523,-0.308895835393348,-0.5701624959757225,-0.6960012511275234,0.1482166472356019,7.188391196980469,0.003520556585527371
36.4,12,0.167925,9.050000000000001,0.01802587997299864,15.95990133038637,9.862852069836931,9.405921859325417,-3.315994785839855,-8.625,-10.57500000000001,3.959901330386375,-2.137147930163069,-2.594078140674583,-0.3109608803780351,-0.58610691160344,-0.716286224120298,0.1461366472356019,7.071391196980468,0.00413021207448431
36.6,12,0.1676375,9.074999999999999,0.01819205411252748,15.89734343793385,9.742540689727775,9.258702685497495,-3.282901107190584,-8.625,-10.65000000000001,3.897343437933847,-2.257459310272225,-2.741297314502505,-0.3127894622626425,-0.6015569005457808,-0.7360958691396143,0.1440566472356019,6.954391196980467,0.004739389947693857
36.8,12,0.16735,9.100000000000001,0.01835759476367453,15.83446618468342,9.619235486386076,9.107586429069951,-3.249258425207247,-8.5875,-10.68750000000001,3.834466184683421,-2.380764513613924,-2.892413570930049,-0.3143862662521264,-0.6165260167084923,-0.7555812821377235,0.1419766472356019,6.837391196980467,0.005340910175256674
37,12,0.1670625,9.125,0.01852245408634378,15.77131498409736,9.49305758855672,8.952663940859932,-3.21510558866637,-8.5875,-10.76250000000001,3.771314984097362,-2.50694241144328,-3.047336059140068,-0.3157560029302993,-0.6308894891467796,-0.7746124410500935,0.1398966472356019,6.720391196980467,0.00592743707616927
37.2,12,0.166775,9.15,0.0186865844373384,15.70793430326609,9.36409725856927,8.793996223842628,-3.180480800349034,-8.550000000000001,-10.76250000000001,3.707934303266093,-2.63590274143073,-3.206003776157372,-0.3169034041563462,-0.6448016499372526,-0.7933385850865213,0.1379844083850107,6.603391196980466,0.006492987610968788
37.4,12,0.1664875,9.175000000000001,0.01884993838412929,15.64436765944588,9.232469639609311,8.631697489973687,-3.145421611331348,-8.512500000000001,-10.76250000000001,3.644367659445884,-2.767530360390689,-3.368302510026313,-0.3178332191010504,-0.6581380947997904,-0.8114936693447035,0.1363045088802121,6.486391196980465,0.00703063591361199
37.6,12,0.1662,9.199999999999999,0.0190124687185628,15.58065761736195,9.098286648162047,8.465878843887936,-3.109964915824875,-8.475000000000001,-10.72500000000001,3.580657617361952,-2.901713351837953,-3.534121156112064,-0.3185502104196574,-0.6709149572363206,-0.829093230428756,0.1348318984728654,6.369391196980465,0.007533635075732752
37.8,12,0.1659125,9.225000000000001,0.01917412847050347,15.51684578725028,8.961657068321074,8.296675471465834,-3.074146946551093,-8.437500000000002,-10.68750000000001,3.516845787250283,-3.038342931678926,-3.703324528534166,-0.3190591505583456,-0.6831478992048619,-0.8460168621105053,0.1335486854251289,6.252391196980465,0.007994775218522926
38,12,0.165625,9.25,0.01933487092140814,15.45297282361202,8.822686643019267,8.124218801931542,-3.038003270634279,-8.400000000000002,-10.61250000000001,3.452972823612019,-3.177313356980733,-3.875781198068458,-0.3193648181913195,-0.6948521265090297,-0.8622833476714614,0.132438846672422,6.135391196980464,0.008407935338048572
38.2,12,0.1653375,9.275,0.0194946496178273,15.3890784246549,8.681478162290572,7.948663475494308,-3.001568785997431,-8.325000000000003,-10.53750000000001,3.389078424654903,-3.318521837709428,-4.051336524505692,-0.319471994785578,-0.7060424036434718,-0.8777766321861753,0.1314900552732319,6.031143645953181,0.008767667670130003
38.40000000000001,12,0.16505,9.300000000000001,0.01965341838482971,15.32520133239681,8.538158287885754,7.770159774291106,-2.964877718246249,-8.250000000000004,-10.46250000000001,3.32520133239681,-3.461841712114246,-4.229840225708894,-0.3193854612904604,-0.7165993720240903,-0.8925185060160077,0.1306932166996953,5.944944075023941,0.009066394378093737
38.6,12,0.1647625,9.324999999999999,0.01981113133934675,15.26137933340699,8.392850085149766,7.588853749096485,-2.927963618026403,-8.175000000000004,-10.35000000000001,3.261379333406989,-3.607149914850234,-4.411146250903515,-0.3191099949491091,-0.7265410136799396,-0.9065301259731061,0.1300383546576568,5.875031408290907,0.009298709572006025
38.8,12,0.164475,9.350000000000001,0.01996774290343227,15.19764926016118,8.245673126921742,7.404913845299022,-2.89085935883966,-8.100000000000005,-10.20000000000001,3.197649260161182,-3.754326873078258,-4.595086154700978,-0.3186503662290353,-0.7358847911401145,-0.9196995189873149,0.1295179416242934,5.82024936344902,0.009458955026628078
39,12,0.1641875,9.375,0.02012320781743425,15.13404699298738,8.096743594093878,7.218530103705342,-2.853597135304695,-8.025000000000006,-10.05000000000001,3.134046992987379,-3.903256405906122,-4.781469896294658,-0.3180113358690145,-0.7446476641393187,-0.9319187079683972,0.129124600693363,5.779649800476554,0.009543544713722499
39.2,12,0.1639,9.4,0.02027748115307458,15.07060746257946,7.946174372945706,7.029887116911692,-2.816208461848714,-7.950000000000006,-9.900000000000009,3.070607462579462,-4.053825627054294,-4.970112883088308,-0.3171976520395826,-0.7528461057408598,-0.9432149339682512,0.1288474531870213,5.752088103390593,0.009553121709517394
39.40000000000001,12,0.1636125,9.425000000000001,0.02043051832643302,15.00736465305657,7.794075149365959,6.839164186529987,-2.778724171816318,-7.875000000000005,-9.712500000000009,3.007364653056573,-4.205924850634041,-5.160835813470013,-0.3162140476144447,-0.7604961178987372,-0.9536146519085246,0.1286733485133283,5.736258511622191,0.009491790960984929
39.6,12,0.163325,9.449999999999999,0.02058227511083159,14.94435160554654,7.640552500070033,6.646561514528697,-2.741174416982237,-7.762500000000006,-9.525000000000009,2.944351605546542,-4.359447499929967,-5.353438485471303,-0.3150652375501523,-0.7676132464796313,-0.9630133600064523,0.1285918969681853,5.731219667273691,0.009362610733260427
39.8,12,0.1630375,9.475000000000001,0.02073270764961584,14.88160042227225,7.485735905520253,6.452273531351973,-2.703588667454954,-7.687500000000005,-9.337500000000009,2.881600422272253,-4.514264094479747,-5.547726468648027,-0.3137559163714457,-0.7740829727489014,-0.9714399158836203,0.1285906399655934,5.735803691931613,0.009171711151934762
40,12,0.16275,9.5,0.02088177246882908,14.81914227112031,7.329725325098088,6.256489061271243,-2.665995711958383,-7.575000000000006,-9.150000000000009,2.819142271120313,-4.670274674901912,-5.743510938728757,-0.3122907557597018,-0.780052902110822,-0.9789223504036472,0.1286565085330717,5.748777461655546,0.008926534345625518
40.2,12,0.1624625,9.525,0.02102942648977604,14.75700739067192,7.172643580425669,6.059391482512019,-2.628423658479136,-7.462500000000006,-8.92500000000001,2.757007390671919,-4.827356419574331,-5.940608517487981,-0.3106744022419681,-0.7854087233620916,-0.9854878937961203,0.1287760563115363,5.768768155463437,0.008636366631128187
40.40000000000001,12,0.162175,9.550000000000001,0.02117562704147235,14.6952250956763,7.01460997267473,5.861184466980559,-2.590899935267106,-7.350000000000006,-8.70000000000001,2.695225095676298,-4.98539002732527,-6.138815533019441,-0.3089114749781063,-0.7901680387546961,-0.9910350776573017,0.1289399092187806,5.79488910432135,0.00830717673868718
40.6,12,0.1618875,9.574999999999999,0.02132033187297611,14.63382378294758,6.85574038179081,5.662065785756547,-2.553451292177393,-7.237500000000006,-8.437500000000011,2.633823782947577,-5.14425961820919,-6.337934214243453,-0.3070065636436095,-0.7943479544196017,-0.9955934061200585,0.1291382960648457,5.826181670036082,0.007945558365204214
40.8,12,0.1616,9.600000000000001,0.02146349916559818,14.57283093766644,6.696147362607582,5.462252837389157,-2.516103802341817,-7.125000000000006,-8.212500000000011,2.572830937666437,-5.303852637392418,-6.537747162610843,-0.3049642264056985,-0.7979650959161375,-0.9990647418369504,0.129364361722472,5.86201740640469,0.007555881243664439
41,12,0.1613125,9.625,0.02160508754498744,14.51227314006837,6.535940237957296,5.261931448746044,-2.47888286415857,-7.012500000000006,-7.950000000000011,2.512273140068368,-5.464059762042704,-6.738068551253956,-0.3027889879903443,-0.8010356232514317,-1.001606943215561,0.1296078374759575,5.90122642009364,0.007146450596486416
41.2,12,0.161025,9.65,0.0217450560930877,14.45217607250079,6.375225188879464,5.06130718856355,-2.441813203588733,-6.900000000000007,-7.72500000000001,2.452176072500787,-5.624774811120536,-6.93869281143645,-0.3004853378379023,-0.8035752453891578,-1.003121300912474,0.1298623760272054,5.943126387232887,0.006722013136889129
41.40000000000001,12,0.1607375,9.675000000000001,0.02188336435996275,14.39256452683177,6.214105342026244,4.860554609074157,-2.404918876748705,-6.787500000000007,-7.46250000000001,2.392564526831769,-5.785894657973756,-7.139445390925843,-0.2980577283450873,-0.8055992342661018,-1.003762897446966,0.1301194666060379,5.986638973008566,0.006289991265543405
41.6,12,0.16045,9.699999999999999,0.02201997237548606,14.33346241219356,6.052680854359375,4.659868100298478,-2.368223272787763,-6.675000000000007,-7.20000000000001,2.333462412193558,-5.947319145640625,-7.340131899701522,-0.2955105731910546,-0.8071224383343449,-1.003432543878395,0.1303745720394251,6.031222970542281,0.005853905487184543
41.8,12,0.1601625,9.725000000000001,0.02215484066089198,14.27489276304448,5.891048995230141,4.459436380289482,-2.331749117040261,-6.562500000000007,-6.93750000000001,2.274892763044479,-6.108951004769859,-7.540563619710518,-0.2928482457453954,-0.8081592956461685,-1.002158600044981,0.1306234285018571,6.076369764546108,0.005416683000195556
42,12,0.159875,9.75,0.02228793024018469,14.2168777475333,5.729304225930515,4.259442653418675,-2.295518474442179,-6.412500000000007,-6.712500000000009,2.216877747533299,-6.270695774069485,-7.740557346581325,-0.2900750775558918,-0.8087238464981307,-0.9999686343540367,0.1308624743146223,6.121577023651467,0.004981466198187563
42.2,12,0.1595875,9.775,0.02241920265140208,14.15943867615052,5.567562872954335,4.060040167642004,-2.259552753201978,-6.300000000000007,-6.450000000000009,2.159438676150517,-6.432437127045665,-7.939959832357996,-0.2871953569139175,-0.8087067648809013,-0.9970124288833528,0.1310870599780165,6.16609888024962,0.004552881908705453
42.40000000000001,12,0.1593,9.800000000000001,0.02254861995773097,14.10259601065144,5.405913400165565,3.861402165792907,-2.223872708715926,-6.187500000000007,-6.187500000000009,2.102596010651435,-6.594086599834435,-8.138597834207093,-0.284213327495406,-0.8082473639438505,-0.9931900092454847,0.1312957423960887,6.20970299292951,0.004132006220654939
42.6,12,0.1590125,9.824999999999999,0.02267614475847057,14.04636937323636,5.244441703252425,3.663696807759448,-2.188498447718317,-6.037500000000007,-5.962500000000009,2.046369373236365,-6.755558296747575,-8.336303192240551,-0.2811331870753504,-0.8073584845656951,-0.9885267901672961,0.1314871373059471,6.252197900860613,0.00371922478963095
42.8,12,0.158725,9.850000000000001,0.02280174019984106,13.9907775559736,5.083255456265261,3.467063033975024,-2.153449432657181,-5.925000000000007,-5.700000000000009,1.990777555973597,-6.916744543734739,-8.532936966024977,-0.2779590863138335,-0.805931234935819,-0.9831688689221201,0.1316590536276316,6.293133968382028,0.003316965933077324
43,12,0.1584375,9.875,0.02292536998563401,13.93583853045127,4.922435027555881,3.271659853124166,-2.11874448628633,-5.812500000000007,-5.475000000000009,1.935838530451273,-7.077564972444119,-8.728340146875833,-0.2746951276116253,-0.8041021435469001,-0.9770159042542916,0.1318116287035516,6.332487941493222,0.002924845587067042
43.2,12,0.15815,9.9,0.02304699838770181,13.88156945764459,4.762058435619787,3.077617517317814,-2.084401796464779,-5.662500000000007,-5.250000000000009,1.881569457644588,-7.237941564380213,-8.922382482682186,-0.2713453640334224,-0.8018829596804691,-0.9702116790317615,0.1319438435413261,6.369987908380111,0.002544024736118766
43.40000000000001,12,0.1578625,9.925000000000001,0.02316659025628278,13.82798669798522,4.602225374466395,2.885062411665279,-2.050438921154821,-5.550000000000007,-5.025000000000009,1.827986697985219,-7.397774625533605,-9.114937588334721,-0.2679137982968413,-0.7991653057669597,-0.9627755282626704,0.1320553268684538,6.4054844897551,0.002174787182447311
43.6,12,0.157575,9.949999999999999,0.02328411103015927,13.77510582162016,4.443008764049772,2.694117159409446,-2.016872793610185,-5.437500000000007,-4.80000000000001,1.775105821620157,-7.556991235950228,-9.305882840590554,-0.2644043818253119,-0.7960830520831196,-0.9547262612791687,0.1321461297601285,6.438913803264166,0.001816819796137493
43.8,12,0.1572875,9.975000000000001,0.02339952674664558,13.72294161884755,4.28447937330886,2.504900723901468,-1.983719727745971,-5.287500000000007,-4.57500000000001,1.722941618847546,-7.71552062669114,-9.495099276098532,-0.2608210138630552,-0.7926469537045627,-0.9460821775398872,0.1322170354536545,6.470266750943972,0.001470023264617902
44,12,0.157,10,0.02351280405140293,13.67150811071747,4.126729529742894,2.317528507518654,-1.950995423682202,-5.175000000000007,-4.350000000000009,1.671508110717474,-7.873270470257106,-9.682471492481346,-0.2571675406503635,-0.7887492178298289,-0.9368610819140691,0.1322684682158135,6.499580658554516,0.00113334818044704
44.2,12,0.1567125,10.025,0.02362391020807866,13.62081855978599,3.969825295210304,2.132112447625553,-1.918714973453074,-5.062500000000007,-4.162500000000009,1.620818559785986,-8.030174704789696,-9.867887552374448,-0.2534477546574377,-0.7845211726629517,-0.9270802994655072,0.1323009225037842,6.526915192189393,0.0008056191052733859
44.40000000000001,12,0.156425,10.05,0.0237328131077668,13.57088548101097,3.813830761789929,1.948737661420437,-1.886892866874136,-4.950000000000007,-3.975000000000009,1.570885481010972,-8.186169238210072,-10.05126233857956,-0.2496653938750704,-0.7799726671018756,-0.9168739310255771,0.1323146543469444,6.552152070083798,0.0004873303735452321
44.6,12,0.1561375,10.075,0.02383948127828731,13.52172065277887,3.658808103748001,1.767486653634262,-1.855542997559852,-4.800000000000007,-3.750000000000009,1.521720652778873,-8.341191896251999,-10.23251334636574,-0.2458241411604965,-0.7751132902096382,-0.906255038930878,0.1323107700395795,6.575270905356422,0.0001789339974221619
44.8,12,0.15585,10.1,0.0239438838932813,13.47333512805152,3.50484087424836,1.588462632201673,-1.82467866908416,-4.687500000000007,-3.562500000000009,1.473335128051518,-8.495159125751641,-10.41153736779833,-0.2419276236367696,-0.7698361474982063,-0.8951201071629451,0.1322899334516178,6.596483427732552,-0.0001220353294541078
45,-6,0.1555625,10.125,0.02404599078111969,13.42573924562271,3.35198700118365,1.411742522489817,-2.42467866908416,-4.575000000000007,-3.412500000000009,19.42573924562271,9.35198700118365,7.411742522489817,-0.2379794121440539,-0.7642693653235459,-0.8836005485592801,0.1322526282615673,6.615792099751202,-0.0004160017383279811
45.2,-6,0.155275,10.15,0.02414577243362257,13.37855523872316,3.200302655366279,1.237377807045489,-3.02467866908416,-4.462500000000007,-3.225000000000009,19.37855523872316,9.200302655366279,7.237377807045489,-0.2359200344977628,-0.7584217290868569,-0.8718235772216383,0.1321994280992414,6.633085095595385,-0.0007021031487807361
45.40000000000001,-6,0.1549875,10.175,0.02424320001458685,13.33141593189989,3.049842296275166,1.065441234625488,-3.62467866908416,-4.387500000000007,-3.07500000000001,19.33141593189989,9.049842296275166,7.065441234625489,-0.2356965341163443,-0.7523017954555637,-0.8596828621000047,0.1321309072136042,6.648493173105611,-0.0009818786545678576
45.6,-6,0.1547,10.2,0.0243382453681197,13.28396445292542,2.900635868188885,0.895980419885088,-4.22467866908416,-4.275000000000007,-2.88750000000001,19.28396445292542,8.900635868188886,6.895980419885088,-0.2372573948723132,-0.7460321404314069,-0.8473040737020012,0.1320477430474756,6.661998866923049,-0.001255216630843975
45.8,-6,0.1544125,10.225,0.0244308810267755,13.23585395319614,2.752735086154314,0.7290641460327537,-4.824678669084161,-4.162500000000008,-2.73750000000001,19.23585395319614,8.752735086154313,6.729064146032754,-0.2405524986464345,-0.7395039101728534,-0.8345813692616714,0.1319503511349266,6.673770390708696,-0.00152406805658753
46,-6,0.154125,10.25,0.02452108021949363,13.18674733635059,2.606190069938508,0.5647363627780153,-5.424678669084161,-4.050000000000008,-2.58750000000001,19.18674733635059,8.606190069938508,6.564736362778016,-0.2455330842277497,-0.7327250810790318,-0.8216389162736919,0.1318401798521689,6.683833838447593,-0.001787716997105661
46.2,-6,0.1538375,10.275,0.02460881687933519,13.13631699484788,2.461049385052765,0.403039531917515,-6.02467866908416,-3.975000000000008,-2.47500000000001,19.13631699484788,8.461049385052766,6.403039531917515,-0.2521517075135066,-0.7257034244287129,-0.8084841543025016,0.1317176858927502,6.69223644491197,-0.002046777570433929
46.40000000000001,-6,0.15355,10.3,0.02469406565101612,13.08424455425494,2.317337624567466,0.2439922073742415,-6.62467866908416,-3.862500000000008,-2.32500000000001,19.08424455425494,8.317337624567466,6.243992207374242,-0.2603622029647291,-0.7185588024264963,-0.795236622716367,0.1315837274301112,6.698932574844559,-0.002300472279774803
46.6,-6,0.1532625,10.325,0.02477680189823474,13.03022062499998,2.175100896329281,0.08763452069085875,-7.22467866908416,-3.787500000000008,-2.21250000000001,19.03022062499998,8.175100896329281,6.087634520690859,-0.2701196462747811,-0.7111836411909243,-0.781788433416914,0.1314385849852862,6.704041710470666,-0.002550206149254274
46.8,-6,0.152975,10.35,0.02485700171079146,12.97394456135802,2.034361591440404,-0.06601705216485843,-7.824678669084159,-3.675000000000008,-2.06250000000001,18.97394456135802,8.034361591440405,5.933982947835141,-0.2813803182098215,-0.7036965244443829,-0.7682578642785859,0.131283056656149,6.707573155354521,-0.002795694748722244
47,-6,0.1526875,10.375,0.02493464191149863,12.91512422744171,1.895163478308633,-0.2169245983752219,-8.424678669084159,-3.600000000000008,-1.95000000000001,18.91512422744171,7.895163478308634,5.783075401624778,-0.2941016695815439,-0.695990565658855,-0.7545377310518173,0.1311171988301079,6.70966184614549,-0.003038645252443249
47.2,-6,0.1524,10.4,0.02500970006287865,12.8534757699789,1.757526859058272,-0.36507361344001,-9.024678669084158,-3.525000000000008,-1.83750000000001,18.8534757699789,7.757526859058272,5.63492638655999,-0.3082422873140248,-0.6881830962518063,-0.7407450753239404,0.1309417417407047,6.710332724403437,-0.003278907730093555
47.40000000000001,-6,0.1521125,10.425,0.02508215447364814,12.78872339766533,1.62147129356524,-0.510450278674114,-9.624678669084158,-3.412500000000008,-1.725000000000011,18.78872339766533,7.62147129356524,5.489549721325886,-0.3237618615678798,-0.6802778274651574,-0.7268833261705197,0.1307572990588128,6.709632483088177,-0.003516627462640805
47.6,-6,0.151825,10.45,0.02515198420498669,12.72059916688808,1.487037504116729,-0.6530414447271788,-10.22467866908416,-3.337500000000008,-1.650000000000011,18.72059916688808,7.487037504116729,5.346958555272821,-0.3406211538862568,-0.672168947242559,-0.7129558302653245,0.1305643851320661,6.707619660495017,-0.003752135876286196
47.8,-6,0.1515375,10.475,0.02521916907658796,12.64884277362238,1.354243106992369,-0.7928564086167703,-10.82467866908416,-3.262500000000008,-1.537500000000011,18.64884277362238,7.354243106992369,5.20714359138323,-0.3587819663284642,-0.6639719856217998,-0.6990748194479574,0.1303643492308993,6.704292754822422,-0.003984168964395447
48,-6,0.15125,10.5,0.02528368967249167,12.57320135131073,1.223105040895977,-0.9298828027334731,-11.42467866908416,-3.187500000000008,-1.462500000000011,18.57320135131073,7.223105040895977,5.070117197266526,-0.3782071115582611,-0.655690330481961,-0.6851319705835142,0.130157352873153,6.699745988516781,-0.00421372981182546
48.2,-6,0.1509625,10.525,0.02534552734669465,12.49342927453973,1.093639583169273,-1.064130501280101,-12,-3.112500000000007,-1.350000000000011,18.49342927453973,7.093639583169272,4.935869498719899,-0.3988603838550145,-0.6473272886335206,-0.6712384927331394,0.1299446190596478,6.694010840920773,-0.004439917063476067
48.40000000000001,-6,0.150675,10.55,0.02540466422853947,12.40930212720979,0.9658623655668725,-1.195587888024137,-12,-3.037500000000007,-1.275000000000011,18.40930212720979,6.965862365566872,4.804412111975863,-0.4206357366497133,-0.6388860880120008,-0.6572869337201779,0.1297260546983953,6.687186168863186,-0.004664023726576565
48.6,-6,0.1503875,10.575,0.02546108322787885,12.32093063843628,0.8397883896066453,-1.324265386554594,-12,-2.962500000000007,-1.200000000000011,18.32093063843628,6.839788389606645,4.675734613445406,-0.441857443867518,-0.6303698798011365,-0.6433874926522866,0.1295028596522135,6.679315685179321,-0.004885213506079043
48.8,-6,0.1501,10.6,0.02551476804001467,12.22842282209399,0.7154320415090598,-1.45017343469153,-12,-2.887500000000007,-1.125000000000011,18.228422822094,6.71543204150906,4.54982656530847,-0.4625390817114454,-0.6217817404879269,-0.6295402406846817,0.1292760825903036,6.670457967875782,-0.005102929424694907
49,-6,0.1498125,10.625,0.02556570315040986,12.13188404583826,0.5928071067386899,-1.573322485538245,-12,-2.812500000000007,-1.050000000000011,18.13188404583826,6.59280710673869,4.426677514461756,-0.4826938812786982,-0.6131246738518499,-0.6157452542335716,0.1290466687207021,6.660680601929172,-0.00531678770925828
49.2,-6,0.149525,10.65,0.02561387383917204,12.03141709820276,0.4719267841606021,-1.693723008478299,-12,-2.775000000000007,-0.9750000000000107,18.03141709820276,6.471926784160602,4.306276991521702,-0.5023347381774879,-0.604401612890439,-0.6020026147002695,0.1288154967141361,6.65005631284081,-0.005526501771998113
49.40000000000001,-6,0.1492375,10.675,0.02565926618530741,11.92712225383323,0.3527826399647777,-1.811385490118494,-12,-2.700000000000006,-0.9000000000000108,17.92712225383323,6.352782639964778,4.188614509881506,-0.5214742218476349,-0.5957207209791222,-0.5883124082009746,0.1285834075264722,6.638660506210582,-0.005731827809479038
49.6,-6,0.14895,10.7,0.02570186707074388,11.81909733691429,0.2353872250898236,-1.926320435178907,-12,-2.625000000000006,-0.8625000000000108,17.81909733691429,6.235387225089823,4.073679564821093,-0.5401245845946927,-0.5869770743747704,-0.5746747253020682,0.128351227125146,6.626569792734688,-0.005932525896167105
49.8,-6,0.1486625,10.725,0.02574166418412206,11.70743778284489,0.1197525328392872,-2.038559248172184,-12,-2.587500000000006,-0.7875000000000107,17.70743778284489,6.119752532839287,3.961440751827816,-0.5582977703469982,-0.578173461252682,-0.5611940649663855,0.1281216619610001,6.613868864101899,-0.006125946523087652
50,-6,0.148375,10.75,0.02577864602435316,11.59223669821595,0.005869219948666432,-2.148111994239247,-12,-2.512500000000006,-0.7500000000000108,17.59223669821595,6.005869219948666,3.851888005760753,-0.5760054231447286,-0.5694165644531036,-0.5477637303353161,0.1278951450655737,6.600643721055511,-0.0063123790793202
50.2,-6,0.1480875,10.775,0.02581280190394277,11.473584919142,-0.1062513215123175,-2.255009473608275,-12,-2.475000000000006,-0.6750000000000107,17.473584919142,5.893748678487682,3.744990526391725,-0.5932588953697234,-0.5606027073049195,-0.5344873968451374,0.1276743921386475,6.587003187611945,-0.006489281042990504
50.40000000000001,-6,0.1478,10.8,0.0258441219520794,11.35157106799709,-0.216618845487195,-2.359261342676198,-12,-2.400000000000006,-0.6375000000000107,17.35157106799709,5.783381154512805,3.640738657323802,-0.6100692557245316,-0.5518376198743876,-0.521259345339613,0.1274590066738743,6.573007782388741,-0.006657756125675192
50.6,-6,0.1475125,10.825,0.02587259711748712,11.22628160860332,-0.3252225393251953,-2.460897828920335,-12,-2.362500000000006,-0.6000000000000107,17.22628160860332,5.674777460674805,3.539102171079665,-0.6264472969688466,-0.5430184691900016,-0.5081824312206858,0.1272514085563409,6.558765181017317,-0.006815565499773831
50.8,-6,0.147225,10.85,0.02589821917104133,11.09780089991908,-0.4320725479835678,-2.559948649409211,-12,-2.287500000000005,-0.5625000000000108,17.09780089991908,5.567927452016432,3.440051350590789,-0.6424035434212134,-0.5342500432918622,-0.4952541024443813,0.1270539370963659,6.544395619887633,-0.006960646721609539
51,-6,0.1469375,10.875,0.02592098070814687,10.96621124827236,-0.5371586173468337,-2.656443024854953,-12,-2.250000000000005,-0.5250000000000108,16.96621124827236,5.462841382653166,3.343556975145047,-0.6579482582336187,-0.5254303468163293,-0.4824718772287099,0.1268689141041401,6.530029658386509,-0.007091018375030254
51.2,-6,0.14665,10.9,0.02594087515087794,10.83159295818309,-0.6404912645969321,-2.75040969324808,-12,-2.212500000000005,-0.4875000000000108,16.83159295818309,5.359508735403068,3.24959030675192,-0.6730914504463136,-0.5166632362504916,-0.469833341965633,0.1267209245621249,6.516583243441443,-0.00718426104106769
51.40000000000001,-6,0.1463625,10.925,0.02595789674987907,10.6940243818171,-0.7420809553318192,-2.841876923086673,-12,-2.137500000000005,-0.4500000000000108,16.6940243818171,5.25791904466818,3.158123076913327,-0.6878428818299671,-0.5079484536744354,-0.4573361491929687,0.1266286610866731,6.504866468076782,-0.007223434469481213
51.6,-6,0.146075,10.95,0.0259720405860266,10.5535819671127,-0.8419180103434408,-2.930872526211545,-12,-2.100000000000005,-0.4125000000000109,16.5535819671127,5.15808198965656,3.069127473788455,-0.7022120735220057,-0.4991852750581084,-0.4449780156243573,0.1266061105202996,6.49559743269721,-0.007196004781092651
51.8,-6,0.1457875,10.975,0.02598330257185034,10.41034030461995,-0.9400132512199937,-3.01742387025864,-12,-2.062500000000005,-0.4125000000000108,16.41034030461995,5.059986748780006,2.98257612974136,-0.7162083124637592,-0.4904762043827641,-0.4327567202354743,0.1266634580015828,6.489413295539553,-0.007093042708008158
52,-6,0.1455,11,0.02599167945271476,10.26437217309099,-1.036377444328496,-3.101577816138221,-12,-2.025000000000005,-0.3750000000000108,16.26437217309099,4.963622555671504,2.898422183861779,-0.7298406576448103,-0.4818209655425122,-0.4207697293979065,0.1268116007105606,6.487010558916438,-0.006904551050468785
52.2,-6,0.1452125,11.025,0.0259971688077596,10.11574858385884,-1.131021303111463,-3.183360432187338,-12,-1.987500000000005,-0.3750000000000108,16.11574858385884,4.868978696888537,2.816639567812662,-0.7431179461607254,-0.4732192939148327,-0.4089130802455835,0.1270525030681408,6.488778161814519,-0.006629730049078067
52.40000000000001,-6,0.144925,11.05,0.02599976905059945,9.964538824040815,-1.223955490288913,-3.262817144639716,-12,-1.950000000000005,-0.3750000000000108,15.96453882404082,4.776044509711086,2.737182855360284,-0.7560487990901353,-0.4646709358872521,-0.3972835622618895,0.1273903933597431,6.495187492020658,-0.006265365765368469
52.6,-6,0.1446375,11.075,0.02599947942978224,9.810810498601429,-1.315190619968096,-3.339992466557176,-12,-1.912500000000005,-0.3750000000000108,15.81081049860143,4.684809380031904,2.660007533442824,-0.7686416271969361,-0.456175648395915,-0.385876609587301,0.1278272792889131,6.506632214932013,-0.005810724341102717
