t,ref_deg,out_deg,x_ref_nm,y_ref_nm,x_out_nm,y_out_nm
75.000000000000,450.000000000000,450.779535614826,0.039779645101,0.039779645101,0.042752393184,0.033351027133
75.500000000000,453.000000000000,454.271547666881,0.039725128480,0.041861550866,0.042660634255,0.035431370561
76.000000000000,456.000000000000,457.564667251785,0.039561728043,0.043937750273,0.042445916924,0.037502744680
76.500000000000,459.000000000000,460.650326316529,0.039289891659,0.046002552602,0.042116271341,0.039559067915
77.000000000000,462.000000000000,463.528016718776,0.038910364414,0.048050298374,0.041680088570,0.041595556506
77.500000000000,465.000000000000,466.205201976752,0.038424186564,0.050075374861,0.041145714507,0.043608602345
78.000000000000,468.000000000000,468.696924896546,0.037832690689,0.052072231468,0.040521089044,0.045595577173
78.500000000000,471.000000000000,471.025130168300,0.037137498039,0.054035394950,0.039813443690,0.047554588256
79.000000000000,474.000000000000,473.217731683892,0.036340514089,0.055959484412,0.039029064806,0.049484209646
79.500000000000,477.000000000000,475.307463707856,0.035443923315,0.057839226060,0.038173125251,0.051383209907
80.000000000000,480.000000000000,477.330562788413,0.034450183211,0.059669467652,0.037249584493,0.053250292537
80.500000000000,483.000000000000,479.325333151292,0.033362017550,0.061445192622,0.036261155865,0.055083860517
81.000000000000,486.000000000000,481.330652076591,0.032182408917,0.063161533833,0.035209339050,0.056881812167
81.500000000000,489.000000000000,483.384473302437,0.030914590538,0.064813786912,0.034094515468,0.058641372359
82.000000000000,492.000000000000,485.522385799065,0.029562037416,0.066397423148,0.032916103516,0.060358961506
82.500000000000,495.000000000000,487.776282370043,0.028128456804,0.067908101905,0.031672769238,0.062030104454
83.000000000000,498.000000000000,490.173187603378,0.026617778047,0.069341682517,0.030362685797,0.063649382219
83.500000000000,501.000000000000,492.734287930594,0.025034141811,0.070694235640,0.028983832113,0.065210430785
84.000000000000,504.000000000000,495.474198240061,0.023381888732,0.071962054018,0.027534317438,0.066705992260
84.500000000000,507.000000000000,498.400489970840,0.021665547521,0.073141662651,0.026012714826,0.068128023725
85.000000000000,510.000000000000,501.513495265929,0.019889822551,0.074229828312,0.024418383026,0.069467867583
85.500000000000,513.000000000000,504.806390996329,0.018059580959,0.075223568416,0.022751753910,0.070716483678
86.000000000000,516.000000000000,508.265555697780,0.016179839311,0.076120159190,0.021014561983,0.071864738053
86.500000000000,519.000000000000,511.871182102937,0.014255749849,0.076917143140,0.019209994367,0.072903736530
87.000000000000,522.000000000000,515.598118394201,0.012292586366,0.077612335790,0.017342744425,0.073825184279
87.500000000000,525.000000000000,519.416902902019,0.010295729760,0.078203831665,0.015418959647,0.074621746593
88.000000000000,528.000000000000,523.294950036147,0.008270653273,0.078690009515,0.013446084173,0.075287382453
88.500000000000,531.000000000000,527.197840009562,0.006222907501,0.079069536760,0.011432606917,0.075817622244
89.000000000000,534.000000000000,531.090661573560,0.004158105172,0.079341373144,0.009387736461,0.076209764606
89.500000000000,537.000000000000,534.939355631007,0.002081905765,0.079504773581,0.007321031744,0.076462974520
90.000000000000,540.000000000000,538.712008257726,-0.000000000000,0.079559290202,0.005242022127,0.076578274430
90.500000000000,543.000000000000,542.380044287471,-0.002081905765,0.079504773581,0.003159850568,0.076558430826
91.000000000000,546.000000000000,545.919277076917,-0.004158105172,0.079341373144,0.001082969806,0.076407748679
91.500000000000,549.000000000000,549.310776168327,-0.006222907501,0.079069536760,-0.000981085903,0.076131793863
92.000000000000,552.000000000000,552.541522053355,-0.008270653273,0.078690009515,-0.003025840280,0.075737068341
92.500000000000,555.000000000000,555.604825806732,-0.010295729760,0.078203831665,-0.005045922375,0.075230664155
93.000000000000,558.000000000000,558.500500660752,-0.012292586366,0.077612335790,-0.007037027371,0.074619920524
93.500000000000,561.000000000000,561.234782264550,-0.014255749849,0.076917143140,-0.008995803394,0.073912104453
94.000000000000,564.000000000000,563.820004040643,-0.016179839311,0.076120159190,-0.010919681331,0.073114130284
94.500000000000,567.000000000000,566.274043344905,-0.018059580959,0.075223568416,-0.012806666521,0.072232328484
