branch,re,im
3,-0.047818485553,0.050468496293
3,-0.047782995060,0.050496630684
3,-0.047747432751,0.050524702751
3,-0.047711798787,0.050552712112
3,-0.047676093332,0.050580658384
3,-0.047640316554,0.050608541187
3,-0.047604468623,0.050636360140
3,-0.047568549711,0.050664114862
3,-0.047532559995,0.050691804974
3,-0.047496499654,0.050719430096
3,-0.047460368868,0.050746989850
3,-0.047424167823,0.050774483856
3,-0.047387896705,0.050801911737
3,-0.047351555705,0.050829273115
3,-0.047315145016,0.050856567613
3,-0.047278664834,0.050883794856
3,-0.047242115357,0.050910954468
3,-0.047205496787,0.050938046073
3,-0.047168809329,0.050965069298
3,-0.047132053190,0.050992023769
3,-0.047095228580,0.051018909113
3,-0.047058335712,0.051045724959
3,-0.047021374803,0.051072470935
3,-0.046984346072,0.051099146672
3,-0.046947249739,0.051125751798
3,-0.046910086030,0.051152285947
3,-0.046872855172,0.051178748751
3,-0.046835557396,0.051205139842
3,-0.046798192934,0.051231458856
3,-0.046760762024,0.051257705426
3,-0.046723264902,0.051283879191
3,-0.046685701812,0.051309979787
3,-0.046648072999,0.051336006852
3,-0.046610378708,0.051361960027
3,-0.046572619192,0.051387838952
3,-0.046534794702,0.051413643268
3,-0.046496905495,0.051439372620
3,-0.046458951829,0.051465026651
3,-0.046420933967,0.051490605008
3,-0.046382852172,0.051516107336
3,-0.046344706712,0.051541533284
3,-0.046306497856,0.051566882503
3,-0.046268225878,0.051592154642
3,-0.046229891052,0.051617349354
3,-0.046191493658,0.051642466293
3,-0.046153033975,0.051667505114
3,-0.046114512289,0.051692465474
3,-0.046075928885,0.051717347031
3,-0.046037284053,0.051742149444
3,-0.045998578085,0.051766872376
3,-0.045959811276,0.051791515488
3,-0.045920983922,0.051816078447
3,-0.045882096324,0.051840560917
3,-0.045843148785,0.051864962566
3,-0.045804141610,0.051889283065
3,-0.045765075107,0.051913522085
3,-0.045608222073,0.052009656858
3,-0.045450445123,0.052104462135
3,-0.045291765219,0.052197917774
3,-0.045132203968,0.052290004143
3,-0.044971783601,0.052380702150
3,-0.044810526958,0.052469993268
3,-0.044648457469,0.052557859561
3,-0.044485599130,0.052644283707
3,-0.044321976486,0.052729249023
3,-0.044157614602,0.052812739483
3,-0.043992539044,0.052894739745
